     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.747721e+00  -2.048751e+00  4.936565e-05  2.592442e+01  3.300420e-02  8.556149e-01  2.123275e-01  1.441919e+01
     1  -1.732873e+00  -1.740234e+00  5.419782e-05  2.349496e+01  3.491431e-02  8.203104e-01  2.277842e-01  1.472621e+01
     2  -1.718069e+00  -1.725408e+00  5.950000e-05  2.333857e+01  3.504789e-02  8.179679e-01  2.288731e-01  1.474728e+01
     3  -1.703295e+00  -1.710619e+00  6.531955e-05  2.317556e+01  3.518816e-02  8.155054e-01  2.300231e-01  1.476953e+01
     4  -1.688538e+00  -1.695854e+00  7.170956e-05  2.300556e+01  3.533560e-02  8.129153e-01  2.312389e-01  1.479304e+01
     5  -1.673805e+00  -1.681109e+00  7.871809e-05  2.282833e+01  3.549061e-02  8.101913e-01  2.325247e-01  1.481789e+01
     6  -1.659088e+00  -1.666384e+00  8.640670e-05  2.264365e+01  3.565360e-02  8.073276e-01  2.338847e-01  1.484415e+01
     7  -1.644370e+00  -1.651666e+00  9.484598e-05  2.245116e+01  3.582511e-02  8.043154e-01  2.353246e-01  1.487192e+01
     8  -1.629650e+00  -1.636947e+00  1.041061e-04  2.225056e+01  3.600569e-02  8.011469e-01  2.368500e-01  1.490130e+01
     9  -1.614926e+00  -1.622225e+00  1.142643e-04  2.204164e+01  3.619581e-02  7.978150e-01  2.384663e-01  1.493238e+01
    10  -1.600195e+00  -1.607498e+00  1.254043e-04  2.182418e+01  3.639599e-02  7.943126e-01  2.401792e-01  1.496527e+01
    11  -1.585444e+00  -1.592757e+00  1.376269e-04  2.159792e+01  3.660682e-02  7.906312e-01  2.419954e-01  1.500007e+01
    12  -1.570672e+00  -1.577996e+00  1.510336e-04  2.136262e+01  3.682892e-02  7.867620e-01  2.439221e-01  1.503691e+01
    13  -1.555869e+00  -1.563208e+00  1.657433e-04  2.111804e+01  3.706293e-02  7.826964e-01  2.459668e-01  1.507591e+01
    14  -1.541045e+00  -1.548394e+00  1.818648e-04  2.086412e+01  3.730940e-02  7.784276e-01  2.481366e-01  1.511719e+01
    15  -1.526179e+00  -1.533548e+00  1.995513e-04  2.060069e+01  3.756899e-02  7.739469e-01  2.504399e-01  1.516089e+01
    16  -1.511277e+00  -1.518664e+00  2.189405e-04  2.032758e+01  3.784243e-02  7.692450e-01  2.528860e-01  1.520715e+01
    17  -1.496329e+00  -1.503739e+00  2.402008e-04  2.004477e+01  3.813036e-02  7.643145e-01  2.554838e-01  1.525612e+01
    18  -1.481330e+00  -1.488765e+00  2.635142e-04  1.975216e+01  3.843357e-02  7.591460e-01  2.582439e-01  1.530797e+01
    19  -1.466282e+00  -1.473741e+00  2.890647e-04  1.944977e+01  3.875274e-02  7.537319e-01  2.611766e-01  1.536285e+01
    20  -1.451175e+00  -1.458663e+00  3.170727e-04  1.913768e+01  3.908858e-02  7.480649e-01  2.642930e-01  1.542093e+01
    21  -1.436012e+00  -1.443527e+00  3.477602e-04  1.881599e+01  3.944184e-02  7.421374e-01  2.676050e-01  1.548239e+01
    22  -1.420778e+00  -1.428328e+00  3.813997e-04  1.848480e+01  3.981333e-02  7.359413e-01  2.711259e-01  1.554743e+01
    23  -1.405477e+00  -1.413060e+00  4.182554e-04  1.814426e+01  4.020383e-02  7.294689e-01  2.748697e-01  1.561625e+01
    24  -1.390100e+00  -1.397720e+00  4.586397e-04  1.779467e+01  4.061410e-02  7.227144e-01  2.788507e-01  1.568906e+01
    25  -1.374644e+00  -1.382303e+00  5.028839e-04  1.743627e+01  4.104495e-02  7.156708e-01  2.830848e-01  1.576607e+01
    26  -1.359110e+00  -1.366808e+00  5.513328e-04  1.706950e+01  4.149706e-02  7.083340e-01  2.875879e-01  1.584751e+01
    27  -1.343490e+00  -1.351230e+00  6.043959e-04  1.669478e+01  4.197117e-02  7.006994e-01  2.923774e-01  1.593361e+01
    28  -1.327780e+00  -1.335564e+00  6.625023e-04  1.631253e+01  4.246808e-02  6.927620e-01  2.974728e-01  1.602463e+01
    29  -1.311977e+00  -1.319807e+00  7.261187e-04  1.592331e+01  4.298848e-02  6.845188e-01  3.028940e-01  1.612083e+01
    30  -1.296077e+00  -1.303954e+00  7.957575e-04  1.552770e+01  4.353303e-02  6.759678e-01  3.086622e-01  1.622248e+01
    31  -1.280077e+00  -1.288004e+00  8.719757e-04  1.512635e+01  4.410237e-02  6.671077e-01  3.148002e-01  1.632985e+01
    32  -1.263974e+00  -1.271951e+00  9.553798e-04  1.471995e+01  4.469707e-02  6.579386e-01  3.213321e-01  1.644324e+01
    33  -1.247761e+00  -1.255792e+00  1.046648e-03  1.430920e+01  4.531773e-02  6.484606e-01  3.282846e-01  1.656298e+01
    34  -1.231440e+00  -1.239524e+00  1.146471e-03  1.389492e+01  4.596476e-02  6.386766e-01  3.356847e-01  1.668936e+01
    35  -1.215007e+00  -1.223146e+00  1.255647e-03  1.347794e+01  4.663849e-02  6.285910e-01  3.435612e-01  1.682271e+01
    36  -1.198458e+00  -1.206654e+00  1.375032e-03  1.305908e+01  4.733930e-02  6.182078e-01  3.519463e-01  1.696340e+01
