     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.619079e+00  -1.920109e+00  4.936565e-05  1.066061e+01  1.029243e-01  1.097235e+00  2.923878e-01  1.273299e+01
     1  -1.605426e+00  -1.612199e+00  5.419782e-05  1.055158e+01  1.029227e-01  1.085997e+00  2.954111e-01  1.279870e+01
     2  -1.591785e+00  -1.598552e+00  5.950000e-05  1.054497e+01  1.029186e-01  1.085273e+00  2.956023e-01  1.280297e+01
     3  -1.578149e+00  -1.584913e+00  6.531955e-05  1.053695e+01  1.029238e-01  1.084504e+00  2.958197e-01  1.280751e+01
     4  -1.564512e+00  -1.571277e+00  7.170956e-05  1.052951e+01  1.029189e-01  1.083686e+00  2.960358e-01  1.281234e+01
     5  -1.550888e+00  -1.557647e+00  7.871809e-05  1.052077e+01  1.029218e-01  1.082816e+00  2.962777e-01  1.281748e+01
     6  -1.537273e+00  -1.544027e+00  8.640670e-05  1.051199e+01  1.029199e-01  1.081893e+00  2.965277e-01  1.282295e+01
     7  -1.523657e+00  -1.530412e+00  9.484598e-05  1.050241e+01  1.029204e-01  1.080912e+00  2.967976e-01  1.282877e+01
     8  -1.510045e+00  -1.516798e+00  1.041061e-04  1.049234e+01  1.029199e-01  1.079870e+00  2.970832e-01  1.283496e+01
     9  -1.496439e+00  -1.503189e+00  1.142643e-04  1.048160e+01  1.029197e-01  1.078763e+00  2.973879e-01  1.284154e+01
    10  -1.482841e+00  -1.489587e+00  1.254043e-04  1.047020e+01  1.029193e-01  1.077587e+00  2.977120e-01  1.284855e+01
    11  -1.469243e+00  -1.475989e+00  1.376269e-04  1.045810e+01  1.029190e-01  1.076337e+00  2.980571e-01  1.285600e+01
    12  -1.455649e+00  -1.462393e+00  1.510336e-04  1.044524e+01  1.029187e-01  1.075011e+00  2.984245e-01  1.286393e+01
    13  -1.442052e+00  -1.448797e+00  1.657433e-04  1.043158e+01  1.029183e-01  1.073601e+00  2.988157e-01  1.287237e+01
    14  -1.428467e+00  -1.435206e+00  1.818648e-04  1.041708e+01  1.029180e-01  1.072105e+00  2.992322e-01  1.288136e+01
    15  -1.414878e+00  -1.421620e+00  1.995513e-04  1.040169e+01  1.029175e-01  1.070516e+00  2.996757e-01  1.289091e+01
    16  -1.401294e+00  -1.408033e+00  2.189405e-04  1.038534e+01  1.029171e-01  1.068829e+00  3.001481e-01  1.290108e+01
    17  -1.387711e+00  -1.394450e+00  2.402008e-04  1.036799e+01  1.029166e-01  1.067039e+00  3.006510e-01  1.291190e+01
    18  -1.374126e+00  -1.380865e+00  2.635142e-04  1.034957e+01  1.029162e-01  1.065138e+00  3.011868e-01  1.292341e+01
    19  -1.360545e+00  -1.367282e+00  2.890647e-04  1.033002e+01  1.029156e-01  1.063121e+00  3.017575e-01  1.293567e+01
    20  -1.346964e+00  -1.353701e+00  3.170727e-04  1.030928e+01  1.029151e-01  1.060981e+00  3.023653e-01  1.294871e+01
    21  -1.333386e+00  -1.340122e+00  3.477602e-04  1.028729e+01  1.029145e-01  1.058711e+00  3.030128e-01  1.296258e+01
    22  -1.319805e+00  -1.326543e+00  3.813997e-04  1.026395e+01  1.029138e-01  1.056303e+00  3.037026e-01  1.297735e+01
    23  -1.306225e+00  -1.312962e+00  4.182554e-04  1.023920e+01  1.029132e-01  1.053749e+00  3.044376e-01  1.299306e+01
    24  -1.292642e+00  -1.299380e+00  4.586397e-04  1.021296e+01  1.029124e-01  1.051041e+00  3.052209e-01  1.300979e+01
    25  -1.279057e+00  -1.285796e+00  5.028839e-04  1.018515e+01  1.029117e-01  1.048170e+00  3.060557e-01  1.302759e+01
    26  -1.265474e+00  -1.272212e+00  5.513328e-04  1.015567e+01  1.029109e-01  1.045128e+00  3.069453e-01  1.304654e+01
    27  -1.251888e+00  -1.258628e+00  6.043959e-04  1.012443e+01  1.029100e-01  1.041905e+00  3.078935e-01  1.306670e+01
    28  -1.238299e+00  -1.245040e+00  6.625023e-04  1.009135e+01  1.029091e-01  1.038491e+00  3.089044e-01  1.308817e+01
    29  -1.224708e+00  -1.231450e+00  7.261187e-04  1.005631e+01  1.029081e-01  1.034875e+00  3.099822e-01  1.311101e+01
    30  -1.211113e+00  -1.217857e+00  7.957575e-04  1.001921e+01  1.029070e-01  1.031047e+00  3.111314e-01  1.313533e+01
    31  -1.197514e+00  -1.204260e+00  8.719757e-04  9.979954e+00  1.029059e-01  1.026996e+00  3.123571e-01  1.316121e+01
    32  -1.183911e+00  -1.190660e+00  9.553798e-04  9.938416e+00  1.029047e-01  1.022710e+00  3.136644e-01  1.318876e+01
    33  -1.170301e+00  -1.177053e+00  1.046648e-03  9.894478e+00  1.029034e-01  1.018176e+00  3.150592e-01  1.321809e+01
    34  -1.156687e+00  -1.163441e+00  1.146471e-03  9.848021e+00  1.029021e-01  1.013382e+00  3.165476e-01  1.324932e+01
    35  -1.143066e+00  -1.149823e+00  1.255647e-03  9.798924e+00  1.029006e-01  1.008315e+00  3.181359e-01  1.328257e+01
    36  -1.129437e+00  -1.136198e+00  1.375032e-03  9.747051e+00  1.028991e-01  1.002962e+00  3.198314e-01  1.331796e+01
    37  -1.115801e+00  -1.122565e+00  1.505545e-03  9.692270e+00  1.028974e-01  9.973095e-01  3.216416e-01  1.335565e+01
    38  -1.102154e+00  -1.108924e+00  1.648199e-03  9.634442e+00  1.028957e-01  9.913423e-01  3.235750e-01  1.339579e+01
    39  -1.088499e+00  -1.095273e+00  1.804073e-03  9.573428e+00  1.028938e-01  9.850463e-01  3.256401e-01  1.343853e+01
