     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.762976e+00  -2.064006e+00  4.936565e-05  2.880542e+01  3.099423e-02  8.928019e-01  1.971902e-01  1.411571e+01
     1  -1.747914e+00  -1.755380e+00  5.419782e-05  2.571392e+01  3.315098e-02  8.524417e-01  2.135913e-01  1.444601e+01
     2  -1.732901e+00  -1.740342e+00  5.950000e-05  2.551532e+01  3.330357e-02  8.497511e-01  2.147601e-01  1.446886e+01
     3  -1.717923e+00  -1.725347e+00  6.531955e-05  2.530901e+01  3.346350e-02  8.469282e-01  2.159927e-01  1.449295e+01
     4  -1.702966e+00  -1.710380e+00  7.170956e-05  2.509461e+01  3.363130e-02  8.439645e-01  2.172940e-01  1.451838e+01
     5  -1.688038e+00  -1.695438e+00  7.871809e-05  2.487187e+01  3.380741e-02  8.408534e-01  2.186682e-01  1.454521e+01
     6  -1.673126e+00  -1.680518e+00  8.640670e-05  2.464058e+01  3.399225e-02  8.375886e-01  2.201198e-01  1.457353e+01
     7  -1.658214e+00  -1.665606e+00  9.484598e-05  2.440035e+01  3.418643e-02  8.341607e-01  2.216548e-01  1.460344e+01
     8  -1.643302e+00  -1.650694e+00  1.041061e-04  2.415088e+01  3.439052e-02  8.305613e-01  2.232789e-01  1.463505e+01
     9  -1.628385e+00  -1.635779e+00  1.142643e-04  2.389199e+01  3.460503e-02  8.267829e-01  2.249977e-01  1.466846e+01
    10  -1.613460e+00  -1.620858e+00  1.254043e-04  2.362349e+01  3.483051e-02  8.228183e-01  2.268172e-01  1.470375e+01
    11  -1.598514e+00  -1.605923e+00  1.376269e-04  2.334517e+01  3.506758e-02  8.186585e-01  2.287442e-01  1.474106e+01
    12  -1.583545e+00  -1.590965e+00  1.510336e-04  2.305679e+01  3.531691e-02  8.142944e-01  2.307862e-01  1.478051e+01
    13  -1.568542e+00  -1.575979e+00  1.657433e-04  2.275819e+01  3.557916e-02  8.097171e-01  2.329510e-01  1.482223e+01
    14  -1.553515e+00  -1.560963e+00  1.818648e-04  2.244937e+01  3.585489e-02  8.049197e-01  2.352457e-01  1.486633e+01
    15  -1.538442e+00  -1.545913e+00  1.995513e-04  2.213026e+01  3.614480e-02  7.998937e-01  2.376789e-01  1.491297e+01
    16  -1.523330e+00  -1.530820e+00  2.189405e-04  2.180076e+01  3.644963e-02  7.946297e-01  2.402602e-01  1.496228e+01
    17  -1.508168e+00  -1.515683e+00  2.402008e-04  2.146095e+01  3.677005e-02  7.891203e-01  2.429987e-01  1.501442e+01
    18  -1.492950e+00  -1.500492e+00  2.635142e-04  2.111083e+01  3.710684e-02  7.833563e-01  2.459052e-01  1.506956e+01
    19  -1.477678e+00  -1.485247e+00  2.890647e-04  2.075057e+01  3.746068e-02  7.773307e-01  2.489901e-01  1.512785e+01
    20  -1.462343e+00  -1.469943e+00  3.170727e-04  2.038038e+01  3.783230e-02  7.710365e-01  2.522647e-01  1.518947e+01
    21  -1.446946e+00  -1.454576e+00  3.477602e-04  2.000049e+01  3.822241e-02  7.644669e-01  2.557410e-01  1.525460e+01
    22  -1.431474e+00  -1.439141e+00  3.813997e-04  1.961115e+01  3.863182e-02  7.576142e-01  2.594326e-01  1.532343e+01
    23  -1.415929e+00  -1.423632e+00  4.182554e-04  1.921267e+01  3.906129e-02  7.504718e-01  2.633534e-01  1.539618e+01
    24  -1.400303e+00  -1.408045e+00  4.586397e-04  1.880552e+01  3.951153e-02  7.430347e-01  2.675179e-01  1.547304e+01
    25  -1.384592e+00  -1.392376e+00  5.028839e-04  1.839010e+01  3.998331e-02  7.352971e-01  2.719421e-01  1.555424e+01
    26  -1.368799e+00  -1.376624e+00  5.513328e-04  1.796704e+01  4.047725e-02  7.272563e-01  2.766419e-01  1.563999e+01
    27  -1.352915e+00  -1.360784e+00  6.043959e-04  1.753693e+01  4.099401e-02  7.189091e-01  2.816347e-01  1.573052e+01
    28  -1.336935e+00  -1.344852e+00  6.625023e-04  1.710036e+01  4.153432e-02  7.102519e-01  2.869400e-01  1.582610e+01
    29  -1.320859e+00  -1.328823e+00  7.261187e-04  1.665805e+01  4.209877e-02  7.012834e-01  2.925776e-01  1.592698e+01
    30  -1.304681e+00  -1.312695e+00  7.957575e-04  1.621075e+01  4.268793e-02  6.920035e-01  2.985687e-01  1.603341e+01
    31  -1.288399e+00  -1.296464e+00  8.719757e-04  1.575927e+01  4.330230e-02  6.824128e-01  3.049357e-01  1.614569e+01
    32  -1.272011e+00  -1.280128e+00  9.553798e-04  1.530445e+01  4.394234e-02  6.725131e-01  3.117029e-01  1.626409e+01
    33  -1.255510e+00  -1.263682e+00  1.046648e-03  1.484710e+01  4.460849e-02  6.623068e-01  3.188963e-01  1.638893e+01
    34  -1.238899e+00  -1.247125e+00  1.146471e-03  1.438818e+01  4.530102e-02  6.517990e-01  3.265429e-01  1.652050e+01
    35  -1.222174e+00  -1.230456e+00  1.255647e-03  1.392862e+01  4.602009e-02  6.409962e-01  3.346712e-01  1.665913e+01
    36  -1.205332e+00  -1.213671e+00  1.375032e-03  1.346930e+01  4.676592e-02  6.299044e-01  3.433129e-01  1.680517e+01
    37  -1.188372e+00  -1.196769e+00  1.505545e-03  1.301118e+01  4.753853e-02  6.185322e-01  3.525012e-01  1.695895e+01
    38  -1.171292e+00  -1.179748e+00  1.648199e-03  1.255516e+01  4.833786e-02  6.068896e-01  3.622714e-01  1.712085e+01
    39  -1.154092e+00  -1.162607e+00  1.804073e-03  1.210218e+01  4.916370e-02  5.949878e-01  3.726612e-01  1.729124e+01
    40  -1.136770e+00  -1.145345e+00  1.974373e-03  1.165311e+01  5.001578e-02  5.828393e-01  3.837114e-01  1.747052e+01
    41  -1.119328e+00  -1.127962e+00  2.160369e-03  1.120881e+01  5.089370e-02  5.704576e-01  3.954655e-01  1.765910e+01
    42  -1.101763e+00  -1.110457e+00  2.363462e-03  1.077011e+01  5.179691e-02  5.578582e-01  4.079699e-01  1.785740e+01
    43  -1.084077e+00  -1.092830e+00  2.585179e-03  1.033777e+01  5.272480e-02  5.450566e-01  4.212752e-01  1.806589e+01
    44  -1.066270e+00  -1.075082e+00  2.827132e-03  9.912529e+00  5.367656e-02  5.320705e-01  4.354348e-01  1.828503e+01
    45  -1.048345e+00  -1.057215e+00  3.091098e-03  9.495086e+00  5.465128e-02  5.189186e-01  4.505064e-01  1.851529e+01
    46  -1.030300e+00  -1.039229e+00  3.379000e-03  9.086044e+00  5.564797e-02  5.056199e-01  4.665525e-01  1.875720e+01
    47  -1.012139e+00  -1.021125e+00  3.692910e-03  8.685957e+00  5.666550e-02  4.921941e-01  4.836408e-01  1.901131e+01
    48  -9.938634e-01  -1.002905e+00  4.035052e-03  8.295328e+00  5.770262e-02  4.786622e-01  5.018439e-01  1.927816e+01
    49  -9.754748e-01  -9.845718e-01  4.407852e-03  7.914588e+00  5.875800e-02  4.650453e-01  5.212406e-01  1.955836e+01
    50  -9.569763e-01  -9.661271e-01  4.813901e-03  7.544105e+00  5.983019e-02  4.513652e-01  5.419162e-01  1.985254e+01
    51  -9.383703e-01  -9.475737e-01  5.256005e-03  7.184191e+00  6.091764e-02  4.376440e-01  5.639630e-01  2.016135e+01
    52  -9.196599e-01  -9.289143e-01  5.737179e-03  6.835092e+00  6.201873e-02  4.239038e-01  5.874815e-01  2.048550e+01
