     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.853638e+00  -2.154668e+00  4.936565e-05  5.388389e+01  1.184285e-01  6.381388e+00  5.392783e-02  5.279862e+00
     1  -1.839920e+00  -1.846724e+00  5.419782e-05  5.306531e+01  1.184227e-01  6.284136e+00  5.476106e-02  5.320560e+00
     2  -1.826213e+00  -1.833012e+00  5.950000e-05  5.301012e+01  1.184275e-01  6.277857e+00  5.481695e-02  5.323220e+00
     3  -1.812515e+00  -1.819310e+00  6.531955e-05  5.295711e+01  1.184202e-01  6.271190e+00  5.487353e-02  5.326049e+00
     4  -1.798815e+00  -1.805611e+00  7.170956e-05  5.289470e+01  1.184260e-01  6.264107e+00  5.493692e-02  5.329059e+00
     5  -1.785130e+00  -1.791919e+00  7.871809e-05  5.283314e+01  1.184216e-01  6.256585e+00  5.500195e-02  5.332262e+00
     6  -1.771452e+00  -1.778237e+00  8.640670e-05  5.276489e+01  1.184235e-01  6.248601e+00  5.507266e-02  5.335667e+00
     7  -1.757775e+00  -1.764560e+00  9.484598e-05  5.269391e+01  1.184221e-01  6.240122e+00  5.514717e-02  5.339291e+00
     8  -1.744100e+00  -1.750884e+00  1.041061e-04  5.261786e+01  1.184221e-01  6.231117e+00  5.522687e-02  5.343148e+00
     9  -1.730430e+00  -1.737211e+00  1.142643e-04  5.253738e+01  1.184215e-01  6.221556e+00  5.531161e-02  5.347252e+00
    10  -1.716767e+00  -1.723545e+00  1.254043e-04  5.245186e+01  1.184211e-01  6.211408e+00  5.540188e-02  5.351618e+00
    11  -1.703103e+00  -1.709881e+00  1.376269e-04  5.236111e+01  1.184206e-01  6.200635e+00  5.549802e-02  5.356265e+00
    12  -1.689440e+00  -1.696218e+00  1.510336e-04  5.226476e+01  1.184201e-01  6.189199e+00  5.560045e-02  5.361211e+00
    13  -1.675773e+00  -1.682552e+00  1.657433e-04  5.216249e+01  1.184196e-01  6.177060e+00  5.570959e-02  5.366477e+00
    14  -1.662114e+00  -1.668890e+00  1.818648e-04  5.205397e+01  1.184190e-01  6.164179e+00  5.582586e-02  5.372081e+00
    15  -1.648449e+00  -1.655228e+00  1.995513e-04  5.193884e+01  1.184184e-01  6.150513e+00  5.594976e-02  5.378046e+00
    16  -1.634785e+00  -1.641563e+00  2.189405e-04  5.181668e+01  1.184177e-01  6.136013e+00  5.608181e-02  5.384396e+00
    17  -1.621118e+00  -1.627898e+00  2.402008e-04  5.168711e+01  1.184170e-01  6.120634e+00  5.622257e-02  5.391157e+00
    18  -1.607446e+00  -1.614228e+00  2.635142e-04  5.154968e+01  1.184163e-01  6.104320e+00  5.637264e-02  5.398356e+00
    19  -1.593773e+00  -1.600556e+00  2.890647e-04  5.140394e+01  1.184155e-01  6.087022e+00  5.653265e-02  5.406021e+00
    20  -1.580095e+00  -1.586880e+00  3.170727e-04  5.124945e+01  1.184146e-01  6.068685e+00  5.670327e-02  5.414182e+00
    21  -1.566416e+00  -1.573202e+00  3.477602e-04  5.108572e+01  1.184137e-01  6.049250e+00  5.688522e-02  5.422872e+00
    22  -1.552728e+00  -1.559518e+00  3.813997e-04  5.091221e+01  1.184128e-01  6.028655e+00  5.707932e-02  5.432127e+00
    23  -1.539034e+00  -1.545827e+00  4.182554e-04  5.072837e+01  1.184117e-01  6.006834e+00  5.728643e-02  5.441985e+00
    24  -1.525331e+00  -1.532129e+00  4.586397e-04  5.053365e+01  1.184106e-01  5.983722e+00  5.750743e-02  5.452485e+00
    25  -1.511619e+00  -1.518421e+00  5.028839e-04  5.032744e+01  1.184095e-01  5.959246e+00  5.774334e-02  5.463671e+00
    26  -1.497902e+00  -1.504707e+00  5.513328e-04  5.010917e+01  1.184082e-01  5.933338e+00  5.799517e-02  5.475586e+00
    27  -1.484174e+00  -1.490984e+00  6.043959e-04  4.987821e+01  1.184069e-01  5.905925e+00  5.826404e-02  5.488279e+00
    28  -1.470434e+00  -1.477250e+00  6.625023e-04  4.963387e+01  1.184055e-01  5.876922e+00  5.855122e-02  5.501805e+00
    29  -1.456682e+00  -1.463504e+00  7.261187e-04  4.937546e+01  1.184040e-01  5.846251e+00  5.885802e-02  5.516218e+00
    30  -1.442918e+00  -1.449745e+00  7.957575e-04  4.910230e+01  1.184024e-01  5.813828e+00  5.918587e-02  5.531578e+00
    31  -1.429138e+00  -1.435973e+00  8.719757e-04  4.881364e+01  1.184006e-01  5.779566e+00  5.953629e-02  5.547950e+00
    32  -1.415344e+00  -1.422186e+00  9.553798e-04  4.850873e+01  1.183988e-01  5.743376e+00  5.991098e-02  5.565402e+00
    33  -1.401530e+00  -1.408382e+00  1.046648e-03  4.818678e+01  1.183968e-01  5.705163e+00  6.031176e-02  5.584009e+00
    34  -1.387699e+00  -1.394559e+00  1.146471e-03  4.784702e+01  1.183947e-01  5.664835e+00  6.074058e-02  5.603850e+00
    35  -1.373848e+00  -1.380719e+00  1.255647e-03  4.748866e+01  1.183925e-01  5.622301e+00  6.119952e-02  5.625008e+00
    36  -1.359975e+00  -1.366856e+00  1.375032e-03  4.711083e+01  1.183901e-01  5.577457e+00  6.169096e-02  5.647576e+00
    37  -1.346078e+00  -1.352971e+00  1.505545e-03  4.671272e+01  1.183875e-01  5.530205e+00  6.221739e-02  5.671652e+00
    38  -1.332155e+00  -1.339061e+00  1.648199e-03  4.629348e+01  1.183848e-01  5.480445e+00  6.278157e-02  5.697341e+00
