     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.170982e+00  -2.472012e+00  4.936565e-05  4.824951e+02  1.438095e-01  6.938738e+01  5.465291e-03  1.601179e+00
     1  -2.157121e+00  -2.163996e+00  5.419782e-05  4.700269e+02  1.437964e-01  6.758817e+01  5.610523e-03  1.622351e+00
     2  -2.143276e+00  -2.150143e+00  5.950000e-05  4.691977e+02  1.438020e-01  6.747157e+01  5.620328e-03  1.623752e+00
     3  -2.129440e+00  -2.136303e+00  6.531955e-05  4.683689e+02  1.437925e-01  6.734792e+01  5.630460e-03  1.625242e+00
     4  -2.115606e+00  -2.122468e+00  7.170956e-05  4.674345e+02  1.437992e-01  6.721673e+01  5.641582e-03  1.626827e+00
     5  -2.101786e+00  -2.108641e+00  7.871809e-05  4.664861e+02  1.437933e-01  6.707758e+01  5.653169e-03  1.628514e+00
     6  -2.087975e+00  -2.094825e+00  8.640670e-05  4.654543e+02  1.437951e-01  6.693005e+01  5.665665e-03  1.630308e+00
     7  -2.074163e+00  -2.081014e+00  9.484598e-05  4.643735e+02  1.437928e-01  6.677358e+01  5.678896e-03  1.632217e+00
     8  -2.060352e+00  -2.067202e+00  1.041061e-04  4.632211e+02  1.437923e-01  6.660761e+01  5.693036e-03  1.634249e+00
     9  -2.046544e+00  -2.053393e+00  1.142643e-04  4.620013e+02  1.437910e-01  6.643161e+01  5.708093e-03  1.636412e+00
    10  -2.032740e+00  -2.039587e+00  1.254043e-04  4.607075e+02  1.437898e-01  6.624504e+01  5.724146e-03  1.638715e+00
    11  -2.018931e+00  -2.025780e+00  1.376269e-04  4.593361e+02  1.437885e-01  6.604725e+01  5.741262e-03  1.641167e+00
    12  -2.005119e+00  -2.011970e+00  1.510336e-04  4.578821e+02  1.437871e-01  6.583756e+01  5.759520e-03  1.643778e+00
    13  -1.991297e+00  -1.998153e+00  1.657433e-04  4.563408e+02  1.437857e-01  6.561527e+01  5.779003e-03  1.646560e+00
    14  -1.977479e+00  -1.984333e+00  1.818648e-04  4.547076e+02  1.437841e-01  6.537975e+01  5.799790e-03  1.649524e+00
    15  -1.963647e+00  -1.970508e+00  1.995513e-04  4.529775e+02  1.437825e-01  6.513023e+01  5.821975e-03  1.652680e+00
    16  -1.949810e+00  -1.956673e+00  2.189405e-04  4.511446e+02  1.437807e-01  6.486590e+01  5.845664e-03  1.656044e+00
    17  -1.935961e+00  -1.942830e+00  2.402008e-04  4.492036e+02  1.437788e-01  6.458598e+01  5.870962e-03  1.659629e+00
    18  -1.922098e+00  -1.928974e+00  2.635142e-04  4.471482e+02  1.437768e-01  6.428956e+01  5.897990e-03  1.663451e+00
    19  -1.908225e+00  -1.915106e+00  2.890647e-04  4.449725e+02  1.437747e-01  6.397579e+01  5.926872e-03  1.667525e+00
    20  -1.894337e+00  -1.901225e+00  3.170727e-04  4.426703e+02  1.437724e-01  6.364379e+01  5.957743e-03  1.671869e+00
    21  -1.880435e+00  -1.887330e+00  3.477602e-04  4.402351e+02  1.437700e-01  6.329260e+01  5.990750e-03  1.676500e+00
    22  -1.866512e+00  -1.873418e+00  3.813997e-04  4.376598e+02  1.437674e-01  6.292121e+01  6.026055e-03  1.681441e+00
    23  -1.852570e+00  -1.859485e+00  4.182554e-04  4.349370e+02  1.437646e-01  6.252856e+01  6.063838e-03  1.686712e+00
    24  -1.838605e+00  -1.845531e+00  4.586397e-04  4.320596e+02  1.437617e-01  6.211362e+01  6.104284e-03  1.692337e+00
    25  -1.824615e+00  -1.831553e+00  5.028839e-04  4.290198e+02  1.437585e-01  6.167527e+01  6.147603e-03  1.698340e+00
    26  -1.810602e+00  -1.817552e+00  5.513328e-04  4.258104e+02  1.437552e-01  6.121246e+01  6.194011e-03  1.704748e+00
    27  -1.796561e+00  -1.803525e+00  6.043959e-04  4.224236e+02  1.437516e-01  6.072407e+01  6.243749e-03  1.711590e+00
    28  -1.782489e+00  -1.789468e+00  6.625023e-04  4.188508e+02  1.437478e-01  6.020887e+01  6.297092e-03  1.718897e+00
    29  -1.768385e+00  -1.775380e+00  7.261187e-04  4.150840e+02  1.437437e-01  5.966569e+01  6.354329e-03  1.726704e+00
    30  -1.754245e+00  -1.761257e+00  7.957575e-04  4.111148e+02  1.437393e-01  5.909335e+01  6.415775e-03  1.735045e+00
    31  -1.740067e+00  -1.747098e+00  8.719757e-04  4.069349e+02  1.437346e-01  5.849063e+01  6.481781e-03  1.743962e+00
    32  -1.725848e+00  -1.732899e+00  9.553798e-04  4.025359e+02  1.437296e-01  5.785633e+01  6.552730e-03  1.753496e+00
    33  -1.711583e+00  -1.718657e+00  1.046648e-03  3.979091e+02  1.437242e-01  5.718918e+01  6.629047e-03  1.763694e+00
    34  -1.697271e+00  -1.704368e+00  1.146471e-03  3.930464e+02  1.437185e-01  5.648804e+01  6.711195e-03  1.774606e+00
    35  -1.682909e+00  -1.690031e+00  1.255647e-03  3.879401e+02  1.437124e-01  5.575179e+01  6.799677e-03  1.786285e+00
    36  -1.668490e+00  -1.675639e+00  1.375032e-03  3.825818e+02  1.437058e-01  5.497922e+01  6.895068e-03  1.798792e+00
    37  -1.654012e+00  -1.661190e+00  1.505545e-03  3.769640e+02  1.436987e-01  5.416924e+01  6.997996e-03  1.812190e+00
