     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.172460e+00  -2.473490e+00  4.936565e-05  4.693905e+02  1.434234e-01  6.732157e+01  5.625430e-03  1.625560e+00
     1  -2.157786e+00  -2.165061e+00  5.419782e-05  4.571645e+02  1.434104e-01  6.556215e+01  5.776132e-03  1.647227e+00
     2  -2.143269e+00  -2.150467e+00  5.950000e-05  4.563132e+02  1.434158e-01  6.544251e+01  5.786800e-03  1.648732e+00
     3  -2.128871e+00  -2.136010e+00  6.531955e-05  4.554675e+02  1.434063e-01  6.531691e+01  5.797736e-03  1.650317e+00
     4  -2.114561e+00  -2.121657e+00  7.170956e-05  4.545238e+02  1.434133e-01  6.518474e+01  5.809633e-03  1.651989e+00
     5  -2.100345e+00  -2.107395e+00  7.871809e-05  4.535730e+02  1.434070e-01  6.504552e+01  5.821940e-03  1.653756e+00
     6  -2.086201e+00  -2.093216e+00  8.640670e-05  4.525432e+02  1.434091e-01  6.489880e+01  5.835145e-03  1.655624e+00
     7  -2.072106e+00  -2.079096e+00  9.484598e-05  4.514711e+02  1.434066e-01  6.474392e+01  5.849053e-03  1.657603e+00
     8  -2.058054e+00  -2.065023e+00  1.041061e-04  4.503314e+02  1.434061e-01  6.458029e+01  5.863864e-03  1.659702e+00
     9  -2.044038e+00  -2.050989e+00  1.142643e-04  4.491296e+02  1.434048e-01  6.440733e+01  5.879583e-03  1.661929e+00
    10  -2.030055e+00  -2.036991e+00  1.254043e-04  4.478581e+02  1.434036e-01  6.422449e+01  5.896298e-03  1.664293e+00
    11  -2.016091e+00  -2.023017e+00  1.376269e-04  4.465136e+02  1.434023e-01  6.403109e+01  5.914080e-03  1.666805e+00
    12  -2.002144e+00  -2.009061e+00  1.510336e-04  4.450908e+02  1.434010e-01  6.382646e+01  5.933013e-03  1.669474e+00
    13  -1.988203e+00  -1.995117e+00  1.657433e-04  4.435850e+02  1.433995e-01  6.360988e+01  5.953184e-03  1.672314e+00
    14  -1.974280e+00  -1.981186e+00  1.818648e-04  4.419918e+02  1.433980e-01  6.338073e+01  5.974675e-03  1.675334e+00
    15  -1.960357e+00  -1.967263e+00  1.995513e-04  4.403060e+02  1.433964e-01  6.313827e+01  5.997584e-03  1.678548e+00
    16  -1.946438e+00  -1.953341e+00  2.189405e-04  4.385219e+02  1.433946e-01  6.288167e+01  6.022022e-03  1.681969e+00
    17  -1.932517e+00  -1.939421e+00  2.402008e-04  4.366343e+02  1.433928e-01  6.261019e+01  6.048095e-03  1.685612e+00
    18  -1.918589e+00  -1.925497e+00  2.635142e-04  4.346369e+02  1.433908e-01  6.232292e+01  6.075931e-03  1.689492e+00
    19  -1.904658e+00  -1.911568e+00  2.890647e-04  4.325241e+02  1.433887e-01  6.201905e+01  6.105655e-03  1.693626e+00
    20  -1.890718e+00  -1.897632e+00  3.170727e-04  4.302899e+02  1.433864e-01  6.169772e+01  6.137406e-03  1.698031e+00
    21  -1.876771e+00  -1.883688e+00  3.477602e-04  4.279278e+02  1.433840e-01  6.135800e+01  6.171335e-03  1.702725e+00
    22  -1.862806e+00  -1.869732e+00  3.813997e-04  4.254309e+02  1.433815e-01  6.099891e+01  6.207611e-03  1.707730e+00
    23  -1.848827e+00  -1.855760e+00  4.182554e-04  4.227921e+02  1.433787e-01  6.061940e+01  6.246413e-03  1.713067e+00
    24  -1.834829e+00  -1.841772e+00  4.586397e-04  4.200046e+02  1.433758e-01  6.021851e+01  6.287934e-03  1.718760e+00
    25  -1.820810e+00  -1.827763e+00  5.028839e-04  4.170606e+02  1.433727e-01  5.979513e+01  6.332388e-03  1.724834e+00
    26  -1.806771e+00  -1.813734e+00  5.513328e-04  4.139533e+02  1.433694e-01  5.934825e+01  6.379995e-03  1.731315e+00
    27  -1.792707e+00  -1.799682e+00  6.043959e-04  4.106751e+02  1.433659e-01  5.887680e+01  6.431003e-03  1.738233e+00
    28  -1.778614e+00  -1.785603e+00  6.625023e-04  4.072176e+02  1.433621e-01  5.837958e+01  6.485691e-03  1.745620e+00
