     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.467305e+00  -1.768335e+00  4.936565e-05  3.736474e+00  9.414487e-02  3.517698e-01  8.722475e-01  2.248800e+01
     1  -1.453684e+00  -1.460441e+00  5.419782e-05  3.706990e+00  9.414368e-02  3.489897e-01  8.791905e-01  2.257740e+01
     2  -1.440072e+00  -1.446825e+00  5.950000e-05  3.705232e+00  9.414004e-02  3.488106e-01  8.796248e-01  2.258319e+01
     3  -1.426465e+00  -1.433216e+00  6.531955e-05  3.703027e+00  9.414469e-02  3.486204e-01  8.801266e-01  2.258935e+01
     4  -1.412858e+00  -1.419608e+00  7.170956e-05  3.701049e+00  9.414035e-02  3.484181e-01  8.806174e-01  2.259591e+01
     5  -1.399262e+00  -1.406007e+00  7.871809e-05  3.698664e+00  9.414293e-02  3.482030e-01  8.811733e-01  2.260289e+01
     6  -1.385676e+00  -1.392416e+00  8.640670e-05  3.696303e+00  9.414124e-02  3.479746e-01  8.817438e-01  2.261030e+01
     7  -1.372089e+00  -1.378829e+00  9.484598e-05  3.693705e+00  9.414173e-02  3.477318e-01  8.823618e-01  2.261820e+01
     8  -1.358506e+00  -1.365244e+00  1.041061e-04  3.690983e+00  9.414124e-02  3.474737e-01  8.830148e-01  2.262659e+01
     9  -1.344929e+00  -1.351665e+00  1.142643e-04  3.688075e+00  9.414111e-02  3.471995e-01  8.837116e-01  2.263553e+01
    10  -1.331362e+00  -1.338092e+00  1.254043e-04  3.684991e+00  9.414083e-02  3.469081e-01  8.844525e-01  2.264503e+01
    11  -1.317795e+00  -1.324525e+00  1.376269e-04  3.681713e+00  9.414058e-02  3.465986e-01  8.852412e-01  2.265514e+01
    12  -1.304232e+00  -1.310961e+00  1.510336e-04  3.678231e+00  9.414030e-02  3.462697e-01  8.860806e-01  2.266590e+01
    13  -1.290668e+00  -1.297397e+00  1.657433e-04  3.674530e+00  9.414001e-02  3.459203e-01  8.869744e-01  2.267734e+01
    14  -1.277117e+00  -1.283840e+00  1.818648e-04  3.670600e+00  9.413969e-02  3.455492e-01  8.879255e-01  2.268952e+01
    15  -1.263564e+00  -1.270288e+00  1.995513e-04  3.666426e+00  9.413936e-02  3.451550e-01  8.889379e-01  2.270247e+01
    16  -1.250017e+00  -1.256738e+00  2.189405e-04  3.661993e+00  9.413900e-02  3.447364e-01  8.900157e-01  2.271625e+01
    17  -1.236472e+00  -1.243192e+00  2.402008e-04  3.657286e+00  9.413862e-02  3.442919e-01  8.911629e-01  2.273091e+01
    18  -1.222928e+00  -1.229647e+00  2.635142e-04  3.652288e+00  9.413822e-02  3.438199e-01  8.923845e-01  2.274650e+01
    19  -1.209389e+00  -1.216106e+00  2.890647e-04  3.646981e+00  9.413779e-02  3.433188e-01  8.936850e-01  2.276310e+01
    20  -1.195853e+00  -1.202568e+00  3.170727e-04  3.641349e+00  9.413734e-02  3.427869e-01  8.950695e-01  2.278075e+01
    21  -1.182323e+00  -1.189035e+00  3.477602e-04  3.635372e+00  9.413685e-02  3.422225e-01  8.965434e-01  2.279953e+01
    22  -1.168791e+00  -1.175504e+00  3.813997e-04  3.629029e+00  9.413634e-02  3.416235e-01  8.981128e-01  2.281951e+01
    23  -1.155263e+00  -1.161974e+00  4.182554e-04  3.622299e+00  9.413579e-02  3.409880e-01  8.997840e-01  2.284076e+01
    24  -1.141736e+00  -1.148447e+00  4.586397e-04  3.615160e+00  9.413520e-02  3.403138e-01  9.015637e-01  2.286338e+01
    25  -1.128209e+00  -1.134920e+00  5.028839e-04  3.607588e+00  9.413458e-02  3.395987e-01  9.034591e-01  2.288743e+01
    26  -1.114688e+00  -1.121396e+00  5.513328e-04  3.599559e+00  9.413391e-02  3.388405e-01  9.054776e-01  2.291303e+01
    27  -1.101168e+00  -1.107876e+00  6.043959e-04  3.591047e+00  9.413321e-02  3.380368e-01  9.076271e-01  2.294025e+01
    28  -1.087649e+00  -1.094356e+00  6.625023e-04  3.582025e+00  9.413245e-02  3.371848e-01  9.099167e-01  2.296921e+01
    29  -1.074132e+00  -1.080838e+00  7.261187e-04  3.572465e+00  9.413165e-02  3.362820e-01  9.123557e-01  2.300003e+01
    30  -1.060615e+00  -1.067321e+00  7.957575e-04  3.562337e+00  9.413080e-02  3.353256e-01  9.149538e-01  2.303280e+01
    31  -1.047100e+00  -1.053805e+00  8.719757e-04  3.551609e+00  9.412989e-02  3.343126e-01  9.177218e-01  2.306767e+01
    32  -1.033585e+00  -1.040290e+00  9.553798e-04  3.540251e+00  9.412892e-02  3.332400e-01  9.206709e-01  2.310477e+01
    33  -1.020068e+00  -1.026774e+00  1.046648e-03  3.528226e+00  9.412789e-02  3.321045e-01  9.238137e-01  2.314423e+01
    34  -1.006554e+00  -1.013258e+00  1.146471e-03  3.515502e+00  9.412680e-02  3.309029e-01  9.271629e-01  2.318622e+01
    35  -9.930385e-01  -9.997435e-01  1.255647e-03  3.502041e+00  9.412563e-02  3.296318e-01  9.307323e-01  2.323088e+01
    36  -9.795219e-01  -9.862276e-01  1.375032e-03  3.487806e+00  9.412438e-02  3.282876e-01  9.345372e-01  2.327839e+01
    37  -9.660045e-01  -9.727106e-01  1.505545e-03  3.472757e+00  9.412306e-02  3.268665e-01  9.385935e-01  2.332894e+01
    38  -9.524849e-01  -9.591921e-01  1.648199e-03  3.456854e+00  9.412164e-02  3.253648e-01  9.429186e-01  2.338271e+01
    39  -9.389639e-01  -9.456718e-01  1.804073e-03  3.440055e+00  9.412014e-02  3.237785e-01  9.475307e-01  2.343992e+01
    40  -9.254393e-01  -9.321490e-01  1.974373e-03  3.422317e+00  9.411853e-02  3.221035e-01  9.524500e-01  2.350079e+01
    41  -9.119118e-01  -9.186229e-01  2.160369e-03  3.403595e+00  9.411683e-02  3.203356e-01  9.576978e-01  2.356555e+01
    42  -8.983801e-01  -9.050933e-01  2.363462e-03  3.383844e+00  9.411500e-02  3.184705e-01  9.632969e-01  2.363445e+01
    43  -8.848429e-01  -8.915588e-01  2.585179e-03  3.363018e+00  9.411306e-02  3.165039e-01  9.692726e-01  2.370777e+01
    44  -8.713008e-01  -8.780191e-01  2.827132e-03  3.341067e+00  9.411099e-02  3.144312e-01  9.756512e-01  2.378578e+01
    45  -8.577525e-01  -8.644738e-01  3.091098e-03  3.317947e+00  9.410878e-02  3.122479e-01  9.824615e-01  2.386879e+01
    46  -8.441968e-01  -8.509217e-01  3.379000e-03  3.293606e+00  9.410642e-02  3.099495e-01  9.897346e-01  2.395713e+01
    47  -8.306326e-01  -8.373617e-01  3.692910e-03  3.267996e+00  9.410391e-02  3.075312e-01  9.975041e-01  2.405114e+01
    48  -8.170594e-01  -8.237930e-01  4.035052e-03  3.241066e+00  9.410123e-02  3.049883e-01  1.005806e+00  2.415119e+01
    49  -8.034755e-01  -8.102144e-01  4.407852e-03  3.212769e+00  9.409836e-02  3.023163e-01  1.014681e+00  2.425769e+01
    50  -7.898801e-01  -7.966246e-01  4.813901e-03  3.183054e+00  9.409531e-02  2.995104e-01  1.024170e+00  2.437105e+01
    51  -7.762717e-01  -7.830226e-01  5.256005e-03  3.151872e+00  9.409204e-02  2.965661e-01  1.034320e+00  2.449173e+01
    52  -7.626489e-01  -7.694069e-01  5.737179e-03  3.119177e+00  9.408856e-02  2.934789e-01  1.045181e+00  2.462021e+01
    53  -7.490099e-01  -7.557759e-01  6.260674e-03  3.084921e+00  9.408483e-02  2.902443e-01  1.056808e+00  2.475702e+01
    54  -7.353534e-01  -7.421280e-01  6.829969e-03  3.049061e+00  9.408085e-02  2.868582e-01  1.069260e+00  2.490270e+01
    55  -7.216774e-01  -7.284616e-01  7.448814e-03  3.011552e+00  9.407660e-02  2.833166e-01  1.082602e+00  2.505787e+01
    56  -7.079801e-01  -7.147747e-01  8.121212e-03  2.972356e+00  9.407204e-02  2.796156e-01  1.096905e+00  2.522316e+01
