     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.915552e+00  -2.216582e+00  4.936565e-05  8.264219e+01  1.630341e-02  1.347350e+00  9.476739e-02  1.149053e+01
     1  -1.896589e+00  -1.905967e+00  5.419782e-05  5.779793e+01  2.073234e-02  1.198286e+00  1.201610e-01  1.218428e+01
     2  -1.877819e+00  -1.887102e+00  5.950000e-05  5.624515e+01  2.111657e-02  1.187704e+00  1.223498e-01  1.223844e+01
     3  -1.859205e+00  -1.868412e+00  6.531955e-05  5.471269e+01  2.151201e-02  1.176980e+00  1.246153e-01  1.229407e+01
     4  -1.840714e+00  -1.849861e+00  7.170956e-05  5.319869e+01  2.191955e-02  1.166091e+00  1.269648e-01  1.235133e+01
     5  -1.822341e+00  -1.831430e+00  7.871809e-05  5.170278e+01  2.233975e-02  1.155027e+00  1.294038e-01  1.241035e+01
     6  -1.804059e+00  -1.813104e+00  8.640670e-05  5.022494e+01  2.277313e-02  1.143779e+00  1.319378e-01  1.247122e+01
     7  -1.785839e+00  -1.794853e+00  9.484598e-05  4.876421e+01  2.322052e-02  1.132330e+00  1.345745e-01  1.253411e+01
     8  -1.767670e+00  -1.776659e+00  1.041061e-04  4.732036e+01  2.368260e-02  1.120669e+00  1.373211e-01  1.259916e+01
     9  -1.749541e+00  -1.758511e+00  1.142643e-04  4.589389e+01  2.415987e-02  1.108790e+00  1.401838e-01  1.266647e+01
    10  -1.731442e+00  -1.740397e+00  1.254043e-04  4.448540e+01  2.465279e-02  1.096689e+00  1.431692e-01  1.273616e+01
    11  -1.713353e+00  -1.722303e+00  1.376269e-04  4.309508e+01  2.516199e-02  1.084358e+00  1.462850e-01  1.280837e+01
    12  -1.695265e+00  -1.704215e+00  1.510336e-04  4.172326e+01  2.568807e-02  1.071790e+00  1.495395e-01  1.288324e+01
    13  -1.677165e+00  -1.686121e+00  1.657433e-04  4.037049e+01  2.623158e-02  1.058982e+00  1.529409e-01  1.296092e+01
    14  -1.659061e+00  -1.668019e+00  1.818648e-04  3.903792e+01  2.679279e-02  1.045935e+00  1.564964e-01  1.304151e+01
    15  -1.640928e+00  -1.649900e+00  1.995513e-04  3.772621e+01  2.737217e-02  1.032648e+00  1.602146e-01  1.312514e+01
    16  -1.622770e+00  -1.631754e+00  2.189405e-04  3.643585e+01  2.797024e-02  1.019119e+00  1.641055e-01  1.321197e+01
    17  -1.604575e+00  -1.613577e+00  2.402008e-04  3.516780e+01  2.858726e-02  1.005351e+00  1.681777e-01  1.330213e+01
    18  -1.586337e+00  -1.595360e+00  2.635142e-04  3.392255e+01  2.922374e-02  9.913437e-01  1.724422e-01  1.339578e+01
    19  -1.568059e+00  -1.577102e+00  2.890647e-04  3.270103e+01  2.987985e-02  9.771021e-01  1.769087e-01  1.349305e+01
    20  -1.549732e+00  -1.558799e+00  3.170727e-04  3.150402e+01  3.055585e-02  9.626319e-01  1.815879e-01  1.359409e+01
    21  -1.531358e+00  -1.540448e+00  3.477602e-04  3.033218e+01  3.125192e-02  9.479389e-01  1.864910e-01  1.369904e+01
    22  -1.512926e+00  -1.522044e+00  3.813997e-04  2.918597e+01  3.196835e-02  9.330273e-01  1.916310e-01  1.380807e+01
    23  -1.494439e+00  -1.503584e+00  4.182554e-04  2.806585e+01  3.270534e-02  9.179033e-01  1.970210e-01  1.392136e+01
    24  -1.475892e+00  -1.485066e+00  4.586397e-04  2.697240e+01  3.346295e-02  9.025761e-01  2.026741e-01  1.403907e+01
    25  -1.457283e+00  -1.466488e+00  5.028839e-04  2.590591e+01  3.424133e-02  8.870529e-01  2.086055e-01  1.416137e+01
    26  -1.438620e+00  -1.447851e+00  5.513328e-04  2.486695e+01  3.504034e-02  8.713463e-01  2.148292e-01  1.428844e+01
    27  -1.419893e+00  -1.429156e+00  6.043959e-04  2.385577e+01  3.585995e-02  8.554666e-01  2.213613e-01  1.442044e+01
    28  -1.401105e+00  -1.410398e+00  6.625023e-04  2.287241e+01  3.670021e-02  8.394225e-01  2.282200e-01  1.455760e+01
    29  -1.382255e+00  -1.391578e+00  7.261187e-04  2.191705e+01  3.756099e-02  8.232261e-01  2.354233e-01  1.470011e+01
    30  -1.363344e+00  -1.372697e+00  7.957575e-04  2.098975e+01  3.844209e-02  8.068898e-01  2.429905e-01  1.484817e+01
    31  -1.344372e+00  -1.353754e+00  8.719757e-04  2.009047e+01  3.934332e-02  7.904260e-01  2.509425e-01  1.500201e+01
    32  -1.325340e+00  -1.334752e+00  9.553798e-04  1.921915e+01  4.026441e-02  7.738479e-01  2.593015e-01  1.516186e+01
    33  -1.306244e+00  -1.315687e+00  1.046648e-03  1.837555e+01  4.120515e-02  7.571674e-01  2.680920e-01  1.532795e+01
    34  -1.287093e+00  -1.296563e+00  1.146471e-03  1.755953e+01  4.216511e-02  7.403996e-01  2.773387e-01  1.550055e+01
    35  -1.267884e+00  -1.277383e+00  1.255647e-03  1.677088e+01  4.314382e-02  7.235597e-01  2.870681e-01  1.567989e+01
    36  -1.248618e+00  -1.258144e+00  1.375032e-03  1.600919e+01  4.414091e-02  7.066604e-01  2.973103e-01  1.586627e+01
    37  -1.229297e+00  -1.238850e+00  1.505545e-03  1.527412e+01  4.515589e-02  6.897164e-01  3.080964e-01  1.605998e+01
    38  -1.209922e+00  -1.219501e+00  1.648199e-03  1.456525e+01  4.618818e-02  6.727426e-01  3.194600e-01  1.626132e+01
    39  -1.190495e+00  -1.200100e+00  1.804073e-03  1.388216e+01  4.723718e-02  6.557540e-01  3.314370e-01  1.647061e+01
    40  -1.171016e+00  -1.180646e+00  1.974373e-03  1.322434e+01  4.830224e-02  6.387652e-01  3.440665e-01  1.668820e+01
    41  -1.151489e+00  -1.161142e+00  2.160369e-03  1.259128e+01  4.938268e-02  6.217911e-01  3.573903e-01  1.691445e+01
    42  -1.131913e+00  -1.141591e+00  2.363462e-03  1.198246e+01  5.047770e-02  6.048469e-01  3.714534e-01  1.714974e+01
    43  -1.112291e+00  -1.121991e+00  2.585179e-03  1.139729e+01  5.158656e-02  5.879468e-01  3.863049e-01  1.739447e+01
    44  -1.092625e+00  -1.102346e+00  2.827132e-03  1.083521e+01  5.270836e-02  5.711061e-01  4.019972e-01  1.764907e+01
    45  -1.072916e+00  -1.082659e+00  3.091098e-03  1.029565e+01  5.384215e-02  5.543401e-01  4.185862e-01  1.791398e+01
    46  -1.053166e+00  -1.062929e+00  3.379000e-03  9.778005e+00  5.498697e-02  5.376629e-01  4.361339e-01  1.818968e+01
    47  -1.033376e+00  -1.043159e+00  3.692910e-03  9.281652e+00  5.614183e-02  5.210889e-01  4.547068e-01  1.847669e+01
    48  -1.013549e+00  -1.023350e+00  4.035052e-03  8.805989e+00  5.730561e-02  5.046326e-01  4.743766e-01  1.877554e+01
    49  -9.936854e-01  -1.003504e+00  4.407852e-03  8.350403e+00  5.847718e-02  4.883080e-01  4.952214e-01  1.908681e+01
