     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.060601e+00  -2.361631e+00  4.936565e-05  2.250870e+02  1.343290e-01  3.023572e+01  1.212173e-02  2.425605e+00
     1  -2.046799e+00  -2.053645e+00  5.419782e-05  2.202404e+02  1.343233e-01  2.958342e+01  1.238875e-02  2.452201e+00
     2  -2.033011e+00  -2.039850e+00  5.950000e-05  2.199349e+02  1.343180e-01  2.954121e+01  1.240620e-02  2.453952e+00
     3  -2.019231e+00  -2.026066e+00  6.531955e-05  2.195914e+02  1.343241e-01  2.949642e+01  1.242532e-02  2.455814e+00
     4  -2.005452e+00  -2.012287e+00  7.170956e-05  2.192478e+02  1.343178e-01  2.944888e+01  1.244509e-02  2.457795e+00
     5  -1.991687e+00  -1.998515e+00  7.871809e-05  2.188669e+02  1.343211e-01  2.939843e+01  1.246660e-02  2.459903e+00
     6  -1.977931e+00  -1.984754e+00  8.640670e-05  2.184728e+02  1.343184e-01  2.934492e+01  1.248921e-02  2.462145e+00
     7  -1.964174e+00  -1.970998e+00  9.484598e-05  2.180496e+02  1.343187e-01  2.928813e+01  1.251344e-02  2.464531e+00
     8  -1.950419e+00  -1.957242e+00  1.041061e-04  2.176026e+02  1.343176e-01  2.922786e+01  1.253919e-02  2.467071e+00
     9  -1.936667e+00  -1.943488e+00  1.142643e-04  2.171276e+02  1.343170e-01  2.916392e+01  1.256665e-02  2.469774e+00
    10  -1.922921e+00  -1.929740e+00  1.254043e-04  2.166240e+02  1.343162e-01  2.909610e+01  1.259590e-02  2.472650e+00
    11  -1.909171e+00  -1.915992e+00  1.376269e-04  2.160898e+02  1.343153e-01  2.902417e+01  1.262708e-02  2.475713e+00
    12  -1.895420e+00  -1.902241e+00  1.510336e-04  2.155231e+02  1.343145e-01  2.894787e+01  1.266032e-02  2.478973e+00
    13  -1.881662e+00  -1.888487e+00  1.657433e-04  2.149221e+02  1.343135e-01  2.886694e+01  1.269577e-02  2.482446e+00
    14  -1.867909e+00  -1.874731e+00  1.818648e-04  2.142849e+02  1.343125e-01  2.878113e+01  1.273357e-02  2.486144e+00
    15  -1.854146e+00  -1.860973e+00  1.995513e-04  2.136094e+02  1.343114e-01  2.869018e+01  1.277389e-02  2.490081e+00
    16  -1.840380e+00  -1.847208e+00  2.189405e-04  2.128934e+02  1.343103e-01  2.859377e+01  1.281691e-02  2.494276e+00
    17  -1.826606e+00  -1.833438e+00  2.402008e-04  2.121346e+02  1.343090e-01  2.849160e+01  1.286281e-02  2.498744e+00
    18  -1.812821e+00  -1.819659e+00  2.635142e-04  2.113306e+02  1.343077e-01  2.838333e+01  1.291181e-02  2.503505e+00
    19  -1.799030e+00  -1.805871e+00  2.890647e-04  2.104789e+02  1.343063e-01  2.826865e+01  1.296412e-02  2.508578e+00
    20  -1.785228e+00  -1.792074e+00  3.170727e-04  2.095770e+02  1.343048e-01  2.814721e+01  1.301999e-02  2.513984e+00
    21  -1.771418e+00  -1.778268e+00  3.477602e-04  2.086223e+02  1.343033e-01  2.801865e+01  1.307965e-02  2.519745e+00
    22  -1.757591e+00  -1.764450e+00  3.813997e-04  2.076117e+02  1.343016e-01  2.788258e+01  1.314340e-02  2.525886e+00
    23  -1.743751e+00  -1.750616e+00  4.182554e-04  2.065424e+02  1.342998e-01  2.773859e+01  1.321153e-02  2.532433e+00
    24  -1.729894e+00  -1.736768e+00  4.586397e-04  2.054112e+02  1.342978e-01  2.758629e+01  1.328438e-02  2.539414e+00
    25  -1.716018e+00  -1.722901e+00  5.028839e-04  2.042151e+02  1.342958e-01  2.742523e+01  1.336229e-02  2.546860e+00
    26  -1.702128e+00  -1.709017e+00  5.513328e-04  2.029509e+02  1.342936e-01  2.725500e+01  1.344564e-02  2.554801e+00
    27  -1.688215e+00  -1.695116e+00  6.043959e-04  2.016153e+02  1.342912e-01  2.707517e+01  1.353483e-02  2.563271e+00
    28  -1.674280e+00  -1.681192e+00  6.625023e-04  2.002047e+02  1.342887e-01  2.688524e+01  1.363031e-02  2.572309e+00
    29  -1.660321e+00  -1.667245e+00  7.261187e-04  1.987156e+02  1.342861e-01  2.668474e+01  1.373259e-02  2.581955e+00
    30  -1.646336e+00  -1.653272e+00  7.957575e-04  1.971445e+02  1.342832e-01  2.647320e+01  1.384218e-02  2.592250e+00
    31  -1.632323e+00  -1.639273e+00  8.719757e-04  1.954876e+02  1.342802e-01  2.625011e+01  1.395966e-02  2.603243e+00
    32  -1.618279e+00  -1.625244e+00  9.553798e-04  1.937412e+02  1.342769e-01  2.601497e+01  1.408566e-02  2.614981e+00
    33  -1.604200e+00  -1.611182e+00  1.046648e-03  1.919014e+02  1.342734e-01  2.576726e+01  1.422089e-02  2.627520e+00
    34  -1.590087e+00  -1.597086e+00  1.146471e-03  1.899646e+02  1.342696e-01  2.550647e+01  1.436609e-02  2.640918e+00
    35  -1.575937e+00  -1.582954e+00  1.255647e-03  1.879269e+02  1.342656e-01  2.523213e+01  1.452207e-02  2.655236e+00
    36  -1.561744e+00  -1.568782e+00  1.375032e-03  1.857846e+02  1.342614e-01  2.494369e+01  1.468976e-02  2.670544e+00
    37  -1.547507e+00  -1.554567e+00  1.505545e-03  1.835339e+02  1.342568e-01  2.464066e+01  1.487016e-02  2.686915e+00
    38  -1.533221e+00  -1.540305e+00  1.648199e-03  1.811711e+02  1.342518e-01  2.432254e+01  1.506437e-02  2.704429e+00
    39  -1.518885e+00  -1.525994e+00  1.804073e-03  1.786927e+02  1.342465e-01  2.398887e+01  1.527361e-02  2.723173e+00
    40  -1.504492e+00  -1.511629e+00  1.974373e-03  1.760952e+02  1.342409e-01  2.363918e+01  1.549923e-02  2.743241e+00
    41  -1.490041e+00  -1.497206e+00  2.160369e-03  1.733756e+02  1.342348e-01  2.327303e+01  1.574271e-02  2.764736e+00
    42  -1.475525e+00  -1.482722e+00  2.363462e-03  1.705307e+02  1.342282e-01  2.289004e+01  1.600573e-02  2.787770e+00
    43  -1.460939e+00  -1.468171e+00  2.585179e-03  1.675579e+02  1.342212e-01  2.248982e+01  1.629013e-02  2.812465e+00
    44  -1.446280e+00  -1.453548e+00  2.827132e-03  1.644549e+02  1.342136e-01  2.207208e+01  1.659797e-02  2.838955e+00
    45  -1.431541e+00  -1.438848e+00  3.091098e-03  1.612197e+02  1.342054e-01  2.163656e+01  1.693155e-02  2.867385e+00
    46  -1.416717e+00  -1.424066e+00  3.379000e-03  1.578510e+02  1.341966e-01  2.118306e+01  1.729346e-02  2.897916e+00
    47  -1.401800e+00  -1.409194e+00  3.692910e-03  1.543476e+02  1.341871e-01  2.071146e+01  1.768661e-02  2.930723e+00
    48  -1.386785e+00  -1.394227e+00  4.035052e-03  1.507094e+02  1.341768e-01  2.022171e+01  1.811428e-02  2.966001e+00
    49  -1.371663e+00  -1.379158e+00  4.407852e-03  1.469366e+02  1.341657e-01  1.971386e+01  1.858015e-02  3.003961e+00
    50  -1.356427e+00  -1.363978e+00  4.813901e-03  1.430305e+02  1.341537e-01  1.918808e+01  1.908842e-02  3.044840e+00
    51  -1.341068e+00  -1.348680e+00  5.256005e-03  1.389930e+02  1.341407e-01  1.864462e+01  1.964386e-02  3.088897e+00
    52  -1.325578e+00  -1.333254e+00  5.737179e-03  1.348271e+02  1.341266e-01  1.808390e+01  2.025188e-02  3.136419e+00
    53  -1.309945e+00  -1.317691e+00  6.260674e-03  1.305366e+02  1.341113e-01  1.750643e+01  2.091871e-02  3.187728e+00
    54  -1.294159e+00  -1.301980e+00  6.829969e-03  1.261267e+02  1.340946e-01  1.691291e+01  2.165147e-02  3.243179e+00
