     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.839260e+00  -2.140290e+00  4.936565e-05  4.878937e+01  2.243946e-02  1.094807e+00  1.368260e-01  1.274710e+01
     1  -1.822651e+00  -1.830876e+00  5.419782e-05  3.928307e+01  2.588419e-02  1.016811e+00  1.582258e-01  1.322696e+01
     2  -1.806142e+00  -1.814318e+00  5.950000e-05  3.868075e+01  2.614880e-02  1.011455e+00  1.598745e-01  1.326193e+01
     3  -1.789712e+00  -1.797849e+00  6.531955e-05  3.806901e+01  2.642342e-02  1.005913e+00  1.615972e-01  1.329841e+01
     4  -1.773336e+00  -1.781447e+00  7.170956e-05  3.744733e+01  2.670877e-02  1.000172e+00  1.634000e-01  1.333653e+01
     5  -1.757018e+00  -1.765100e+00  7.871809e-05  3.681572e+01  2.700542e-02  9.942241e-01  1.652880e-01  1.337636e+01
     6  -1.740738e+00  -1.748802e+00  8.640670e-05  3.617431e+01  2.731389e-02  9.880613e-01  1.672661e-01  1.341801e+01
     7  -1.724476e+00  -1.732531e+00  9.484598e-05  3.552282e+01  2.763496e-02  9.816717e-01  1.693414e-01  1.346161e+01
     8  -1.708225e+00  -1.716275e+00  1.041061e-04  3.486123e+01  2.796933e-02  9.750453e-01  1.715206e-01  1.350728e+01
     9  -1.691978e+00  -1.700026e+00  1.142643e-04  3.418991e+01  2.831756e-02  9.681748e-01  1.738098e-01  1.355512e+01
    10  -1.675728e+00  -1.683777e+00  1.254043e-04  3.350925e+01  2.868024e-02  9.610533e-01  1.762154e-01  1.360525e+01
    11  -1.659459e+00  -1.667518e+00  1.376269e-04  3.281951e+01  2.905807e-02  9.536719e-01  1.787452e-01  1.365780e+01
    12  -1.643165e+00  -1.651236e+00  1.510336e-04  3.212104e+01  2.945177e-02  9.460217e-01  1.814073e-01  1.371291e+01
    13  -1.626834e+00  -1.634923e+00  1.657433e-04  3.141432e+01  2.986202e-02  9.380950e-01  1.842098e-01  1.377072e+01
    14  -1.610474e+00  -1.618577e+00  1.818648e-04  3.070022e+01  3.028931e-02  9.298883e-01  1.871604e-01  1.383136e+01
    15  -1.594061e+00  -1.602190e+00  1.995513e-04  2.997939e+01  3.073429e-02  9.213954e-01  1.902679e-01  1.389495e+01
    16  -1.577601e+00  -1.585753e+00  2.189405e-04  2.925249e+01  3.119767e-02  9.126094e-01  1.935424e-01  1.396168e+01
    17  -1.561082e+00  -1.569263e+00  2.402008e-04  2.852046e+01  3.167997e-02  9.035273e-01  1.969931e-01  1.403167e+01
    18  -1.544497e+00  -1.552710e+00  2.635142e-04  2.778406e+01  3.218188e-02  8.941435e-01  2.006312e-01  1.410511e+01
    19  -1.527848e+00  -1.536092e+00  2.890647e-04  2.704438e+01  3.270389e-02  8.844566e-01  2.044670e-01  1.418214e+01
    20  -1.511126e+00  -1.519406e+00  3.170727e-04  2.630248e+01  3.324649e-02  8.744654e-01  2.085116e-01  1.426293e+01
    21  -1.494332e+00  -1.502648e+00  3.477602e-04  2.555945e+01  3.381016e-02  8.641692e-01  2.127771e-01  1.434765e+01
    22  -1.477454e+00  -1.485811e+00  3.813997e-04  2.481627e+01  3.439544e-02  8.535667e-01  2.172766e-01  1.443648e+01
    23  -1.460494e+00  -1.468891e+00  4.182554e-04  2.407402e+01  3.500280e-02  8.426582e-01  2.220240e-01  1.452963e+01
    24  -1.443447e+00  -1.451887e+00  4.586397e-04  2.333389e+01  3.563257e-02  8.314465e-01  2.270332e-01  1.462726e+01
    25  -1.426308e+00  -1.434793e+00  5.028839e-04  2.259694e+01  3.628515e-02  8.199335e-01  2.323196e-01  1.472960e+01
    26  -1.409083e+00  -1.417610e+00  5.513328e-04  2.186445e+01  3.696071e-02  8.081257e-01  2.378982e-01  1.483682e+01
    27  -1.391764e+00  -1.400337e+00  6.043959e-04  2.113755e+01  3.765946e-02  7.960286e-01  2.437858e-01  1.494913e+01
    28  -1.374349e+00  -1.382969e+00  6.625023e-04  2.041722e+01  3.838167e-02  7.836468e-01  2.500009e-01  1.506676e+01
    29  -1.356838e+00  -1.365505e+00  7.261187e-04  1.970456e+01  3.912742e-02  7.709884e-01  2.565622e-01  1.518995e+01
    30  -1.339230e+00  -1.347945e+00  7.957575e-04  1.900061e+01  3.989674e-02  7.580622e-01  2.634898e-01  1.531891e+01
    31  -1.321525e+00  -1.330288e+00  8.719757e-04  1.830634e+01  4.068961e-02  7.448778e-01  2.708051e-01  1.545388e+01
    32  -1.303722e+00  -1.312532e+00  9.553798e-04  1.762268e+01  4.150595e-02  7.314460e-01  2.785306e-01  1.559513e+01
    33  -1.285818e+00  -1.294678e+00  1.046648e-03  1.695044e+01  4.234565e-02  7.177775e-01  2.866913e-01  1.574292e+01
    34  -1.267818e+00  -1.276725e+00  1.146471e-03  1.629047e+01  4.320843e-02  7.038857e-01  2.953127e-01  1.589751e+01
    35  -1.249722e+00  -1.258676e+00  1.255647e-03  1.564355e+01  4.409393e-02  6.897855e-01  3.044215e-01  1.605917e+01
    36  -1.231527e+00  -1.240529e+00  1.375032e-03  1.501027e+01  4.500185e-02  6.754899e-01  3.140482e-01  1.622821e+01
    37  -1.213238e+00  -1.222286e+00  1.505545e-03  1.439123e+01  4.593174e-02  6.610142e-01  3.242244e-01  1.640494e+01
    38  -1.194854e+00  -1.203949e+00  1.648199e-03  1.378695e+01  4.688308e-02  6.463746e-01  3.349838e-01  1.658968e+01
    39  -1.176378e+00  -1.185518e+00  1.804073e-03  1.319788e+01  4.785526e-02  6.315879e-01  3.463627e-01  1.678276e+01
    40  -1.157809e+00  -1.166994e+00  1.974373e-03  1.262437e+01  4.884765e-02  6.166709e-01  3.584003e-01  1.698453e+01
    41  -1.139153e+00  -1.148381e+00  2.160369e-03  1.206673e+01  4.985952e-02  6.016412e-01  3.711389e-01  1.719536e+01
    42  -1.120408e+00  -1.129679e+00  2.363462e-03  1.152518e+01  5.089007e-02  5.865173e-01  3.846234e-01  1.741565e+01
    43  -1.101577e+00  -1.110891e+00  2.585179e-03  1.099988e+01  5.193847e-02  5.713168e-01  3.989033e-01  1.764581e+01
    44  -1.082665e+00  -1.092018e+00  2.827132e-03  1.049093e+01  5.300379e-02  5.560589e-01  4.140308e-01  1.788627e+01
    45  -1.063672e+00  -1.073064e+00  3.091098e-03  9.998392e+00  5.408498e-02  5.407628e-01  4.300624e-01  1.813747e+01
    46  -1.044600e+00  -1.054031e+00  3.379000e-03  9.522246e+00  5.518103e-02  5.254473e-01  4.470599e-01  1.839991e+01
    47  -1.025453e+00  -1.034921e+00  3.692910e-03  9.062419e+00  5.629082e-02  5.101310e-01  4.650901e-01  1.867408e+01
    48  -1.006233e+00  -1.015737e+00  4.035052e-03  8.618812e+00  5.741316e-02  4.948332e-01  4.842246e-01  1.896054e+01
    49  -9.869421e-01  -9.964804e-01  4.407852e-03  8.191270e+00  5.854682e-02  4.795728e-01  5.045418e-01  1.925985e+01
    50  -9.675836e-01  -9.771550e-01  4.813901e-03  7.779604e+00  5.969048e-02  4.643683e-01  5.261263e-01  1.957262e+01
    51  -9.481600e-01  -9.577632e-01  5.256005e-03  7.383594e+00  6.084278e-02  4.492384e-01  5.490699e-01  1.989948e+01
    52  -9.286738e-01  -9.383076e-01  5.737179e-03  7.002986e+00  6.200231e-02  4.342013e-01  5.734728e-01  2.024112e+01
    53  -9.091275e-01  -9.187907e-01  6.260674e-03  6.637500e+00  6.316757e-02  4.192747e-01  5.994437e-01  2.059827e+01
    54  -8.895239e-01  -8.992151e-01  6.829969e-03  6.286832e+00  6.433705e-02  4.044762e-01  6.271011e-01  2.097170e+01
    55  -8.698654e-01  -8.795835e-01  7.448814e-03  5.950662e+00  6.550914e-02  3.898228e-01  6.565741e-01  2.136223e+01
    56  -8.501548e-01  -8.598983e-01  8.121212e-03  5.628652e+00  6.668221e-02  3.753310e-01  6.880034e-01  2.177073e+01
    57  -8.303942e-01  -8.401621e-01  8.851470e-03  5.320450e+00  6.785457e-02  3.610169e-01  7.215428e-01  2.219813e+01
    58  -8.105864e-01  -8.203774e-01  9.644182e-03  5.025693e+00  6.902448e-02  3.468959e-01  7.573602e-01  2.264543e+01
    59  -7.907339e-01  -8.005468e-01  1.050426e-02  4.744012e+00  7.019016e-02  3.329829e-01  7.956391e-01  2.311368e+01
    60  -7.708389e-01  -7.806725e-01  1.143695e-02  4.475029e+00  7.134978e-02  3.192923e-01  8.365807e-01  2.360402e+01
    61  -7.509036e-01  -7.607568e-01  1.244786e-02  4.218360e+00  7.250150e-02  3.058374e-01  8.804058e-01  2.411764e+01
    62  -7.309304e-01  -7.408022e-01  1.354293e-02  3.973622e+00  7.364342e-02  2.926311e-01  9.273559e-01  2.465585e+01
    63  -7.109212e-01  -7.208106e-01  1.472852e-02  3.740430e+00  7.477363e-02  2.796856e-01  9.776968e-01  2.522000e+01
    64  -6.908784e-01  -7.007842e-01  1.601134e-02  3.518399e+00  7.589021e-02  2.670120e-01  1.031720e+00  2.581159e+01
    65  -6.708038e-01  -6.807252e-01  1.739855e-02  3.307147e+00  7.699119e-02  2.546212e-01  1.089748e+00  2.643217e+01
    66  -6.506997e-01  -6.606354e-01  1.889767e-02  3.106294e+00  7.807462e-02  2.425227e-01  1.152133e+00  2.708345e+01
    67  -6.305675e-01  -6.405169e-01  2.051673e-02  2.915466e+00  7.913852e-02  2.307256e-01  1.219265e+00  2.776721e+01
    68  -6.104094e-01  -6.203715e-01  2.226415e-02  2.734291e+00  8.018094e-02  2.192380e-01  1.291575e+00  2.848539e+01
    69  -5.902269e-01  -6.002009e-01  2.414882e-02  2.562406e+00  8.119992e-02  2.080671e-01  1.369539e+00  2.924007e+01
    70  -5.700219e-01  -5.800069e-01  2.618008e-02  2.399453e+00  8.219351e-02  1.972194e-01  1.453681e+00  3.003346e+01
    71  -5.497959e-01  -5.597911e-01  2.836777e-02  2.245081e+00  8.315981e-02  1.867005e-01  1.544583e+00  3.086793e+01
    72  -5.295503e-01  -5.395551e-01  3.072217e-02  2.098946e+00  8.409690e-02  1.765149e-01  1.642891e+00  3.174603e+01
    73  -5.092868e-01  -5.193004e-01  3.325405e-02  1.960714e+00  8.500294e-02  1.666665e-01  1.749318e+00  3.267052e+01
    74  -4.890066e-01  -4.990283e-01  3.597467e-02  1.830057e+00  8.587609e-02  1.571581e-01  1.864658e+00  3.364432e+01
    75  -4.687111e-01  -4.787403e-01  3.889574e-02  1.706656e+00  8.671457e-02  1.479919e-01  1.989794e+00  3.467059e+01
    76  -4.484014e-01  -4.584375e-01  4.202943e-02  1.590199e+00  8.751665e-02  1.391689e-01  2.125705e+00  3.575271e+01
    77  -4.280789e-01  -4.381213e-01  4.538839e-02  1.480387e+00  8.828064e-02  1.306895e-01  2.273485e+00  3.689435e+01
    78  -4.077445e-01  -4.177927e-01  4.898570e-02  1.376924e+00  8.900494e-02  1.225530e-01  2.434350e+00  3.809940e+01
    79  -3.873994e-01  -3.974529e-01  5.283486e-02  1.279526e+00  8.968801e-02  1.147581e-01  2.609659e+00  3.937208e+01
    80  -3.670446e-01  -3.771028e-01  5.694977e-02  1.187916e+00  9.032839e-02  1.073026e-01  2.800928e+00  4.071693e+01
    81  -3.466810e-01  -3.567435e-01  6.134473e-02  1.101827e+00  9.092470e-02  1.001833e-01  3.009854e+00  4.213882e+01
    82  -3.263093e-01  -3.363757e-01  6.603438e-02  1.021000e+00  9.147562e-02  9.339657e-02  3.238335e+00  4.364301e+01
    83  -3.059305e-01  -3.160004e-01  7.103366e-02  9.451818e-01  9.197992e-02  8.693774e-02  3.488495e+00  4.523514e+01
    84  -2.855454e-01  -2.956184e-01  7.635782e-02  8.741310e-01  9.243647e-02  8.080159e-02  3.762719e+00  4.692132e+01
    85  -2.651545e-01  -2.752303e-01  8.202236e-02  8.076115e-01  9.284431e-02  7.498213e-02  4.063683e+00  4.870811e+01
    86  -2.447585e-01  -2.548368e-01  8.804291e-02  7.453961e-01  9.320254e-02  6.947281e-02  4.394394e+00  5.060259e+01
    87  -2.243581e-01  -2.344385e-01  9.443531e-02  6.872659e-01  9.351029e-02  6.426643e-02  4.758231e+00  5.261239e+01
    88  -2.039538e-01  -2.140361e-01  1.012155e-01  6.330093e-01  9.376681e-02  5.935526e-02  5.158998e+00  5.474577e+01
    89  -1.835461e-01  -1.936301e-01  1.083993e-01  5.824210e-01  9.397166e-02  5.473107e-02  5.600986e+00  5.701159e+01
    90  -1.631354e-01  -1.732208e-01  1.160028e-01  5.353034e-01  9.412449e-02  5.038516e-02  6.089038e+00  5.941948e+01
    91  -1.427221e-01  -1.528088e-01  1.240417e-01  4.914674e-01  9.422487e-02  4.630845e-02  6.628611e+00  6.197978e+01
    92  -1.223066e-01  -1.323944e-01  1.325317e-01  4.507310e-01  9.427244e-02  4.249151e-02  7.225871e+00  6.470369e+01
    93  -1.018892e-01  -1.119779e-01  1.414884e-01  4.129197e-01  9.426678e-02  3.892461e-02  7.887785e+00  6.760332e+01
    94  -8.147040e-02  -9.155980e-02  1.509269e-01  3.778639e-01  9.420796e-02  3.559779e-02  8.622253e+00  7.069173e+01
    95  -6.105034e-02  -7.114037e-02  1.608620e-01  3.454002e-01  9.409642e-02  3.250092e-02  9.438238e+00  7.398307e+01
    96  -4.062928e-02  -5.071979e-02  1.713083e-01  3.153735e-01  9.393215e-02  2.962371e-02  1.034588e+01  7.749263e+01
    97  -2.020749e-02  -3.029836e-02  1.822795e-01  2.876356e-01  9.371526e-02  2.695585e-02  1.135670e+01  8.123696e+01
    98  2.148811e-04  -9.876272e-03  1.937892e-01  2.620424e-01  9.344658e-02  2.448697e-02  1.248380e+01  8.523395e+01
    99  2.063771e-02  1.054633e-02  2.058502e-01  2.384582e-01  9.312640e-02  2.220675e-02  1.374204e+01  8.950301e+01
   100  4.106081e-02  3.096930e-02  2.184746e-01  2.167528e-01  9.275521e-02  2.010495e-02  1.514838e+01  9.406512e+01
   101  6.148400e-02  5.139245e-02  2.316738e-01  1.968020e-01  9.233372e-02  1.817146e-02  1.672208e+01  9.894303e+01
   102  8.190714e-02  7.181561e-02  2.454583e-01  1.784877e-01  9.186258e-02  1.639634e-02  1.848512e+01  1.041614e+02
   103  1.023302e-01  9.223870e-02  2.598382e-01  1.616967e-01  9.134294e-02  1.476985e-02  2.046263e+01  1.097469e+02
   104  1.227532e-01  1.126617e-01  2.748221e-01  1.463208e-01  9.077656e-02  1.328250e-02  2.268335e+01  1.157285e+02
   105  1.431759e-01  1.330846e-01  2.904183e-01  1.322618e-01  9.016266e-02  1.192507e-02  2.517980e+01  1.221377e+02
   106  1.635984e-01  1.535072e-01  3.066336e-01  1.194209e-01  8.950426e-02  1.068868e-02  2.798968e+01  1.290085e+02
   107  1.840206e-01  1.739295e-01  3.234744e-01  1.077100e-01  8.880067e-02  9.564723e-03  3.115557e+01  1.363779e+02
   108  2.044422e-01  1.943514e-01  3.409456e-01  9.704238e-02  8.805412e-02  8.544982e-03  3.472672e+01  1.442861e+02
   109  2.248635e-01  2.147729e-01  3.590513e-01  8.733707e-02  8.726633e-02  7.621586e-03  3.875949e+01  1.527768e+02
   110  2.452849e-01  2.351942e-01  3.777946e-01  7.851695e-02  8.644047e-02  6.787043e-03  4.331896e+01  1.618974e+02
   111  2.657059e-01  2.556154e-01  3.971776e-01  7.051476e-02  8.557426e-02  6.034249e-03  4.847841e+01  1.716993e+02
   112  2.861261e-01  2.760360e-01  4.172011e-01  6.326411e-02  8.466858e-02  5.356482e-03  5.432272e+01  1.822386e+02
   113  3.065459e-01  2.964560e-01  4.378652e-01  5.669972e-02  8.372892e-02  4.747407e-03  6.095107e+01  1.935762e+02
   114  3.269653e-01  3.168756e-01  4.591688e-01  5.076538e-02  8.275475e-02  4.201077e-03  6.847560e+01  2.057784e+02
   115  3.473845e-01  3.372949e-01  4.811098e-01  4.540649e-02  8.174883e-02  3.711927e-03  7.702671e+01  2.189175e+02
   116  3.678033e-01  3.577139e-01  5.036853e-01  4.057419e-02  8.071061e-02  3.274768e-03  8.675307e+01  2.330719e+02
   117  3.882218e-01  3.781325e-01  5.268910e-01  3.622071e-02  7.964424e-02  2.884771e-03  9.782859e+01  2.483273e+02
   118  4.086401e-01  3.985509e-01  5.507220e-01  3.230383e-02  7.854996e-02  2.537465e-03  1.104519e+02  2.647769e+02
   119  4.290573e-01  4.189687e-01  5.751725e-01  2.878524e-02  7.742557e-02  2.228713e-03  1.248498e+02  2.825225e+02
   120  4.494741e-01  4.393856e-01  6.002355e-01  2.562561e-02  7.627938e-02  1.954706e-03  1.412935e+02  3.016751e+02
   121  4.698906e-01  4.598023e-01  6.259034e-01  2.279218e-02  7.511096e-02  1.711942e-03  1.600894e+02  3.223559e+02
   122  4.903076e-01  4.802191e-01  6.521678e-01  2.025365e-02  7.392338e-02  1.497218e-03  1.815958e+02  3.446971e+02
   123  5.107238e-01  5.006356e-01  6.790192e-01  1.798330e-02  7.271233e-02  1.307608e-03  2.062180e+02  3.688429e+02
   124  5.311398e-01  5.210517e-01  7.064475e-01  1.595352e-02  7.148523e-02  1.140441e-03  2.344419e+02  3.949514e+02
   125  5.515553e-01  5.414675e-01  7.344420e-01  1.414147e-02  7.024000e-02  9.932965e-04  2.668169e+02  4.231952e+02
   126  5.719714e-01  5.618833e-01  7.629909e-01  1.252420e-02  6.898452e-02  8.639761e-04  3.040004e+02  4.537632e+02
   127  5.923868e-01  5.822991e-01  7.920820e-01  1.108383e-02  6.771093e-02  7.504963e-04  3.467216e+02  4.868620e+02
   128  6.128023e-01  6.027145e-01  8.217023e-01  9.801011e-03  6.642844e-02  6.510659e-04  3.958695e+02  5.227183e+02
   129  6.332179e-01  6.231301e-01  8.518383e-01  8.659996e-03  6.513570e-02  5.640749e-04  4.524523e+02  5.615802e+02
   130  6.536331e-01  6.435454e-01  8.824756e-01  7.646195e-03  6.383282e-02  4.880782e-04  5.176457e+02  6.037198e+02
   131  6.740480e-01  6.639605e-01  9.135995e-01  6.746017e-03  6.252301e-02  4.217813e-04  5.928334e+02  6.494362e+02
   132  6.944631e-01  6.843755e-01  9.451942e-01  5.947318e-03  6.120871e-02  3.640277e-04  6.796295e+02  6.990576e+02
   133  7.148779e-01  7.047905e-01  9.772439e-01  5.239528e-03  5.988833e-02  3.137866e-04  7.798960e+02  7.529445e+02
   134  7.352928e-01  7.252053e-01  1.009732e+00  4.612559e-03  5.856632e-02  2.701406e-04  8.958475e+02  8.114938e+02
   135  7.557078e-01  7.456203e-01  1.042640e+00  4.057740e-03  5.724251e-02  2.322753e-04  1.030045e+03  8.751423e+02
   136  7.761224e-01  7.660351e-01  1.075952e+00  3.567272e-03  5.591637e-02  1.994689e-04  1.185480e+03  9.443708e+02
   137  7.965370e-01  7.864496e-01  1.109648e+00  3.133837e-03  5.459217e-02  1.710830e-04  1.365710e+03  1.019710e+03
   138  8.169514e-01  8.068641e-01  1.143710e+00  2.751188e-03  5.326933e-02  1.465539e-04  1.574857e+03  1.101746e+03
   139  8.373654e-01  8.272783e-01  1.178117e+00  2.413626e-03  5.194886e-02  1.253851e-04  1.817783e+03  1.191125e+03
   140  8.577793e-01  8.476923e-01  1.212849e+00  2.116001e-03  5.063300e-02  1.071395e-04  2.100232e+03  1.288562e+03
   141  8.781934e-01  8.681063e-01  1.247886e+00  1.853767e-03  4.932305e-02  9.143346e-05  2.428957e+03  1.394850e+03
   142  8.986076e-01  8.885204e-01  1.283205e+00  1.622912e-03  4.801902e-02  7.793066e-05  2.811890e+03  1.510866e+03
   143  9.190209e-01  9.089342e-01  1.318783e+00  1.419902e-03  4.671920e-02  6.633670e-05  3.258321e+03  1.637583e+03
   144  9.394344e-01  9.293476e-01  1.354598e+00  1.241335e-03  4.543025e-02  5.639416e-05  3.779535e+03  1.776082e+03
   145  9.598474e-01  9.497608e-01  1.390626e+00  1.084496e-03  4.414827e-02  4.787863e-05  4.388491e+03  1.927566e+03
   146  9.802601e-01  9.701736e-01  1.426840e+00  9.467800e-04  4.287634e-02  4.059446e-05  5.100845e+03  2.093374e+03
   147  1.000674e+00  9.905868e-01  1.463217e+00  8.258882e-04  4.161760e-02  3.437148e-05  5.935267e+03  2.274998e+03
   148  1.021087e+00  1.011000e+00  1.499727e+00  7.199285e-04  4.036784e-02  2.906196e-05  6.913419e+03  2.474103e+03
   149  1.041500e+00  1.031413e+00  1.536345e+00  6.270883e-04  3.912947e-02  2.453763e-05  8.061565e+03  2.692550e+03
   150  1.061913e+00  1.051826e+00  1.573040e+00  5.457677e-04  3.790513e-02  2.068740e-05  9.411160e+03  2.932427e+03
   151  1.082325e+00  1.072239e+00  1.609784e+00  4.746357e-04  3.669163e-02  1.741516e-05  1.099907e+04  3.196071e+03
   152  1.102738e+00  1.092651e+00  1.646545e+00  4.124041e-04  3.549398e-02  1.463786e-05  1.287063e+04  3.486112e+03
   153  1.123149e+00  1.113063e+00  1.683291e+00  3.580324e-04  3.430943e-02  1.228389e-05  1.507894e+04  3.805504e+03
   154  1.143561e+00  1.133475e+00  1.719987e+00  3.105260e-04  3.314213e-02  1.029149e-05  1.768935e+04  4.157583e+03
   155  1.163973e+00  1.153887e+00  1.756600e+00  2.690770e-04  3.198922e-02  8.607564e-06  2.077886e+04  4.546111e+03
   156  1.184385e+00  1.174299e+00  1.793094e+00  2.329291e-04  3.085240e-02  7.186421e-06  2.444172e+04  4.975352e+03
   157  1.204795e+00  1.194710e+00  1.829431e+00  2.014452e-04  2.972958e-02  5.988880e-06  2.879047e+04  5.450136e+03
   158  1.225206e+00  1.215120e+00  1.865571e+00  1.740039e-04  2.862768e-02  4.981327e-06  3.396628e+04  5.975959e+03
   159  1.245617e+00  1.235531e+00  1.901475e+00  1.501312e-04  2.754258e-02  4.135000e-06  4.013533e+04  6.559072e+03
   160  1.266027e+00  1.255942e+00  1.937101e+00  1.293840e-04  2.647385e-02  3.425293e-06  4.750188e+04  7.206615e+03
   161  1.286436e+00  1.276351e+00  1.972406e+00  1.113619e-04  2.542327e-02  2.831184e-06  5.631805e+04  7.926767e+03
   162  1.306846e+00  1.296761e+00  2.007345e+00  9.571261e-05  2.439328e-02  2.334744e-06  6.689532e+04  8.728920e+03
   163  1.327255e+00  1.317170e+00  2.041872e+00  8.215078e-05  2.338028e-02  1.920708e-06  7.960924e+04  9.623864e+03
   164  1.347663e+00  1.337579e+00  2.075939e+00  7.040169e-05  2.238694e-02  1.576079e-06  9.493351e+04  1.062408e+04
   165  1.368072e+00  1.357987e+00  2.109499e+00  6.023182e-05  2.141420e-02  1.289816e-06  1.134549e+05  1.174401e+04
   166  1.388479e+00  1.378395e+00  2.142502e+00  5.144802e-05  2.045865e-02  1.052557e-06  1.358917e+05  1.300042e+04
   167  1.408886e+00  1.398802e+00  2.174895e+00  4.385868e-05  1.952548e-02  8.563619e-07  1.631712e+05  1.441290e+04
   168  1.429291e+00  1.419208e+00  2.206628e+00  3.731818e-05  1.861074e-02  6.945189e-07  1.964254e+05  1.600435e+04
   169  1.449696e+00  1.439614e+00  2.237647e+00  3.168392e-05  1.771735e-02  5.613552e-07  2.371165e+05  1.780169e+04
   170  1.470100e+00  1.460018e+00  2.267900e+00  2.683971e-05  1.684395e-02  4.520866e-07  2.870783e+05  1.983670e+04
   171  1.490504e+00  1.480422e+00  2.297331e+00  2.267888e-05  1.599216e-02  3.626842e-07  3.486782e+05  2.214705e+04
   172  1.510907e+00  1.500825e+00  2.325887e+00  1.911250e-05  1.516091e-02  2.897630e-07  4.249323e+05  2.477757e+04
   173  1.531307e+00  1.521227e+00  2.353516e+00  1.606297e-05  1.434854e-02  2.304802e-07  5.197209e+05  2.778199e+04
   174  1.551706e+00  1.541626e+00  2.380162e+00  1.345689e-05  1.355835e-02  1.824533e-07  6.381926e+05  3.122514e+04
   175  1.572105e+00  1.562025e+00  2.405774e+00  1.123420e-05  1.279063e-02  1.436925e-07  7.870674e+05  3.518545e+04
   176  1.592502e+00  1.582423e+00  2.430301e+00  9.345148e-06  1.204244e-02  1.125383e-07  9.751169e+05  3.975849e+04
   177  1.612896e+00  1.602819e+00  2.453693e+00  7.742694e-06  1.131491e-02  8.760792e-08  1.214178e+06  4.506179e+04
   178  1.633288e+00  1.623212e+00  2.475905e+00  6.386607e-06  1.060858e-02  6.775284e-08  1.520202e+06  5.124086e+04
   179  1.653676e+00  1.643602e+00  2.496892e+00  5.242886e-06  9.922300e-03  5.202149e-08  1.914800e+06  5.847750e+04
   180  1.674063e+00  1.663989e+00  2.516616e+00  4.280044e-06  9.258694e-03  3.962761e-08  2.428158e+06  6.700099e+04
