     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.425913e+00  -1.726943e+00  4.936565e-05  2.807267e+00  9.153510e-02  2.569635e-01  1.177396e+00  2.631143e+01
     1  -1.412298e+00  -1.419052e+00  5.419782e-05  2.786599e+00  9.153240e-02  2.550641e-01  1.186146e+00  2.640921e+01
     2  -1.398692e+00  -1.405442e+00  5.950000e-05  2.785173e+00  9.153537e-02  2.549418e-01  1.186734e+00  2.641555e+01
     3  -1.385092e+00  -1.391839e+00  6.531955e-05  2.783886e+00  9.153100e-02  2.548118e-01  1.187311e+00  2.642228e+01
     4  -1.371490e+00  -1.378238e+00  7.170956e-05  2.782267e+00  9.153457e-02  2.546736e-01  1.187978e+00  2.642945e+01
     5  -1.357902e+00  -1.364643e+00  7.871809e-05  2.780741e+00  9.153199e-02  2.545267e-01  1.188647e+00  2.643708e+01
     6  -1.344321e+00  -1.351058e+00  8.640670e-05  2.779000e+00  9.153317e-02  2.543707e-01  1.189384e+00  2.644519e+01
     7  -1.330741e+00  -1.337478e+00  9.484598e-05  2.777211e+00  9.153241e-02  2.542048e-01  1.190156e+00  2.645381e+01
     8  -1.317164e+00  -1.323899e+00  1.041061e-04  2.775282e+00  9.153249e-02  2.540284e-01  1.190982e+00  2.646299e+01
     9  -1.303594e+00  -1.310326e+00  1.142643e-04  2.773242e+00  9.153223e-02  2.538410e-01  1.191860e+00  2.647276e+01
    10  -1.290032e+00  -1.296760e+00  1.254043e-04  2.771072e+00  9.153208e-02  2.536419e-01  1.192794e+00  2.648315e+01
    11  -1.276472e+00  -1.283199e+00  1.376269e-04  2.768767e+00  9.153188e-02  2.534304e-01  1.193789e+00  2.649420e+01
    12  -1.262916e+00  -1.269642e+00  1.510336e-04  2.766317e+00  9.153167e-02  2.532056e-01  1.194847e+00  2.650596e+01
    13  -1.249360e+00  -1.256085e+00  1.657433e-04  2.763715e+00  9.153145e-02  2.529668e-01  1.195974e+00  2.651847e+01
    14  -1.235816e+00  -1.242535e+00  1.818648e-04  2.760950e+00  9.153121e-02  2.527131e-01  1.197173e+00  2.653177e+01
    15  -1.222270e+00  -1.228990e+00  1.995513e-04  2.758014e+00  9.153096e-02  2.524437e-01  1.198449e+00  2.654593e+01
    16  -1.208732e+00  -1.215448e+00  2.189405e-04  2.754895e+00  9.153070e-02  2.521575e-01  1.199807e+00  2.656099e+01
    17  -1.195195e+00  -1.201911e+00  2.402008e-04  2.751584e+00  9.153041e-02  2.518536e-01  1.201253e+00  2.657701e+01
    18  -1.181659e+00  -1.188374e+00  2.635142e-04  2.748067e+00  9.153011e-02  2.515308e-01  1.202793e+00  2.659405e+01
    19  -1.168130e+00  -1.174842e+00  2.890647e-04  2.744333e+00  9.152979e-02  2.511882e-01  1.204431e+00  2.661219e+01
