     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.241448e+00  -2.542478e+00  4.936565e-05  7.559605e+02  1.497622e-01  1.132143e+02  3.418219e-03  1.253515e+00
     1  -2.226730e+00  -2.234027e+00  5.419782e-05  7.338827e+02  1.497485e-01  1.098978e+02  3.521211e-03  1.272288e+00
     2  -2.212170e+00  -2.219389e+00  5.950000e-05  7.324073e+02  1.497419e-01  1.096721e+02  3.528382e-03  1.273597e+00
     3  -2.197728e+00  -2.204889e+00  6.531955e-05  7.307928e+02  1.497486e-01  1.094352e+02  3.536099e-03  1.274975e+00
     4  -2.183377e+00  -2.190493e+00  7.170956e-05  7.291684e+02  1.497404e-01  1.091860e+02  3.544073e-03  1.276429e+00
     5  -2.169120e+00  -2.176190e+00  7.871809e-05  7.273986e+02  1.497440e-01  1.089236e+02  3.552653e-03  1.277966e+00
     6  -2.154936e+00  -2.161970e+00  8.640670e-05  7.255724e+02  1.497399e-01  1.086471e+02  3.561644e-03  1.279591e+00
     7  -2.140800e+00  -2.147810e+00  9.484598e-05  7.236247e+02  1.497398e-01  1.083554e+02  3.571231e-03  1.281312e+00
     8  -2.126706e+00  -2.133696e+00  1.041061e-04  7.215772e+02  1.497378e-01  1.080474e+02  3.581389e-03  1.283137e+00
     9  -2.112649e+00  -2.119621e+00  1.142643e-04  7.194101e+02  1.497364e-01  1.077219e+02  3.592194e-03  1.285074e+00
    10  -2.098624e+00  -2.105580e+00  1.254043e-04  7.171212e+02  1.497346e-01  1.073779e+02  3.603681e-03  1.287131e+00
    11  -2.084616e+00  -2.091564e+00  1.376269e-04  7.147008e+02  1.497329e-01  1.070142e+02  3.615906e-03  1.289316e+00
    12  -2.070624e+00  -2.077564e+00  1.510336e-04  7.121409e+02  1.497310e-01  1.066295e+02  3.628927e-03  1.291640e+00
    13  -2.056637e+00  -2.063574e+00  1.657433e-04  7.094327e+02  1.497290e-01  1.062226e+02  3.642805e-03  1.294111e+00
    14  -2.042667e+00  -2.049596e+00  1.818648e-04  7.065684e+02  1.497268e-01  1.057922e+02  3.657598e-03  1.296741e+00
    15  -2.028693e+00  -2.035624e+00  1.995513e-04  7.035390e+02  1.497245e-01  1.053370e+02  3.673376e-03  1.299540e+00
    16  -2.014722e+00  -2.021652e+00  2.189405e-04  7.003344e+02  1.497221e-01  1.048555e+02  3.690214e-03  1.302520e+00
    17  -2.000747e+00  -2.007678e+00  2.402008e-04  6.969455e+02  1.497195e-01  1.043463e+02  3.708190e-03  1.305694e+00
    18  -1.986762e+00  -1.993698e+00  2.635142e-04  6.933614e+02  1.497168e-01  1.038078e+02  3.727393e-03  1.309077e+00
    19  -1.972772e+00  -1.979711e+00  2.890647e-04  6.895721e+02  1.497138e-01  1.032385e+02  3.747912e-03  1.312681e+00
    20  -1.958769e+00  -1.965714e+00  3.170727e-04  6.855671e+02  1.497107e-01  1.026367e+02  3.769846e-03  1.316524e+00
    21  -1.944755e+00  -1.951705e+00  3.477602e-04  6.813354e+02  1.497074e-01  1.020009e+02  3.793302e-03  1.320621e+00
    22  -1.930720e+00  -1.937681e+00  3.813997e-04  6.768649e+02  1.497038e-01  1.013293e+02  3.818401e-03  1.324990e+00
    23  -1.916668e+00  -1.923637e+00  4.182554e-04  6.721435e+02  1.497001e-01  1.006199e+02  3.845272e-03  1.329653e+00
    24  -1.902591e+00  -1.909572e+00  4.586397e-04  6.671592e+02  1.496960e-01  9.987108e+01  3.874052e-03  1.334628e+00
    25  -1.888488e+00  -1.895482e+00  5.028839e-04  6.618990e+02  1.496917e-01  9.908080e+01  3.904895e-03  1.339940e+00
    26  -1.874362e+00  -1.881368e+00  5.513328e-04  6.563511e+02  1.496871e-01  9.824731e+01  3.937962e-03  1.345612e+00
    27  -1.860204e+00  -1.867225e+00  6.043959e-04  6.505027e+02  1.496822e-01  9.736870e+01  3.973432e-03  1.351669e+00
    28  -1.846012e+00  -1.853050e+00  6.625023e-04  6.443398e+02  1.496770e-01  9.644285e+01  4.011506e-03  1.358142e+00
    29  -1.831784e+00  -1.838840e+00  7.261187e-04  6.378493e+02  1.496714e-01  9.546780e+01  4.052402e-03  1.365060e+00
    30  -1.817516e+00  -1.824592e+00  7.957575e-04  6.310179e+02  1.496654e-01  9.444157e+01  4.096355e-03  1.372456e+00
    31  -1.803205e+00  -1.810302e+00  8.719757e-04  6.238323e+02  1.496591e-01  9.336216e+01  4.143627e-03  1.380367e+00
    32  -1.788848e+00  -1.795967e+00  9.553798e-04  6.162793e+02  1.496522e-01  9.222758e+01  4.194506e-03  1.388832e+00
    33  -1.774437e+00  -1.781582e+00  1.046648e-03  6.083451e+02  1.496449e-01  9.103577e+01  4.249315e-03  1.397894e+00
    34  -1.759973e+00  -1.767145e+00  1.146471e-03  6.000176e+02  1.496371e-01  8.978491e+01  4.308403e-03  1.407597e+00
    35  -1.745450e+00  -1.752651e+00  1.255647e-03  5.912850e+02  1.496288e-01  8.847325e+01  4.372155e-03  1.417993e+00
    36  -1.730863e+00  -1.738095e+00  1.375032e-03  5.821349e+02  1.496198e-01  8.709892e+01  4.441010e-03  1.429137e+00
    37  -1.716206e+00  -1.723473e+00  1.505545e-03  5.725563e+02  1.496102e-01  8.566029e+01  4.515451e-03  1.441088e+00
    38  -1.701475e+00  -1.708778e+00  1.648199e-03  5.625393e+02  1.496000e-01  8.415586e+01  4.596014e-03  1.453911e+00
    39  -1.686665e+00  -1.694007e+00  1.804073e-03  5.520751e+02  1.495889e-01  8.258433e+01  4.683301e-03  1.467680e+00
    40  -1.671767e+00  -1.679152e+00  1.974373e-03  5.411558e+02  1.495771e-01  8.094452e+01  4.777989e-03  1.482472e+00
    41  -1.656777e+00  -1.664207e+00  2.160369e-03  5.297753e+02  1.495644e-01  7.923552e+01  4.880836e-03  1.498374e+00
    42  -1.641686e+00  -1.649166e+00  2.363462e-03  5.179296e+02  1.495507e-01  7.745675e+01  4.992695e-03  1.515481e+00
    43  -1.626487e+00  -1.634020e+00  2.585179e-03  5.056158e+02  1.495360e-01  7.560778e+01  5.114538e-03  1.533899e+00
    44  -1.611173e+00  -1.618763e+00  2.827132e-03  4.928344e+02  1.495202e-01  7.368870e+01  5.247459e-03  1.553745e+00
    45  -1.595734e+00  -1.603385e+00  3.091098e-03  4.795885e+02  1.495032e-01  7.170000e+01  5.392697e-03  1.575145e+00
    46  -1.580161e+00  -1.587878e+00  3.379000e-03  4.658836e+02  1.494848e-01  6.964250e+01  5.551676e-03  1.598244e+00
    47  -1.564443e+00  -1.572231e+00  3.692910e-03  4.517283e+02  1.494649e-01  6.751753e+01  5.726023e-03  1.623199e+00
    48  -1.548570e+00  -1.556434e+00  4.035052e-03  4.371355e+02  1.494434e-01  6.532702e+01  5.917599e-03  1.650189e+00
    49  -1.532528e+00  -1.540475e+00  4.407852e-03  4.221214e+02  1.494202e-01  6.307345e+01  6.128554e-03  1.679411e+00
    50  -1.516306e+00  -1.524342e+00  4.813901e-03  4.067067e+02  1.493950e-01  6.075992e+01  6.361371e-03  1.711085e+00
    51  -1.499890e+00  -1.508021e+00  5.256005e-03  3.909166e+02  1.493676e-01  5.839027e+01  6.618929e-03  1.745460e+00
    52  -1.483264e+00  -1.491497e+00  5.737179e-03  3.747810e+02  1.493378e-01  5.596899e+01  6.904584e-03  1.782816e+00
    53  -1.466411e+00  -1.474756e+00  6.260674e-03  3.583348e+02  1.493054e-01  5.350134e+01  7.222261e-03  1.823467e+00
    54  -1.449314e+00  -1.457779e+00  6.829969e-03  3.416182e+02  1.492701e-01  5.099338e+01  7.576570e-03  1.867769e+00
    55  -1.431954e+00  -1.440548e+00  7.448814e-03  3.246766e+02  1.492314e-01  4.845196e+01  7.972946e-03  1.916128e+00
    56  -1.414310e+00  -1.423042e+00  8.121212e-03  3.075611e+02  1.491891e-01  4.588476e+01  8.417828e-03  1.969001e+00
    57  -1.396359e+00  -1.405242e+00  8.851470e-03  2.903280e+02  1.491426e-01  4.330027e+01  8.918878e-03  2.026912e+00
    58  -1.378076e+00  -1.387121e+00  9.644182e-03  2.730388e+02  1.490914e-01  4.070773e+01  9.485263e-03  2.090459e+00
