     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.826042e+00  -2.127072e+00  4.936565e-05  4.453213e+01  1.164711e-01  5.186704e+00  6.579873e-02  5.856450e+00
     1  -1.812333e+00  -1.819134e+00  5.419782e-05  4.388527e+01  1.164686e-01  5.111255e+00  6.676930e-02  5.899516e+00
     2  -1.798637e+00  -1.805431e+00  5.950000e-05  4.384529e+01  1.164637e-01  5.106385e+00  6.683158e-02  5.902329e+00
     3  -1.784946e+00  -1.791738e+00  6.531955e-05  4.379860e+01  1.164698e-01  5.101213e+00  6.690109e-02  5.905320e+00
     4  -1.771256e+00  -1.778047e+00  7.170956e-05  4.375360e+01  1.164640e-01  5.095719e+00  6.697155e-02  5.908503e+00
     5  -1.757579e+00  -1.764363e+00  7.871809e-05  4.370224e+01  1.164673e-01  5.089883e+00  6.704930e-02  5.911889e+00
     6  -1.743910e+00  -1.750691e+00  8.640670e-05  4.364992e+01  1.164650e-01  5.083688e+00  6.713034e-02  5.915490e+00
     7  -1.730241e+00  -1.737022e+00  9.484598e-05  4.359322e+01  1.164656e-01  5.077109e+00  6.721749e-02  5.919321e+00
     8  -1.716575e+00  -1.723354e+00  1.041061e-04  4.353349e+01  1.164648e-01  5.070121e+00  6.730992e-02  5.923399e+00
     9  -1.702914e+00  -1.709691e+00  1.142643e-04  4.346988e+01  1.164646e-01  5.062701e+00  6.740849e-02  5.927738e+00
    10  -1.689260e+00  -1.696033e+00  1.254043e-04  4.340243e+01  1.164641e-01  5.054824e+00  6.751340e-02  5.932355e+00
    11  -1.675605e+00  -1.682379e+00  1.376269e-04  4.333080e+01  1.164637e-01  5.046463e+00  6.762513e-02  5.937268e+00
    12  -1.661952e+00  -1.668725e+00  1.510336e-04  4.325475e+01  1.164632e-01  5.037585e+00  6.774416e-02  5.942497e+00
    13  -1.648294e+00  -1.655069e+00  1.657433e-04  4.317402e+01  1.164627e-01  5.028161e+00  6.787099e-02  5.948063e+00
    14  -1.634646e+00  -1.641416e+00  1.818648e-04  4.308835e+01  1.164621e-01  5.018160e+00  6.800609e-02  5.953987e+00
    15  -1.620991e+00  -1.627765e+00  1.995513e-04  4.299745e+01  1.164615e-01  5.007549e+00  6.815003e-02  5.960292e+00
    16  -1.607339e+00  -1.614111e+00  2.189405e-04  4.290100e+01  1.164609e-01  4.996289e+00  6.830343e-02  5.967004e+00
    17  -1.593684e+00  -1.600458e+00  2.402008e-04  4.279868e+01  1.164603e-01  4.984345e+00  6.846691e-02  5.974150e+00
    18  -1.580023e+00  -1.586800e+00  2.635142e-04  4.269014e+01  1.164595e-01  4.971674e+00  6.864120e-02  5.981758e+00
    19  -1.566363e+00  -1.573140e+00  2.890647e-04  4.257503e+01  1.164588e-01  4.958237e+00  6.882700e-02  5.989858e+00
    20  -1.552699e+00  -1.559477e+00  3.170727e-04  4.245299e+01  1.164580e-01  4.943991e+00  6.902509e-02  5.998482e+00
    21  -1.539034e+00  -1.545813e+00  3.477602e-04  4.232364e+01  1.164572e-01  4.928891e+00  6.923631e-02  6.007663e+00
    22  -1.525360e+00  -1.532144e+00  3.813997e-04  4.218654e+01  1.164562e-01  4.912886e+00  6.946158e-02  6.017440e+00
    23  -1.511683e+00  -1.518468e+00  4.182554e-04  4.204126e+01  1.164553e-01  4.895927e+00  6.970191e-02  6.027853e+00
    24  -1.497997e+00  -1.504786e+00  4.586397e-04  4.188736e+01  1.164542e-01  4.877962e+00  6.995831e-02  6.038944e+00
    25  -1.484303e+00  -1.491096e+00  5.028839e-04  4.172436e+01  1.164531e-01  4.858933e+00  7.023195e-02  6.050757e+00
    26  -1.470604e+00  -1.477399e+00  5.513328e-04  4.155179e+01  1.164520e-01  4.838789e+00  7.052398e-02  6.063339e+00
    27  -1.456896e+00  -1.463696e+00  6.043959e-04  4.136916e+01  1.164507e-01  4.817469e+00  7.083570e-02  6.076740e+00
    28  -1.443177e+00  -1.449982e+00  6.625023e-04  4.117591e+01  1.164494e-01  4.794910e+00  7.116856e-02  6.091019e+00
    29  -1.429448e+00  -1.436258e+00  7.261187e-04  4.097150e+01  1.164480e-01  4.771048e+00  7.152406e-02  6.106231e+00
    30  -1.415707e+00  -1.422523e+00  7.957575e-04  4.075537e+01  1.164465e-01  4.745818e+00  7.190383e-02  6.122441e+00
    31  -1.401953e+00  -1.408775e+00  8.719757e-04  4.052693e+01  1.164448e-01  4.719152e+00  7.230964e-02  6.139715e+00
    32  -1.388185e+00  -1.395014e+00  9.553798e-04  4.028558e+01  1.164431e-01  4.690978e+00  7.274339e-02  6.158124e+00
    33  -1.374399e+00  -1.381237e+00  1.046648e-03  4.003067e+01  1.164413e-01  4.661222e+00  7.320718e-02  6.177749e+00
    34  -1.360599e+00  -1.367444e+00  1.146471e-03  3.976158e+01  1.164393e-01  4.629811e+00  7.370323e-02  6.198670e+00
    35  -1.346781e+00  -1.353635e+00  1.255647e-03  3.947769e+01  1.164372e-01  4.596671e+00  7.423392e-02  6.220975e+00
    36  -1.332942e+00  -1.339806e+00  1.375032e-03  3.917830e+01  1.164349e-01  4.561722e+00  7.480193e-02  6.244760e+00
    37  -1.319081e+00  -1.325956e+00  1.505545e-03  3.886272e+01  1.164325e-01  4.524885e+00  7.541012e-02  6.270128e+00
    38  -1.305197e+00  -1.312084e+00  1.648199e-03  3.853029e+01  1.164300e-01  4.486080e+00  7.606159e-02  6.297188e+00
    39  -1.291289e+00  -1.298187e+00  1.804073e-03  3.818030e+01  1.164272e-01  4.445226e+00  7.675972e-02  6.326059e+00
    40  -1.277352e+00  -1.284264e+00  1.974373e-03  3.781207e+01  1.164243e-01  4.402242e+00  7.750824e-02  6.356868e+00
    41  -1.263386e+00  -1.270313e+00  2.160369e-03  3.742488e+01  1.164211e-01  4.357045e+00  7.831118e-02  6.389754e+00
    42  -1.249388e+00  -1.256331e+00  2.363462e-03  3.701806e+01  1.164177e-01  4.309558e+00  7.917294e-02  6.424862e+00
    43  -1.235355e+00  -1.242315e+00  2.585179e-03  3.659091e+01  1.164141e-01  4.259698e+00  8.009843e-02  6.462354e+00
    44  -1.221286e+00  -1.228263e+00  2.827132e-03  3.614277e+01  1.164102e-01  4.207389e+00  8.109292e-02  6.502402e+00
    45  -1.207176e+00  -1.214173e+00  3.091098e-03  3.567303e+01  1.164061e-01  4.152557e+00  8.216223e-02  6.545192e+00
    46  -1.193023e+00  -1.200042e+00  3.379000e-03  3.518104e+01  1.164016e-01  4.095129e+00  8.331282e-02  6.590924e+00
    47  -1.178823e+00  -1.185865e+00  3.692910e-03  3.466623e+01  1.163968e-01  4.035038e+00  8.455180e-02  6.639820e+00
    48  -1.164574e+00  -1.171640e+00  4.035052e-03  3.412807e+01  1.163917e-01  3.972222e+00  8.588699e-02  6.692115e+00
    49  -1.150270e+00  -1.157363e+00  4.407852e-03  3.356606e+01  1.163861e-01  3.906624e+00  8.732709e-02  6.748066e+00
    50  -1.135908e+00  -1.143030e+00  4.813901e-03  3.297980e+01  1.163802e-01  3.838195e+00  8.888172e-02  6.807954e+00
    51  -1.121484e+00  -1.128637e+00  5.256005e-03  3.236894e+01  1.163738e-01  3.766896e+00  9.056158e-02  6.872082e+00
    52  -1.106993e+00  -1.114178e+00  5.737179e-03  3.173321e+01  1.163669e-01  3.692694e+00  9.237859e-02  6.940783e+00
    53  -1.092429e+00  -1.099650e+00  6.260674e-03  3.107244e+01  1.163594e-01  3.615571e+00  9.434608e-02  7.014419e+00
    54  -1.077788e+00  -1.085047e+00  6.829969e-03  3.038657e+01  1.163514e-01  3.535520e+00  9.647895e-02  7.093385e+00
    55  -1.063063e+00  -1.070363e+00  7.448814e-03  2.967565e+01  1.163427e-01  3.452546e+00  9.879389e-02  7.178115e+00
    56  -1.048248e+00  -1.055593e+00  8.121212e-03  2.893989e+01  1.163333e-01  3.366674e+00  1.013097e-01  7.269083e+00
    57  -1.033337e+00  -1.040729e+00  8.851470e-03  2.817962e+01  1.163232e-01  3.277943e+00  1.040475e-01  7.366810e+00
    58  -1.018322e+00  -1.025765e+00  9.644182e-03  2.739533e+01  1.163122e-01  3.186411e+00  1.070313e-01  7.471869e+00
    59  -1.003197e+00  -1.010694e+00  1.050426e-02  2.658771e+01  1.163003e-01  3.092158e+00  1.102881e-01  7.584891e+00
    60  -9.879512e-01  -9.955070e-01  1.143695e-02  2.575762e+01  1.162873e-01  2.995284e+00  1.138487e-01  7.706570e+00
    61  -9.725774e-01  -9.801963e-01  1.244786e-02  2.490610e+01  1.162732e-01  2.895913e+00  1.177482e-01  7.837678e+00
    62  -9.570661e-01  -9.647525e-01  1.354293e-02  2.403444e+01  1.162579e-01  2.794193e+00  1.220267e-01  7.979065e+00
    63  -9.414066e-01  -9.491658e-01  1.472852e-02  2.314411e+01  1.162412e-01  2.690298e+00  1.267300e-01  8.131674e+00
    64  -9.255885e-01  -9.334256e-01  1.601134e-02  2.223683e+01  1.162229e-01  2.584428e+00  1.319111e-01  8.296557e+00
    65  -9.095999e-01  -9.175206e-01  1.739855e-02  2.131456e+01  1.162029e-01  2.476813e+00  1.376307e-01  8.474880e+00
    66  -8.934286e-01  -9.014390e-01  1.889767e-02  2.037947e+01  1.161810e-01  2.367707e+00  1.439593e-01  8.667946e+00
    67  -8.770609e-01  -8.851676e-01  2.051673e-02  1.943400e+01  1.161569e-01  2.257394e+00  1.509786e-01  8.877210e+00
    68  -8.604826e-01  -8.686926e-01  2.226415e-02  1.848079e+01  1.161305e-01  2.146184e+00  1.587838e-01  9.104303e+00
    69  -8.436785e-01  -8.519993e-01  2.414882e-02  1.752274e+01  1.161014e-01  2.034413e+00  1.674864e-01  9.351054e+00
    70  -8.266323e-01  -8.350718e-01  2.618008e-02  1.656292e+01  1.160692e-01  1.922445e+00  1.772167e-01  9.619516e+00
    71  -8.093264e-01  -8.178931e-01  2.836777e-02  1.560464e+01  1.160336e-01  1.810662e+00  1.881284e-01  9.912003e+00
