     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.022358e+00  -2.323388e+00  4.936565e-05  1.728302e+02  1.091496e-02  1.886434e+00  5.538211e-02  9.710898e+00
     1  -1.998713e+00  -2.010374e+00  5.419782e-05  9.534692e+01  1.592587e-02  1.518483e+00  8.310778e-02  1.082369e+01
     2  -1.975482e+00  -1.986942e+00  5.950000e-05  9.057606e+01  1.646542e-02  1.491373e+00  8.603995e-02  1.092162e+01
     3  -1.952615e+00  -1.963898e+00  6.531955e-05  8.612985e+01  1.700924e-02  1.465003e+00  8.902334e-02  1.101947e+01
     4  -1.930061e+00  -1.941192e+00  7.170956e-05  8.196690e+01  1.755903e-02  1.439259e+00  9.206853e-02  1.111759e+01
     5  -1.907808e+00  -1.918792e+00  7.871809e-05  7.805317e+01  1.811665e-02  1.414062e+00  9.518545e-02  1.121621e+01
     6  -1.885814e+00  -1.896671e+00  8.640670e-05  7.435966e+01  1.868411e-02  1.389344e+00  9.838444e-02  1.131554e+01
     7  -1.864034e+00  -1.874787e+00  9.484598e-05  7.086002e+01  1.926377e-02  1.365031e+00  1.016783e-01  1.141587e+01
     8  -1.842447e+00  -1.853106e+00  1.041061e-04  6.753462e+01  1.985747e-02  1.341067e+00  1.050779e-01  1.151741e+01
     9  -1.821031e+00  -1.831607e+00  1.142643e-04  6.436952e+01  2.046639e-02  1.317411e+00  1.085923e-01  1.162036e+01
    10  -1.799767e+00  -1.810269e+00  1.254043e-04  6.135386e+01  2.109129e-02  1.294032e+00  1.122294e-01  1.172486e+01
    11  -1.778625e+00  -1.789067e+00  1.376269e-04  5.847792e+01  2.173287e-02  1.270893e+00  1.159977e-01  1.183111e+01
    12  -1.757590e+00  -1.767980e+00  1.510336e-04  5.573361e+01  2.239158e-02  1.247964e+00  1.199059e-01  1.193931e+01
    13  -1.736642e+00  -1.746990e+00  1.657433e-04  5.311411e+01  2.306772e-02  1.225222e+00  1.239618e-01  1.204961e+01
    14  -1.715788e+00  -1.726090e+00  1.818648e-04  5.061429e+01  2.376119e-02  1.202656e+00  1.281719e-01  1.216213e+01
    15  -1.694995e+00  -1.705267e+00  1.995513e-04  4.822832e+01  2.447214e-02  1.180250e+00  1.325446e-01  1.227702e+01
    16  -1.674266e+00  -1.684507e+00  2.189405e-04  4.595046e+01  2.520079e-02  1.157988e+00  1.370892e-01  1.239448e+01
    17  -1.653587e+00  -1.663803e+00  2.402008e-04  4.377606e+01  2.594711e-02  1.135862e+00  1.418139e-01  1.251461e+01
    18  -1.632948e+00  -1.643145e+00  2.635142e-04  4.169992e+01  2.671136e-02  1.113861e+00  1.467293e-01  1.263760e+01
    19  -1.612352e+00  -1.622528e+00  2.890647e-04  3.971793e+01  2.749343e-02  1.091982e+00  1.518445e-01  1.276358e+01
    20  -1.591788e+00  -1.601948e+00  3.170727e-04  3.782597e+01  2.829328e-02  1.070221e+00  1.571695e-01  1.289269e+01
    21  -1.571257e+00  -1.581401e+00  3.477602e-04  3.602008e+01  2.911086e-02  1.048576e+00  1.627151e-01  1.302508e+01
    22  -1.550744e+00  -1.560879e+00  3.813997e-04  3.429616e+01  2.994622e-02  1.027040e+00  1.684936e-01  1.316092e+01
    23  -1.530254e+00  -1.540378e+00  4.182554e-04  3.265039e+01  3.079942e-02  1.005613e+00  1.745180e-01  1.330040e+01
    24  -1.509780e+00  -1.519896e+00  4.586397e-04  3.107933e+01  3.167040e-02  9.842949e-01  1.808013e-01  1.344366e+01
    25  -1.489318e+00  -1.499428e+00  5.028839e-04  2.957943e+01  3.255925e-02  9.630839e-01  1.873584e-01  1.359090e+01
    26  -1.468875e+00  -1.478976e+00  5.513328e-04  2.814778e+01  3.346571e-02  9.419856e-01  1.942029e-01  1.374226e+01
    27  -1.448441e+00  -1.458538e+00  6.043959e-04  2.678139e+01  3.438961e-02  9.210016e-01  2.013508e-01  1.389793e+01
    28  -1.428015e+00  -1.438108e+00  6.625023e-04  2.547719e+01  3.533086e-02  9.001312e-01  2.088196e-01  1.405812e+01
    29  -1.407597e+00  -1.417686e+00  7.261187e-04  2.423249e+01  3.628922e-02  8.793782e-01  2.166273e-01  1.422304e+01
    30  -1.387185e+00  -1.397271e+00  7.957575e-04  2.304466e+01  3.726443e-02  8.587461e-01  2.247929e-01  1.439288e+01
    31  -1.366779e+00  -1.376862e+00  8.719757e-04  2.191115e+01  3.825624e-02  8.382384e-01  2.333370e-01  1.456788e+01
    32  -1.346377e+00  -1.356458e+00  9.553798e-04  2.082956e+01  3.926436e-02  8.178594e-01  2.422817e-01  1.474826e+01
    33  -1.325976e+00  -1.336057e+00  1.046648e-03  1.979743e+01  4.028865e-02  7.976115e-01  2.516517e-01  1.493429e+01
    34  -1.305580e+00  -1.315658e+00  1.146471e-03  1.881260e+01  4.132873e-02  7.775010e-01  2.614719e-01  1.512619e+01
    35  -1.285186e+00  -1.295263e+00  1.255647e-03  1.787310e+01  4.238407e-02  7.575344e-01  2.717684e-01  1.532424e+01
