     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.549392e+00  -1.850422e+00  4.936565e-05  6.587524e+00  6.547076e-02  4.312902e-01  5.932723e-01  2.030932e+01
     1  -1.535653e+00  -1.542468e+00  5.419782e-05  6.476943e+00  6.567818e-02  4.253938e-01  6.024477e-01  2.044959e+01
     2  -1.521927e+00  -1.528736e+00  5.950000e-05  6.470014e+00  6.568964e-02  4.250129e-01  6.030403e-01  2.045875e+01
     3  -1.508208e+00  -1.515013e+00  6.531955e-05  6.462161e+00  6.570690e-02  4.246085e-01  6.036939e-01  2.046849e+01
     4  -1.494489e+00  -1.501294e+00  7.170956e-05  6.454366e+00  6.571971e-02  4.241790e-01  6.043640e-01  2.047885e+01
     5  -1.480783e+00  -1.487582e+00  7.871809e-05  6.445671e+00  6.573761e-02  4.237230e-01  6.050969e-01  2.048987e+01
     6  -1.467087e+00  -1.473881e+00  8.640670e-05  6.436705e+00  6.575398e-02  4.232390e-01  6.058643e-01  2.050158e+01
     7  -1.453390e+00  -1.460184e+00  9.484598e-05  6.427055e+00  6.577275e-02  4.227251e-01  6.066874e-01  2.051404e+01
     8  -1.439695e+00  -1.446489e+00  1.041061e-04  6.416870e+00  6.579210e-02  4.221794e-01  6.075610e-01  2.052729e+01
     9  -1.426005e+00  -1.432796e+00  1.142643e-04  6.406040e+00  6.581291e-02  4.216001e-01  6.084920e-01  2.054139e+01
    10  -1.412322e+00  -1.419110e+00  1.254043e-04  6.394558e+00  6.583494e-02  4.209853e-01  6.094825e-01  2.055638e+01
    11  -1.398637e+00  -1.405426e+00  1.376269e-04  6.382374e+00  6.585839e-02  4.203329e-01  6.105372e-01  2.057233e+01
    12  -1.384953e+00  -1.391741e+00  1.510336e-04  6.369448e+00  6.588332e-02  4.196404e-01  6.116605e-01  2.058930e+01
    13  -1.371263e+00  -1.378054e+00  1.657433e-04  6.355735e+00  6.590984e-02  4.189055e-01  6.128569e-01  2.060735e+01
    14  -1.357582e+00  -1.364369e+00  1.818648e-04  6.341193e+00  6.593804e-02  4.181258e-01  6.141310e-01  2.062655e+01
    15  -1.343893e+00  -1.350684e+00  1.995513e-04  6.325775e+00  6.596802e-02  4.172988e-01  6.154880e-01  2.064698e+01
    16  -1.330205e+00  -1.336995e+00  2.189405e-04  6.309426e+00  6.599990e-02  4.164215e-01  6.169337e-01  2.066872e+01
    17  -1.316513e+00  -1.323305e+00  2.402008e-04  6.292098e+00  6.603381e-02  4.154912e-01  6.184738e-01  2.069185e+01
    18  -1.302814e+00  -1.309610e+00  2.635142e-04  6.273731e+00  6.606989e-02  4.145047e-01  6.201151e-01  2.071645e+01
    19  -1.289114e+00  -1.295910e+00  2.890647e-04  6.254270e+00  6.610825e-02  4.134588e-01  6.218642e-01  2.074264e+01
    20  -1.275407e+00  -1.282206e+00  3.170727e-04  6.233656e+00  6.614905e-02  4.123504e-01  6.237282e-01  2.077050e+01
    21  -1.261697e+00  -1.268498e+00  3.477602e-04  6.211828e+00  6.619244e-02  4.111760e-01  6.257148e-01  2.080014e+01
    22  -1.247976e+00  -1.254782e+00  3.813997e-04  6.188716e+00  6.623859e-02  4.099318e-01  6.278326e-01  2.083168e+01
    23  -1.234249e+00  -1.241058e+00  4.182554e-04  6.164252e+00  6.628768e-02  4.086140e-01  6.300909e-01  2.086525e+01
    24  -1.220511e+00  -1.227326e+00  4.586397e-04  6.138366e+00  6.633990e-02  4.072186e-01  6.324990e-01  2.090097e+01
    25  -1.206762e+00  -1.213582e+00  5.028839e-04  6.110981e+00  6.639544e-02  4.057413e-01  6.350676e-01  2.093898e+01
    26  -1.193005e+00  -1.199829e+00  5.513328e-04  6.082027e+00  6.645452e-02  4.041782e-01  6.378072e-01  2.097943e+01
    27  -1.179236e+00  -1.186066e+00  6.043959e-04  6.051425e+00  6.651735e-02  4.025248e-01  6.407297e-01  2.102248e+01
    28  -1.165453e+00  -1.172290e+00  6.625023e-04  6.019091e+00  6.658418e-02  4.007762e-01  6.438484e-01  2.106829e+01
    29  -1.151656e+00  -1.158499e+00  7.261187e-04  5.984941e+00  6.665526e-02  3.989278e-01  6.471768e-01  2.111704e+01
