     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.000000e+00  -2.301030e+00  4.936565e-05  1.480969e+02  9.296308e-03  1.376755e+00  7.003234e-02  1.136716e+01
     1  -1.979583e+00  -1.989671e+00  5.419782e-05  9.570646e+01  1.558867e-02  1.491937e+00  8.368626e-02  1.091955e+01
     2  -1.959165e+00  -1.969254e+00  5.950000e-05  9.120143e+01  1.610490e-02  1.468790e+00  8.640111e-02  1.100526e+01
     3  -1.938748e+00  -1.948837e+00  6.531955e-05  8.693276e+01  1.663691e-02  1.446293e+00  8.918261e-02  1.109052e+01
     4  -1.918331e+00  -1.928419e+00  7.170956e-05  8.289813e+01  1.718391e-02  1.424514e+00  9.202256e-02  1.117498e+01
     5  -1.897913e+00  -1.908002e+00  7.871809e-05  7.896184e+01  1.774531e-02  1.401203e+00  9.506944e-02  1.126756e+01
     6  -1.877496e+00  -1.887585e+00  8.640670e-05  7.522926e+01  1.832152e-02  1.378315e+00  9.820474e-02  1.136072e+01
     7  -1.857079e+00  -1.867167e+00  9.484598e-05  7.171203e+01  1.891326e-02  1.356308e+00  1.013969e-01  1.145252e+01
     8  -1.836661e+00  -1.846750e+00  1.041061e-04  6.833624e+01  1.952134e-02  1.334015e+00  1.047355e-01  1.154781e+01
     9  -1.816244e+00  -1.826333e+00  1.142643e-04  6.510254e+01  2.014411e-02  1.311433e+00  1.082251e-01  1.164681e+01
    10  -1.795826e+00  -1.805915e+00  1.254043e-04  6.200370e+01  2.078366e-02  1.288664e+00  1.118720e-01  1.174926e+01
    11  -1.775409e+00  -1.785498e+00  1.376269e-04  5.907985e+01  2.143932e-02  1.266631e+00  1.155993e-01  1.185100e+01
    12  -1.754992e+00  -1.765080e+00  1.510336e-04  5.627949e+01  2.211105e-02  1.244399e+00  1.194937e-01  1.195640e+01
    13  -1.734574e+00  -1.744663e+00  1.657433e-04  5.362613e+01  2.279932e-02  1.222639e+00  1.234987e-01  1.206232e+01
    14  -1.714157e+00  -1.724246e+00  1.818648e-04  5.104216e+01  2.350512e-02  1.199752e+00  1.277879e-01  1.217684e+01
    15  -1.693740e+00  -1.703828e+00  1.995513e-04  4.863078e+01  2.422660e-02  1.178158e+00  1.321121e-01  1.228792e+01
    16  -1.673322e+00  -1.683411e+00  2.189405e-04  4.629965e+01  2.496568e-02  1.155902e+00  1.366944e-01  1.240565e+01
    17  -1.652905e+00  -1.662994e+00  2.402008e-04  4.408954e+01  2.572199e-02  1.134071e+00  1.414204e-01  1.252449e+01
    18  -1.632488e+00  -1.642576e+00  2.635142e-04  4.198738e+01  2.649523e-02  1.112465e+00  1.463179e-01  1.264553e+01
    19  -1.612070e+00  -1.622159e+00  2.890647e-04  3.996336e+01  2.728596e-02  1.090438e+00  1.514846e-01  1.277261e+01
    20  -1.591653e+00  -1.601742e+00  3.170727e-04  3.804445e+01  2.809387e-02  1.068816e+00  1.568205e-01  1.290116e+01
    21  -1.571236e+00  -1.581324e+00  3.477602e-04  3.620088e+01  2.891948e-02  1.046911e+00  1.624373e-01  1.303543e+01
    22  -1.550818e+00  -1.560907e+00  3.813997e-04  3.446322e+01  2.976205e-02  1.025696e+00  1.681949e-01  1.316955e+01
    23  -1.530401e+00  -1.540490e+00  4.182554e-04  3.279127e+01  3.062233e-02  1.004145e+00  1.742700e-01  1.331012e+01
    24  -1.509983e+00  -1.520072e+00  4.586397e-04  3.120420e+01  3.149941e-02  9.829139e-01  1.805659e-01  1.345310e+01
    25  -1.489566e+00  -1.499655e+00  5.028839e-04  2.968976e+01  3.239488e-02  9.617961e-01  1.871351e-01  1.359999e+01
    26  -1.469149e+00  -1.479237e+00  5.513328e-04  2.823455e+01  3.330663e-02  9.403977e-01  1.940679e-01  1.375385e+01
    27  -1.448731e+00  -1.458820e+00  6.043959e-04  2.685579e+01  3.423583e-02  9.194305e-01  2.012434e-01  1.390979e+01
    28  -1.428314e+00  -1.438403e+00  6.625023e-04  2.553979e+01  3.518218e-02  8.985455e-01  2.087475e-01  1.407052e+01
    29  -1.407897e+00  -1.417985e+00  7.261187e-04  2.428342e+01  3.614505e-02  8.777256e-01  2.166036e-01  1.423642e+01
    30  -1.387479e+00  -1.397568e+00  7.957575e-04  2.308557e+01  3.712460e-02  8.570424e-01  2.248167e-01  1.440718e+01
    31  -1.367062e+00  -1.377151e+00  8.719757e-04  2.194298e+01  3.812064e-02  8.364806e-01  2.334126e-01  1.458318e+01
    32  -1.346645e+00  -1.356733e+00  9.553798e-04  2.085316e+01  3.913234e-02  8.160330e-01  2.424154e-01  1.476476e+01
    33  -1.326227e+00  -1.336316e+00  1.046648e-03  1.981769e+01  4.016018e-02  7.958820e-01  2.517962e-01  1.495050e+01
    34  -1.305810e+00  -1.315899e+00  1.146471e-03  1.882404e+01  4.120322e-02  7.756109e-01  2.617108e-01  1.514461e+01
    35  -1.285393e+00  -1.295481e+00  1.255647e-03  1.787944e+01  4.226136e-02  7.556094e-01  2.720661e-01  1.534375e+01
    36  -1.264975e+00  -1.275064e+00  1.375032e-03  1.697961e+01  4.333383e-02  7.357915e-01  2.829168e-01  1.554901e+01
    37  -1.244558e+00  -1.254647e+00  1.505545e-03  1.612043e+01  4.442081e-02  7.160827e-01  2.943270e-01  1.576154e+01
    38  -1.224141e+00  -1.234229e+00  1.648199e-03  1.530227e+01  4.552095e-02  6.965739e-01  3.062940e-01  1.598073e+01
    39  -1.203723e+00  -1.213812e+00  1.804073e-03  1.452095e+01  4.663396e-02  6.771691e-01  3.188996e-01  1.620808e+01
    40  -1.183306e+00  -1.193395e+00  1.974373e-03  1.377790e+01  4.775976e-02  6.580293e-01  3.321129e-01  1.644211e+01
    41  -1.162888e+00  -1.172977e+00  2.160369e-03  1.306831e+01  4.889606e-02  6.389887e-01  3.460539e-01  1.668528e+01
    42  -1.142471e+00  -1.152560e+00  2.363462e-03  1.239256e+01  5.004580e-02  6.201957e-01  3.607074e-01  1.693619e+01
    43  -1.122054e+00  -1.132142e+00  2.585179e-03  1.174924e+01  5.120443e-02  6.016132e-01  3.761286e-01  1.719576e+01
    44  -1.101636e+00  -1.111725e+00  2.827132e-03  1.113503e+01  5.237263e-02  5.831706e-01  3.924249e-01  1.746555e+01
    45  -1.081219e+00  -1.091308e+00  3.091098e-03  1.055011e+01  5.354889e-02  5.649470e-01  4.096072e-01  1.774501e+01
    46  -1.060802e+00  -1.070890e+00  3.379000e-03  9.993110e+00  5.473330e-02  5.469559e-01  4.277337e-01  1.803450e+01
    47  -1.040384e+00  -1.050473e+00  3.692910e-03  9.462556e+00  5.592463e-02  5.291899e-01  4.468791e-01  1.833472e+01
    48  -1.019967e+00  -1.030056e+00  4.035052e-03  8.956906e+00  5.712183e-02  5.116348e-01  4.671334e-01  1.864662e+01
    49  -9.995496e-01  -1.009638e+00  4.407852e-03  8.475713e+00  5.832324e-02  4.943310e-01  4.885432e-01  1.897017e+01
    50  -9.791323e-01  -9.892210e-01  4.813901e-03  8.017270e+00  5.952845e-02  4.772556e-01  5.112240e-01  1.930655e+01
    51  -9.587149e-01  -9.688036e-01  5.256005e-03  7.580889e+00  6.073616e-02  4.604341e-01  5.352494e-01  1.965606e+01
    52  -9.382976e-01  -9.483863e-01  5.737179e-03  7.165489e+00  6.194535e-02  4.438688e-01  5.607248e-01  2.001948e+01
    53  -9.178802e-01  -9.279689e-01  6.260674e-03  6.770235e+00  6.315356e-02  4.275644e-01  5.877563e-01  2.039761e+01
    54  -8.974628e-01  -9.075516e-01  6.829969e-03  6.394068e+00  6.436125e-02  4.115302e-01  6.164680e-01  2.079119e+01
    55  -8.770455e-01  -8.871342e-01  7.448814e-03  6.036276e+00  6.556639e-02  3.957768e-01  6.469792e-01  2.120093e+01
    56  -8.566281e-01  -8.667168e-01  8.121212e-03  5.695892e+00  6.676684e-02  3.802967e-01  6.794505e-01  2.162812e+01
    57  -8.362108e-01  -8.462995e-01  8.851470e-03  5.372293e+00  6.796293e-02  3.651168e-01  7.140099e-01  2.207315e+01
    58  -8.157934e-01  -8.258821e-01  9.644182e-03  5.064617e+00  6.915083e-02  3.502225e-01  7.508525e-01  2.253762e+01
    59  -7.953761e-01  -8.054648e-01  1.050426e-02  4.772166e+00  7.033066e-02  3.356296e-01  7.901547e-01  2.302237e+01
    60  -7.749587e-01  -7.850474e-01  1.143695e-02  4.494342e+00  7.150076e-02  3.213488e-01  8.321059e-01  2.352837e+01
    61  -7.545414e-01  -7.646301e-01  1.244786e-02  4.230459e+00  7.265827e-02  3.073778e-01  8.769402e-01  2.405713e+01
    62  -7.341240e-01  -7.442127e-01  1.354293e-02  3.979836e+00  7.380433e-02  2.937292e-01  9.248980e-01  2.460972e+01
    63  -7.137067e-01  -7.237954e-01  1.472852e-02  3.742019e+00  7.493525e-02  2.804091e-01  9.762272e-01  2.518744e+01
    64  -6.932893e-01  -7.033780e-01  1.601134e-02  3.516294e+00  7.604862e-02  2.674093e-01  1.031262e+00  2.579241e+01
    65  -6.728719e-01  -6.829607e-01  1.739855e-02  3.302227e+00  7.714385e-02  2.547465e-01  1.090291e+00  2.642567e+01
    66  -6.524546e-01  -6.625433e-01  1.889767e-02  3.099227e+00  7.822050e-02  2.424231e-01  1.153683e+00  2.708901e+01
    67  -6.320372e-01  -6.421259e-01  2.051673e-02  2.906867e+00  7.927364e-02  2.304379e-01  1.221829e+00  2.778454e+01
    68  -6.116199e-01  -6.217086e-01  2.226415e-02  2.724627e+00  8.030601e-02  2.188039e-01  1.295147e+00  2.851364e+01
    69  -5.912025e-01  -6.012912e-01  2.414882e-02  2.552076e+00  8.131079e-02  2.075113e-01  1.374144e+00  2.927920e+01
    70  -5.707852e-01  -5.808739e-01  2.618008e-02  2.388764e+00  8.229002e-02  1.965715e-01  1.459329e+00  3.008291e+01
    71  -5.503678e-01  -5.604565e-01  2.836777e-02  2.234284e+00  8.324051e-02  1.859829e-01  1.551295e+00  3.092741e+01
    72  -5.299505e-01  -5.400392e-01  3.072217e-02  2.088256e+00  8.416113e-02  1.757500e-01  1.650671e+00  3.181504e+01
    73  -5.095331e-01  -5.196218e-01  3.325405e-02  1.950264e+00  8.505166e-02  1.658732e-01  1.758188e+00  3.274855e+01
    74  -4.891158e-01  -4.992045e-01  3.597467e-02  1.819980e+00  8.590648e-02  1.563481e-01  1.874651e+00  3.373136e+01
    75  -4.686984e-01  -4.787871e-01  3.889574e-02  1.697021e+00  8.672760e-02  1.471786e-01  2.000940e+00  3.476625e+01
    76  -4.482810e-01  -4.583698e-01  4.202943e-02  1.581070e+00  8.751197e-02  1.383625e-01  2.138037e+00  3.585675e+01
    77  -4.278637e-01  -4.379524e-01  4.538839e-02  1.471790e+00  8.825880e-02  1.298985e-01  2.287047e+00  3.700651e+01
    78  -4.074463e-01  -4.175350e-01  4.898570e-02  1.368889e+00  8.896580e-02  1.217843e-01  2.449177e+00  3.821945e+01
    79  -3.870290e-01  -3.971177e-01  5.283486e-02  1.272050e+00  8.963092e-02  1.140150e-01  2.625833e+00  3.950019e+01
    80  -3.666116e-01  -3.767003e-01  5.694977e-02  1.180990e+00  9.025535e-02  1.065906e-01  2.818496e+00  4.085269e+01
    81  -3.461943e-01  -3.562830e-01  6.134473e-02  1.095439e+00  9.083405e-02  9.950320e-02  3.028916e+00  4.228260e+01
    82  -3.257769e-01  -3.358656e-01  6.603438e-02  1.015131e+00  9.137133e-02  9.275384e-02  3.258915e+00  4.379396e+01
    83  -3.053596e-01  -3.154483e-01  7.103366e-02  9.398047e-01  9.186145e-02  8.633182e-02  3.510716e+00  4.539361e+01
    84  -2.849422e-01  -2.950309e-01  7.635782e-02  8.692183e-01  9.230209e-02  8.023066e-02  3.786739e+00  4.708797e+01
    85  -2.645249e-01  -2.746136e-01  8.202236e-02  8.031370e-01  9.269534e-02  7.444706e-02  4.089605e+00  4.888284e+01
    86  -2.441075e-01  -2.541962e-01  8.804291e-02  7.413266e-01  9.304331e-02  6.897548e-02  4.422296e+00  5.078469e+01
    87  -2.236901e-01  -2.337789e-01  9.443531e-02  6.835737e-01  9.334027e-02  6.380496e-02  4.788286e+00  5.280231e+01
    88  -2.032728e-01  -2.133615e-01  1.012155e-01  6.296637e-01  9.358410e-02  5.892651e-02  5.191470e+00  5.494457e+01
    89  -1.828554e-01  -1.929441e-01  1.083993e-01  5.793939e-01  9.377719e-02  5.433393e-02  5.636084e+00  5.721957e+01
    90  -1.624381e-01  -1.725268e-01  1.160028e-01  5.325704e-01  9.392408e-02  5.002118e-02  6.126812e+00  5.963527e+01
    91  -1.420207e-01  -1.521094e-01  1.240417e-01  4.890019e-01  9.401425e-02  4.597315e-02  6.669490e+00  6.220539e+01
    92  -1.216034e-01  -1.316921e-01  1.325317e-01  4.485087e-01  9.405715e-02  4.218545e-02  7.269980e+00  6.493798e+01
    93  -1.011860e-01  -1.112747e-01  1.414884e-01  4.109194e-01  9.404411e-02  3.864455e-02  7.935560e+00  6.784784e+01
    94  -8.076866e-02  -9.085737e-02  1.509269e-01  3.760611e-01  9.397772e-02  3.534137e-02  8.674193e+00  7.094772e+01
    95  -6.035131e-02  -7.044001e-02  1.608620e-01  3.437788e-01  9.386242e-02  3.226791e-02  9.494564e+00  7.424971e+01
    96  -3.993395e-02  -5.002266e-02  1.713083e-01  3.139155e-01  9.369466e-02  2.941220e-02  1.040710e+01  7.777077e+01
    97  -1.951660e-02  -2.960530e-02  1.822795e-01  2.863241e-01  9.347237e-02  2.676339e-02  1.142354e+01  8.152853e+01
    98  9.007545e-04  -9.187949e-03  1.937892e-01  2.608635e-01  9.320173e-02  2.431293e-02  1.255668e+01  8.553847e+01
    99  2.131811e-02  1.122941e-02  2.058502e-01  2.373993e-01  9.287930e-02  2.204948e-02  1.382169e+01  8.982164e+01
   100  4.173546e-02  3.164676e-02  2.184746e-01  2.158015e-01  9.250623e-02  1.996298e-02  1.523562e+01  9.439901e+01
