     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.743257e+00  -2.044287e+00  4.936565e-05  2.513719e+01  1.108141e-01  2.785557e+00  1.195049e-01  7.991424e+00
     1  -1.729573e+00  -1.736361e+00  5.419782e-05  2.482033e+01  1.108094e-01  2.750327e+00  1.210331e-01  8.042443e+00
     2  -1.715901e+00  -1.722683e+00  5.950000e-05  2.479894e+01  1.108134e-01  2.748055e+00  1.211353e-01  8.045767e+00
     3  -1.702235e+00  -1.709014e+00  6.531955e-05  2.477849e+01  1.108074e-01  2.745641e+00  1.212385e-01  8.049303e+00
     4  -1.688567e+00  -1.695347e+00  7.170956e-05  2.475429e+01  1.108121e-01  2.743076e+00  1.213545e-01  8.053066e+00
     5  -1.674914e+00  -1.681687e+00  7.871809e-05  2.473050e+01  1.108086e-01  2.740351e+00  1.214732e-01  8.057068e+00
     6  -1.661269e+00  -1.668038e+00  8.640670e-05  2.470405e+01  1.108101e-01  2.737458e+00  1.216024e-01  8.061325e+00
     7  -1.647624e+00  -1.654393e+00  9.484598e-05  2.467656e+01  1.108090e-01  2.734385e+00  1.217385e-01  8.065854e+00
     8  -1.633981e+00  -1.640749e+00  1.041061e-04  2.464710e+01  1.108090e-01  2.731120e+00  1.218840e-01  8.070674e+00
     9  -1.620345e+00  -1.627110e+00  1.142643e-04  2.461590e+01  1.108085e-01  2.727652e+00  1.220387e-01  8.075802e+00
    10  -1.606715e+00  -1.613477e+00  1.254043e-04  2.458275e+01  1.108082e-01  2.723970e+00  1.222035e-01  8.081258e+00
    11  -1.593086e+00  -1.599847e+00  1.376269e-04  2.454756e+01  1.108078e-01  2.720061e+00  1.223789e-01  8.087063e+00
    12  -1.579458e+00  -1.586219e+00  1.510336e-04  2.451018e+01  1.108074e-01  2.715909e+00  1.225657e-01  8.093242e+00
    13  -1.565828e+00  -1.572590e+00  1.657433e-04  2.447049e+01  1.108070e-01  2.711501e+00  1.227648e-01  8.099818e+00
    14  -1.552208e+00  -1.558964e+00  1.818648e-04  2.442837e+01  1.108065e-01  2.706822e+00  1.229767e-01  8.106816e+00
    15  -1.538582e+00  -1.545341e+00  1.995513e-04  2.438366e+01  1.108060e-01  2.701856e+00  1.232025e-01  8.114263e+00
    16  -1.524960e+00  -1.531718e+00  2.189405e-04  2.433621e+01  1.108055e-01  2.696585e+00  1.234430e-01  8.122189e+00
    17  -1.511337e+00  -1.518095e+00  2.402008e-04  2.428585e+01  1.108049e-01  2.690992e+00  1.236993e-01  8.130626e+00
    18  -1.497710e+00  -1.504470e+00  2.635142e-04  2.423242e+01  1.108043e-01  2.685057e+00  1.239724e-01  8.139607e+00
    19  -1.484085e+00  -1.490844e+00  2.890647e-04  2.417574e+01  1.108037e-01  2.678761e+00  1.242634e-01  8.149166e+00
    20  -1.470457e+00  -1.477217e+00  3.170727e-04  2.411563e+01  1.108030e-01  2.672084e+00  1.245735e-01  8.159341e+00
    21  -1.456831e+00  -1.463591e+00  3.477602e-04  2.405189e+01  1.108023e-01  2.665004e+00  1.249040e-01  8.170172e+00
    22  -1.443198e+00  -1.449961e+00  3.813997e-04  2.398431e+01  1.108015e-01  2.657498e+00  1.252564e-01  8.181703e+00
    23  -1.429563e+00  -1.436327e+00  4.182554e-04  2.391268e+01  1.108007e-01  2.649541e+00  1.256321e-01  8.193979e+00
    24  -1.415923e+00  -1.422690e+00  4.586397e-04  2.383676e+01  1.107998e-01  2.641108e+00  1.260327e-01  8.207050e+00
    25  -1.402277e+00  -1.409047e+00  5.028839e-04  2.375632e+01  1.107989e-01  2.632173e+00  1.264600e-01  8.220968e+00
    26  -1.388630e+00  -1.395400e+00  5.513328e-04  2.367111e+01  1.107979e-01  2.622709e+00  1.269158e-01  8.235787e+00
    27  -1.374976e+00  -1.381749e+00  6.043959e-04  2.358090e+01  1.107968e-01  2.612689e+00  1.274019e-01  8.251565e+00
    28  -1.361315e+00  -1.368092e+00  6.625023e-04  2.348540e+01  1.107957e-01  2.602081e+00  1.279207e-01  8.268368e+00
    29  -1.347647e+00  -1.354427e+00  7.261187e-04  2.338432e+01  1.107945e-01  2.590854e+00  1.284743e-01  8.286263e+00
    30  -1.333970e+00  -1.340755e+00  7.957575e-04  2.327739e+01  1.107932e-01  2.578977e+00  1.290652e-01  8.305321e+00
    31  -1.320285e+00  -1.327074e+00  8.719757e-04  2.316431e+01  1.107918e-01  2.566416e+00  1.296961e-01  8.325621e+00
    32  -1.306591e+00  -1.313384e+00  9.553798e-04  2.304475e+01  1.107904e-01  2.553136e+00  1.303698e-01  8.347245e+00
    33  -1.292883e+00  -1.299683e+00  1.046648e-03  2.291840e+01  1.107888e-01  2.539102e+00  1.310895e-01  8.370283e+00
    34  -1.279165e+00  -1.285970e+00  1.146471e-03  2.278492e+01  1.107871e-01  2.524276e+00  1.318584e-01  8.394827e+00
    35  -1.265435e+00  -1.272246e+00  1.255647e-03  2.264399e+01  1.107853e-01  2.508622e+00  1.326801e-01  8.420978e+00
    36  -1.251689e+00  -1.258507e+00  1.375032e-03  2.249524e+01  1.107834e-01  2.492101e+00  1.335586e-01  8.448845e+00
    37  -1.237928e+00  -1.244754e+00  1.505545e-03  2.233833e+01  1.107814e-01  2.474671e+00  1.344980e-01  8.478546e+00
    38  -1.224150e+00  -1.230984e+00  1.648199e-03  2.217287e+01  1.107793e-01  2.456294e+00  1.355030e-01  8.510204e+00
    39  -1.210353e+00  -1.217197e+00  1.804073e-03  2.199851e+01  1.107769e-01  2.436928e+00  1.365784e-01  8.543952e+00
    40  -1.196536e+00  -1.203390e+00  1.974373e-03  2.181487e+01  1.107745e-01  2.416531e+00  1.377297e-01  8.579935e+00
    41  -1.182698e+00  -1.189562e+00  2.160369e-03  2.162157e+01  1.107718e-01  2.395060e+00  1.389627e-01  8.618306e+00
    42  -1.168836e+00  -1.175712e+00  2.363462e-03  2.141822e+01  1.107690e-01  2.372475e+00  1.402838e-01  8.659231e+00
    43  -1.154947e+00  -1.161836e+00  2.585179e-03  2.120445e+01  1.107660e-01  2.348731e+00  1.417000e-01  8.702890e+00
    44  -1.141031e+00  -1.147933e+00  2.827132e-03  2.097988e+01  1.107627e-01  2.323788e+00  1.432189e-01  8.749472e+00
    45  -1.127085e+00  -1.134002e+00  3.091098e-03  2.074414e+01  1.107592e-01  2.297606e+00  1.448487e-01  8.799184e+00
    46  -1.113107e+00  -1.120040e+00  3.379000e-03  2.049687e+01  1.107555e-01  2.270142e+00  1.465986e-01  8.852250e+00
    47  -1.099093e+00  -1.106043e+00  3.692910e-03  2.023772e+01  1.107515e-01  2.241358e+00  1.484785e-01  8.908909e+00
    48  -1.085041e+00  -1.092010e+00  4.035052e-03  1.996634e+01  1.107473e-01  2.211218e+00  1.504995e-01  8.969421e+00
    49  -1.070949e+00  -1.077938e+00  4.407852e-03  1.968243e+01  1.107427e-01  2.179685e+00  1.526736e-01  9.034067e+00
    50  -1.056812e+00  -1.063823e+00  4.813901e-03  1.938568e+01  1.107378e-01  2.146727e+00  1.550140e-01  9.103150e+00
    51  -1.042628e+00  -1.049662e+00  5.256005e-03  1.907585e+01  1.107325e-01  2.112316e+00  1.575356e-01  9.177000e+00
    52  -1.028392e+00  -1.035451e+00  5.737179e-03  1.875268e+01  1.107268e-01  2.076425e+00  1.602545e-01  9.255973e+00
    53  -1.014101e+00  -1.021188e+00  6.260674e-03  1.841600e+01  1.107207e-01  2.039033e+00  1.631888e-01  9.340456e+00
    54  -9.997503e-01  -1.006866e+00  6.829969e-03  1.806565e+01  1.107141e-01  2.000123e+00  1.663584e-01  9.430871e+00
    55  -9.853357e-01  -9.924832e-01  7.448814e-03  1.770154e+01  1.107070e-01  1.959685e+00  1.697858e-01  9.527677e+00
