     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.951698e+00  -2.252728e+00  4.936565e-05  1.021525e+02  1.252517e-01  1.279477e+01  2.766045e-02  3.728755e+00
     1  -1.937137e+00  -1.944357e+00  5.419782e-05  1.003098e+02  1.252478e-01  1.256358e+01  2.816901e-02  3.762906e+00
     2  -1.922730e+00  -1.929874e+00  5.950000e-05  1.001885e+02  1.252429e-01  1.254790e+01  2.820366e-02  3.765256e+00
     3  -1.908438e+00  -1.915525e+00  6.531955e-05  1.000522e+02  1.252489e-01  1.253143e+01  2.824141e-02  3.767731e+00
     4  -1.894235e+00  -1.901278e+00  7.170956e-05  9.991851e+01  1.252428e-01  1.251407e+01  2.827989e-02  3.770342e+00
     5  -1.880123e+00  -1.887122e+00  7.871809e-05  9.976961e+01  1.252463e-01  1.249578e+01  2.832169e-02  3.773102e+00
     6  -1.866083e+00  -1.873046e+00  8.640670e-05  9.961764e+01  1.252436e-01  1.247648e+01  2.836520e-02  3.776019e+00
     7  -1.852091e+00  -1.859030e+00  9.484598e-05  9.945432e+01  1.252442e-01  1.245608e+01  2.841172e-02  3.779109e+00
     8  -1.838143e+00  -1.845061e+00  1.041061e-04  9.928287e+01  1.252433e-01  1.243451e+01  2.846089e-02  3.782385e+00
     9  -1.824232e+00  -1.831132e+00  1.142643e-04  9.910097e+01  1.252429e-01  1.241169e+01  2.851317e-02  3.785861e+00
    10  -1.810357e+00  -1.817239e+00  1.254043e-04  9.890866e+01  1.252423e-01  1.238755e+01  2.856868e-02  3.789549e+00
    11  -1.796503e+00  -1.803375e+00  1.376269e-04  9.870500e+01  1.252417e-01  1.236198e+01  2.862770e-02  3.793465e+00
    12  -1.782668e+00  -1.789530e+00  1.510336e-04  9.848930e+01  1.252410e-01  1.233490e+01  2.869047e-02  3.797627e+00
    13  -1.768844e+00  -1.775701e+00  1.657433e-04  9.826077e+01  1.252404e-01  1.230621e+01  2.875727e-02  3.802051e+00
    14  -1.755043e+00  -1.761889e+00  1.818648e-04  9.801871e+01  1.252396e-01  1.227583e+01  2.882837e-02  3.806754e+00
    15  -1.741244e+00  -1.748089e+00  1.995513e-04  9.776230e+01  1.252389e-01  1.224364e+01  2.890407e-02  3.811754e+00
    16  -1.727457e+00  -1.734296e+00  2.189405e-04  9.749063e+01  1.252380e-01  1.220954e+01  2.898471e-02  3.817074e+00
    17  -1.713673e+00  -1.720510e+00  2.402008e-04  9.720285e+01  1.252372e-01  1.217341e+01  2.907063e-02  3.822734e+00
    18  -1.699888e+00  -1.706726e+00  2.635142e-04  9.689796e+01  1.252362e-01  1.213513e+01  2.916221e-02  3.828758e+00
    19  -1.686108e+00  -1.692944e+00  2.890647e-04  9.657502e+01  1.252352e-01  1.209459e+01  2.925984e-02  3.835169e+00
    20  -1.672327e+00  -1.679163e+00  3.170727e-04  9.623305e+01  1.252342e-01  1.205166e+01  2.936394e-02  3.841994e+00
    21  -1.658547e+00  -1.665382e+00  3.477602e-04  9.587097e+01  1.252330e-01  1.200621e+01  2.947497e-02  3.849259e+00
    22  -1.644758e+00  -1.651598e+00  3.813997e-04  9.548766e+01  1.252318e-01  1.195809e+01  2.959344e-02  3.856996e+00
    23  -1.630966e+00  -1.637807e+00  4.182554e-04  9.508190e+01  1.252305e-01  1.190716e+01  2.971988e-02  3.865237e+00
    24  -1.617165e+00  -1.624011e+00  4.586397e-04  9.465253e+01  1.252292e-01  1.185326e+01  2.985486e-02  3.874015e+00
    25  -1.603354e+00  -1.610205e+00  5.028839e-04  9.419825e+01  1.252277e-01  1.179623e+01  2.999902e-02  3.883368e+00
    26  -1.589537e+00  -1.596391e+00  5.513328e-04  9.371784e+01  1.252261e-01  1.173592e+01  3.015298e-02  3.893333e+00
    27  -1.575707e+00  -1.582567e+00  6.043959e-04  9.320997e+01  1.252245e-01  1.167217e+01  3.031748e-02  3.903951e+00
    28  -1.561864e+00  -1.568731e+00  6.625023e-04  9.267318e+01  1.252227e-01  1.160478e+01  3.049330e-02  3.915269e+00
    29  -1.548006e+00  -1.554880e+00  7.261187e-04  9.210604e+01  1.252208e-01  1.153359e+01  3.068130e-02  3.927335e+00
    30  -1.534132e+00  -1.541014e+00  7.957575e-04  9.150709e+01  1.252187e-01  1.145840e+01  3.088237e-02  3.940199e+00
    31  -1.520239e+00  -1.527130e+00  8.719757e-04  9.087481e+01  1.252166e-01  1.137903e+01  3.109751e-02  3.953916e+00
    32  -1.506327e+00  -1.513228e+00  9.553798e-04  9.020764e+01  1.252143e-01  1.129528e+01  3.132779e-02  3.968547e+00
    33  -1.492390e+00  -1.499303e+00  1.046648e-03  8.950394e+01  1.252118e-01  1.120695e+01  3.157441e-02  3.984157e+00
    34  -1.478432e+00  -1.485355e+00  1.146471e-03  8.876214e+01  1.252091e-01  1.111383e+01  3.183862e-02  4.000813e+00
    35  -1.464447e+00  -1.471383e+00  1.255647e-03  8.798065e+01  1.252063e-01  1.101573e+01  3.212179e-02  4.018588e+00
    36  -1.450433e+00  -1.457383e+00  1.375032e-03  8.715775e+01  1.252033e-01  1.091244e+01  3.242546e-02  4.037563e+00
    37  -1.436388e+00  -1.443354e+00  1.505545e-03  8.629178e+01  1.252000e-01  1.080373e+01  3.275128e-02  4.057824e+00
    38  -1.422309e+00  -1.429291e+00  1.648199e-03  8.538108e+01  1.251966e-01  1.068942e+01  3.310108e-02  4.079464e+00
    39  -1.408194e+00  -1.415194e+00  1.804073e-03  8.442403e+01  1.251929e-01  1.056928e+01  3.347682e-02  4.102583e+00
    40  -1.394040e+00  -1.401059e+00  1.974373e-03  8.341896e+01  1.251889e-01  1.044313e+01  3.388070e-02  4.127289e+00
    41  -1.379843e+00  -1.386883e+00  2.160369e-03  8.236429e+01  1.251846e-01  1.031074e+01  3.431513e-02  4.153701e+00
    42  -1.365600e+00  -1.372663e+00  2.363462e-03  8.125850e+01  1.251800e-01  1.017194e+01  3.478273e-02  4.181945e+00
    43  -1.351307e+00  -1.358395e+00  2.585179e-03  8.010006e+01  1.251751e-01  1.002653e+01  3.528647e-02  4.212160e+00
    44  -1.336961e+00  -1.344075e+00  2.827132e-03  7.888760e+01  1.251698e-01  9.874344e+00  3.582956e-02  4.244495e+00
    45  -1.322558e+00  -1.329700e+00  3.091098e-03  7.761989e+01  1.251641e-01  9.715224e+00  3.641557e-02  4.279113e+00
    46  -1.308093e+00  -1.315266e+00  3.379000e-03  7.629574e+01  1.251580e-01  9.549021e+00  3.704848e-02  4.316192e+00
    47  -1.293562e+00  -1.300767e+00  3.692910e-03  7.491413e+01  1.251514e-01  9.375608e+00  3.773275e-02  4.355925e+00
    48  -1.278958e+00  -1.286199e+00  4.035052e-03  7.347425e+01  1.251443e-01  9.194884e+00  3.847329e-02  4.398525e+00
    49  -1.264278e+00  -1.271556e+00  4.407852e-03  7.197547e+01  1.251367e-01  9.006771e+00  3.927563e-02  4.444221e+00
    50  -1.249515e+00  -1.256834e+00  4.813901e-03  7.041740e+01  1.251284e-01  8.811218e+00  4.014598e-02  4.493267e+00
    51  -1.234663e+00  -1.242025e+00  5.256005e-03  6.879993e+01  1.251195e-01  8.608213e+00  4.109127e-02  4.545940e+00
    52  -1.219715e+00  -1.227124e+00  5.737179e-03  6.712322e+01  1.251099e-01  8.397777e+00  4.211933e-02  4.602544e+00
    53  -1.204664e+00  -1.212124e+00  6.260674e-03  6.538777e+01  1.250994e-01  8.179973e+00  4.323902e-02  4.663417e+00
