     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.606758e+00  -1.907788e+00  4.936565e-05  9.428220e+00  1.018467e-01  9.602327e-01  3.323509e-01  1.361106e+01
     1  -1.592306e+00  -1.599472e+00  5.419782e-05  9.333541e+00  1.018427e-01  9.505533e-01  3.357288e-01  1.368018e+01
     2  -1.578004e+00  -1.585096e+00  5.950000e-05  9.326792e+00  1.018462e-01  9.498986e-01  3.359659e-01  1.368490e+01
     3  -1.563818e+00  -1.570853e+00  6.531955e-05  9.320525e+00  1.018408e-01  9.492100e-01  3.362007e-01  1.368986e+01
     4  -1.549720e+00  -1.556712e+00  7.170956e-05  9.312989e+00  1.018453e-01  9.484840e-01  3.364654e-01  1.369510e+01
     5  -1.535711e+00  -1.542659e+00  7.871809e-05  9.305783e+00  1.018418e-01  9.477180e-01  3.367317e-01  1.370063e+01
     6  -1.521771e+00  -1.528685e+00  8.640670e-05  9.297693e+00  1.018434e-01  9.469090e-01  3.370220e-01  1.370648e+01
     7  -1.507881e+00  -1.514770e+00  9.484598e-05  9.289396e+00  1.018423e-01  9.460534e-01  3.373249e-01  1.371268e+01
     8  -1.494034e+00  -1.500902e+00  1.041061e-04  9.280493e+00  1.018424e-01  9.451477e-01  3.376484e-01  1.371925e+01
     9  -1.480227e+00  -1.487075e+00  1.142643e-04  9.271113e+00  1.018420e-01  9.441887e-01  3.379906e-01  1.372621e+01
    10  -1.466456e+00  -1.473287e+00  1.254043e-04  9.261161e+00  1.018417e-01  9.431728e-01  3.383543e-01  1.373360e+01
    11  -1.452709e+00  -1.459528e+00  1.376269e-04  9.250620e+00  1.018414e-01  9.420962e-01  3.387404e-01  1.374145e+01
    12  -1.438984e+00  -1.445792e+00  1.510336e-04  9.239442e+00  1.018411e-01  9.409548e-01  3.391507e-01  1.374978e+01
    13  -1.425274e+00  -1.432075e+00  1.657433e-04  9.227588e+00  1.018407e-01  9.397442e-01  3.395870e-01  1.375863e+01
    14  -1.411590e+00  -1.418378e+00  1.818648e-04  9.215019e+00  1.018403e-01  9.384607e-01  3.400508e-01  1.376804e+01
    15  -1.397914e+00  -1.404698e+00  1.995513e-04  9.201690e+00  1.018399e-01  9.370996e-01  3.405441e-01  1.377803e+01
    16  -1.384254e+00  -1.391030e+00  2.189405e-04  9.187553e+00  1.018395e-01  9.356559e-01  3.410688e-01  1.378866e+01
    17  -1.370603e+00  -1.377375e+00  2.402008e-04  9.172559e+00  1.018391e-01  9.341247e-01  3.416271e-01  1.379996e+01
    18  -1.356958e+00  -1.363727e+00  2.635142e-04  9.156654e+00  1.018386e-01  9.325005e-01  3.422213e-01  1.381197e+01
    19  -1.343325e+00  -1.350088e+00  2.890647e-04  9.139786e+00  1.018381e-01  9.307780e-01  3.428538e-01  1.382474e+01
    20  -1.329697e+00  -1.336457e+00  3.170727e-04  9.121899e+00  1.018375e-01  9.289515e-01  3.435270e-01  1.383833e+01
    21  -1.316079e+00  -1.322835e+00  3.477602e-04  9.102935e+00  1.018369e-01  9.270149e-01  3.442436e-01  1.385278e+01
    22  -1.302461e+00  -1.309217e+00  3.813997e-04  9.082828e+00  1.018363e-01  9.249615e-01  3.450068e-01  1.386814e+01
    23  -1.288850e+00  -1.295602e+00  4.182554e-04  9.061510e+00  1.018356e-01  9.227846e-01  3.458195e-01  1.388449e+01
    24  -1.275239e+00  -1.281991e+00  4.586397e-04  9.038914e+00  1.018349e-01  9.204772e-01  3.466852e-01  1.390188e+01
    25  -1.261630e+00  -1.268381e+00  5.028839e-04  9.014965e+00  1.018342e-01  9.180316e-01  3.476075e-01  1.392039e+01
    26  -1.248027e+00  -1.254775e+00  5.513328e-04  8.989592e+00  1.018334e-01  9.154405e-01  3.485900e-01  1.394007e+01
    27  -1.234423e+00  -1.241172e+00  6.043959e-04  8.962716e+00  1.018325e-01  9.126960e-01  3.496368e-01  1.396102e+01
    28  -1.220820e+00  -1.227568e+00  6.625023e-04  8.934250e+00  1.018316e-01  9.097891e-01  3.507523e-01  1.398330e+01
    29  -1.207216e+00  -1.213965e+00  7.261187e-04  8.904108e+00  1.018307e-01  9.067111e-01  3.519414e-01  1.400702e+01
    30  -1.193612e+00  -1.200361e+00  7.957575e-04  8.872201e+00  1.018296e-01  9.034529e-01  3.532088e-01  1.403225e+01
    31  -1.180006e+00  -1.186756e+00  8.719757e-04  8.838434e+00  1.018285e-01  9.000047e-01  3.545602e-01  1.405911e+01
    32  -1.166398e+00  -1.173149e+00  9.553798e-04  8.802711e+00  1.018274e-01  8.963567e-01  3.560011e-01  1.408769e+01
    33  -1.152785e+00  -1.159538e+00  1.046648e-03  8.764925e+00  1.018261e-01  8.924982e-01  3.575380e-01  1.411811e+01
    34  -1.139170e+00  -1.145924e+00  1.146471e-03  8.724974e+00  1.018248e-01  8.884186e-01  3.591775e-01  1.415049e+01
    35  -1.125551e+00  -1.132307e+00  1.255647e-03  8.682753e+00  1.018234e-01  8.841072e-01  3.609265e-01  1.418495e+01
    36  -1.111925e+00  -1.118684e+00  1.375032e-03  8.638145e+00  1.018219e-01  8.795519e-01  3.627931e-01  1.422163e+01
    37  -1.098293e+00  -1.105056e+00  1.505545e-03  8.591034e+00  1.018202e-01  8.747412e-01  3.647854e-01  1.426068e+01
    38  -1.084654e+00  -1.091420e+00  1.648199e-03  8.541301e+00  1.018185e-01  8.696627e-01  3.669126e-01  1.430226e+01
    39  -1.071007e+00  -1.077777e+00  1.804073e-03  8.488824e+00  1.018167e-01  8.643040e-01  3.691841e-01  1.434653e+01
    40  -1.057350e+00  -1.064125e+00  1.974373e-03  8.433478e+00  1.018147e-01  8.586523e-01  3.716105e-01  1.439367e+01
    41  -1.043683e+00  -1.050463e+00  2.160369e-03  8.375133e+00  1.018127e-01  8.526945e-01  3.742031e-01  1.444387e+01
    42  -1.030004e+00  -1.036790e+00  2.363462e-03  8.313661e+00  1.018104e-01  8.464174e-01  3.769742e-01  1.449732e+01
    43  -1.016312e+00  -1.023104e+00  2.585179e-03  8.248927e+00  1.018081e-01  8.398072e-01  3.799369e-01  1.455427e+01
    44  -1.002605e+00  -1.009404e+00  2.827132e-03  8.180799e+00  1.018055e-01  8.328505e-01  3.831057e-01  1.461493e+01
    45  -9.888830e-01  -9.956898e-01  3.091098e-03  8.109147e+00  1.018028e-01  8.255339e-01  3.864960e-01  1.467955e+01
    46  -9.751433e-01  -9.819588e-01  3.379000e-03  8.033834e+00  1.017999e-01  8.178435e-01  3.901247e-01  1.474840e+01
    47  -9.613844e-01  -9.682094e-01  3.692910e-03  7.954727e+00  1.017968e-01  8.097658e-01  3.940104e-01  1.482178e+01
    48  -9.476048e-01  -9.544400e-01  4.035052e-03  7.871696e+00  1.017935e-01  8.012874e-01  3.981729e-01  1.489999e+01
    49  -9.338021e-01  -9.406486e-01  4.407852e-03  7.784610e+00  1.017899e-01  7.923951e-01  4.026342e-01  1.498336e+01
    50  -9.199747e-01  -9.268334e-01  4.813901e-03  7.693346e+00  1.017862e-01  7.830761e-01  4.074182e-01  1.507225e+01
    51  -9.061201e-01  -9.129921e-01  5.256005e-03  7.597783e+00  1.017821e-01  7.733183e-01  4.125508e-01  1.516705e+01
    52  -8.922361e-01  -8.991226e-01  5.737179e-03  7.497807e+00  1.017778e-01  7.631100e-01  4.180606e-01  1.526816e+01
    53  -8.783199e-01  -8.852223e-01  6.260674e-03  7.393312e+00  1.017731e-01  7.524402e-01  4.239791e-01  1.537603e+01
    54  -8.643690e-01  -8.712885e-01  6.829969e-03  7.284198e+00  1.017681e-01  7.412990e-01  4.303407e-01  1.549114e+01
    55  -8.503804e-01  -8.573184e-01  7.448814e-03  7.170379e+00  1.017628e-01  7.296775e-01  4.371832e-01  1.561402e+01
    56  -8.363511e-01  -8.433091e-01  8.121212e-03  7.051782e+00  1.017570e-01  7.175682e-01  4.445483e-01  1.574521e+01
    57  -8.222777e-01  -8.292574e-01  8.851470e-03  6.928345e+00  1.017508e-01  7.049649e-01  4.524822e-01  1.588534e+01
    58  -8.081567e-01  -8.151598e-01  9.644182e-03  6.800024e+00  1.017442e-01  6.918631e-01  4.610358e-01  1.603504e+01
    59  -7.939845e-01  -8.010128e-01  1.050426e-02  6.666795e+00  1.017371e-01  6.782603e-01  4.702656e-01  1.619504e+01
    60  -7.797568e-01  -7.868124e-01  1.143695e-02  6.528652e+00  1.017294e-01  6.641560e-01  4.802343e-01  1.636610e+01
    61  -7.654694e-01  -7.725543e-01  1.244786e-02  6.385612e+00  1.017212e-01  6.495519e-01  4.910117e-01  1.654906e+01
    62  -7.511178e-01  -7.582343e-01  1.354293e-02  6.237717e+00  1.017123e-01  6.344524e-01  5.026754e-01  1.674483e+01
    63  -7.366968e-01  -7.438474e-01  1.472852e-02  6.085036e+00  1.017027e-01  6.188645e-01  5.153125e-01  1.695440e+01
    64  -7.222014e-01  -7.293886e-01  1.601134e-02  5.927667e+00  1.016923e-01  6.027983e-01  5.290200e-01  1.717885e+01
    65  -7.076259e-01  -7.148525e-01  1.739855e-02  5.765739e+00  1.016812e-01  5.862670e-01  5.439072e-01  1.741937e+01
    66  -6.929644e-01  -7.002333e-01  1.889767e-02  5.599416e+00  1.016691e-01  5.692874e-01  5.600965e-01  1.767724e+01
    67  -6.782105e-01  -6.855248e-01  2.051673e-02  5.428896e+00  1.016560e-01  5.518798e-01  5.777261e-01  1.795386e+01
    68  -6.633575e-01  -6.707205e-01  2.226415e-02  5.254413e+00  1.016418e-01  5.340680e-01  5.969523e-01  1.825080e+01
    69  -6.483980e-01  -6.558133e-01  2.414882e-02  5.076239e+00  1.016264e-01  5.158800e-01  6.179518e-01  1.856974e+01
    70  -6.333246e-01  -6.407959e-01  2.618008e-02  4.894689e+00  1.016097e-01  4.973479e-01  6.409251e-01  1.891255e+01
    71  -6.181291e-01  -6.256604e-01  2.836777e-02  4.710114e+00  1.015915e-01  4.785077e-01  6.661006e-01  1.928127e+01
    72  -6.028027e-01  -6.103983e-01  3.072217e-02  4.522906e+00  1.015718e-01  4.593995e-01  6.937388e-01  1.967818e+01
    73  -5.873364e-01  -5.950007e-01  3.325405e-02  4.333497e+00  1.015502e-01  4.400675e-01  7.241376e-01  2.010576e+01
