     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -2.037613e+00  -2.338643e+00  4.936565e-05  1.920374e+02  1.105448e-02  2.122873e+00  4.952736e-02  9.154153e+00
     1  -2.012558e+00  -2.024905e+00  5.419782e-05  9.948301e+01  1.599614e-02  1.591344e+00  7.947736e-02  1.057300e+01
     2  -1.988109e+00  -2.000162e+00  5.950000e-05  9.428922e+01  1.646641e-02  1.552605e+00  8.264917e-02  1.070409e+01
     3  -1.964177e+00  -1.975978e+00  6.531955e-05  8.945902e+01  1.695771e-02  1.517020e+00  8.584052e-02  1.082891e+01
     4  -1.940685e+00  -1.952272e+00  7.170956e-05  8.495467e+01  1.746697e-02  1.483901e+00  8.906436e-02  1.094908e+01
     5  -1.917588e+00  -1.928983e+00  7.871809e-05  8.068835e+01  1.800307e-02  1.452638e+00  9.236679e-02  1.106627e+01
     6  -1.894831e+00  -1.906061e+00  8.640670e-05  7.668249e+01  1.855674e-02  1.422977e+00  9.573107e-02  1.118101e+01
     7  -1.872362e+00  -1.883451e+00  9.484598e-05  7.292015e+01  1.912511e-02  1.394606e+00  9.916319e-02  1.129417e+01
     8  -1.850145e+00  -1.861111e+00  1.041061e-04  6.935222e+01  1.971437e-02  1.367235e+00  1.026947e-01  1.140666e+01
     9  -1.828152e+00  -1.839010e+00  1.142643e-04  6.597028e+01  2.032274e-02  1.340697e+00  1.063312e-01  1.151900e+01
    10  -1.806357e+00  -1.817118e+00  1.254043e-04  6.275686e+01  2.095164e-02  1.314859e+00  1.100854e-01  1.163163e+01
    11  -1.784728e+00  -1.795408e+00  1.376269e-04  5.972092e+01  2.159415e-02  1.289622e+00  1.139477e-01  1.174489e+01
    12  -1.763246e+00  -1.773854e+00  1.510336e-04  5.683313e+01  2.225584e-02  1.264869e+00  1.179442e-01  1.185925e+01
    13  -1.741889e+00  -1.752436e+00  1.657433e-04  5.409571e+01  2.293224e-02  1.240536e+00  1.220714e-01  1.197500e+01
    14  -1.720654e+00  -1.731142e+00  1.818648e-04  5.146986e+01  2.363626e-02  1.216555e+00  1.263740e-01  1.209245e+01
    15  -1.699512e+00  -1.709954e+00  1.995513e-04  4.899515e+01  2.434748e-02  1.192908e+00  1.308037e-01  1.221171e+01
    16  -1.678461e+00  -1.688859e+00  2.189405e-04  4.662641e+01  2.508302e-02  1.169531e+00  1.354185e-01  1.233316e+01
    17  -1.657484e+00  -1.667846e+00  2.402008e-04  4.437669e+01  2.583357e-02  1.146408e+00  1.402016e-01  1.245692e+01
    18  -1.636572e+00  -1.646902e+00  2.635142e-04  4.223693e+01  2.660012e-02  1.123507e+00  1.451663e-01  1.258323e+01
    19  -1.615721e+00  -1.626021e+00  2.890647e-04  4.019099e+01  2.738949e-02  1.100811e+00  1.503416e-01  1.271229e+01
    20  -1.594921e+00  -1.605196e+00  3.170727e-04  3.824681e+01  2.819342e-02  1.078308e+00  1.557152e-01  1.284425e+01
    21  -1.574170e+00  -1.584422e+00  3.477602e-04  3.638884e+01  2.901951e-02  1.055986e+00  1.613195e-01  1.297929e+01
    22  -1.553455e+00  -1.563689e+00  3.813997e-04  3.462700e+01  2.985628e-02  1.033833e+00  1.671349e-01  1.311761e+01
    23  -1.532776e+00  -1.542993e+00  4.182554e-04  3.294179e+01  3.071598e-02  1.011840e+00  1.732090e-01  1.325941e+01
    24  -1.512127e+00  -1.522329e+00  4.586397e-04  3.133900e+01  3.159007e-02  9.900013e-01  1.795310e-01  1.340486e+01
    25  -1.491504e+00  -1.501693e+00  5.028839e-04  2.981027e+01  3.248250e-02  9.683120e-01  1.861270e-01  1.355416e+01
    26  -1.470908e+00  -1.481084e+00  5.513328e-04  2.834926e+01  3.339678e-02  9.467739e-01  1.930217e-01  1.370746e+01
    27  -1.450333e+00  -1.460499e+00  6.043959e-04  2.696001e+01  3.432435e-02  9.253847e-01  2.002068e-01  1.386497e+01
    28  -1.429775e+00  -1.439932e+00  6.625023e-04  2.563509e+01  3.526965e-02  9.041409e-01  2.077134e-01  1.402691e+01
    29  -1.409234e+00  -1.419383e+00  7.261187e-04  2.437160e+01  3.623250e-02  8.830437e-01  2.155594e-01  1.419349e+01
    30  -1.388708e+00  -1.398850e+00  7.957575e-04  2.316711e+01  3.721198e-02  8.620943e-01  2.237622e-01  1.436491e+01
    31  -1.368194e+00  -1.378330e+00  8.719757e-04  2.201866e+01  3.820824e-02  8.412941e-01  2.323436e-01  1.454140e+01
    32  -1.347692e+00  -1.357822e+00  9.553798e-04  2.092380e+01  3.922067e-02  8.206455e-01  2.413248e-01  1.472321e+01
    33  -1.327198e+00  -1.337324e+00  1.046648e-03  1.988136e+01  4.024616e-02  8.001485e-01  2.507215e-01  1.491059e+01
    34  -1.306715e+00  -1.316836e+00  1.146471e-03  1.888511e+01  4.129230e-02  7.798095e-01  2.605830e-01  1.510379e+01
    35  -1.286239e+00  -1.296356e+00  1.255647e-03  1.793649e+01  4.235121e-02  7.596320e-01  2.709129e-01  1.530307e+01
    36  -1.265769e+00  -1.275883e+00  1.375032e-03  1.703254e+01  4.342384e-02  7.396184e-01  2.817451e-01  1.550873e+01
    37  -1.245306e+00  -1.255417e+00  1.505545e-03  1.617023e+01  4.451225e-02  7.197734e-01  2.931190e-01  1.572108e+01
    38  -1.224848e+00  -1.234957e+00  1.648199e-03  1.534872e+01  4.561302e-02  7.001015e-01  3.050587e-01  1.594042e+01
    39  -1.204396e+00  -1.214501e+00  1.804073e-03  1.456515e+01  4.672855e-02  6.806083e-01  3.176098e-01  1.616708e+01
    40  -1.183946e+00  -1.194051e+00  1.974373e-03  1.381892e+01  4.785451e-02  6.612978e-01  3.307991e-01  1.640143e+01
    41  -1.163502e+00  -1.173604e+00  2.160369e-03  1.310738e+01  4.899347e-02  6.421761e-01  3.446791e-01  1.664382e+01
    42  -1.143060e+00  -1.153160e+00  2.363462e-03  1.242913e+01  5.014420e-02  6.232486e-01  3.592932e-01  1.689466e+01
    43  -1.122620e+00  -1.132720e+00  2.585179e-03  1.178327e+01  5.130326e-02  6.045203e-01  3.746809e-01  1.715437e+01
    44  -1.102183e+00  -1.112281e+00  2.827132e-03  1.116739e+01  5.247406e-02  5.859982e-01  3.909093e-01  1.742336e+01
    45  -1.081749e+00  -1.091846e+00  3.091098e-03  1.058080e+01  5.365269e-02  5.676886e-01  4.080239e-01  1.770211e+01
    46  -1.061317e+00  -1.071413e+00  3.379000e-03  1.002204e+01  5.483888e-02  5.495973e-01  4.260884e-01  1.799111e+01
    47  -1.040887e+00  -1.050982e+00  3.692910e-03  9.489787e+00  5.603187e-02  5.317305e-01  4.451701e-01  1.829087e+01
    48  -1.020458e+00  -1.030552e+00  4.035052e-03  8.982724e+00  5.723154e-02  5.140951e-01  4.653441e-01  1.860195e+01
    49  -1.000031e+00  -1.010124e+00  4.407852e-03  8.500034e+00  5.843476e-02  4.966974e-01  4.866803e-01  1.892493e+01
    50  -9.796048e-01  -9.896977e-01  4.813901e-03  8.040315e+00  5.964246e-02  4.795442e-01  5.092713e-01  1.926042e+01
    51  -9.591799e-01  -9.692723e-01  5.256005e-03  7.602681e+00  6.085250e-02  4.626421e-01  5.332048e-01  1.960910e+01
    52  -9.387561e-01  -9.488480e-01  5.737179e-03  7.186092e+00  6.206404e-02  4.459979e-01  5.585823e-01  1.997164e+01
    53  -9.183332e-01  -9.284246e-01  6.260674e-03  6.789729e+00  6.327473e-02  4.296183e-01  5.855074e-01  2.034880e+01
    54  -8.979110e-01  -9.080021e-01  6.829969e-03  6.412504e+00  6.448490e-02  4.135097e-01  6.141060e-01  2.074136e+01
    55  -8.774895e-01  -8.875803e-01  7.448814e-03  6.053665e+00  6.569225e-02  3.976788e-01  6.445025e-01  2.115017e+01
    56  -8.570688e-01  -8.671591e-01  8.121212e-03  5.712372e+00  6.689556e-02  3.821323e-01  6.768382e-01  2.157612e+01
    57  -8.366484e-01  -8.467386e-01  8.851470e-03  5.387813e+00  6.809377e-02  3.668765e-01  7.112688e-01  2.202015e+01
    58  -8.162286e-01  -8.263185e-01  9.644182e-03  5.079313e+00  6.928453e-02  3.519178e-01  7.479575e-01  2.248327e+01
    59  -7.958095e-01  -8.058991e-01  1.050426e-02  4.786082e+00  7.046732e-02  3.372624e-01  7.870928e-01  2.296657e+01
    60  -7.753907e-01  -7.854801e-01  1.143695e-02  4.507481e+00  7.164005e-02  3.229162e-01  8.288733e-01  2.347120e+01
    61  -7.549724e-01  -7.650616e-01  1.244786e-02  4.242892e+00  7.280055e-02  3.088849e-01  8.735157e-01  2.399837e+01
    62  -7.345544e-01  -7.446434e-01  1.354293e-02  3.991571e+00  7.394933e-02  2.951740e-01  9.212745e-01  2.454941e+01
    63  -7.141365e-01  -7.242255e-01  1.472852e-02  3.753054e+00  7.508251e-02  2.817887e-01  9.724018e-01  2.512571e+01
    64  -6.937191e-01  -7.038078e-01  1.601134e-02  3.526735e+00  7.619910e-02  2.687340e-01  1.027193e+00  2.572876e+01
    65  -6.733019e-01  -6.833905e-01  1.739855e-02  3.312079e+00  7.729721e-02  2.560145e-01  1.085969e+00  2.636015e+01
    66  -6.528850e-01  -6.629735e-01  1.889767e-02  3.108508e+00  7.837658e-02  2.436342e-01  1.149092e+00  2.702160e+01
    67  -6.324683e-01  -6.425567e-01  2.051673e-02  2.915632e+00  7.943291e-02  2.315971e-01  1.216934e+00  2.771492e+01
    68  -6.120517e-01  -6.221400e-01  2.226415e-02  2.732856e+00  8.046762e-02  2.199064e-01  1.289949e+00  2.844207e+01
    69  -5.916354e-01  -6.017236e-01  2.414882e-02  2.559845e+00  8.147570e-02  2.085652e-01  1.368587e+00  2.920514e+01
    70  -5.712193e-01  -5.813074e-01  2.618008e-02  2.396079e+00  8.245792e-02  1.975757e-01  1.453392e+00  3.000637e+01
    71  -5.508035e-01  -5.608915e-01  2.836777e-02  2.241175e+00  8.341158e-02  1.869400e-01  1.544938e+00  3.084815e+01
    72  -5.303878e-01  -5.404757e-01  3.072217e-02  2.094732e+00  8.433504e-02  1.766593e-01  1.643870e+00  3.173306e+01
    73  -5.099721e-01  -5.200600e-01  3.325405e-02  1.956334e+00  8.522805e-02  1.667345e-01  1.750918e+00  3.266385e+01
    74  -4.895566e-01  -4.996444e-01  3.597467e-02  1.825686e+00  8.608594e-02  1.571659e-01  1.866843e+00  3.364349e+01
    75  -4.691412e-01  -4.792290e-01  3.889574e-02  1.702374e+00  8.690986e-02  1.479530e-01  1.992556e+00  3.467514e+01
    76  -4.487259e-01  -4.588136e-01  4.202943e-02  1.586086e+00  8.769698e-02  1.390950e-01  2.129026e+00  3.576222e+01
    77  -4.283107e-01  -4.383984e-01  4.538839e-02  1.476487e+00  8.844647e-02  1.305901e-01  2.277351e+00  3.690838e+01
    78  -4.078956e-01  -4.179832e-01  4.898570e-02  1.373281e+00  8.915597e-02  1.224362e-01  2.438739e+00  3.811757e+01
    79  -3.874806e-01  -3.975682e-01  5.283486e-02  1.276165e+00  8.982413e-02  1.146304e-01  2.614548e+00  3.939401e+01
    80  -3.670657e-01  -3.771532e-01  5.694977e-02  1.184832e+00  9.045100e-02  1.071692e-01  2.806316e+00  4.074226e+01
    81  -3.466511e-01  -3.567385e-01  6.134473e-02  1.099038e+00  9.103286e-02  1.000486e-01  3.015700e+00  4.216719e+01
    82  -3.262363e-01  -3.363237e-01  6.603438e-02  1.018475e+00  9.157188e-02  9.326363e-02  3.244656e+00  4.367410e+01
    83  -3.058215e-01  -3.159089e-01  7.103366e-02  9.429188e-01  9.206426e-02  8.680912e-02  3.495266e+00  4.526864e+01
    84  -2.854071e-01  -2.954943e-01  7.635782e-02  8.721301e-01  9.250811e-02  8.067911e-02  3.769891e+00  4.695692e+01
    85  -2.649928e-01  -2.750800e-01  8.202236e-02  8.058525e-01  9.290416e-02  7.486705e-02  4.071241e+00  4.874553e+01
