      step          time         t_Gyr         rho_c  rhoc_Msunpc3         v_max     v_max_kms        Kn_min       mintrel   mintrel_Gyr
     23555  1.752012e-01  3.357586e-02  3.015582e+01  5.076307e-01  3.070298e-01  1.973602e+01  1.398769e+01  1.909767e-01  3.659910e-02
     23690  1.774078e-01  3.399874e-02  2.985290e+01  5.025315e-01  3.070295e-01  1.973600e+01  1.401571e+01  1.923276e-01  3.685800e-02
     23825  1.796469e-01  3.442784e-02  2.955286e+01  4.974808e-01  3.070292e-01  1.973599e+01  1.404385e+01  1.936896e-01  3.711901e-02
     23960  1.819192e-01  3.486331e-02  2.925566e+01  4.924779e-01  3.070290e-01  1.973597e+01  1.407212e+01  1.950627e-01  3.738216e-02
     24095  1.842255e-01  3.530528e-02  2.896129e+01  4.875224e-01  3.070287e-01  1.973595e+01  1.410051e+01  1.964472e-01  3.764747e-02
     24230  1.865664e-01  3.575390e-02  2.866969e+01  4.826139e-01  3.070284e-01  1.973593e+01  1.412903e+01  1.978430e-01  3.791497e-02
     24364  1.889249e-01  3.620589e-02  2.838299e+01  4.777876e-01  3.070281e-01  1.973591e+01  1.415747e+01  1.992400e-01  3.818269e-02
     24498  1.913191e-01  3.666472e-02  2.809897e+01  4.730066e-01  3.070278e-01  1.973589e+01  1.418605e+01  2.006485e-01  3.845263e-02
     24632  1.937496e-01  3.713051e-02  2.781762e+01  4.682705e-01  3.070275e-01  1.973587e+01  1.421475e+01  2.020687e-01  3.872480e-02
     24766  1.962174e-01  3.760343e-02  2.753891e+01  4.635787e-01  3.070271e-01  1.973585e+01  1.424359e+01  2.035008e-01  3.899924e-02
     24900  1.987231e-01  3.808363e-02  2.726280e+01  4.589309e-01  3.070268e-01  1.973583e+01  1.427258e+01  2.049448e-01  3.927598e-02
     25034  2.012675e-01  3.857125e-02  2.698928e+01  4.543265e-01  3.070265e-01  1.973581e+01  1.430170e+01  2.064010e-01  3.955504e-02
     25168  2.038516e-01  3.906648e-02  2.671831e+01  4.497652e-01  3.070264e-01  1.973580e+01  1.433096e+01  2.078695e-01  3.983646e-02
     25302  2.064762e-01  3.956945e-02  2.644988e+01  4.452465e-01  3.070263e-01  1.973580e+01  1.436037e+01  2.093504e-01  4.012026e-02
     25436  2.091422e-01  4.008036e-02  2.618395e+01  4.407700e-01  3.070262e-01  1.973579e+01  1.438993e+01  2.108438e-01  4.040648e-02
     25570  2.118504e-01  4.059937e-02  2.592051e+01  4.363352e-01  3.070261e-01  1.973578e+01  1.441964e+01  2.123501e-01  4.069513e-02
     25704  2.146018e-01  4.112665e-02  2.565952e+01  4.319419e-01  3.070259e-01  1.973577e+01  1.444950e+01  2.138692e-01  4.098627e-02
     25837  2.173763e-01  4.165836e-02  2.540289e+01  4.276218e-01  3.070258e-01  1.973577e+01  1.447929e+01  2.153900e-01  4.127771e-02
     25970  2.201952e-01  4.219858e-02  2.514863e+01  4.233417e-01  3.070257e-01  1.973576e+01  1.450923e+01  2.169238e-01  4.157164e-02
     26103  2.230595e-01  4.274750e-02  2.489671e+01  4.191011e-01  3.070256e-01  1.973575e+01  1.453933e+01  2.184707e-01  4.186811e-02
     26236  2.259702e-01  4.330532e-02  2.464713e+01  4.148997e-01  3.070254e-01  1.973574e+01  1.456959e+01  2.200311e-01  4.216714e-02
     26369  2.289283e-01  4.387221e-02  2.439985e+01  4.107371e-01  3.070253e-01  1.973573e+01  1.460001e+01  2.216050e-01  4.246876e-02
     26502  2.319348e-01  4.444839e-02  2.415486e+01  4.066130e-01  3.070251e-01  1.973572e+01  1.463060e+01  2.231926e-01  4.277300e-02
     26635  2.349908e-01  4.503405e-02  2.391212e+01  4.025269e-01  3.070250e-01  1.973571e+01  1.466135e+01  2.247940e-01  4.307991e-02
     26768  2.380975e-01  4.562941e-02  2.367162e+01  3.984784e-01  3.070248e-01  1.973570e+01  1.469227e+01  2.264095e-01  4.338951e-02
     26901  2.412558e-01  4.623468e-02  2.343334e+01  3.944673e-01  3.070246e-01  1.973569e+01  1.472336e+01  2.280393e-01  4.370183e-02
     27034  2.444670e-01  4.685007e-02  2.319726e+01  3.904932e-01  3.070245e-01  1.973568e+01  1.475462e+01  2.296834e-01  4.401692e-02
     27166  2.477075e-01  4.747108e-02  2.296510e+01  3.865852e-01  3.070243e-01  1.973567e+01  1.478582e+01  2.313296e-01  4.433240e-02
     27298  2.510023e-01  4.810251e-02  2.273507e+01  3.827129e-01  3.070241e-01  1.973566e+01  1.481720e+01  2.329903e-01  4.465066e-02
     27430  2.543527e-01  4.874460e-02  2.250714e+01  3.788759e-01  3.070239e-01  1.973564e+01  1.484876e+01  2.346658e-01  4.497175e-02
     27562  2.577600e-01  4.939757e-02  2.228129e+01  3.750741e-01  3.070237e-01  1.973563e+01  1.488049e+01  2.363562e-01  4.529570e-02
     27694  2.612254e-01  5.006168e-02  2.205750e+01  3.713070e-01  3.070235e-01  1.973562e+01  1.491241e+01  2.380616e-01  4.562254e-02
     27826  2.647501e-01  5.073716e-02  2.183576e+01  3.675742e-01  3.070233e-01  1.973560e+01  1.494451e+01  2.397824e-01  4.595231e-02
     27958  2.683355e-01  5.142428e-02  2.161604e+01  3.638756e-01  3.070231e-01  1.973559e+01  1.497680e+01  2.415186e-01  4.628505e-02
     28090  2.719830e-01  5.212330e-02  2.139833e+01  3.602108e-01  3.070229e-01  1.973558e+01  1.500927e+01  2.432706e-01  4.662079e-02
     28221  2.756656e-01  5.282903e-02  2.118424e+01  3.566067e-01  3.070226e-01  1.973556e+01  1.504169e+01  2.450249e-01  4.695699e-02
     28352  2.794121e-01  5.354701e-02  2.097208e+01  3.530354e-01  3.070224e-01  1.973555e+01  1.507431e+01  2.467950e-01  4.729623e-02
     28483  2.832239e-01  5.427751e-02  2.076184e+01  3.494964e-01  3.070221e-01  1.973553e+01  1.510711e+01  2.485812e-01  4.763853e-02
     28614  2.871024e-01  5.502080e-02  2.055351e+01  3.459895e-01  3.070219e-01  1.973551e+01  1.514011e+01  2.503836e-01  4.798395e-02
     28745  2.910493e-01  5.577718e-02  2.034707e+01  3.425143e-01  3.070216e-01  1.973550e+01  1.517331e+01  2.522025e-01  4.833251e-02
     28876  2.950659e-01  5.654693e-02  2.014250e+01  3.390706e-01  3.070213e-01  1.973548e+01  1.520672e+01  2.540379e-01  4.868426e-02
     29007  2.991539e-01  5.733037e-02  1.993978e+01  3.356581e-01  3.070211e-01  1.973546e+01  1.524032e+01  2.558902e-01  4.903924e-02
     29138  3.033149e-01  5.812779e-02  1.973890e+01  3.322766e-01  3.070208e-01  1.973544e+01  1.527413e+01  2.577596e-01  4.939749e-02
     29268  3.075180e-01  5.893327e-02  1.954135e+01  3.289511e-01  3.070204e-01  1.973542e+01  1.530789e+01  2.596317e-01  4.975627e-02
     29398  3.117962e-01  5.975315e-02  1.934558e+01  3.256556e-01  3.070201e-01  1.973540e+01  1.534185e+01  2.615211e-01  5.011835e-02
     29528  3.161512e-01  6.058776e-02  1.915157e+01  3.223896e-01  3.070198e-01  1.973538e+01  1.537602e+01  2.634279e-01  5.048377e-02
     29658  3.205849e-01  6.143744e-02  1.895930e+01  3.191531e-01  3.070195e-01  1.973536e+01  1.541041e+01  2.653523e-01  5.085258e-02
     29788  3.250990e-01  6.230253e-02  1.876876e+01  3.159457e-01  3.070191e-01  1.973533e+01  1.544501e+01  2.672946e-01  5.122480e-02
     29918  3.296953e-01  6.318338e-02  1.857994e+01  3.127671e-01  3.070187e-01  1.973531e+01  1.547983e+01  2.692550e-01  5.160050e-02
     30048  3.343758e-01  6.408035e-02  1.839282e+01  3.096172e-01  3.070184e-01  1.973529e+01  1.551487e+01  2.712338e-01  5.197970e-02
     30177  3.391053e-01  6.498671e-02  1.820880e+01  3.065195e-01  3.070180e-01  1.973526e+01  1.554985e+01  2.732156e-01  5.235950e-02
     30306  3.439214e-01  6.590969e-02  1.802642e+01  3.034495e-01  3.070176e-01  1.973524e+01  1.558506e+01  2.752159e-01  5.274284e-02
     30435  3.488262e-01  6.684965e-02  1.784568e+01  3.004069e-01  3.070172e-01  1.973521e+01  1.562049e+01  2.772349e-01  5.312978e-02
     30564  3.538216e-01  6.780699e-02  1.766655e+01  2.973915e-01  3.070167e-01  1.973518e+01  1.565615e+01  2.792729e-01  5.352034e-02
     30693  3.589099e-01  6.878210e-02  1.748902e+01  2.944031e-01  3.070163e-01  1.973515e+01  1.569203e+01  2.813301e-01  5.391458e-02
     30822  3.640930e-01  6.977541e-02  1.731309e+01  2.914414e-01  3.070158e-01  1.973512e+01  1.572815e+01  2.834067e-01  5.431255e-02
     30951  3.693732e-01  7.078732e-02  1.713872e+01  2.885062e-01  3.070153e-01  1.973509e+01  1.576449e+01  2.855030e-01  5.471428e-02
     31079  3.747108e-01  7.181021e-02  1.696725e+01  2.856198e-01  3.070148e-01  1.973506e+01  1.580079e+01  2.876027e-01  5.511668e-02
     31207  3.801484e-01  7.285229e-02  1.679730e+01  2.827590e-01  3.070143e-01  1.973503e+01  1.583733e+01  2.897223e-01  5.552288e-02
     31335  3.856884e-01  7.391399e-02  1.662887e+01  2.799236e-01  3.070138e-01  1.973499e+01  1.587410e+01  2.918620e-01  5.593293e-02
     31463  3.913333e-01  7.499578e-02  1.646193e+01  2.771134e-01  3.070132e-01  1.973496e+01  1.591111e+01  2.940220e-01  5.634688e-02
     31591  3.970854e-01  7.609813e-02  1.629648e+01  2.743282e-01  3.070127e-01  1.973492e+01  1.594836e+01  2.962027e-01  5.676479e-02
     31719  4.029473e-01  7.722151e-02  1.613250e+01  2.715678e-01  3.070121e-01  1.973488e+01  1.598586e+01  2.984042e-01  5.718670e-02
     31847  4.089216e-01  7.836643e-02  1.596997e+01  2.688320e-01  3.070115e-01  1.973484e+01  1.602360e+01  3.006269e-01  5.761265e-02
     31974  4.149629e-01  7.952419e-02  1.581015e+01  2.661417e-01  3.070108e-01  1.973480e+01  1.606130e+01  3.028533e-01  5.803933e-02
     32101  4.211200e-01  8.070417e-02  1.565175e+01  2.634751e-01  3.070102e-01  1.973476e+01  1.609924e+01  3.051011e-01  5.847010e-02
     32228  4.273959e-01  8.190688e-02  1.549474e+01  2.608321e-01  3.070095e-01  1.973472e+01  1.613744e+01  3.073705e-01  5.890501e-02
     32355  4.337932e-01  8.313287e-02  1.533912e+01  2.582125e-01  3.070088e-01  1.973467e+01  1.617588e+01  3.096618e-01  5.934411e-02
     32482  4.403148e-01  8.438269e-02  1.518489e+01  2.556162e-01  3.070081e-01  1.973462e+01  1.621459e+01  3.119752e-01  5.978746e-02
     32609  4.469638e-01  8.565692e-02  1.503201e+01  2.530428e-01  3.070073e-01  1.973458e+01  1.625355e+01  3.143110e-01  6.023510e-02
     32735  4.536893e-01  8.694580e-02  1.488168e+01  2.505122e-01  3.070065e-01  1.973453e+01  1.629247e+01  3.166509e-01  6.068352e-02
     32861  4.605463e-01  8.825987e-02  1.473268e+01  2.480039e-01  3.070057e-01  1.973447e+01  1.633165e+01  3.190134e-01  6.113628e-02
     32987  4.675378e-01  8.959974e-02  1.458498e+01  2.455176e-01  3.070049e-01  1.973442e+01  1.637108e+01  3.213989e-01  6.159343e-02
     33113  4.746671e-01  9.096601e-02  1.443859e+01  2.430533e-01  3.070040e-01  1.973436e+01  1.641079e+01  3.238075e-01  6.205503e-02
     33239  4.819376e-01  9.235934e-02  1.429348e+01  2.406107e-01  3.070031e-01  1.973431e+01  1.645076e+01  3.262397e-01  6.252113e-02
     33365  4.893527e-01  9.378038e-02  1.414966e+01  2.381896e-01  3.070022e-01  1.973425e+01  1.649100e+01  3.286956e-01  6.299179e-02
     33491  4.969159e-01  9.522981e-02  1.400711e+01  2.357899e-01  3.070012e-01  1.973418e+01  1.653152e+01  3.311757e-01  6.346708e-02
     33616  5.045691e-01  9.669648e-02  1.386692e+01  2.334301e-01  3.070002e-01  1.973412e+01  1.657199e+01  3.336602e-01  6.394322e-02
     33741  5.123753e-01  9.819247e-02  1.372797e+01  2.310911e-01  3.069992e-01  1.973405e+01  1.661273e+01  3.361691e-01  6.442402e-02
     33866  5.203382e-01  9.971851e-02  1.359024e+01  2.287725e-01  3.069981e-01  1.973398e+01  1.665376e+01  3.387026e-01  6.490954e-02
     33991  5.284619e-01  1.012753e-01  1.345371e+01  2.264743e-01  3.069970e-01  1.973391e+01  1.669506e+01  3.412610e-01  6.539985e-02
     34116  5.367502e-01  1.028637e-01  1.331839e+01  2.241963e-01  3.069958e-01  1.973384e+01  1.673665e+01  3.438448e-01  6.589500e-02
     34241  5.452072e-01  1.044844e-01  1.318425e+01  2.219383e-01  3.069946e-01  1.973376e+01  1.677852e+01  3.464541e-01  6.639506e-02
     34365  5.537674e-01  1.061249e-01  1.305235e+01  2.197179e-01  3.069934e-01  1.973368e+01  1.682034e+01  3.490682e-01  6.689603e-02
     34489  5.625021e-01  1.077989e-01  1.292160e+01  2.175170e-01  3.069921e-01  1.973360e+01  1.686245e+01  3.517082e-01  6.740196e-02
     34615  5.713985e-01  1.095038e-01  1.279224e+01  2.153393e-01  3.069907e-01  1.973351e+01  1.690478e+01  3.543692e-01  6.791192e-02
     34748  5.804697e-01  1.112422e-01  1.266412e+01  2.131825e-01  3.069894e-01  1.973342e+01  1.694735e+01  3.570543e-01  6.842650e-02
     34884  5.897327e-01  1.130174e-01  1.253704e+01  2.110434e-01  3.069879e-01  1.973333e+01  1.699025e+01  3.597676e-01  6.894648e-02
     35023  5.991873e-01  1.148293e-01  1.241108e+01  2.089231e-01  3.069864e-01  1.973323e+01  1.703344e+01  3.625079e-01  6.947163e-02
     35165  6.088333e-01  1.166779e-01  1.228629e+01  2.068223e-01  3.069849e-01  1.973313e+01  1.707691e+01  3.652741e-01  7.000175e-02
     35310  6.186707e-01  1.185631e-01  1.216271e+01  2.047421e-01  3.069833e-01  1.973303e+01  1.712064e+01  3.680652e-01  7.053664e-02
     35458  6.286992e-01  1.204850e-01  1.204039e+01  2.026830e-01  3.069816e-01  1.973292e+01  1.716461e+01  3.708801e-01  7.107610e-02
     35609  6.389188e-01  1.224435e-01  1.191938e+01  2.006459e-01  3.069799e-01  1.973281e+01  1.720881e+01  3.737179e-01  7.161993e-02
     35763  6.493293e-01  1.244386e-01  1.179969e+01  1.986312e-01  3.069781e-01  1.973270e+01  1.725321e+01  3.765775e-01  7.216795e-02
     35920  6.599307e-01  1.264702e-01  1.168137e+01  1.966394e-01  3.069762e-01  1.973258e+01  1.729780e+01  3.794581e-01  7.271999e-02
     36080  6.707228e-01  1.285385e-01  1.156444e+01  1.946711e-01  3.069743e-01  1.973245e+01  1.734257e+01  3.823586e-01  7.327586e-02
     36244  6.817729e-01  1.306561e-01  1.144822e+01  1.927147e-01  3.069723e-01  1.973232e+01  1.738777e+01  3.852961e-01  7.383880e-02
     36411  6.930135e-01  1.328103e-01  1.133348e+01  1.907831e-01  3.069702e-01  1.973219e+01  1.743310e+01  3.882513e-01  7.440515e-02
     36582  7.045119e-01  1.350139e-01  1.121955e+01  1.888654e-01  3.069680e-01  1.973205e+01  1.747883e+01  3.912410e-01  7.497810e-02
     36756  7.162005e-01  1.372539e-01  1.110717e+01  1.869735e-01  3.069658e-01  1.973190e+01  1.752466e+01  3.942464e-01  7.555406e-02
     36934  7.281466e-01  1.395433e-01  1.099570e+01  1.850971e-01  3.069634e-01  1.973175e+01  1.757084e+01  3.972838e-01  7.613615e-02
     37116  7.403499e-01  1.418819e-01  1.088520e+01  1.832371e-01  3.069610e-01  1.973160e+01  1.761734e+01  4.003518e-01  7.672411e-02
     37301  7.527433e-01  1.442570e-01  1.077632e+01  1.814042e-01  3.069585e-01  1.973144e+01  1.766389e+01  4.034325e-01  7.731450e-02
     37490  7.653941e-01  1.466814e-01  1.066848e+01  1.795888e-01  3.069559e-01  1.973127e+01  1.771073e+01  4.065417e-01  7.791035e-02
     37683  7.783017e-01  1.491551e-01  1.056172e+01  1.777917e-01  3.069531e-01  1.973109e+01  1.775784e+01  4.096779e-01  7.851138e-02
     37880  7.914667e-01  1.516780e-01  1.045608e+01  1.760134e-01  3.069503e-01  1.973091e+01  1.780519e+01  4.128403e-01  7.911741e-02
     38082  8.049552e-01  1.542630e-01  1.035109e+01  1.742459e-01  3.069474e-01  1.973072e+01  1.785301e+01  4.160431e-01  7.973121e-02
     38288  8.187008e-01  1.568972e-01  1.024731e+01  1.724990e-01  3.069443e-01  1.973053e+01  1.790102e+01  4.192691e-01  8.034945e-02
     38498  8.327033e-01  1.595807e-01  1.014476e+01  1.707728e-01  3.069412e-01  1.973032e+01  1.794922e+01  4.225173e-01  8.097195e-02
     38713  8.470293e-01  1.623262e-01  1.004302e+01  1.690601e-01  3.069379e-01  1.973011e+01  1.799781e+01  4.258018e-01  8.160138e-02
     38932  8.616127e-01  1.651209e-01  9.942572e+00  1.673692e-01  3.069344e-01  1.972989e+01  1.804655e+01  4.291060e-01  8.223461e-02
     39156  8.765196e-01  1.679777e-01  9.843006e+00  1.656931e-01  3.069309e-01  1.972966e+01  1.809563e+01  4.324437e-01  8.287426e-02
     39385  8.917501e-01  1.708965e-01  9.744367e+00  1.640327e-01  3.069271e-01  1.972942e+01  1.814502e+01  4.358134e-01  8.352003e-02
     39619  9.073045e-01  1.738774e-01  9.646698e+00  1.623886e-01  3.069233e-01  1.972917e+01  1.819472e+01  4.392137e-01  8.417166e-02
     39858  9.231830e-01  1.769204e-01  9.550038e+00  1.607614e-01  3.069193e-01  1.972892e+01  1.824469e+01  4.426432e-01  8.482889e-02
     40102  9.393856e-01  1.800255e-01  9.454421e+00  1.591519e-01  3.069151e-01  1.972865e+01  1.829491e+01  4.461004e-01  8.549144e-02
     40351  9.559226e-01  1.831946e-01  9.359823e+00  1.575594e-01  3.069107e-01  1.972837e+01  1.834539e+01  4.495862e-01  8.615946e-02
     40606  9.728530e-01  1.864392e-01  9.265951e+00  1.559792e-01  3.069062e-01  1.972807e+01  1.839628e+01  4.531113e-01  8.683503e-02
     40866  9.901101e-01  1.897464e-01  9.173218e+00  1.544182e-01  3.069014e-01  1.972777e+01  1.844737e+01  4.566604e-01  8.751518e-02
     41132  1.007760e+00  1.931289e-01  9.081303e+00  1.528709e-01  3.068965e-01  1.972745e+01  1.849881e+01  4.602455e-01  8.820224e-02
     41404  1.025803e+00  1.965866e-01  8.990257e+00  1.513383e-01  3.068914e-01  1.972712e+01  1.855059e+01  4.638648e-01  8.889584e-02
     41682  1.044243e+00  2.001206e-01  8.900098e+00  1.498206e-01  3.068860e-01  1.972678e+01  1.860268e+01  4.675176e-01  8.959587e-02
     41966  1.063079e+00  2.037303e-01  8.810879e+00  1.483187e-01  3.068805e-01  1.972642e+01  1.865506e+01  4.712018e-01  9.030191e-02
     42256  1.082307e+00  2.074152e-01  8.722643e+00  1.468334e-01  3.068747e-01  1.972605e+01  1.870770e+01  4.749152e-01  9.101357e-02
     42553  1.101984e+00  2.111862e-01  8.635179e+00  1.453611e-01  3.068686e-01  1.972566e+01  1.876071e+01  4.786669e-01  9.173255e-02
     42856  1.122055e+00  2.150325e-01  8.548766e+00  1.439064e-01  3.068645e-01  1.972540e+01  1.881393e+01  4.824448e-01  9.245654e-02
     43166  1.142603e+00  2.189704e-01  8.463083e+00  1.424641e-01  3.068604e-01  1.972513e+01  1.886755e+01  4.862627e-01  9.318822e-02
     43482  1.163569e+00  2.229883e-01  8.378418e+00  1.410389e-01  3.068560e-01  1.972485e+01  1.892138e+01  4.901078e-01  9.392510e-02
     43805  1.185047e+00  2.271045e-01  8.294430e+00  1.396250e-01  3.068515e-01  1.972456e+01  1.897564e+01  4.939956e-01  9.467016e-02
     44134  1.206999e+00  2.313113e-01  8.211316e+00  1.382259e-01  3.068467e-01  1.972425e+01  1.903021e+01  4.979170e-01  9.542166e-02
     44471  1.229442e+00  2.356123e-01  8.129052e+00  1.368411e-01  3.068416e-01  1.972392e+01  1.908508e+01  5.018731e-01  9.617982e-02
     44816  1.252398e+00  2.400117e-01  8.047593e+00  1.354699e-01  3.068363e-01  1.972358e+01  1.914030e+01  5.058661e-01  9.694504e-02
     45169  1.275886e+00  2.445130e-01  7.966917e+00  1.341118e-01  3.068307e-01  1.972322e+01  1.919586e+01  5.098969e-01  9.771751e-02
     45530  1.299904e+00  2.491158e-01  7.887076e+00  1.327678e-01  3.068248e-01  1.972285e+01  1.925175e+01  5.139631e-01  9.849677e-02
     45899  1.324432e+00  2.538163e-01  7.808165e+00  1.314395e-01  3.068187e-01  1.972245e+01  1.930787e+01  5.180595e-01  9.928181e-02
     46276  1.349537e+00  2.586276e-01  7.730003e+00  1.301237e-01  3.068122e-01  1.972204e+01  1.936435e+01  5.221954e-01  1.000744e-01
     46662  1.375224e+00  2.635503e-01  7.652621e+00  1.288211e-01  3.068054e-01  1.972160e+01  1.942118e+01  5.263690e-01  1.008743e-01
     47057  1.401486e+00  2.685833e-01  7.576077e+00  1.275326e-01  3.067983e-01  1.972114e+01  1.947830e+01  5.305772e-01  1.016807e-01
     47462  1.428413e+00  2.737435e-01  7.500156e+00  1.262546e-01  3.067907e-01  1.972065e+01  1.953587e+01  5.348320e-01  1.024961e-01
     47875  1.455914e+00  2.790139e-01  7.425149e+00  1.249919e-01  3.067828e-01  1.972015e+01  1.959366e+01  5.391168e-01  1.033173e-01
     48297  1.484099e+00  2.844152e-01  7.350800e+00  1.237404e-01  3.067745e-01  1.971961e+01  1.965188e+01  5.434462e-01  1.041470e-01
     48730  1.512961e+00  2.899465e-01  7.277167e+00  1.225009e-01  3.067657e-01  1.971905e+01  1.971047e+01  5.478171e-01  1.049846e-01
     49173  1.542498e+00  2.956070e-01  7.204304e+00  1.212743e-01  3.067565e-01  1.971845e+01  1.976938e+01  5.522260e-01  1.058295e-01
     49627  1.572745e+00  3.014036e-01  7.132161e+00  1.200599e-01  3.067468e-01  1.971783e+01  1.982866e+01  5.566762e-01  1.066824e-01
     50092  1.603736e+00  3.073427e-01  7.060702e+00  1.188570e-01  3.067366e-01  1.971717e+01  1.988833e+01  5.611698e-01  1.075435e-01
     50567  1.635446e+00  3.134196e-01  6.990023e+00  1.176672e-01  3.067259e-01  1.971648e+01  1.994831e+01  5.657005e-01  1.084118e-01
     51053  1.667911e+00  3.196413e-01  6.920081e+00  1.164898e-01  3.067146e-01  1.971576e+01  2.000862e+01  5.702711e-01  1.092877e-01
     51551  1.701149e+00  3.260110e-01  6.850877e+00  1.153249e-01  3.067027e-01  1.971499e+01  2.006926e+01  5.748813e-01  1.101712e-01
     52061  1.735210e+00  3.325385e-01  6.782345e+00  1.141712e-01  3.066901e-01  1.971419e+01  2.013029e+01  5.795354e-01  1.110632e-01
     52583  1.770107e+00  3.392264e-01  6.714501e+00  1.130292e-01  3.066770e-01  1.971334e+01  2.019169e+01  5.842324e-01  1.119633e-01
     53118  1.805867e+00  3.460795e-01  6.647337e+00  1.118986e-01  3.066631e-01  1.971245e+01  2.025346e+01  5.889728e-01  1.128718e-01
     53666  1.842526e+00  3.531048e-01  6.580828e+00  1.107790e-01  3.066484e-01  1.971151e+01  2.031562e+01  5.937583e-01  1.137889e-01
     54228  1.880134e+00  3.603121e-01  6.514927e+00  1.096696e-01  3.066330e-01  1.971052e+01  2.037822e+01  5.985925e-01  1.147153e-01
     54804  1.918700e+00  3.677030e-01  6.449665e+00  1.085710e-01  3.066168e-01  1.970947e+01  2.044121e+01  6.034731e-01  1.156506e-01
     55394  1.958220e+00  3.752766e-01  6.385093e+00  1.074840e-01  3.066026e-01  1.970856e+01  2.050456e+01  6.083965e-01  1.165941e-01
     55998  1.998705e+00  3.830353e-01  6.321227e+00  1.064089e-01  3.065902e-01  1.970776e+01  2.056823e+01  6.133609e-01  1.175455e-01
     56617  2.040219e+00  3.909910e-01  6.258009e+00  1.053448e-01  3.065771e-01  1.970692e+01  2.063228e+01  6.183710e-01  1.185057e-01
     57252  2.082817e+00  3.991547e-01  6.195393e+00  1.042907e-01  3.065631e-01  1.970602e+01  2.069676e+01  6.234301e-01  1.194752e-01
     57903  2.126510e+00  4.075281e-01  6.133413e+00  1.032474e-01  3.065483e-01  1.970507e+01  2.076162e+01  6.285358e-01  1.204537e-01
     58570  2.171322e+00  4.161159e-01  6.072073e+00  1.022148e-01  3.065327e-01  1.970407e+01  2.082686e+01  6.336875e-01  1.214410e-01
     59255  2.217344e+00  4.249356e-01  6.011296e+00  1.011917e-01  3.065160e-01  1.970300e+01  2.089255e+01  6.388917e-01  1.224383e-01
     59958  2.264561e+00  4.339843e-01  5.951145e+00  1.001791e-01  3.064984e-01  1.970186e+01  2.095863e+01  6.441433e-01  1.234447e-01
     60680  2.313036e+00  4.432742e-01  5.891582e+00  9.917649e-02  3.064797e-01  1.970066e+01  2.102513e+01  6.494452e-01  1.244608e-01
     61420  2.362770e+00  4.528054e-01  5.832651e+00  9.818446e-02  3.064599e-01  1.969939e+01  2.109199e+01  6.547937e-01  1.254858e-01
     62179  2.413833e+00  4.625911e-01  5.774311e+00  9.720239e-02  3.064389e-01  1.969804e+01  2.115927e+01  6.601923e-01  1.265204e-01
     62958  2.466304e+00  4.726467e-01  5.716516e+00  9.622949e-02  3.064166e-01  1.969661e+01  2.122701e+01  6.656454e-01  1.275654e-01
     63757  2.520183e+00  4.829722e-01  5.659313e+00  9.526657e-02  3.063931e-01  1.969509e+01  2.129515e+01  6.711485e-01  1.286200e-01
     64577  2.575540e+00  4.935809e-01  5.602673e+00  9.431311e-02  3.063681e-01  1.969349e+01  2.136372e+01  6.767045e-01  1.296848e-01
     65418  2.632380e+00  5.044739e-01  5.546633e+00  9.336975e-02  3.063417e-01  1.969179e+01  2.143267e+01  6.823096e-01  1.307590e-01
     66281  2.690787e+00  5.156669e-01  5.491156e+00  9.243587e-02  3.063138e-01  1.969000e+01  2.150205e+01  6.879673e-01  1.318432e-01
     67167  2.750816e+00  5.271712e-01  5.436231e+00  9.151129e-02  3.062843e-01  1.968810e+01  2.157186e+01  6.936789e-01  1.329378e-01
     68077  2.812568e+00  5.390054e-01  5.381817e+00  9.059531e-02  3.062567e-01  1.968633e+01  2.164215e+01  6.994486e-01  1.340435e-01
     69011  2.876021e+00  5.511656e-01  5.327979e+00  8.968903e-02  3.062328e-01  1.968479e+01  2.171284e+01  7.052696e-01  1.351591e-01
     69970  2.941275e+00  5.636710e-01  5.274677e+00  8.879175e-02  3.062073e-01  1.968315e+01  2.178397e+01  7.111462e-01  1.362853e-01
     70955  3.008388e+00  5.765327e-01  5.221909e+00  8.790348e-02  3.061802e-01  1.968141e+01  2.185553e+01  7.170784e-01  1.374221e-01
     71967  3.077449e+00  5.897675e-01  5.169655e+00  8.702386e-02  3.061513e-01  1.967955e+01  2.192757e+01  7.230686e-01  1.385701e-01
     73006  3.148465e+00  6.033772e-01  5.117954e+00  8.615355e-02  3.061207e-01  1.967758e+01  2.200000e+01  7.291123e-01  1.397283e-01
     74074  3.221575e+00  6.173882e-01  5.066753e+00  8.529164e-02  3.060881e-01  1.967549e+01  2.207292e+01  7.352156e-01  1.408980e-01
     75172  3.296862e+00  6.318164e-01  5.016043e+00  8.443802e-02  3.060535e-01  1.967326e+01  2.214631e+01  7.413796e-01  1.420793e-01
     76300  3.374337e+00  6.466637e-01  4.965866e+00  8.359336e-02  3.060168e-01  1.967090e+01  2.222013e+01  7.475993e-01  1.432712e-01
     77460  3.454148e+00  6.619588e-01  4.916174e+00  8.275686e-02  3.059779e-01  1.966840e+01  2.229443e+01  7.538805e-01  1.444750e-01
     78652  3.536307e+00  6.777039e-01  4.867007e+00  8.192921e-02  3.059367e-01  1.966576e+01  2.236914e+01  7.602182e-01  1.456895e-01
     79878  3.620965e+00  6.939279e-01  4.818324e+00  8.110970e-02  3.058931e-01  1.966295e+01  2.244434e+01  7.666174e-01  1.469159e-01
