     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.895030e+00  -2.196060e+00  4.936565e-05  7.171951e+01  1.214334e-01  8.709144e+00  4.001231e-02  4.519521e+00
     1  -1.881298e+00  -1.888110e+00  5.419782e-05  7.055108e+01  1.214274e-01  8.566832e+00  4.067598e-02  4.556906e+00
     2  -1.867577e+00  -1.874383e+00  5.950000e-05  7.047290e+01  1.214316e-01  8.557640e+00  4.072039e-02  4.559352e+00
     3  -1.853865e+00  -1.860667e+00  6.531955e-05  7.039638e+01  1.214250e-01  8.547881e+00  4.076576e-02  4.561954e+00
     4  -1.840151e+00  -1.846954e+00  7.170956e-05  7.030804e+01  1.214302e-01  8.537515e+00  4.081612e-02  4.564723e+00
     5  -1.826452e+00  -1.833248e+00  7.871809e-05  7.021970e+01  1.214262e-01  8.526509e+00  4.086814e-02  4.567668e+00
     6  -1.812761e+00  -1.819553e+00  8.640670e-05  7.012258e+01  1.214277e-01  8.514826e+00  4.092448e-02  4.570800e+00
     7  -1.799070e+00  -1.805862e+00  9.484598e-05  7.002118e+01  1.214264e-01  8.502422e+00  4.098396e-02  4.574133e+00
     8  -1.785381e+00  -1.792172e+00  1.041061e-04  6.991274e+01  1.214264e-01  8.489249e+00  4.104755e-02  4.577681e+00
     9  -1.771697e+00  -1.778485e+00  1.142643e-04  6.979792e+01  1.214258e-01  8.475265e+00  4.111517e-02  4.581456e+00
    10  -1.758020e+00  -1.764805e+00  1.254043e-04  6.967596e+01  1.214253e-01  8.460424e+00  4.118722e-02  4.585472e+00
    11  -1.744341e+00  -1.751127e+00  1.376269e-04  6.954654e+01  1.214248e-01  8.444673e+00  4.126395e-02  4.589747e+00
    12  -1.730663e+00  -1.737448e+00  1.510336e-04  6.940917e+01  1.214242e-01  8.427953e+00  4.134572e-02  4.594297e+00
    13  -1.716980e+00  -1.723767e+00  1.657433e-04  6.926336e+01  1.214236e-01  8.410207e+00  4.143286e-02  4.599142e+00
    14  -1.703305e+00  -1.710088e+00  1.818648e-04  6.910867e+01  1.214230e-01  8.391381e+00  4.152570e-02  4.604298e+00
    15  -1.689622e+00  -1.696410e+00  1.995513e-04  6.894458e+01  1.214223e-01  8.371410e+00  4.162465e-02  4.609787e+00
    16  -1.675941e+00  -1.682728e+00  2.189405e-04  6.877051e+01  1.214216e-01  8.350223e+00  4.173014e-02  4.615631e+00
