     i         log_r      log_rmid             m           rho            v2             p        trelax            kn
     0  -1.839840e+00  -2.140870e+00  4.936565e-05  4.898535e+01  1.174452e-01  5.753095e+00  5.956843e-02  5.560699e+00
     1  -1.826127e+00  -1.832929e+00  5.419782e-05  4.825811e+01  1.174400e-01  5.667435e+00  6.046743e-02  5.602565e+00
     2  -1.812425e+00  -1.819222e+00  5.950000e-05  4.820968e+01  1.174433e-01  5.661906e+00  6.052734e-02  5.605300e+00
     3  -1.798731e+00  -1.805524e+00  6.531955e-05  4.816180e+01  1.174382e-01  5.656033e+00  6.058884e-02  5.608209e+00
     4  -1.785036e+00  -1.791829e+00  7.170956e-05  4.810707e+01  1.174421e-01  5.649795e+00  6.065676e-02  5.611304e+00
     5  -1.771354e+00  -1.778141e+00  7.871809e-05  4.805193e+01  1.174390e-01  5.643170e+00  6.072716e-02  5.614597e+00
     6  -1.757682e+00  -1.764464e+00  8.640670e-05  4.799157e+01  1.174402e-01  5.636137e+00  6.080325e-02  5.618099e+00
     7  -1.744008e+00  -1.750791e+00  9.484598e-05  4.792840e+01  1.174391e-01  5.628668e+00  6.088366e-02  5.621825e+00
     8  -1.730338e+00  -1.737119e+00  1.041061e-04  4.786090e+01  1.174390e-01  5.620735e+00  6.096956e-02  5.625791e+00
     9  -1.716673e+00  -1.723452e+00  1.142643e-04  4.778938e+01  1.174385e-01  5.612312e+00  6.106092e-02  5.630011e+00
    10  -1.703014e+00  -1.709790e+00  1.254043e-04  4.771342e+01  1.174381e-01  5.603372e+00  6.115825e-02  5.634501e+00
    11  -1.689355e+00  -1.696131e+00  1.376269e-04  4.763279e+01  1.174376e-01  5.593881e+00  6.126189e-02  5.639279e+00
    12  -1.675696e+00  -1.682472e+00  1.510336e-04  4.754720e+01  1.174371e-01  5.583805e+00  6.137230e-02  5.644364e+00
    13  -1.662034e+00  -1.668812e+00  1.657433e-04  4.745633e+01  1.174366e-01  5.573109e+00  6.148995e-02  5.649778e+00
    14  -1.648381e+00  -1.655154e+00  1.818648e-04  4.735991e+01  1.174360e-01  5.561759e+00  6.161529e-02  5.655540e+00
    15  -1.634721e+00  -1.641497e+00  1.995513e-04  4.725761e+01  1.174354e-01  5.549717e+00  6.174883e-02  5.661672e+00
    16  -1.621063e+00  -1.627838e+00  2.189405e-04  4.714906e+01  1.174348e-01  5.536939e+00  6.189116e-02  5.668201e+00
    17  -1.607402e+00  -1.614179e+00  2.402008e-04  4.703392e+01  1.174341e-01  5.523386e+00  6.204285e-02  5.675152e+00
    18  -1.593736e+00  -1.600515e+00  2.635142e-04  4.691178e+01  1.174334e-01  5.509008e+00  6.220458e-02  5.682552e+00
    19  -1.580069e+00  -1.586849e+00  2.890647e-04  4.678226e+01  1.174326e-01  5.493762e+00  6.237700e-02  5.690432e+00
    20  -1.566398e+00  -1.573180e+00  3.170727e-04  4.664495e+01  1.174318e-01  5.477599e+00  6.256084e-02  5.698821e+00
    21  -1.552727e+00  -1.559509e+00  3.477602e-04  4.649941e+01  1.174309e-01  5.460468e+00  6.275688e-02  5.707754e+00
    22  -1.539045e+00  -1.545832e+00  3.813997e-04  4.634518e+01  1.174300e-01  5.442313e+00  6.296598e-02  5.717266e+00
    23  -1.525360e+00  -1.532149e+00  4.182554e-04  4.618175e+01  1.174290e-01  5.423076e+00  6.318907e-02  5.727398e+00
    24  -1.511666e+00  -1.518459e+00  4.586397e-04  4.600864e+01  1.174279e-01  5.402698e+00  6.342712e-02  5.738188e+00
    25  -1.497963e+00  -1.504760e+00  5.028839e-04  4.582529e+01  1.174268e-01  5.381117e+00  6.368119e-02  5.749684e+00
    26  -1.484255e+00  -1.491055e+00  5.513328e-04  4.563121e+01  1.174256e-01  5.358272e+00  6.395237e-02  5.761928e+00
