     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.542703e+00  -1.843733e+00  4.936543e-05  6.290058e+00  1.354891e-01  4.319099e-01  2.695617e-02
     1  -1.531634e+00  -1.537134e+00  5.328937e-05  6.292045e+00  1.354463e-01  4.318417e-01  2.695617e-02
     2  -1.520566e+00  -1.526065e+00  5.752323e-05  6.290003e+00  1.354441e-01  4.319855e-01  2.696077e-02
     3  -1.509494e+00  -1.514995e+00  6.209370e-05  6.287855e+00  1.354417e-01  4.321368e-01  2.696561e-02
     4  -1.498425e+00  -1.503925e+00  6.702432e-05  6.285596e+00  1.354392e-01  4.322961e-01  2.697070e-02
     5  -1.487348e+00  -1.492851e+00  7.234881e-05  6.283218e+00  1.354366e-01  4.324638e-01  2.697607e-02
     6  -1.476278e+00  -1.481778e+00  7.809033e-05  6.280718e+00  1.354339e-01  4.326404e-01  2.698171e-02
     7  -1.465210e+00  -1.470709e+00  8.428458e-05  6.278089e+00  1.354310e-01  4.328262e-01  2.698765e-02
     8  -1.454140e+00  -1.459640e+00  9.096964e-05  6.275324e+00  1.354279e-01  4.330218e-01  2.699389e-02
     9  -1.443068e+00  -1.448568e+00  9.818356e-05  6.272416e+00  1.354247e-01  4.332277e-01  2.700047e-02
    10  -1.431993e+00  -1.437495e+00  1.059689e-04  6.269357e+00  1.354214e-01  4.334445e-01  2.700739e-02
    11  -1.420927e+00  -1.426425e+00  1.143624e-04  6.266141e+00  1.354178e-01  4.336726e-01  2.701468e-02
    12  -1.409860e+00  -1.415358e+00  1.234185e-04  6.262760e+00  1.354141e-01  4.339127e-01  2.702234e-02
    13  -1.398791e+00  -1.404290e+00  1.331900e-04  6.259205e+00  1.354101e-01  4.341654e-01  2.703041e-02
    14  -1.387726e+00  -1.393223e+00  1.437275e-04  6.255468e+00  1.354060e-01  4.344315e-01  2.703889e-02
    15  -1.376658e+00  -1.382157e+00  1.550994e-04  6.251539e+00  1.354016e-01  4.347115e-01  2.704782e-02
    16  -1.365595e+00  -1.371091e+00  1.673596e-04  6.247409e+00  1.353970e-01  4.350062e-01  2.705722e-02
    17  -1.354536e+00  -1.360030e+00  1.805806e-04  6.243069e+00  1.353922e-01  4.353164e-01  2.706711e-02
    18  -1.343474e+00  -1.348969e+00  1.948435e-04  6.238508e+00  1.353871e-01  4.356429e-01  2.707751e-02
    19  -1.332417e+00  -1.337910e+00  2.102204e-04  6.233714e+00  1.353818e-01  4.359865e-01  2.708845e-02
    20  -1.321361e+00  -1.326854e+00  2.268022e-04  6.228677e+00  1.353761e-01  4.363481e-01  2.709997e-02
    21  -1.310305e+00  -1.315798e+00  2.446857e-04  6.223384e+00  1.353702e-01  4.367288e-01  2.711208e-02
    22  -1.299248e+00  -1.304741e+00  2.639729e-04  6.217822e+00  1.353640e-01  4.371295e-01  2.712483e-02
    23  -1.288196e+00  -1.293687e+00  2.847617e-04  6.211979e+00  1.353574e-01  4.375513e-01  2.713824e-02
    24  -1.277148e+00  -1.282637e+00  3.071688e-04  6.205842e+00  1.353505e-01  4.379952e-01  2.715235e-02
    25  -1.266100e+00  -1.271589e+00  3.313271e-04  6.199396e+00  1.353432e-01  4.384624e-01  2.716719e-02
    26  -1.255057e+00  -1.260544e+00  3.573620e-04  6.192627e+00  1.353356e-01  4.389541e-01  2.718281e-02
    27  -1.244014e+00  -1.249501e+00  3.854278e-04  6.185518e+00  1.353276e-01  4.394716e-01  2.719923e-02
    28  -1.232971e+00  -1.238458e+00  4.156808e-04  6.178053e+00  1.353191e-01  4.400164e-01  2.721651e-02
    29  -1.221933e+00  -1.227417e+00  4.482776e-04  6.170214e+00  1.353102e-01  4.405899e-01  2.723469e-02
    30  -1.210895e+00  -1.216379e+00  4.834077e-04  6.161986e+00  1.353008e-01  4.411935e-01  2.725381e-02
    31  -1.199860e+00  -1.205343e+00  5.212579e-04  6.153349e+00  1.352909e-01  4.418289e-01  2.727392e-02
    32  -1.188828e+00  -1.194309e+00  5.620357e-04  6.144284e+00  1.352806e-01  4.424977e-01  2.729508e-02
    33  -1.177799e+00  -1.183279e+00  6.059606e-04  6.134773e+00  1.352696e-01  4.432016e-01  2.731734e-02
    34  -1.166772e+00  -1.172251e+00  6.532785e-04  6.124793e+00  1.352581e-01  4.439427e-01  2.734074e-02
    35  -1.155748e+00  -1.161225e+00  7.042385e-04  6.114323e+00  1.352461e-01  4.447228e-01  2.736537e-02
    36  -1.144725e+00  -1.150202e+00  7.591240e-04  6.103340e+00  1.352333e-01  4.455439e-01  2.739126e-02
    37  -1.133706e+00  -1.139181e+00  8.182252e-04  6.091822e+00  1.352199e-01  4.464085e-01  2.741851e-02
    38  -1.122688e+00  -1.128162e+00  8.818583e-04  6.079744e+00  1.352059e-01  4.473186e-01  2.744716e-02
    39  -1.111674e+00  -1.117146e+00  9.503637e-04  6.067081e+00  1.351910e-01  4.482768e-01  2.747729e-02
    40  -1.100660e+00  -1.106132e+00  1.024119e-03  6.053807e+00  1.351754e-01  4.492857e-01  2.750899e-02
    41  -1.089650e+00  -1.095120e+00  1.103493e-03  6.039894e+00  1.351590e-01  4.503479e-01  2.754232e-02
    42  -1.078641e+00  -1.084111e+00  1.188917e-03  6.025316e+00  1.351417e-01  4.514664e-01  2.757738e-02
    43  -1.067637e+00  -1.073104e+00  1.280828e-03  6.010044e+00  1.351236e-01  4.526440e-01  2.761426e-02
    44  -1.056633e+00  -1.062100e+00  1.379723e-03  5.994047e+00  1.351045e-01  4.538842e-01  2.765304e-02
    45  -1.045632e+00  -1.051098e+00  1.486103e-03  5.977294e+00  1.350843e-01  4.551902e-01  2.769383e-02
    46  -1.034633e+00  -1.040097e+00  1.600525e-03  5.959755e+00  1.350632e-01  4.565656e-01  2.773672e-02
    47  -1.023636e+00  -1.029099e+00  1.723575e-03  5.941395e+00  1.350409e-01  4.580142e-01  2.778183e-02
    48  -1.012640e+00  -1.018103e+00  1.855885e-03  5.922182e+00  1.350174e-01  4.595400e-01  2.782928e-02
    49  -1.001647e+00  -1.007109e+00  1.998123e-03  5.902081e+00  1.349928e-01  4.611473e-01  2.787918e-02
    50  -9.906555e-01  -9.961167e-01  2.151017e-03  5.881055e+00  1.349668e-01  4.628404e-01  2.793165e-02
    51  -9.796652e-01  -9.851256e-01  2.315332e-03  5.859069e+00  1.349395e-01  4.646243e-01  2.798685e-02
    52  -9.686761e-01  -9.741359e-01  2.491891e-03  5.836085e+00  1.349107e-01  4.665038e-01  2.804489e-02
    53  -9.576880e-01  -9.631473e-01  2.681574e-03  5.812064e+00  1.348805e-01  4.684844e-01  2.810594e-02
    54  -9.467016e-01  -9.521600e-01  2.885299e-03  5.786968e+00  1.348486e-01  4.705716e-01  2.817014e-02
    55  -9.357156e-01  -9.411738e-01  3.104081e-03  5.760757e+00  1.348151e-01  4.727714e-01  2.823766e-02
    56  -9.247302e-01  -9.301882e-01  3.338977e-03  5.733391e+00  1.347798e-01  4.750902e-01  2.830868e-02
    57  -9.137452e-01  -9.192030e-01  3.591122e-03  5.704827e+00  1.347427e-01  4.775347e-01  2.838337e-02
    58  -9.027602e-01  -9.082180e-01  3.861724e-03  5.675025e+00  1.347036e-01  4.801120e-01  2.846192e-02
    59  -8.917749e-01  -8.972328e-01  4.152066e-03  5.643942e+00  1.346625e-01  4.828299e-01  2.854455e-02
    60  -8.807891e-01  -8.862473e-01  4.463517e-03  5.611535e+00  1.346192e-01  4.856963e-01  2.863145e-02
    61  -8.698021e-01  -8.752608e-01  4.797536e-03  5.577761e+00  1.345736e-01  4.887200e-01  2.872287e-02
    62  -8.588141e-01  -8.642733e-01  5.155655e-03  5.542578e+00  1.345257e-01  4.919100e-01  2.881902e-02
