     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.675440e+00  -2.976470e+00  4.936543e-05  1.573491e+04  1.008735e+00  6.327718e-05  1.975227e-04
     1  -2.664397e+00  -2.669883e+00  5.328937e-05  1.577825e+04  1.005965e+00  6.319022e-05  1.975227e-04
     2  -2.653351e+00  -2.658839e+00  5.752323e-05  1.577070e+04  1.005820e+00  6.322499e-05  1.975841e-04
     3  -2.642298e+00  -2.647790e+00  6.209370e-05  1.576277e+04  1.005668e+00  6.326163e-05  1.976489e-04
     4  -2.631245e+00  -2.636736e+00  6.702432e-05  1.575441e+04  1.005507e+00  6.330023e-05  1.977170e-04
     5  -2.620180e+00  -2.625677e+00  7.234881e-05  1.574562e+04  1.005338e+00  6.334089e-05  1.977888e-04
     6  -2.609120e+00  -2.614615e+00  7.809033e-05  1.573637e+04  1.005161e+00  6.338374e-05  1.978645e-04
     7  -2.598059e+00  -2.603555e+00  8.428458e-05  1.572664e+04  1.004974e+00  6.342885e-05  1.979441e-04
     8  -2.586993e+00  -2.592491e+00  9.096964e-05  1.571640e+04  1.004777e+00  6.347637e-05  1.980279e-04
     9  -2.575922e+00  -2.581422e+00  9.818356e-05  1.570563e+04  1.004570e+00  6.352644e-05  1.981162e-04
    10  -2.564847e+00  -2.570349e+00  1.059689e-04  1.569430e+04  1.004352e+00  6.357920e-05  1.982092e-04
    11  -2.553777e+00  -2.559276e+00  1.143624e-04  1.568239e+04  1.004123e+00  6.363477e-05  1.983071e-04
    12  -2.542704e+00  -2.548205e+00  1.234185e-04  1.566986e+04  1.003881e+00  6.369329e-05  1.984102e-04
    13  -2.531626e+00  -2.537130e+00  1.331900e-04  1.565669e+04  1.003627e+00  6.375495e-05  1.985188e-04
    14  -2.520551e+00  -2.526053e+00  1.437275e-04  1.564283e+04  1.003360e+00  6.381990e-05  1.986331e-04
    15  -2.509468e+00  -2.514974e+00  1.550994e-04  1.562827e+04  1.003079e+00  6.388833e-05  1.987535e-04
    16  -2.498390e+00  -2.503894e+00  1.673596e-04  1.561295e+04  1.002784e+00  6.396043e-05  1.988802e-04
    17  -2.487312e+00  -2.492816e+00  1.805806e-04  1.559685e+04  1.002473e+00  6.403636e-05  1.990137e-04
    18  -2.476230e+00  -2.481735e+00  1.948435e-04  1.557993e+04  1.002146e+00  6.411636e-05  1.991542e-04
    19  -2.465149e+00  -2.470654e+00  2.102204e-04  1.556215e+04  1.001802e+00  6.420066e-05  1.993022e-04
    20  -2.454068e+00  -2.459573e+00  2.268022e-04  1.554346e+04  1.001440e+00  6.428946e-05  1.994580e-04
    21  -2.442984e+00  -2.448491e+00  2.446857e-04  1.552382e+04  1.001060e+00  6.438304e-05  1.996220e-04
    22  -2.431896e+00  -2.437405e+00  2.639729e-04  1.550317e+04  1.000660e+00  6.448167e-05  1.997948e-04
    23  -2.420811e+00  -2.426318e+00  2.847617e-04  1.548148e+04  1.000239e+00  6.458561e-05  1.999768e-04
    24  -2.409727e+00  -2.415233e+00  3.071688e-04  1.545869e+04  9.997967e-01  6.469511e-05  2.001684e-04
    25  -2.398640e+00  -2.404148e+00  3.313271e-04  1.543475e+04  9.993315e-01  6.481052e-05  2.003702e-04
    26  -2.387555e+00  -2.393062e+00  3.573620e-04  1.540961e+04  9.988425e-01  6.493215e-05  2.005827e-04
    27  -2.376467e+00  -2.381976e+00  3.854278e-04  1.538321e+04  9.983284e-01  6.506035e-05  2.008064e-04
