     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.103544e+00  -3.404574e+00  4.936543e-05  3.028142e+05  1.684078e+00  2.544735e-06  3.484725e-05
     1  -3.092521e+00  -3.097998e+00  5.328937e-05  3.042358e+05  1.676209e+00  2.538783e-06  3.484725e-05
     2  -3.081492e+00  -3.086972e+00  5.752323e-05  3.040065e+05  1.675798e+00  2.541009e-06  3.486466e-05
     3  -3.070451e+00  -3.075936e+00  6.209370e-05  3.037651e+05  1.675366e+00  2.543357e-06  3.488301e-05
     4  -3.059405e+00  -3.064893e+00  6.702432e-05  3.035111e+05  1.674911e+00  2.545832e-06  3.490235e-05
     5  -3.048344e+00  -3.053839e+00  7.234881e-05  3.032436e+05  1.674431e+00  2.548442e-06  3.492274e-05
     6  -3.037284e+00  -3.042779e+00  7.809033e-05  3.029622e+05  1.673926e+00  2.551194e-06  3.494423e-05
     7  -3.026219e+00  -3.031716e+00  8.428458e-05  3.026661e+05  1.673395e+00  2.554095e-06  3.496686e-05
     8  -3.015145e+00  -3.020647e+00  9.096964e-05  3.023547e+05  1.672835e+00  2.557153e-06  3.499071e-05
     9  -3.004063e+00  -3.009568e+00  9.818356e-05  3.020270e+05  1.672246e+00  2.560378e-06  3.501586e-05
    10  -2.992972e+00  -2.998482e+00  1.059689e-04  3.016822e+05  1.671626e+00  2.563780e-06  3.504236e-05
    11  -2.981883e+00  -2.987392e+00  1.143624e-04  3.013196e+05  1.670974e+00  2.567366e-06  3.507028e-05
    12  -2.970788e+00  -2.976300e+00  1.234185e-04  3.009384e+05  1.670287e+00  2.571147e-06  3.509970e-05
    13  -2.959685e+00  -2.965201e+00  1.331900e-04  3.005374e+05  1.669564e+00  2.575134e-06  3.513071e-05
    14  -2.948580e+00  -2.954097e+00  1.437275e-04  3.001158e+05  1.668804e+00  2.579339e-06  3.516338e-05
    15  -2.937464e+00  -2.942986e+00  1.550994e-04  2.996725e+05  1.668004e+00  2.583774e-06  3.519782e-05
    16  -2.926349e+00  -2.931871e+00  1.673596e-04  2.992065e+05  1.667162e+00  2.588452e-06  3.523411e-05
    17  -2.915230e+00  -2.920754e+00  1.805806e-04  2.987168e+05  1.666276e+00  2.593384e-06  3.527235e-05
    18  -2.904103e+00  -2.909631e+00  1.948435e-04  2.982020e+05  1.665344e+00  2.598587e-06  3.531266e-05
    19  -2.892975e+00  -2.898503e+00  2.102204e-04  2.976611e+05  1.664364e+00  2.604077e-06  3.535514e-05
    20  -2.881841e+00  -2.887372e+00  2.268022e-04  2.970927e+05  1.663333e+00  2.609867e-06  3.539991e-05
    21  -2.870700e+00  -2.876235e+00  2.446857e-04  2.964954e+05  1.662249e+00  2.615978e-06  3.544711e-05
    22  -2.859551e+00  -2.865090e+00  2.639729e-04  2.958678e+05  1.661108e+00  2.622427e-06  3.549687e-05
    23  -2.848400e+00  -2.853940e+00  2.847617e-04  2.952084e+05  1.659908e+00  2.629234e-06  3.554933e-05
    24  -2.837247e+00  -2.842788e+00  3.071688e-04  2.945161e+05  1.658646e+00  2.636417e-06  3.560462e-05
    25  -2.826086e+00  -2.831630e+00  3.313271e-04  2.937890e+05  1.657319e+00  2.644000e-06  3.566292e-05
    26  -2.814921e+00  -2.820467e+00  3.573620e-04  2.930255e+05  1.655924e+00  2.652005e-06  3.572439e-05
    27  -2.803749e+00  -2.809299e+00  3.854278e-04  2.922240e+05  1.654457e+00  2.660459e-06  3.578921e-05
    28  -2.792568e+00  -2.798123e+00  4.156808e-04  2.913823e+05  1.652914e+00  2.669388e-06  3.585759e-05
    29  -2.781383e+00  -2.786940e+00  4.482776e-04  2.904989e+05  1.651292e+00  2.678821e-06  3.592970e-05
    30  -2.770190e+00  -2.775751e+00  4.834077e-04  2.895717e+05  1.649586e+00  2.688787e-06  3.600578e-05
    31  -2.758990e+00  -2.764554e+00  5.212579e-04  2.885987e+05  1.647793e+00  2.699319e-06  3.608604e-05
    32  -2.747783e+00  -2.753350e+00  5.620357e-04  2.875779e+05  1.645909e+00  2.710451e-06  3.617072e-05
    33  -2.736568e+00  -2.742139e+00  6.059606e-04  2.865071e+05  1.643928e+00  2.722220e-06  3.626007e-05
    34  -2.725344e+00  -2.730920e+00  6.532785e-04  2.853840e+05  1.641846e+00  2.734665e-06  3.635438e-05
    35  -2.714112e+00  -2.719692e+00  7.042385e-04  2.842063e+05  1.639658e+00  2.747829e-06  3.645393e-05
    36  -2.702870e+00  -2.708455e+00  7.591240e-04  2.829715e+05  1.637358e+00  2.761757e-06  3.655903e-05
    37  -2.691617e+00  -2.697207e+00  8.182252e-04  2.816770e+05  1.634941e+00  2.776499e-06  3.667001e-05
    38  -2.680354e+00  -2.685949e+00  8.818583e-04  2.803204e+05  1.632401e+00  2.792106e-06  3.678722e-05
    39  -2.669080e+00  -2.674680e+00  9.503637e-04  2.788988e+05  1.629733e+00  2.808634e-06  3.691104e-05
    40  -2.657791e+00  -2.663398e+00  1.024119e-03  2.774094e+05  1.626929e+00  2.826146e-06  3.704187e-05
    41  -2.646490e+00  -2.652104e+00  1.103493e-03  2.758494e+05  1.623983e+00  2.844705e-06  3.718014e-05
    42  -2.635175e+00  -2.640796e+00  1.188917e-03  2.742159e+05  1.620888e+00  2.864381e-06  3.732629e-05
    43  -2.623846e+00  -2.629473e+00  1.280828e-03  2.725058e+05  1.617638e+00  2.885251e-06  3.748083e-05
    44  -2.612500e+00  -2.618136e+00  1.379723e-03  2.707160e+05  1.614223e+00  2.907397e-06  3.764428e-05
    45  -2.601137e+00  -2.606781e+00  1.486103e-03  2.688431e+05  1.610637e+00  2.930908e-06  3.781721e-05
    46  -2.589755e+00  -2.595409e+00  1.600525e-03  2.668840e+05  1.606871e+00  2.955881e-06  3.800021e-05
    47  -2.578354e+00  -2.584017e+00  1.723575e-03  2.648353e+05  1.602915e+00  2.982421e-06  3.819395e-05
    48  -2.566932e+00  -2.572606e+00  1.855885e-03  2.626934e+05  1.598762e+00  3.010641e-06  3.839912e-05
    49  -2.555488e+00  -2.561172e+00  1.998123e-03  2.604548e+05  1.594401e+00  3.040667e-06  3.861649e-05
    50  -2.544020e+00  -2.549716e+00  2.151017e-03  2.581161e+05  1.589822e+00  3.072632e-06  3.884686e-05
    51  -2.532525e+00  -2.538234e+00  2.315332e-03  2.556734e+05  1.585016e+00  3.106688e-06  3.909113e-05
    52  -2.521003e+00  -2.526726e+00  2.491891e-03  2.531232e+05  1.579969e+00  3.142995e-06  3.935024e-05
    53  -2.509452e+00  -2.515189e+00  2.681574e-03  2.504617e+05  1.574673e+00  3.181731e-06  3.962524e-05
    54  -2.497870e+00  -2.503622e+00  2.885299e-03  2.476852e+05  1.569113e+00  3.223092e-06  3.991724e-05
    55  -2.486253e+00  -2.492023e+00  3.104081e-03  2.447900e+05  1.563279e+00  3.267293e-06  4.022746e-05
    56  -2.474601e+00  -2.480388e+00  3.338977e-03  2.417722e+05  1.557156e+00  3.314572e-06  4.055724e-05
    57  -2.462910e+00  -2.468716e+00  3.591122e-03  2.386282e+05  1.550732e+00  3.365192e-06  4.090803e-05
    58  -2.451177e+00  -2.457004e+00  3.861724e-03  2.353542e+05  1.543991e+00  3.419445e-06  4.128140e-05
    59  -2.439399e+00  -2.445248e+00  4.152066e-03  2.319466e+05  1.536918e+00  3.477655e-06  4.167910e-05
    60  -2.427574e+00  -2.433446e+00  4.463517e-03  2.284019e+05  1.529499e+00  3.540183e-06  4.210302e-05
    61  -2.415697e+00  -2.421595e+00  4.797536e-03  2.247166e+05  1.521716e+00  3.607432e-06  4.255528e-05
    62  -2.403765e+00  -2.409690e+00  5.155655e-03  2.208873e+05  1.513552e+00  3.679853e-06  4.303816e-05
    63  -2.391774e+00  -2.397728e+00  5.539526e-03  2.169111e+05  1.504990e+00  3.757954e-06  4.355421e-05
    64  -2.379718e+00  -2.385704e+00  5.950900e-03  2.127848e+05  1.496010e+00  3.842309e-06  4.410627e-05
    65  -2.367594e+00  -2.373613e+00  6.391610e-03  2.085057e+05  1.486592e+00  3.933563e-06  4.469746e-05
    66  -2.355395e+00  -2.361451e+00  6.863620e-03  2.040716e+05  1.476717e+00  4.032448e-06  4.533127e-05
