     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.919095e+00  -2.220125e+00  4.936543e-05  8.468915e+01  1.409567e-02  9.945563e-02  2.277619e-02
     1  -1.904307e+00  -1.911638e+00  5.328937e-05  6.259137e+01  1.907212e-02  1.156874e-01  2.277619e-02
     2  -1.889546e+00  -1.896864e+00  5.752323e-05  6.109639e+01  1.939159e-02  1.175378e-01  2.286248e-02
     3  -1.874797e+00  -1.882109e+00  6.209370e-05  5.960664e+01  1.972281e-02  1.194596e-01  2.295124e-02
     4  -1.860059e+00  -1.867365e+00  6.702432e-05  5.812341e+01  2.006609e-02  1.214556e-01  2.304257e-02
     5  -1.845311e+00  -1.852622e+00  7.234881e-05  5.664770e+01  2.042182e-02  1.235294e-01  2.313659e-02
     6  -1.830566e+00  -1.837876e+00  7.809033e-05  5.518116e+01  2.079023e-02  1.256838e-01  2.323339e-02
     7  -1.815810e+00  -1.823125e+00  8.428458e-05  5.372582e+01  2.117143e-02  1.279210e-01  2.333303e-02
     8  -1.801032e+00  -1.808358e+00  9.096964e-05  5.228240e+01  2.156582e-02  1.302451e-01  2.343565e-02
     9  -1.786229e+00  -1.793567e+00  9.818356e-05  5.085214e+01  2.197368e-02  1.326598e-01  2.354137e-02
    10  -1.771395e+00  -1.778749e+00  1.059689e-04  4.943648e+01  2.239521e-02  1.351683e-01  2.365029e-02
    11  -1.756540e+00  -1.763904e+00  1.143624e-04  4.803742e+01  2.283037e-02  1.377729e-01  2.376246e-02
    12  -1.741650e+00  -1.749031e+00  1.234185e-04  4.665642e+01  2.327925e-02  1.404766e-01  2.387798e-02
    13  -1.726720e+00  -1.734121e+00  1.331900e-04  4.529415e+01  2.374215e-02  1.432841e-01  2.399699e-02
    14  -1.711755e+00  -1.719173e+00  1.437275e-04  4.395216e+01  2.421901e-02  1.461980e-01  2.411956e-02
    15  -1.696743e+00  -1.704184e+00  1.550994e-04  4.263144e+01  2.470994e-02  1.492224e-01  2.424582e-02
    16  -1.681696e+00  -1.689155e+00  1.673596e-04  4.133318e+01  2.521488e-02  1.523606e-01  2.437586e-02
    17  -1.666609e+00  -1.674087e+00  1.805806e-04  4.005873e+01  2.573365e-02  1.556152e-01  2.450973e-02
    18  -1.651474e+00  -1.658975e+00  1.948435e-04  3.880848e+01  2.626638e-02  1.589913e-01  2.464758e-02
    19  -1.636299e+00  -1.643820e+00  2.102204e-04  3.758325e+01  2.681297e-02  1.624925e-01  2.478952e-02
    20  -1.621080e+00  -1.628623e+00  2.268022e-04  3.638387e+01  2.737323e-02  1.661224e-01  2.493563e-02
    21  -1.605815e+00  -1.613381e+00  2.446857e-04  3.521056e+01  2.794719e-02  1.698861e-01  2.508604e-02
    22  -1.590503e+00  -1.598091e+00  2.639729e-04  3.406362e+01  2.853480e-02  1.737888e-01  2.524091e-02
    23  -1.575152e+00  -1.582760e+00  2.847617e-04  3.294363e+01  2.913578e-02  1.778342e-01  2.540029e-02
    24  -1.559763e+00  -1.567390e+00  3.071688e-04  3.185103e+01  2.974985e-02  1.820263e-01  2.556428e-02
    25  -1.544331e+00  -1.551978e+00  3.313271e-04  3.078567e+01  3.037699e-02  1.863713e-01  2.573304e-02
    26  -1.528861e+00  -1.536527e+00  3.573620e-04  2.974756e+01  3.101706e-02  1.908747e-01  2.590668e-02
    27  -1.513350e+00  -1.521037e+00  3.854278e-04  2.873661e+01  3.166990e-02  1.955425e-01  2.608535e-02
    28  -1.497799e+00  -1.505505e+00  4.156808e-04  2.775248e+01  3.233549e-02  2.003819e-01  2.626921e-02
    29  -1.482214e+00  -1.489937e+00  4.482776e-04  2.679515e+01  3.301358e-02  2.053986e-01  2.645839e-02
    30  -1.466591e+00  -1.474332e+00  4.834077e-04  2.586433e+01  3.370400e-02  2.105998e-01  2.665302e-02
    31  -1.450935e+00  -1.458692e+00  5.212579e-04  2.495965e+01  3.440667e-02  2.159933e-01  2.685327e-02
    32  -1.435246e+00  -1.443019e+00  5.620357e-04  2.408080e+01  3.512138e-02  2.215865e-01  2.705930e-02
    33  -1.419526e+00  -1.427315e+00  6.059606e-04  2.322738e+01  3.584798e-02  2.273879e-01  2.727126e-02
    34  -1.403775e+00  -1.411579e+00  6.532785e-04  2.239892e+01  3.658636e-02  2.334067e-01  2.748936e-02
    35  -1.387995e+00  -1.395813e+00  7.042385e-04  2.159495e+01  3.733639e-02  2.396523e-01  2.771376e-02
    36  -1.372185e+00  -1.380018e+00  7.591240e-04  2.081498e+01  3.809793e-02  2.461350e-01  2.794468e-02
    37  -1.356349e+00  -1.364195e+00  8.182252e-04  2.005849e+01  3.887085e-02  2.528656e-01  2.818231e-02
    38  -1.340486e+00  -1.348345e+00  8.818583e-04  1.932502e+01  3.965495e-02  2.598552e-01  2.842687e-02
    39  -1.324598e+00  -1.332469e+00  9.503637e-04  1.861405e+01  4.045009e-02  2.671158e-01  2.867858e-02
    40  -1.308682e+00  -1.316567e+00  1.024119e-03  1.792499e+01  4.125615e-02  2.746608e-01  2.893769e-02
    41  -1.292745e+00  -1.300640e+00  1.103493e-03  1.725739e+01  4.207291e-02  2.825033e-01  2.920444e-02
    42  -1.276784e+00  -1.284691e+00  1.188917e-03  1.661076e+01  4.290013e-02  2.906573e-01  2.947907e-02
    43  -1.260803e+00  -1.268720e+00  1.280828e-03  1.598457e+01  4.373760e-02  2.991381e-01  2.976185e-02
    44  -1.244799e+00  -1.252727e+00  1.379723e-03  1.537829e+01  4.458512e-02  3.079619e-01  3.005306e-02
    45  -1.228775e+00  -1.236713e+00  1.486103e-03  1.479142e+01  4.544246e-02  3.171460e-01  3.035302e-02
    46  -1.212730e+00  -1.220679e+00  1.600525e-03  1.422347e+01  4.630934e-02  3.267084e-01  3.066202e-02
    47  -1.196667e+00  -1.204624e+00  1.723575e-03  1.367393e+01  4.718548e-02  3.366685e-01  3.098039e-02
    48  -1.180584e+00  -1.188551e+00  1.855885e-03  1.314233e+01  4.807059e-02  3.470467e-01  3.130847e-02
    49  -1.164484e+00  -1.172459e+00  1.998123e-03  1.262820e+01  4.896432e-02  3.578646e-01  3.164661e-02
    50  -1.148365e+00  -1.156350e+00  2.151017e-03  1.213106e+01  4.986636e-02  3.691455e-01  3.199518e-02
    51  -1.132230e+00  -1.140222e+00  2.315332e-03  1.165044e+01  5.077634e-02  3.809141e-01  3.235459e-02
    52  -1.116077e+00  -1.124078e+00  2.491891e-03  1.118589e+01  5.169386e-02  3.931966e-01  3.272524e-02
    53  -1.099908e+00  -1.107917e+00  2.681574e-03  1.073698e+01  5.261854e-02  4.060210e-01  3.310757e-02
    54  -1.083725e+00  -1.091741e+00  2.885299e-03  1.030327e+01  5.354990e-02  4.194164e-01  3.350201e-02
    55  -1.067525e+00  -1.075549e+00  3.104081e-03  9.884350e+00  5.448748e-02  4.334146e-01  3.390903e-02
    56  -1.051311e+00  -1.059343e+00  3.338977e-03  9.479778e+00  5.543084e-02  4.480496e-01  3.432914e-02
    57  -1.035083e+00  -1.043121e+00  3.591122e-03  9.089157e+00  5.637945e-02  4.633573e-01  3.476286e-02
    58  -1.018840e+00  -1.026886e+00  3.861724e-03  8.712085e+00  5.733279e-02  4.793761e-01  3.521074e-02
    59  -1.002584e+00  -1.010636e+00  4.152066e-03  8.348171e+00  5.829032e-02  4.961471e-01  3.567335e-02
    60  -9.863153e-01  -9.943737e-01  4.463517e-03  7.997036e+00  5.925144e-02  5.137141e-01  3.615129e-02
    61  -9.700330e-01  -9.780978e-01  4.797536e-03  7.658301e+00  6.021557e-02  5.321244e-01  3.664520e-02
    62  -9.537385e-01  -9.618093e-01  5.155655e-03  7.331608e+00  6.118208e-02  5.514278e-01  3.715575e-02
