     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.819075e+00  -2.120105e+00  4.936543e-05  4.243938e+01  2.463238e-01  4.747640e-02  7.696620e-03
     1  -1.808013e+00  -1.813509e+00  5.328937e-05  4.248035e+01  2.460862e-01  4.745350e-02  7.696620e-03
     2  -1.796951e+00  -1.802447e+00  5.752323e-05  4.246744e+01  2.460738e-01  4.746913e-02  7.697985e-03
     3  -1.785886e+00  -1.791383e+00  6.209370e-05  4.245385e+01  2.460607e-01  4.748558e-02  7.699421e-03
     4  -1.774823e+00  -1.780319e+00  6.702432e-05  4.243956e+01  2.460470e-01  4.750290e-02  7.700933e-03
     5  -1.763751e+00  -1.769252e+00  7.234881e-05  4.242451e+01  2.460325e-01  4.752114e-02  7.702524e-03
     6  -1.752687e+00  -1.758184e+00  7.809033e-05  4.240869e+01  2.460172e-01  4.754035e-02  7.704200e-03
     7  -1.741625e+00  -1.747121e+00  8.428458e-05  4.239205e+01  2.460012e-01  4.756056e-02  7.705963e-03
     8  -1.730560e+00  -1.736057e+00  9.096964e-05  4.237455e+01  2.459844e-01  4.758183e-02  7.707818e-03
     9  -1.719493e+00  -1.724991e+00  9.818356e-05  4.235614e+01  2.459666e-01  4.760423e-02  7.709771e-03
    10  -1.708424e+00  -1.713923e+00  1.059689e-04  4.233678e+01  2.459479e-01  4.762781e-02  7.711827e-03
    11  -1.697363e+00  -1.702858e+00  1.143624e-04  4.231641e+01  2.459283e-01  4.765264e-02  7.713990e-03
    12  -1.686301e+00  -1.691797e+00  1.234185e-04  4.229500e+01  2.459076e-01  4.767876e-02  7.716266e-03
    13  -1.675238e+00  -1.680734e+00  1.331900e-04  4.227249e+01  2.458859e-01  4.770626e-02  7.718662e-03
    14  -1.664179e+00  -1.669673e+00  1.437275e-04  4.224882e+01  2.458630e-01  4.773521e-02  7.721183e-03
    15  -1.653115e+00  -1.658612e+00  1.550994e-04  4.222393e+01  2.458390e-01  4.776569e-02  7.723837e-03
    16  -1.642058e+00  -1.647551e+00  1.673596e-04  4.219776e+01  2.458137e-01  4.779777e-02  7.726629e-03
    17  -1.631004e+00  -1.636496e+00  1.805806e-04  4.217025e+01  2.457870e-01  4.783153e-02  7.729567e-03
    18  -1.619947e+00  -1.625440e+00  1.948435e-04  4.214134e+01  2.457591e-01  4.786707e-02  7.732658e-03
    19  -1.608896e+00  -1.614387e+00  2.102204e-04  4.211095e+01  2.457296e-01  4.790448e-02  7.735911e-03
    20  -1.597846e+00  -1.603336e+00  2.268022e-04  4.207902e+01  2.456987e-01  4.794386e-02  7.739333e-03
    21  -1.586796e+00  -1.592286e+00  2.446857e-04  4.204546e+01  2.456661e-01  4.798531e-02  7.742935e-03
