     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.081526e+00  -2.382556e+00  4.936543e-05  2.600899e+02  4.032159e-01  6.054909e-03  2.430005e-03
     1  -2.070468e+00  -2.075962e+00  5.328937e-05  2.604377e+02  4.026775e-01  6.050866e-03  2.430005e-03
     2  -2.059410e+00  -2.064904e+00  5.752323e-05  2.603526e+02  4.026494e-01  6.053053e-03  2.430487e-03
     3  -2.048348e+00  -2.053844e+00  6.209370e-05  2.602632e+02  4.026198e-01  6.055356e-03  2.430994e-03
     4  -2.037287e+00  -2.042782e+00  6.702432e-05  2.601691e+02  4.025886e-01  6.057781e-03  2.431527e-03
     5  -2.026218e+00  -2.031717e+00  7.234881e-05  2.600701e+02  4.025558e-01  6.060335e-03  2.432089e-03
     6  -2.015155e+00  -2.020651e+00  7.809033e-05  2.599659e+02  4.025213e-01  6.063023e-03  2.432681e-03
     7  -2.004094e+00  -2.009589e+00  8.428458e-05  2.598563e+02  4.024850e-01  6.065853e-03  2.433303e-03
     8  -1.993029e+00  -1.998526e+00  9.096964e-05  2.597411e+02  4.024468e-01  6.068832e-03  2.433959e-03
     9  -1.981963e+00  -1.987461e+00  9.818356e-05  2.596199e+02  4.024065e-01  6.071970e-03  2.434649e-03
    10  -1.970894e+00  -1.976393e+00  1.059689e-04  2.594923e+02  4.023642e-01  6.075273e-03  2.435375e-03
    11  -1.959833e+00  -1.965328e+00  1.143624e-04  2.593582e+02  4.023197e-01  6.078751e-03  2.436139e-03
    12  -1.948770e+00  -1.954266e+00  1.234185e-04  2.592172e+02  4.022729e-01  6.082411e-03  2.436943e-03
    13  -1.937705e+00  -1.943202e+00  1.331900e-04  2.590690e+02  4.022236e-01  6.086265e-03  2.437790e-03
    14  -1.926644e+00  -1.932140e+00  1.437275e-04  2.589131e+02  4.021718e-01  6.090322e-03  2.438681e-03
    15  -1.915579e+00  -1.921077e+00  1.550994e-04  2.587491e+02  4.021173e-01  6.094594e-03  2.439619e-03
    16  -1.904520e+00  -1.910014e+00  1.673596e-04  2.585768e+02  4.020599e-01  6.099091e-03  2.440606e-03
    17  -1.893463e+00  -1.898956e+00  1.805806e-04  2.583956e+02  4.019996e-01  6.103825e-03  2.441644e-03
    18  -1.882404e+00  -1.887898e+00  1.948435e-04  2.582052e+02  4.019362e-01  6.108808e-03  2.442737e-03
    19  -1.871349e+00  -1.876841e+00  2.102204e-04  2.580050e+02  4.018695e-01  6.114055e-03  2.443887e-03
    20  -1.860295e+00  -1.865787e+00  2.268022e-04  2.577947e+02  4.017993e-01  6.119578e-03  2.445097e-03
    21  -1.849241e+00  -1.854733e+00  2.446857e-04  2.575736e+02  4.017255e-01  6.125393e-03  2.446371e-03
    22  -1.838185e+00  -1.843678e+00  2.639729e-04  2.573412e+02  4.016479e-01  6.131516e-03  2.447712e-03
    23  -1.827135e+00  -1.832625e+00  2.847617e-04  2.570970e+02  4.015663e-01  6.137964e-03  2.449123e-03
    24  -1.816088e+00  -1.821576e+00  3.071688e-04  2.568405e+02  4.014806e-01  6.144750e-03  2.450607e-03
    25  -1.805041e+00  -1.810529e+00  3.313271e-04  2.565710e+02  4.013904e-01  6.151894e-03  2.452169e-03
    26  -1.793999e+00  -1.799485e+00  3.573620e-04  2.562880e+02  4.012956e-01  6.159417e-03  2.453813e-03
    27  -1.782956e+00  -1.788442e+00  3.854278e-04  2.559907e+02  4.011959e-01  6.167337e-03  2.455543e-03
    28  -1.771914e+00  -1.777400e+00  4.156808e-04  2.556783e+02  4.010911e-01  6.175677e-03  2.457363e-03
    29  -1.760876e+00  -1.766360e+00  4.482776e-04  2.553503e+02  4.009809e-01  6.184460e-03  2.459278e-03
    30  -1.749838e+00  -1.755322e+00  4.834077e-04  2.550059e+02  4.008651e-01  6.193707e-03  2.461294e-03
    31  -1.738803e+00  -1.744285e+00  5.212579e-04  2.546442e+02  4.007434e-01  6.203445e-03  2.463415e-03
    32  -1.727770e+00  -1.733252e+00  5.620357e-04  2.542646e+02  4.006155e-01  6.213700e-03  2.465647e-03
