     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.192040e+00  -2.493070e+00  4.936543e-05  5.580402e+02  4.898005e-01  2.560500e-03  1.505204e-03
     1  -2.180984e+00  -2.186477e+00  5.328937e-05  5.588892e+02  4.890565e-01  2.558555e-03  1.505204e-03
     2  -2.169928e+00  -2.175421e+00  5.752323e-05  5.586985e+02  4.890176e-01  2.559530e-03  1.505521e-03
     3  -2.158867e+00  -2.164362e+00  6.209370e-05  5.584978e+02  4.889767e-01  2.560557e-03  1.505854e-03
     4  -2.147807e+00  -2.153302e+00  6.702432e-05  5.582866e+02  4.889336e-01  2.561638e-03  1.506205e-03
     5  -2.136739e+00  -2.142238e+00  7.234881e-05  5.580644e+02  4.888883e-01  2.562777e-03  1.506575e-03
     6  -2.125677e+00  -2.131172e+00  7.809033e-05  5.578307e+02  4.888406e-01  2.563976e-03  1.506964e-03
     7  -2.114616e+00  -2.120111e+00  8.428458e-05  5.575848e+02  4.887904e-01  2.565238e-03  1.507374e-03
     8  -2.103551e+00  -2.109048e+00  9.096964e-05  5.573263e+02  4.887375e-01  2.566567e-03  1.507805e-03
     9  -2.092485e+00  -2.097983e+00  9.818356e-05  5.570542e+02  4.886820e-01  2.567967e-03  1.508259e-03
    10  -2.081415e+00  -2.086915e+00  1.059689e-04  5.567680e+02  4.886235e-01  2.569440e-03  1.508737e-03
    11  -2.070353e+00  -2.075849e+00  1.143624e-04  5.564671e+02  4.885619e-01  2.570992e-03  1.509240e-03
    12  -2.059290e+00  -2.064786e+00  1.234185e-04  5.561507e+02  4.884972e-01  2.572625e-03  1.509769e-03
    13  -2.048224e+00  -2.053722e+00  1.331900e-04  5.558180e+02  4.884291e-01  2.574344e-03  1.510326e-03
    14  -2.037162e+00  -2.042658e+00  1.437275e-04  5.554681e+02  4.883575e-01  2.576155e-03  1.510912e-03
    15  -2.026095e+00  -2.031593e+00  1.550994e-04  5.551002e+02  4.882821e-01  2.578061e-03  1.511530e-03
    16  -2.015034e+00  -2.020529e+00  1.673596e-04  5.547135e+02  4.882028e-01  2.580068e-03  1.512179e-03
    17  -2.003975e+00  -2.009469e+00  1.805806e-04  5.543070e+02  4.881195e-01  2.582181e-03  1.512863e-03
    18  -1.992914e+00  -1.998409e+00  1.948435e-04  5.538796e+02  4.880318e-01  2.584405e-03  1.513582e-03
    19  -1.981857e+00  -1.987350e+00  2.102204e-04  5.534304e+02  4.879396e-01  2.586747e-03  1.514339e-03
    20  -1.970801e+00  -1.976294e+00  2.268022e-04  5.529584e+02  4.878426e-01  2.589213e-03  1.515136e-03
    21  -1.959744e+00  -1.965237e+00  2.446857e-04  5.524622e+02  4.877406e-01  2.591809e-03  1.515975e-03
    22  -1.948685e+00  -1.954179e+00  2.639729e-04  5.519407e+02  4.876333e-01  2.594543e-03  1.516858e-03
    23  -1.937631e+00  -1.943123e+00  2.847617e-04  5.513927e+02  4.875205e-01  2.597422e-03  1.517787e-03
    24  -1.926581e+00  -1.932071e+00  3.071688e-04  5.508171e+02  4.874020e-01  2.600453e-03  1.518764e-03
    25  -1.915530e+00  -1.921020e+00  3.313271e-04  5.502123e+02  4.872773e-01  2.603644e-03  1.519793e-03
    26  -1.904484e+00  -1.909972e+00  3.573620e-04  5.495771e+02  4.871462e-01  2.607004e-03  1.520876e-03
    27  -1.893437e+00  -1.898925e+00  3.854278e-04  5.489098e+02  4.870084e-01  2.610542e-03  1.522015e-03
