     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.708527e+00  -2.009557e+00  4.936543e-05  1.977540e+01  1.978668e-01  1.136811e-01  1.258023e-02
     1  -1.697463e+00  -1.702960e+00  5.328937e-05  1.979121e+01  1.977088e-01  1.136357e-01  1.258023e-02
     2  -1.686400e+00  -1.691896e+00  5.752323e-05  1.978526e+01  1.977005e-01  1.136722e-01  1.258238e-02
     3  -1.675333e+00  -1.680831e+00  6.209370e-05  1.977901e+01  1.976919e-01  1.137106e-01  1.258465e-02
     4  -1.664269e+00  -1.669766e+00  6.702432e-05  1.977243e+01  1.976827e-01  1.137511e-01  1.258703e-02
     5  -1.653196e+00  -1.658697e+00  7.234881e-05  1.976551e+01  1.976731e-01  1.137937e-01  1.258954e-02
     6  -1.642131e+00  -1.647629e+00  7.809033e-05  1.975823e+01  1.976629e-01  1.138386e-01  1.259219e-02
     7  -1.631068e+00  -1.636564e+00  8.428458e-05  1.975057e+01  1.976523e-01  1.138858e-01  1.259497e-02
     8  -1.620002e+00  -1.625500e+00  9.096964e-05  1.974252e+01  1.976411e-01  1.139355e-01  1.259789e-02
     9  -1.608935e+00  -1.614433e+00  9.818356e-05  1.973404e+01  1.976292e-01  1.139878e-01  1.260097e-02
    10  -1.597865e+00  -1.603365e+00  1.059689e-04  1.972513e+01  1.976168e-01  1.140429e-01  1.260422e-02
    11  -1.586804e+00  -1.592299e+00  1.143624e-04  1.971576e+01  1.976038e-01  1.141008e-01  1.260763e-02
    12  -1.575742e+00  -1.581237e+00  1.234185e-04  1.970591e+01  1.975900e-01  1.141618e-01  1.261122e-02
    13  -1.564678e+00  -1.570174e+00  1.331900e-04  1.969555e+01  1.975755e-01  1.142261e-01  1.261499e-02
    14  -1.553618e+00  -1.559113e+00  1.437275e-04  1.968466e+01  1.975603e-01  1.142937e-01  1.261897e-02
    15  -1.542555e+00  -1.548051e+00  1.550994e-04  1.967321e+01  1.975443e-01  1.143648e-01  1.262315e-02
    16  -1.531498e+00  -1.536991e+00  1.673596e-04  1.966117e+01  1.975275e-01  1.144398e-01  1.262756e-02
    17  -1.520443e+00  -1.525935e+00  1.805806e-04  1.964851e+01  1.975098e-01  1.145186e-01  1.263219e-02
    18  -1.509387e+00  -1.514880e+00  1.948435e-04  1.963521e+01  1.974912e-01  1.146016e-01  1.263706e-02
    19  -1.498336e+00  -1.503827e+00  2.102204e-04  1.962123e+01  1.974716e-01  1.146889e-01  1.264219e-02
    20  -1.487287e+00  -1.492776e+00  2.268022e-04  1.960654e+01  1.974510e-01  1.147808e-01  1.264759e-02
    21  -1.476237e+00  -1.481727e+00  2.446857e-04  1.959110e+01  1.974293e-01  1.148776e-01  1.265326e-02
    22  -1.465186e+00  -1.470676e+00  2.639729e-04  1.957487e+01  1.974065e-01  1.149795e-01  1.265924e-02
    23  -1.454141e+00  -1.459629e+00  2.847617e-04  1.955782e+01  1.973826e-01  1.150867e-01  1.266552e-02
    24  -1.443100e+00  -1.448585e+00  3.071688e-04  1.953990e+01  1.973574e-01  1.151996e-01  1.267214e-02
    25  -1.432060e+00  -1.437545e+00  3.313271e-04  1.952109e+01  1.973309e-01  1.153183e-01  1.267909e-02
    26  -1.421024e+00  -1.426507e+00  3.573620e-04  1.950132e+01  1.973031e-01  1.154434e-01  1.268641e-02
    27  -1.409989e+00  -1.415472e+00  3.854278e-04  1.948056e+01  1.972738e-01  1.155750e-01  1.269411e-02
    28  -1.398955e+00  -1.404437e+00  4.156808e-04  1.945876e+01  1.972430e-01  1.157135e-01  1.270221e-02
    29  -1.387925e+00  -1.393405e+00  4.482776e-04  1.943586e+01  1.972107e-01  1.158594e-01  1.271074e-02
    30  -1.376896e+00  -1.382375e+00  4.834077e-04  1.941181e+01  1.971767e-01  1.160129e-01  1.271970e-02
    31  -1.365871e+00  -1.371348e+00  5.212579e-04  1.938656e+01  1.971409e-01  1.161745e-01  1.272914e-02
    32  -1.354848e+00  -1.360325e+00  5.620357e-04  1.936006e+01  1.971033e-01  1.163446e-01  1.273906e-02
    33  -1.343830e+00  -1.349304e+00  6.059606e-04  1.933224e+01  1.970638e-01  1.165237e-01  1.274950e-02
    34  -1.332813e+00  -1.338287e+00  6.532785e-04  1.930305e+01  1.970223e-01  1.167122e-01  1.276048e-02
    35  -1.321801e+00  -1.327272e+00  7.042385e-04  1.927241e+01  1.969787e-01  1.169107e-01  1.277203e-02
    36  -1.310790e+00  -1.316260e+00  7.591240e-04  1.924027e+01  1.969329e-01  1.171196e-01  1.278419e-02
    37  -1.299783e+00  -1.305251e+00  8.182252e-04  1.920654e+01  1.968847e-01  1.173396e-01  1.279697e-02
    38  -1.288778e+00  -1.294246e+00  8.818583e-04  1.917117e+01  1.968341e-01  1.175713e-01  1.281042e-02
    39  -1.277777e+00  -1.283243e+00  9.503637e-04  1.913407e+01  1.967810e-01  1.178152e-01  1.282456e-02
    40  -1.266778e+00  -1.272243e+00  1.024119e-03  1.909516e+01  1.967251e-01  1.180720e-01  1.283944e-02
    41  -1.255783e+00  -1.261245e+00  1.103493e-03  1.905437e+01  1.966664e-01  1.183424e-01  1.285510e-02
    42  -1.244790e+00  -1.250251e+00  1.188917e-03  1.901160e+01  1.966048e-01  1.186272e-01  1.287156e-02
    43  -1.233801e+00  -1.239261e+00  1.280828e-03  1.896679e+01  1.965401e-01  1.189271e-01  1.288888e-02
    44  -1.222815e+00  -1.228273e+00  1.379723e-03  1.891982e+01  1.964721e-01  1.192429e-01  1.290710e-02
    45  -1.211832e+00  -1.217288e+00  1.486103e-03  1.887062e+01  1.964007e-01  1.195755e-01  1.292627e-02
    46  -1.200851e+00  -1.206307e+00  1.600525e-03  1.881908e+01  1.963258e-01  1.199259e-01  1.294643e-02
    47  -1.189874e+00  -1.195328e+00  1.723575e-03  1.876510e+01  1.962471e-01  1.202950e-01  1.296763e-02
