     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.929601e+00  -2.230631e+00  4.936543e-05  9.106434e+01  3.044853e-01  1.990071e-02  4.725855e-03
     1  -1.918541e+00  -1.924036e+00  5.328937e-05  9.116606e+01  3.041455e-01  1.988960e-02  4.725855e-03
     2  -1.907481e+00  -1.912976e+00  5.752323e-05  9.113767e+01  3.041278e-01  1.989638e-02  4.726729e-03
     3  -1.896416e+00  -1.901913e+00  6.209370e-05  9.110779e+01  3.041091e-01  1.990352e-02  4.727650e-03
     4  -1.885354e+00  -1.890850e+00  6.702432e-05  9.107635e+01  3.040894e-01  1.991103e-02  4.728618e-03
     5  -1.874284e+00  -1.879784e+00  7.234881e-05  9.104328e+01  3.040687e-01  1.991894e-02  4.729638e-03
     6  -1.863221e+00  -1.868717e+00  7.809033e-05  9.100848e+01  3.040469e-01  1.992727e-02  4.730712e-03
     7  -1.852159e+00  -1.857655e+00  8.428458e-05  9.097189e+01  3.040240e-01  1.993604e-02  4.731842e-03
     8  -1.841094e+00  -1.846591e+00  9.096964e-05  9.093341e+01  3.039999e-01  1.994527e-02  4.733031e-03
     9  -1.830028e+00  -1.835526e+00  9.818356e-05  9.089292e+01  3.039745e-01  1.995498e-02  4.734282e-03
    10  -1.818959e+00  -1.824458e+00  1.059689e-04  9.085032e+01  3.039478e-01  1.996522e-02  4.735600e-03
    11  -1.807898e+00  -1.813393e+00  1.143624e-04  9.080554e+01  3.039197e-01  1.997599e-02  4.736986e-03
    12  -1.796836e+00  -1.802332e+00  1.234185e-04  9.075846e+01  3.038902e-01  1.998732e-02  4.738445e-03
    13  -1.785772e+00  -1.791269e+00  1.331900e-04  9.070894e+01  3.038591e-01  1.999925e-02  4.739981e-03
    14  -1.774712e+00  -1.780207e+00  1.437275e-04  9.065688e+01  3.038264e-01  2.001182e-02  4.741597e-03
    15  -1.763648e+00  -1.769145e+00  1.550994e-04  9.060213e+01  3.037920e-01  2.002504e-02  4.743298e-03
    16  -1.752590e+00  -1.758084e+00  1.673596e-04  9.054458e+01  3.037558e-01  2.003896e-02  4.745088e-03
    17  -1.741535e+00  -1.747028e+00  1.805806e-04  9.048409e+01  3.037177e-01  2.005362e-02  4.746971e-03
    18  -1.730478e+00  -1.735972e+00  1.948435e-04  9.042050e+01  3.036777e-01  2.006904e-02  4.748953e-03
    19  -1.719426e+00  -1.724917e+00  2.102204e-04  9.035366e+01  3.036356e-01  2.008528e-02  4.751038e-03
    20  -1.708375e+00  -1.713865e+00  2.268022e-04  9.028342e+01  3.035913e-01  2.010237e-02  4.753232e-03
    21  -1.697323e+00  -1.702814e+00  2.446857e-04  9.020960e+01  3.035448e-01  2.012037e-02  4.755542e-03
    22  -1.686271e+00  -1.691762e+00  2.639729e-04  9.013200e+01  3.034958e-01  2.013931e-02  4.757972e-03
