     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.924061e+00  -3.225091e+00  4.936543e-05  8.764513e+04  1.371669e+00  9.741987e-06  7.177103e-05
     1  -2.913028e+00  -2.918510e+00  5.328937e-05  8.797308e+04  1.366556e+00  9.723812e-06  7.177103e-05
     2  -2.901991e+00  -2.907475e+00  5.752323e-05  8.791892e+04  1.366289e+00  9.730752e-06  7.180015e-05
     3  -2.890944e+00  -2.896433e+00  6.209370e-05  8.786192e+04  1.366008e+00  9.738066e-06  7.183082e-05
     4  -2.879895e+00  -2.885384e+00  6.702432e-05  8.780193e+04  1.365712e+00  9.745776e-06  7.186314e-05
     5  -2.868832e+00  -2.874328e+00  7.234881e-05  8.773878e+04  1.365400e+00  9.753902e-06  7.189720e-05
     6  -2.857772e+00  -2.863267e+00  7.809033e-05  8.767234e+04  1.365072e+00  9.762467e-06  7.193308e-05
     7  -2.846709e+00  -2.852206e+00  8.428458e-05  8.760246e+04  1.364727e+00  9.771490e-06  7.197086e-05
     8  -2.835639e+00  -2.841139e+00  9.096964e-05  8.752894e+04  1.364364e+00  9.781000e-06  7.201067e-05
     9  -2.824563e+00  -2.830066e+00  9.818356e-05  8.745158e+04  1.363981e+00  9.791024e-06  7.205261e-05
    10  -2.813480e+00  -2.818986e+00  1.059689e-04  8.737020e+04  1.363579e+00  9.801592e-06  7.209680e-05
    11  -2.802401e+00  -2.807905e+00  1.143624e-04  8.728461e+04  1.363155e+00  9.812727e-06  7.214335e-05
    12  -2.791317e+00  -2.796824e+00  1.234185e-04  8.719463e+04  1.362709e+00  9.824459e-06  7.219236e-05
    13  -2.780227e+00  -2.785736e+00  1.331900e-04  8.709999e+04  1.362240e+00  9.836827e-06  7.224401e-05
    14  -2.769136e+00  -2.774646e+00  1.437275e-04  8.700048e+04  1.361747e+00  9.849863e-06  7.229841e-05
    15  -2.758038e+00  -2.763552e+00  1.550994e-04  8.689584e+04  1.361228e+00  9.863604e-06  7.235572e-05
    16  -2.746941e+00  -2.752454e+00  1.673596e-04  8.678583e+04  1.360681e+00  9.878090e-06  7.241610e-05
    17  -2.735843e+00  -2.741357e+00  1.805806e-04  8.667022e+04  1.360107e+00  9.893355e-06  7.247969e-05
    18  -2.724738e+00  -2.730255e+00  1.948435e-04  8.654869e+04  1.359502e+00  9.909449e-06  7.254668e-05
    19  -2.713634e+00  -2.719151e+00  2.102204e-04  8.642096e+04  1.358866e+00  9.926417e-06  7.261725e-05
    20  -2.702527e+00  -2.708045e+00  2.268022e-04  8.628674e+04  1.358198e+00  9.944304e-06  7.269159e-05
    21  -2.691415e+00  -2.696935e+00  2.446857e-04  8.614569e+04  1.357494e+00  9.963167e-06  7.276993e-05
    22  -2.680297e+00  -2.685820e+00  2.639729e-04  8.599746e+04  1.356755e+00  9.983061e-06  7.285247e-05
    23  -2.669179e+00  -2.674702e+00  2.847617e-04  8.584172e+04  1.355976e+00  1.000404e-05  7.293945e-05
    24  -2.658060e+00  -2.663584e+00  3.071688e-04  8.567817e+04  1.355158e+00  1.002616e-05  7.303107e-05
