     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.855024e+00  -3.156054e+00  4.936543e-05  5.440215e+04  1.263226e+00  1.635473e-05  9.492688e-05
     1  -2.843988e+00  -2.849471e+00  5.328937e-05  5.458899e+04  1.258902e+00  1.632672e-05  9.492688e-05
     2  -2.832948e+00  -2.838433e+00  5.752323e-05  5.455778e+04  1.258677e+00  1.633752e-05  9.496254e-05
     3  -2.821899e+00  -2.827389e+00  6.209370e-05  5.452492e+04  1.258439e+00  1.634891e-05  9.500012e-05
     4  -2.810849e+00  -2.816339e+00  6.702432e-05  5.449035e+04  1.258189e+00  1.636091e-05  9.503970e-05
     5  -2.799786e+00  -2.805282e+00  7.234881e-05  5.445396e+04  1.257925e+00  1.637356e-05  9.508140e-05
     6  -2.788726e+00  -2.794220e+00  7.809033e-05  5.441567e+04  1.257648e+00  1.638689e-05  9.512534e-05
     7  -2.777663e+00  -2.783159e+00  8.428458e-05  5.437540e+04  1.257356e+00  1.640093e-05  9.517160e-05
     8  -2.766594e+00  -2.772094e+00  9.096964e-05  5.433303e+04  1.257049e+00  1.641572e-05  9.522033e-05
     9  -2.755520e+00  -2.761022e+00  9.818356e-05  5.428846e+04  1.256726e+00  1.643131e-05  9.527167e-05
    10  -2.744440e+00  -2.749945e+00  1.059689e-04  5.424156e+04  1.256385e+00  1.644775e-05  9.532575e-05
    11  -2.733363e+00  -2.738866e+00  1.143624e-04  5.419224e+04  1.256027e+00  1.646506e-05  9.538271e-05
    12  -2.722283e+00  -2.727788e+00  1.234185e-04  5.414039e+04  1.255651e+00  1.648330e-05  9.544269e-05
    13  -2.711197e+00  -2.716704e+00  1.331900e-04  5.408585e+04  1.255254e+00  1.650253e-05  9.550587e-05
    14  -2.700111e+00  -2.705619e+00  1.437275e-04  5.402851e+04  1.254837e+00  1.652279e-05  9.557242e-05
    15  -2.689018e+00  -2.694529e+00  1.550994e-04  5.396821e+04  1.254398e+00  1.654414e-05  9.564252e-05
    16  -2.677927e+00  -2.683437e+00  1.673596e-04  5.390482e+04  1.253937e+00  1.656665e-05  9.571636e-05
    17  -2.666835e+00  -2.672346e+00  1.805806e-04  5.383819e+04  1.253451e+00  1.659036e-05  9.579411e-05
    18  -2.655738e+00  -2.661251e+00  1.948435e-04  5.376816e+04  1.252940e+00  1.661536e-05  9.587602e-05
    19  -2.644641e+00  -2.650154e+00  2.102204e-04  5.369455e+04  1.252403e+00  1.664170e-05  9.596229e-05
    20  -2.633542e+00  -2.639057e+00  2.268022e-04  5.361720e+04  1.251838e+00  1.666947e-05  9.605316e-05
    21  -2.622439e+00  -2.627955e+00  2.446857e-04  5.353591e+04  1.251244e+00  1.669875e-05  9.614888e-05
    22  -2.611331e+00  -2.616849e+00  2.639729e-04  5.345047e+04  1.250618e+00  1.672962e-05  9.624974e-05
    23  -2.600223e+00  -2.605741e+00  2.847617e-04  5.336071e+04  1.249961e+00  1.676217e-05  9.635600e-05
    24  -2.589116e+00  -2.594634e+00  3.071688e-04  5.326644e+04  1.249270e+00  1.679648e-05  9.646790e-05
    25  -2.578004e+00  -2.583524e+00  3.313271e-04  5.316742e+04  1.248543e+00  1.683266e-05  9.658580e-05
    26  -2.566892e+00  -2.572413e+00  3.573620e-04  5.306342e+04  1.247778e+00  1.687082e-05  9.671001e-05
    27  -2.555776e+00  -2.561299e+00  3.854278e-04  5.295420e+04  1.246975e+00  1.691106e-05  9.684087e-05
    28  -2.544655e+00  -2.550180e+00  4.156808e-04  5.283949e+04  1.246130e+00  1.695351e-05  9.697879e-05
    29  -2.533534e+00  -2.539059e+00  4.482776e-04  5.271906e+04  1.245242e+00  1.699830e-05  9.712411e-05
    30  -2.522408e+00  -2.527935e+00  4.834077e-04  5.259264e+04  1.244308e+00  1.704555e-05  9.727726e-05
    31  -2.511279e+00  -2.516808e+00  5.212579e-04  5.245992e+04  1.243327e+00  1.709542e-05  9.743866e-05
