     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.523531e+00  -2.824561e+00  4.936543e-05  5.509807e+03  8.213209e-01  2.002660e-04  3.699245e-04
     1  -2.512483e+00  -2.517971e+00  5.328937e-05  5.522399e+03  8.194482e-01  2.000375e-04  3.699245e-04
     2  -2.501433e+00  -2.506923e+00  5.752323e-05  5.520085e+03  8.193504e-01  2.001333e-04  3.700241e-04
     3  -2.490377e+00  -2.495870e+00  6.209370e-05  5.517650e+03  8.192474e-01  2.002342e-04  3.701290e-04
     4  -2.479322e+00  -2.484814e+00  6.702432e-05  5.515087e+03  8.191390e-01  2.003405e-04  3.702395e-04
     5  -2.468256e+00  -2.473753e+00  7.234881e-05  5.512391e+03  8.190249e-01  2.004525e-04  3.703558e-04
     6  -2.457195e+00  -2.462690e+00  7.809033e-05  5.509554e+03  8.189048e-01  2.005704e-04  3.704783e-04
     7  -2.446135e+00  -2.451630e+00  8.428458e-05  5.506570e+03  8.187784e-01  2.006946e-04  3.706073e-04
     8  -2.435070e+00  -2.440567e+00  9.096964e-05  5.503432e+03  8.186455e-01  2.008253e-04  3.707431e-04
     9  -2.424001e+00  -2.429500e+00  9.818356e-05  5.500130e+03  8.185055e-01  2.009631e-04  3.708860e-04
    10  -2.412929e+00  -2.418430e+00  1.059689e-04  5.496656e+03  8.183582e-01  2.011082e-04  3.710366e-04
    11  -2.401862e+00  -2.407360e+00  1.143624e-04  5.493003e+03  8.182033e-01  2.012610e-04  3.711951e-04
    12  -2.390794e+00  -2.396293e+00  1.234185e-04  5.489162e+03  8.180403e-01  2.014219e-04  3.713619e-04
    13  -2.379722e+00  -2.385222e+00  1.331900e-04  5.485122e+03  8.178688e-01  2.015913e-04  3.715376e-04
    14  -2.368652e+00  -2.374152e+00  1.437275e-04  5.480875e+03  8.176884e-01  2.017698e-04  3.717225e-04
    15  -2.357577e+00  -2.363079e+00  1.550994e-04  5.476408e+03  8.174986e-01  2.019578e-04  3.719173e-04
    16  -2.346506e+00  -2.352006e+00  1.673596e-04  5.471712e+03  8.172989e-01  2.021558e-04  3.721223e-04
    17  -2.335437e+00  -2.340936e+00  1.805806e-04  5.466777e+03  8.170889e-01  2.023643e-04  3.723380e-04
    18  -2.324364e+00  -2.329865e+00  1.948435e-04  5.461589e+03  8.168681e-01  2.025839e-04  3.725652e-04
    19  -2.313294e+00  -2.318793e+00  2.102204e-04  5.456135e+03  8.166357e-01  2.028153e-04  3.728044e-04
    20  -2.302223e+00  -2.307723e+00  2.268022e-04  5.450404e+03  8.163915e-01  2.030589e-04  3.730561e-04
    21  -2.291151e+00  -2.296652e+00  2.446857e-04  5.444381e+03  8.161345e-01  2.033156e-04  3.733212e-04
    22  -2.280076e+00  -2.285578e+00  2.639729e-04  5.438049e+03  8.158643e-01  2.035860e-04  3.736003e-04
    23  -2.269004e+00  -2.274505e+00  2.847617e-04  5.431397e+03  8.155801e-01  2.038709e-04  3.738942e-04
    24  -2.257935e+00  -2.263434e+00  3.071688e-04  5.424409e+03  8.152813e-01  2.041709e-04  3.742035e-04
    25  -2.246864e+00  -2.252364e+00  3.313271e-04  5.417068e+03  8.149672e-01  2.044870e-04  3.745291e-04
    26  -2.235796e+00  -2.241295e+00  3.573620e-04  5.409357e+03  8.146369e-01  2.048200e-04  3.748719e-04
    27  -2.224726e+00  -2.230226e+00  3.854278e-04  5.401257e+03  8.142897e-01  2.051708e-04  3.752328e-04
    28  -2.213654e+00  -2.219155e+00  4.156808e-04  5.392750e+03  8.139247e-01  2.055406e-04  3.756129e-04
    29  -2.202585e+00  -2.208084e+00  4.482776e-04  5.383816e+03  8.135409e-01  2.059302e-04  3.760131e-04
    30  -2.191514e+00  -2.197014e+00  4.834077e-04  5.374435e+03  8.131375e-01  2.063408e-04  3.764344e-04
    31  -2.180444e+00  -2.185944e+00  5.212579e-04  5.364585e+03  8.127135e-01  2.067736e-04  3.768781e-04
    32  -2.169375e+00  -2.174874e+00  5.620357e-04  5.354246e+03  8.122679e-01  2.072297e-04  3.773453e-04
    33  -2.158306e+00  -2.163805e+00  6.059606e-04  5.343395e+03  8.117996e-01  2.077104e-04  3.778372e-04
    34  -2.147237e+00  -2.152736e+00  6.532785e-04  5.332006e+03  8.113074e-01  2.082172e-04  3.783552e-04
    35  -2.136168e+00  -2.141667e+00  7.042385e-04  5.320055e+03  8.107903e-01  2.087515e-04  3.789007e-04
    36  -2.125098e+00  -2.130598e+00  7.591240e-04  5.307516e+03  8.102469e-01  2.093148e-04  3.794752e-04
    37  -2.114028e+00  -2.119528e+00  8.182252e-04  5.294362e+03  8.096759e-01  2.099089e-04  3.800803e-04
    38  -2.102958e+00  -2.108457e+00  8.818583e-04  5.280564e+03  8.090761e-01  2.105353e-04  3.807176e-04
    39  -2.091887e+00  -2.097387e+00  9.503637e-04  5.266095e+03  8.084459e-01  2.111961e-04  3.813888e-04
    40  -2.080813e+00  -2.086315e+00  1.024119e-03  5.250921e+03  8.077840e-01  2.118931e-04  3.820959e-04
    41  -2.069740e+00  -2.075241e+00  1.103493e-03  5.235013e+03  8.070886e-01  2.126286e-04  3.828408e-04
    42  -2.058665e+00  -2.064167e+00  1.188917e-03  5.218339e+03  8.063584e-01  2.134046e-04  3.836256e-04
    43  -2.047590e+00  -2.053092e+00  1.280828e-03  5.200864e+03  8.055915e-01  2.142235e-04  3.844524e-04
    44  -2.036512e+00  -2.042016e+00  1.379723e-03  5.182554e+03  8.047861e-01  2.150879e-04  3.853236e-04
    45  -2.025433e+00  -2.030937e+00  1.486103e-03  5.163372e+03  8.039405e-01  2.160004e-04  3.862416e-04
    46  -2.014350e+00  -2.019856e+00  1.600525e-03  5.143281e+03  8.030526e-01  2.169640e-04  3.872092e-04
    47  -2.003266e+00  -2.008773e+00  1.723575e-03  5.122242e+03  8.021205e-01  2.179817e-04  3.882289e-04
    48  -1.992178e+00  -1.997686e+00  1.855885e-03  5.100216e+03  8.011421e-01  2.190568e-04  3.893038e-04
    49  -1.981087e+00  -1.986597e+00  1.998123e-03  5.077162e+03  8.001150e-01  2.201926e-04  3.904371e-04
    50  -1.969992e+00  -1.975504e+00  2.151017e-03  5.053037e+03  7.990371e-01  2.213931e-04  3.916319e-04
