     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.048324e+00  -3.349354e+00  4.936543e-05  2.067843e+05  1.583032e+00  3.843594e-06  4.349447e-05
     1  -3.037298e+00  -3.042776e+00  5.328937e-05  2.076891e+05  1.576136e+00  3.835213e-06  4.349447e-05
     2  -3.026266e+00  -3.031747e+00  5.752323e-05  2.075422e+05  1.575776e+00  3.838365e-06  4.351483e-05
     3  -3.015223e+00  -3.020710e+00  6.209370e-05  2.073876e+05  1.575397e+00  3.841688e-06  4.353628e-05
     4  -3.004176e+00  -3.009665e+00  6.702432e-05  2.072249e+05  1.574998e+00  3.845192e-06  4.355889e-05
     5  -2.993115e+00  -2.998610e+00  7.234881e-05  2.070536e+05  1.574578e+00  3.848887e-06  4.358271e-05
     6  -2.982055e+00  -2.987550e+00  7.809033e-05  2.068734e+05  1.574135e+00  3.852782e-06  4.360782e-05
     7  -2.970991e+00  -2.976487e+00  8.428458e-05  2.066838e+05  1.573670e+00  3.856886e-06  4.363427e-05
     8  -2.959918e+00  -2.965419e+00  9.096964e-05  2.064843e+05  1.573180e+00  3.861213e-06  4.366214e-05
     9  -2.948838e+00  -2.954342e+00  9.818356e-05  2.062745e+05  1.572664e+00  3.865776e-06  4.369152e-05
    10  -2.937750e+00  -2.943258e+00  1.059689e-04  2.060536e+05  1.572120e+00  3.870587e-06  4.372247e-05
    11  -2.926664e+00  -2.932172e+00  1.143624e-04  2.058214e+05  1.571549e+00  3.875658e-06  4.375508e-05
    12  -2.915573e+00  -2.921083e+00  1.234185e-04  2.055773e+05  1.570947e+00  3.881003e-06  4.378944e-05
    13  -2.904474e+00  -2.909988e+00  1.331900e-04  2.053205e+05  1.570314e+00  3.886640e-06  4.382564e-05
    14  -2.893374e+00  -2.898888e+00  1.437275e-04  2.050506e+05  1.569648e+00  3.892583e-06  4.386379e-05
    15  -2.882264e+00  -2.887783e+00  1.550994e-04  2.047667e+05  1.568947e+00  3.898850e-06  4.390399e-05
    16  -2.871155e+00  -2.876674e+00  1.673596e-04  2.044682e+05  1.568210e+00  3.905459e-06  4.394635e-05
    17  -2.860043e+00  -2.865563e+00  1.805806e-04  2.041546e+05  1.567434e+00  3.912426e-06  4.399097e-05
    18  -2.848924e+00  -2.854448e+00  1.948435e-04  2.038249e+05  1.566618e+00  3.919775e-06  4.403800e-05
