     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.564960e+00  -2.865990e+00  4.936543e-05  7.335398e+03  8.700764e-01  1.461496e-04  3.114922e-04
     1  -2.553913e+00  -2.559401e+00  5.328937e-05  7.353041e+03  8.679888e-01  1.459741e-04  3.114922e-04
     2  -2.542864e+00  -2.548354e+00  5.752323e-05  7.349854e+03  8.678797e-01  1.460466e-04  3.115793e-04
     3  -2.531809e+00  -2.537302e+00  6.209370e-05  7.346500e+03  8.677649e-01  1.461230e-04  3.116710e-04
     4  -2.520754e+00  -2.526247e+00  6.702432e-05  7.342970e+03  8.676441e-01  1.462034e-04  3.117677e-04
     5  -2.509689e+00  -2.515186e+00  7.234881e-05  7.339256e+03  8.675169e-01  1.462881e-04  3.118694e-04
     6  -2.498629e+00  -2.504124e+00  7.809033e-05  7.335348e+03  8.673830e-01  1.463773e-04  3.119765e-04
     7  -2.487568e+00  -2.493063e+00  8.428458e-05  7.331238e+03  8.672421e-01  1.464713e-04  3.120893e-04
     8  -2.476502e+00  -2.482000e+00  9.096964e-05  7.326914e+03  8.670939e-01  1.465702e-04  3.122081e-04
     9  -2.465434e+00  -2.470933e+00  9.818356e-05  7.322366e+03  8.669379e-01  1.466745e-04  3.123331e-04
    10  -2.454360e+00  -2.459862e+00  1.059689e-04  7.317580e+03  8.667737e-01  1.467843e-04  3.124648e-04
    11  -2.443293e+00  -2.448791e+00  1.143624e-04  7.312548e+03  8.666009e-01  1.469000e-04  3.126035e-04
    12  -2.432223e+00  -2.437723e+00  1.234185e-04  7.307257e+03  8.664192e-01  1.470217e-04  3.127494e-04
    13  -2.421150e+00  -2.426651e+00  1.331900e-04  7.301692e+03  8.662280e-01  1.471500e-04  3.129031e-04
    14  -2.410079e+00  -2.415579e+00  1.437275e-04  7.295841e+03  8.660268e-01  1.472851e-04  3.130649e-04
    15  -2.399002e+00  -2.404505e+00  1.550994e-04  7.289688e+03  8.658152e-01  1.474275e-04  3.132353e-04
    16  -2.387929e+00  -2.393431e+00  1.673596e-04  7.283219e+03  8.655926e-01  1.475774e-04  3.134147e-04
    17  -2.376858e+00  -2.382358e+00  1.805806e-04  7.276421e+03  8.653585e-01  1.477353e-04  3.136034e-04
    18  -2.365783e+00  -2.371285e+00  1.948435e-04  7.269274e+03  8.651122e-01  1.479016e-04  3.138022e-04
    19  -2.354710e+00  -2.360211e+00  2.102204e-04  7.261761e+03  8.648532e-01  1.480767e-04  3.140115e-04
    20  -2.343637e+00  -2.349138e+00  2.268022e-04  7.253866e+03  8.645808e-01  1.482612e-04  3.142318e-04
    21  -2.332562e+00  -2.338064e+00  2.446857e-04  7.245569e+03  8.642943e-01  1.484556e-04  3.144638e-04
    22  -2.321484e+00  -2.326988e+00  2.639729e-04  7.236847e+03  8.639930e-01  1.486605e-04  3.147081e-04
    23  -2.310409e+00  -2.315911e+00  2.847617e-04  7.227683e+03  8.636761e-01  1.488763e-04  3.149653e-04
    24  -2.299336e+00  -2.304837e+00  3.071688e-04  7.218057e+03  8.633430e-01  1.491036e-04  3.152361e-04
    25  -2.288261e+00  -2.293763e+00  3.313271e-04  7.207945e+03  8.629927e-01  1.493430e-04  3.155211e-04
    26  -2.277189e+00  -2.282690e+00  3.573620e-04  7.197323e+03  8.626245e-01  1.495954e-04  3.158213e-04
    27  -2.266115e+00  -2.271616e+00  3.854278e-04  7.186167e+03  8.622374e-01  1.498612e-04  3.161373e-04
    28  -2.255039e+00  -2.260541e+00  4.156808e-04  7.174448e+03  8.618303e-01  1.501415e-04  3.164701e-04
    29  -2.243964e+00  -2.249466e+00  4.482776e-04  7.162142e+03  8.614024e-01  1.504368e-04  3.168205e-04
    30  -2.232888e+00  -2.238391e+00  4.834077e-04  7.149221e+03  8.609526e-01  1.507480e-04  3.171895e-04
    31  -2.221813e+00  -2.227315e+00  5.212579e-04  7.135655e+03  8.604798e-01  1.510761e-04  3.175781e-04
    32  -2.210737e+00  -2.216240e+00  5.620357e-04  7.121414e+03  8.599829e-01  1.514219e-04  3.179872e-04
    33  -2.199663e+00  -2.205165e+00  6.059606e-04  7.106468e+03  8.594608e-01  1.517865e-04  3.184182e-04
    34  -2.188587e+00  -2.194089e+00  6.532785e-04  7.090783e+03  8.589120e-01  1.521709e-04  3.188720e-04
    35  -2.177511e+00  -2.183013e+00  7.042385e-04  7.074323e+03  8.583353e-01  1.525761e-04  3.193499e-04
    36  -2.166434e+00  -2.171937e+00  7.591240e-04  7.057054e+03  8.577294e-01  1.530035e-04  3.198533e-04
    37  -2.155356e+00  -2.160860e+00  8.182252e-04  7.038938e+03  8.570928e-01  1.534543e-04  3.203836e-04
    38  -2.144278e+00  -2.149781e+00  8.818583e-04  7.019937e+03  8.564239e-01  1.539297e-04  3.209422e-04
    39  -2.133198e+00  -2.138703e+00  9.503637e-04  7.000010e+03  8.557212e-01  1.544312e-04  3.215306e-04
    40  -2.122116e+00  -2.127621e+00  1.024119e-03  6.979115e+03  8.549831e-01  1.549604e-04  3.221505e-04
    41  -2.111033e+00  -2.116539e+00  1.103493e-03  6.957209e+03  8.542077e-01  1.555189e-04  3.228037e-04
    42  -2.099948e+00  -2.105455e+00  1.188917e-03  6.934249e+03  8.533934e-01  1.561083e-04  3.234919e-04
    43  -2.088862e+00  -2.094370e+00  1.280828e-03  6.910188e+03  8.525383e-01  1.567304e-04  3.242171e-04
    44  -2.077773e+00  -2.083282e+00  1.379723e-03  6.884977e+03  8.516403e-01  1.573872e-04  3.249813e-04
    45  -2.066681e+00  -2.072192e+00  1.486103e-03  6.858567e+03  8.506973e-01  1.580808e-04  3.257868e-04
    46  -2.055587e+00  -2.061099e+00  1.600525e-03  6.830906e+03  8.497072e-01  1.588133e-04  3.266359e-04
    47  -2.044489e+00  -2.050002e+00  1.723575e-03  6.801942e+03  8.486678e-01  1.595872e-04  3.275310e-04
    48  -2.033387e+00  -2.038903e+00  1.855885e-03  6.771620e+03  8.475767e-01  1.604050e-04  3.284747e-04
    49  -2.022282e+00  -2.027799e+00  1.998123e-03  6.739885e+03  8.464315e-01  1.612693e-04  3.294698e-04
    50  -2.011171e+00  -2.016691e+00  2.151017e-03  6.706677e+03  8.452295e-01  1.621830e-04  3.305192e-04
    51  -2.000055e+00  -2.005577e+00  2.315332e-03  6.671938e+03  8.439680e-01  1.631492e-04  3.316261e-04
    52  -1.988933e+00  -1.994459e+00  2.491891e-03  6.635606e+03  8.426444e-01  1.641713e-04  3.327939e-04
    53  -1.977805e+00  -1.983334e+00  2.681574e-03  6.597619e+03  8.412555e-01  1.652528e-04  3.340259e-04
    54  -1.966671e+00  -1.972202e+00  2.885299e-03  6.557914e+03  8.397985e-01  1.663975e-04  3.353261e-04
    55  -1.955528e+00  -1.961064e+00  3.104081e-03  6.516426e+03  8.382701e-01  1.676095e-04  3.366984e-04
    56  -1.944378e+00  -1.949917e+00  3.338977e-03  6.473087e+03  8.366670e-01  1.688932e-04  3.381471e-04
    57  -1.933218e+00  -1.938762e+00  3.591122e-03  6.427831e+03  8.349858e-01  1.702535e-04  3.396769e-04
    58  -1.922048e+00  -1.927597e+00  3.861724e-03  6.380588e+03  8.332228e-01  1.716954e-04  3.412926e-04
    59  -1.910867e+00  -1.916422e+00  4.152066e-03  6.331288e+03  8.313743e-01  1.732246e-04  3.429995e-04
    60  -1.899675e+00  -1.905235e+00  4.463517e-03  6.279861e+03  8.294364e-01  1.748471e-04  3.448031e-04
    61  -1.888469e+00  -1.894036e+00  4.797536e-03  6.226236e+03  8.274050e-01  1.765694e-04  3.467096e-04
    62  -1.877250e+00  -1.882823e+00  5.155655e-03  6.170341e+03  8.252760e-01  1.783985e-04  3.487254e-04
    63  -1.866015e+00  -1.871596e+00  5.539526e-03  6.112106e+03  8.230448e-01  1.803422e-04  3.508574e-04
    64  -1.854763e+00  -1.860353e+00  5.950900e-03  6.051456e+03  8.207069e-01  1.824089e-04  3.531131e-04
    65  -1.843494e+00  -1.849092e+00  6.391610e-03  5.988322e+03  8.182575e-01  1.846077e-04  3.555005e-04
    66  -1.832205e+00  -1.837812e+00  6.863620e-03  5.922633e+03  8.156917e-01  1.869486e-04  3.580283e-04
    67  -1.820894e+00  -1.826513e+00  7.369017e-03  5.854319e+03  8.130043e-01  1.894424e-04  3.607058e-04
    68  -1.809561e+00  -1.815191e+00  7.909987e-03  5.783313e+03  8.101900e-01  1.921011e-04  3.635432e-04
    69  -1.798203e+00  -1.803845e+00  8.488863e-03  5.709547e+03  8.072432e-01  1.949378e-04  3.665513e-04
    70  -1.786818e+00  -1.792473e+00  9.108117e-03  5.632957e+03  8.041580e-01  1.979670e-04  3.697421e-04
    71  -1.775404e+00  -1.781073e+00  9.770334e-03  5.553480e+03  8.009286e-01  2.012046e-04  3.731284e-04
    72  -1.763958e+00  -1.769643e+00  1.047826e-02  5.471060e+03  7.975485e-01  2.046680e-04  3.767242e-04
    73  -1.752479e+00  -1.758181e+00  1.123480e-02  5.385641e+03  7.940115e-01  2.083767e-04  3.805447e-04
    74  -1.740963e+00  -1.746683e+00  1.204299e-02  5.297173e+03  7.903106e-01  2.123523e-04  3.846066e-04
    75  -1.729407e+00  -1.735147e+00  1.290606e-02  5.205611e+03  7.864390e-01  2.166186e-04  3.889282e-04
    76  -1.717809e+00  -1.723569e+00  1.382737e-02  5.110915e+03  7.823894e-01  2.212024e-04  3.935292e-04
    77  -1.706164e+00  -1.711947e+00  1.481049e-02  5.013053e+03  7.781542e-01  2.261335e-04  3.984316e-04
    78  -1.694469e+00  -1.700277e+00  1.585915e-02  4.911998e+03  7.737255e-01  2.314453e-04  4.036595e-04
    79  -1.682720e+00  -1.688555e+00  1.697728e-02  4.807732e+03  7.690953e-01  2.371754e-04  4.092395e-04
    80  -1.670913e+00  -1.676776e+00  1.816896e-02  4.700247e+03  7.642550e-01  2.433662e-04  4.152009e-04
