     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.528886e+00  -1.829916e+00  4.936543e-05  5.717456e+00  1.296691e-01  4.857121e-01  2.890135e-02
     1  -1.517816e+00  -1.523316e+00  5.328937e-05  5.718653e+00  1.296420e-01  4.856612e-01  2.890135e-02
     2  -1.506747e+00  -1.512246e+00  5.752323e-05  5.716742e+00  1.296406e-01  4.858262e-01  2.890633e-02
     3  -1.495674e+00  -1.501175e+00  6.209370e-05  5.714732e+00  1.296391e-01  4.860000e-01  2.891159e-02
     4  -1.484603e+00  -1.490103e+00  6.702432e-05  5.712617e+00  1.296375e-01  4.861828e-01  2.891711e-02
     5  -1.473525e+00  -1.479029e+00  7.234881e-05  5.710391e+00  1.296358e-01  4.863754e-01  2.892293e-02
     6  -1.462454e+00  -1.467954e+00  7.809033e-05  5.708051e+00  1.296341e-01  4.865781e-01  2.892905e-02
     7  -1.451384e+00  -1.456884e+00  8.428458e-05  5.705590e+00  1.296322e-01  4.867914e-01  2.893550e-02
     8  -1.440312e+00  -1.445813e+00  9.096964e-05  5.703003e+00  1.296303e-01  4.870159e-01  2.894228e-02
     9  -1.429239e+00  -1.434740e+00  9.818356e-05  5.700281e+00  1.296283e-01  4.872523e-01  2.894942e-02
    10  -1.418163e+00  -1.423666e+00  1.059689e-04  5.697418e+00  1.296261e-01  4.875012e-01  2.895693e-02
    11  -1.407095e+00  -1.412594e+00  1.143624e-04  5.694408e+00  1.296238e-01  4.877631e-01  2.896483e-02
    12  -1.396027e+00  -1.401526e+00  1.234185e-04  5.691245e+00  1.296215e-01  4.880387e-01  2.897315e-02
    13  -1.384956e+00  -1.390456e+00  1.331900e-04  5.687918e+00  1.296189e-01  4.883289e-01  2.898190e-02
    14  -1.373890e+00  -1.379388e+00  1.437275e-04  5.684421e+00  1.296163e-01  4.886343e-01  2.899111e-02
    15  -1.362820e+00  -1.368320e+00  1.550994e-04  5.680745e+00  1.296135e-01  4.889558e-01  2.900080e-02
    16  -1.351755e+00  -1.357252e+00  1.673596e-04  5.676880e+00  1.296106e-01  4.892942e-01  2.901100e-02
    17  -1.340694e+00  -1.346189e+00  1.805806e-04  5.672819e+00  1.296075e-01  4.896503e-01  2.902173e-02
    18  -1.329630e+00  -1.335126e+00  1.948435e-04  5.668552e+00  1.296042e-01  4.900251e-01  2.903301e-02
    19  -1.318571e+00  -1.324065e+00  2.102204e-04  5.664067e+00  1.296008e-01  4.904196e-01  2.904489e-02
    20  -1.307513e+00  -1.313007e+00  2.268022e-04  5.659354e+00  1.295972e-01  4.908347e-01  2.905738e-02
    21  -1.296454e+00  -1.301948e+00  2.446857e-04  5.654403e+00  1.295934e-01  4.912718e-01  2.907053e-02
    22  -1.285395e+00  -1.290889e+00  2.639729e-04  5.649199e+00  1.295894e-01  4.917319e-01  2.908436e-02
    23  -1.274340e+00  -1.279832e+00  2.847617e-04  5.643733e+00  1.295852e-01  4.922161e-01  2.909892e-02
    24  -1.263290e+00  -1.268780e+00  3.071688e-04  5.637993e+00  1.295808e-01  4.927257e-01  2.911422e-02
    25  -1.252239e+00  -1.257729e+00  3.313271e-04  5.631964e+00  1.295761e-01  4.932620e-01  2.913033e-02
    26  -1.241193e+00  -1.246681e+00  3.573620e-04  5.625633e+00  1.295712e-01  4.938265e-01  2.914727e-02
    27  -1.230147e+00  -1.235635e+00  3.854278e-04  5.618985e+00  1.295660e-01  4.944207e-01  2.916509e-02
    28  -1.219101e+00  -1.224589e+00  4.156808e-04  5.612004e+00  1.295605e-01  4.950462e-01  2.918384e-02
    29  -1.208059e+00  -1.213545e+00  4.482776e-04  5.604674e+00  1.295548e-01  4.957046e-01  2.920356e-02
    30  -1.197018e+00  -1.202503e+00  4.834077e-04  5.596980e+00  1.295487e-01  4.963976e-01  2.922431e-02
    31  -1.185979e+00  -1.191464e+00  5.212579e-04  5.588905e+00  1.295423e-01  4.971271e-01  2.924614e-02
    32  -1.174943e+00  -1.180426e+00  5.620357e-04  5.580430e+00  1.295356e-01  4.978949e-01  2.926909e-02
    33  -1.163910e+00  -1.169392e+00  6.059606e-04  5.571539e+00  1.295285e-01  4.987031e-01  2.929324e-02
    34  -1.152878e+00  -1.158359e+00  6.532785e-04  5.562210e+00  1.295211e-01  4.995539e-01  2.931864e-02
    35  -1.141850e+00  -1.147329e+00  7.042385e-04  5.552424e+00  1.295132e-01  5.004496e-01  2.934536e-02
    36  -1.130823e+00  -1.136301e+00  7.591240e-04  5.542160e+00  1.295050e-01  5.013924e-01  2.937345e-02
    37  -1.119798e+00  -1.125275e+00  8.182252e-04  5.531396e+00  1.294962e-01  5.023850e-01  2.940301e-02
    38  -1.108775e+00  -1.114252e+00  8.818583e-04  5.520111e+00  1.294870e-01  5.034300e-01  2.943410e-02
    39  -1.097755e+00  -1.103230e+00  9.503637e-04  5.508280e+00  1.294774e-01  5.045301e-01  2.946679e-02
    40  -1.086736e+00  -1.092211e+00  1.024119e-03  5.495879e+00  1.294672e-01  5.056885e-01  2.950118e-02
    41  -1.075719e+00  -1.081193e+00  1.103493e-03  5.482883e+00  1.294564e-01  5.069081e-01  2.953735e-02
    42  -1.064705e+00  -1.070177e+00  1.188917e-03  5.469267e+00  1.294451e-01  5.081923e-01  2.957539e-02
