     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.949908e+00  -2.250938e+00  4.936543e-05  1.047774e+02  1.252378e-02  8.528344e-02  2.172382e-02
     1  -1.934677e+00  -1.942226e+00  5.328937e-05  7.506975e+01  1.747987e-02  1.007549e-01  2.172382e-02
     2  -1.919468e+00  -1.927006e+00  5.752323e-05  7.302074e+01  1.780744e-02  1.026250e-01  2.182297e-02
     3  -1.904263e+00  -1.911799e+00  6.209370e-05  7.098103e+01  1.814942e-02  1.045746e-01  2.192478e-02
     4  -1.889060e+00  -1.896595e+00  6.702432e-05  6.895343e+01  1.850617e-02  1.066070e-01  2.202934e-02
     5  -1.873837e+00  -1.881382e+00  7.234881e-05  6.694045e+01  1.887809e-02  1.087257e-01  2.213678e-02
     6  -1.858606e+00  -1.866155e+00  7.809033e-05  6.494554e+01  1.926533e-02  1.109334e-01  2.224718e-02
     7  -1.843353e+00  -1.850912e+00  8.428458e-05  6.297265e+01  1.966789e-02  1.132320e-01  2.236057e-02
     8  -1.828066e+00  -1.835642e+00  9.096964e-05  6.102396e+01  2.008604e-02  1.156252e-01  2.247710e-02
     9  -1.812742e+00  -1.820337e+00  9.818356e-05  5.910221e+01  2.051987e-02  1.181161e-01  2.259689e-02
    10  -1.797376e+00  -1.804991e+00  1.059689e-04  5.721031e+01  2.096932e-02  1.207073e-01  2.272001e-02
    11  -1.781980e+00  -1.789610e+00  1.143624e-04  5.535177e+01  2.143407e-02  1.234003e-01  2.284650e-02
    12  -1.766538e+00  -1.774190e+00  1.234185e-04  5.352915e+01  2.191392e-02  1.261972e-01  2.297643e-02
    13  -1.751047e+00  -1.758723e+00  1.331900e-04  5.174379e+01  2.240886e-02  1.291017e-01  2.310994e-02
    14  -1.735516e+00  -1.743212e+00  1.437275e-04  4.999797e+01  2.291851e-02  1.321157e-01  2.324708e-02
    15  -1.719932e+00  -1.727654e+00  1.550994e-04  4.829301e+01  2.344265e-02  1.352422e-01  2.338796e-02
    16  -1.704309e+00  -1.712050e+00  1.673596e-04  4.663028e+01  2.398095e-02  1.384838e-01  2.353264e-02
    17  -1.688643e+00  -1.696405e+00  1.805806e-04  4.501119e+01  2.453291e-02  1.418420e-01  2.368116e-02
    18  -1.672929e+00  -1.680715e+00  1.948435e-04  4.343570e+01  2.509847e-02  1.453214e-01  2.383366e-02
    19  -1.657177e+00  -1.664982e+00  2.102204e-04  4.190424e+01  2.567728e-02  1.489250e-01  2.399022e-02
    20  -1.641383e+00  -1.649208e+00  2.268022e-04  4.041707e+01  2.626900e-02  1.526559e-01  2.415092e-02
    21  -1.625547e+00  -1.633393e+00  2.446857e-04  3.897364e+01  2.687353e-02  1.565188e-01  2.431587e-02
    22  -1.609670e+00  -1.617536e+00  2.639729e-04  3.757346e+01  2.749075e-02  1.605187e-01  2.448521e-02
    23  -1.593761e+00  -1.601643e+00  2.847617e-04  3.621633e+01  2.812030e-02  1.646590e-01  2.465900e-02
    24  -1.577822e+00  -1.585718e+00  3.071688e-04  3.490188e+01  2.876190e-02  1.689439e-01  2.483731e-02
    25  -1.561847e+00  -1.569761e+00  3.313271e-04  3.362901e+01  2.941554e-02  1.733794e-01  2.502029e-02
    26  -1.545846e+00  -1.553773e+00  3.573620e-04  3.239686e+01  3.008111e-02  1.779714e-01  2.520806e-02
    27  -1.529813e+00  -1.537756e+00  3.854278e-04  3.120451e+01  3.075850e-02  1.827258e-01  2.540074e-02
    28  -1.513750e+00  -1.521708e+00  4.156808e-04  3.005078e+01  3.144778e-02  1.876503e-01  2.559852e-02
    29  -1.497665e+00  -1.505633e+00  4.482776e-04  2.893488e+01  3.214875e-02  1.927509e-01  2.580150e-02
    30  -1.481553e+00  -1.489534e+00  4.834077e-04  2.785582e+01  3.286133e-02  1.980348e-01  2.600981e-02
    31  -1.465419e+00  -1.473411e+00  5.212579e-04  2.681252e+01  3.358551e-02  2.035103e-01  2.622364e-02
    32  -1.449263e+00  -1.457266e+00  5.620357e-04  2.580407e+01  3.432115e-02  2.091852e-01  2.644312e-02
    33  -1.433089e+00  -1.441101e+00  6.059606e-04  2.482948e+01  3.506817e-02  2.150680e-01  2.666843e-02
    34  -1.416894e+00  -1.424916e+00  6.532785e-04  2.388771e+01  3.582653e-02  2.211684e-01  2.689974e-02
    35  -1.400682e+00  -1.408712e+00  7.042385e-04  2.297779e+01  3.659614e-02  2.274962e-01  2.713726e-02
    36  -1.384451e+00  -1.392490e+00  7.591240e-04  2.209877e+01  3.737691e-02  2.340616e-01  2.738117e-02
    37  -1.368203e+00  -1.376251e+00  8.182252e-04  2.124969e+01  3.816874e-02  2.408760e-01  2.763170e-02
    38  -1.351941e+00  -1.359996e+00  8.818583e-04  2.042968e+01  3.897147e-02  2.479505e-01  2.788904e-02
    39  -1.335663e+00  -1.343725e+00  9.503637e-04  1.963786e+01  3.978496e-02  2.552974e-01  2.815342e-02
    40  -1.319368e+00  -1.327439e+00  1.024119e-03  1.887328e+01  4.060913e-02  2.629303e-01  2.842511e-02
    41  -1.303062e+00  -1.311139e+00  1.103493e-03  1.813516e+01  4.144375e-02  2.708626e-01  2.870434e-02
    42  -1.286742e+00  -1.294825e+00  1.188917e-03  1.742270e+01  4.228859e-02  2.791083e-01  2.899134e-02
    43  -1.270410e+00  -1.278499e+00  1.280828e-03  1.673510e+01  4.314345e-02  2.876830e-01  2.928641e-02
    44  -1.254065e+00  -1.262161e+00  1.379723e-03  1.607156e+01  4.400811e-02  2.966031e-01  2.958983e-02
    45  -1.237710e+00  -1.245810e+00  1.486103e-03  1.543129e+01  4.488235e-02  3.058862e-01  2.990190e-02
    46  -1.221342e+00  -1.229449e+00  1.600525e-03  1.481360e+01  4.576587e-02  3.155502e-01  3.022293e-02
    47  -1.204964e+00  -1.213076e+00  1.723575e-03  1.421775e+01  4.665840e-02  3.256149e-01  3.055325e-02
    48  -1.188575e+00  -1.196692e+00  1.855885e-03  1.364304e+01  4.755961e-02  3.361010e-01  3.089321e-02
    49  -1.172177e+00  -1.180299e+00  1.998123e-03  1.308880e+01  4.846918e-02  3.470303e-01  3.124316e-02
    50  -1.155769e+00  -1.163896e+00  2.151017e-03  1.255437e+01  4.938675e-02  3.584262e-01  3.160349e-02
    51  -1.139351e+00  -1.147482e+00  2.315332e-03  1.203911e+01  5.031197e-02  3.703138e-01  3.197458e-02
    52  -1.122924e+00  -1.131060e+00  2.491891e-03  1.154240e+01  5.124444e-02  3.827196e-01  3.235686e-02
    53  -1.106488e+00  -1.114628e+00  2.681574e-03  1.106362e+01  5.218374e-02  3.956717e-01  3.275077e-02
    54  -1.090044e+00  -1.098188e+00  2.885299e-03  1.060223e+01  5.312939e-02  4.091998e-01  3.315673e-02
    55  -1.073592e+00  -1.081740e+00  3.104081e-03  1.015764e+01  5.408094e-02  4.233357e-01  3.357524e-02
    56  -1.057132e+00  -1.065284e+00  3.338977e-03  9.729303e+00  5.503793e-02  4.381141e-01  3.400681e-02
    57  -1.040664e+00  -1.048820e+00  3.591122e-03  9.316684e+00  5.599981e-02  4.535711e-01  3.445195e-02
    58  -1.024189e+00  -1.032349e+00  3.861724e-03  8.919268e+00  5.696607e-02  4.697455e-01  3.491122e-02
    59  -1.007707e+00  -1.015870e+00  4.152066e-03  8.536556e+00  5.793613e-02  4.866790e-01  3.538520e-02
    60  -9.912173e-01  -9.993837e-01  4.463517e-03  8.168062e+00  5.890942e-02  5.044157e-01  3.587450e-02
    61  -9.747207e-01  -9.828907e-01  4.797536e-03  7.813314e+00  5.988534e-02  5.230034e-01  3.637976e-02
    62  -9.582180e-01  -9.663910e-01  5.155655e-03  7.471860e+00  6.086324e-02  5.424925e-01  3.690166e-02
    63  -9.417088e-01  -9.498849e-01  5.539526e-03  7.143261e+00  6.184247e-02  5.629374e-01  3.744088e-02
    64  -9.251928e-01  -9.333723e-01  5.950900e-03  6.827081e+00  6.282238e-02  5.843968e-01  3.799820e-02
    65  -9.086711e-01  -9.168534e-01  6.391610e-03  6.522909e+00  6.380226e-02  6.069329e-01  3.857439e-02
    66  -8.921435e-01  -9.003287e-01  6.863620e-03  6.230349e+00  6.478138e-02  6.306125e-01  3.917026e-02
    67  -8.756099e-01  -8.837980e-01  7.369017e-03  5.949008e+00  6.575902e-02  6.555077e-01  3.978669e-02
    68  -8.590709e-01  -8.672617e-01  7.909987e-03  5.678511e+00  6.673443e-02  6.816957e-01  4.042458e-02
    69  -8.425266e-01  -8.507200e-01  8.488863e-03  5.418495e+00  6.770681e-02  7.092594e-01  4.108490e-02
    70  -8.259766e-01  -8.341727e-01  9.108117e-03  5.168605e+00  6.867538e-02  7.382885e-01  4.176866e-02
    71  -8.094215e-01  -8.176202e-01  9.770334e-03  4.928501e+00  6.963933e-02  7.688788e-01  4.247692e-02
    72  -7.928614e-01  -8.010626e-01  1.047826e-02  4.697853e+00  7.059782e-02  8.011336e-01  4.321081e-02
    73  -7.762965e-01  -7.845000e-01  1.123480e-02  4.476342e+00  7.155000e-02  8.351643e-01  4.397150e-02
    74  -7.597268e-01  -7.679326e-01  1.204299e-02  4.263658e+00  7.249500e-02  8.710911e-01  4.476025e-02
    75  -7.431524e-01  -7.513605e-01  1.290606e-02  4.059503e+00  7.343195e-02  9.090435e-01  4.557837e-02
    76  -7.265737e-01  -7.347839e-01  1.382737e-02  3.863586e+00  7.435994e-02  9.491611e-01  4.642725e-02
    77  -7.099904e-01  -7.182029e-01  1.481049e-02  3.675627e+00  7.527807e-02  9.915950e-01  4.730835e-02
    78  -6.934029e-01  -7.016175e-01  1.585915e-02  3.495353e+00  7.618542e-02  1.036509e+00  4.822323e-02
    79  -6.768112e-01  -6.850278e-01  1.697728e-02  3.322503e+00  7.708107e-02  1.084079e+00  4.917351e-02
    80  -6.602154e-01  -6.684340e-01  1.816896e-02  3.156820e+00  7.796409e-02  1.134496e+00  5.016092e-02
    81  -6.436157e-01  -6.518363e-01  1.943850e-02  2.998059e+00  7.883353e-02  1.187967e+00  5.118729e-02
    82  -6.270121e-01  -6.352346e-01  2.079041e-02  2.845980e+00  7.968846e-02  1.244716e+00  5.225455e-02
    83  -6.104047e-01  -6.186290e-01  2.222937e-02  2.700352e+00  8.052792e-02  1.304987e+00  5.336473e-02
    84  -5.937936e-01  -6.020198e-01  2.376030e-02  2.560951e+00  8.135099e-02  1.369044e+00  5.451998e-02
    85  -5.771791e-01  -5.854069e-01  2.538829e-02  2.427559e+00  8.215670e-02  1.437172e+00  5.572259e-02
    86  -5.605610e-01  -5.687906e-01  2.711870e-02  2.299967e+00  8.294412e-02  1.509682e+00  5.697497e-02
    87  -5.439395e-01  -5.521708e-01  2.895704e-02  2.177969e+00  8.371232e-02  1.586915e+00  5.827969e-02
    88  -5.273148e-01  -5.355476e-01  3.090905e-02  2.061369e+00  8.446037e-02  1.669236e+00  5.963942e-02
    89  -5.106867e-01  -5.189212e-01  3.298073e-02  1.949974e+00  8.518735e-02  1.757048e+00  6.105705e-02
    90  -4.940556e-01  -5.022916e-01  3.517823e-02  1.843598e+00  8.589237e-02  1.850787e+00  6.253561e-02
    91  -4.774214e-01  -4.856588e-01  3.750796e-02  1.742061e+00  8.657452e-02  1.950929e+00  6.407830e-02
    92  -4.607841e-01  -4.690231e-01  3.997652e-02  1.645188e+00  8.723294e-02  2.057994e+00  6.568855e-02
    93  -4.441440e-01  -4.523844e-01  4.259071e-02  1.552810e+00  8.786677e-02  2.172548e+00  6.736996e-02
    94  -4.275011e-01  -4.357428e-01  4.535754e-02  1.464761e+00  8.847518e-02  2.295210e+00  6.912635e-02
    95  -4.108551e-01  -4.190984e-01  4.828429e-02  1.380881e+00  8.905736e-02  2.426660e+00  7.096182e-02
    96  -3.942067e-01  -4.024511e-01  5.137828e-02  1.301015e+00  8.961252e-02  2.567636e+00  7.288065e-02
    97  -3.775556e-01  -3.858014e-01  5.464712e-02  1.225013e+00  9.013990e-02  2.718947e+00  7.488742e-02
    98  -3.609019e-01  -3.691490e-01  5.809861e-02  1.152728e+00  9.063877e-02  2.881484e+00  7.698700e-02
    99  -3.442457e-01  -3.524940e-01  6.174066e-02  1.084017e+00  9.110842e-02  3.056219e+00  7.918454e-02
   100  -3.275870e-01  -3.358365e-01  6.558137e-02  1.018744e+00  9.154819e-02  3.244220e+00  8.148552e-02
   101  -3.109260e-01  -3.191766e-01  6.962896e-02  9.567722e-01  9.195744e-02  3.446657e+00  8.389577e-02
   102  -2.942625e-01  -3.025143e-01  7.389183e-02  8.979727e-01  9.233558e-02  3.664817e+00  8.642147e-02
   103  -2.775967e-01  -2.858497e-01  7.837842e-02  8.422183e-01  9.268207e-02  3.900115e+00  8.906920e-02
   104  -2.609288e-01  -2.691828e-01  8.309731e-02  7.893862e-01  9.299638e-02  4.154105e+00  9.184594e-02
   105  -2.442585e-01  -2.525137e-01  8.805718e-02  7.393564e-01  9.327803e-02  4.428498e+00  9.475914e-02
   106  -2.275861e-01  -2.358423e-01  9.326673e-02  6.920129e-01  9.352662e-02  4.725178e+00  9.781671e-02
   107  -2.109117e-01  -2.191689e-01  9.873473e-02  6.472428e-01  9.374174e-02  5.046221e+00  1.010270e-01
   108  -1.942351e-01  -2.024933e-01  1.044700e-01  6.049365e-01  9.392306e-02  5.393915e+00  1.043991e-01
   109  -1.775564e-01  -1.858157e-01  1.104813e-01  5.649873e-01  9.407029e-02  5.770787e+00  1.079424e-01
   110  -1.608758e-01  -1.691360e-01  1.167774e-01  5.272922e-01  9.418319e-02  6.179623e+00  1.116671e-01
   111  -1.441932e-01  -1.524544e-01  1.233670e-01  4.917508e-01  9.426157e-02  6.623501e+00  1.155840e-01
   112  -1.275086e-01  -1.357708e-01  1.302589e-01  4.582658e-01  9.430527e-02  7.105827e+00  1.197047e-01
   113  -1.108221e-01  -1.190852e-01  1.374615e-01  4.267428e-01  9.431420e-02  7.630364e+00  1.240412e-01
   114  -9.413370e-02  -1.023978e-01  1.449834e-01  3.970904e-01  9.428833e-02  8.201280e+00  1.286068e-01
   115  -7.744341e-02  -8.570838e-02  1.528329e-01  3.692201e-01  9.422764e-02  8.823187e+00  1.334154e-01
   116  -6.075130e-02  -6.901716e-02  1.610180e-01  3.430462e-01  9.413220e-02  9.501197e+00  1.384817e-01
   117  -4.405732e-02  -5.232410e-02  1.695469e-01  3.184856e-01  9.400212e-02  1.024098e+01  1.438216e-01
   118  -2.736147e-02  -3.562917e-02  1.784273e-01  2.954581e-01  9.383755e-02  1.104882e+01  1.494519e-01
   119  -1.066380e-02  -1.893239e-02  1.876667e-01  2.738862e-01  9.363869e-02  1.193170e+01  1.553907e-01
   120  6.035708e-03  -2.233782e-03  1.972725e-01  2.536950e-01  9.340581e-02  1.289737e+01  1.616571e-01
   121  2.273702e-02  1.446664e-02  2.072515e-01  2.348125e-01  9.313920e-02  1.395445e+01  1.682716e-01
   122  3.944022e-02  3.116892e-02  2.176105e-01  2.171689e-01  9.283922e-02  1.511251e+01  1.752561e-01
   123  5.614523e-02  4.787304e-02  2.283559e-01  2.006974e-01  9.250626e-02  1.638222e+01  1.826339e-01
   124  7.285209e-02  6.457899e-02  2.394938e-01  1.853335e-01  9.214078e-02  1.777543e+01  1.904298e-01
   125  8.956088e-02  8.128684e-02  2.510298e-01  1.710153e-01  9.174325e-02  1.930537e+01  1.986704e-01
   126  1.062716e-01  9.799659e-02  2.629693e-01  1.576832e-01  9.131422e-02  2.098676e+01  2.073843e-01
   127  1.229842e-01  1.147083e-01  2.753172e-01  1.452804e-01  9.085426e-02  2.283601e+01  2.166016e-01
   128  1.396988e-01  1.314219e-01  2.880780e-01  1.337522e-01  9.036399e-02  2.487146e+01  2.263547e-01
   129  1.564155e-01  1.481376e-01  3.012559e-01  1.230464e-01  8.984406e-02  2.711355e+01  2.366784e-01
   130  1.731342e-01  1.648552e-01  3.148546e-01  1.131131e-01  8.929518e-02  2.958510e+01  2.476095e-01
   131  1.898550e-01  1.815751e-01  3.288774e-01  1.039046e-01  8.871808e-02  3.231165e+01  2.591876e-01
   132  2.065781e-01  1.982971e-01  3.433271e-01  9.537554e-02  8.811353e-02  3.532171e+01  2.714551e-01
   133  2.233034e-01  2.150213e-01  3.582062e-01  8.748269e-02  8.748233e-02  3.864717e+01  2.844569e-01
   134  2.400311e-01  2.317478e-01  3.735166e-01  8.018492e-02  8.682532e-02  4.232374e+01  2.982416e-01
   135  2.567612e-01  2.484767e-01  3.892599e-01  7.344322e-02  8.614337e-02  4.639139e+01  3.128607e-01
   136  2.734939e-01  2.652081e-01  4.054373e-01  6.722057e-02  8.543737e-02  5.089486e+01  3.283694e-01
   137  2.902291e-01  2.819421e-01  4.220493e-01  6.148190e-02  8.470823e-02  5.588431e+01  3.448270e-01
   138  3.069672e-01  2.986788e-01  4.390963e-01  5.619407e-02  8.395691e-02  6.141597e+01  3.622966e-01
   139  3.237081e-01  3.154183e-01  4.565780e-01  5.132574e-02  8.318435e-02  6.755290e+01  3.808459e-01
   140  3.404520e-01  3.321607e-01  4.744939e-01  4.684737e-02  8.239156e-02  7.436582e+01  4.005473e-01
   141  3.571989e-01  3.489062e-01  4.928430e-01  4.273114e-02  8.157951e-02  8.193415e+01  4.214781e-01
   142  3.739492e-01  3.656548e-01  5.116240e-01  3.895084e-02  8.074921e-02  9.034706e+01  4.437212e-01
   143  3.907027e-01  3.824067e-01  5.308350e-01  3.548187e-02  7.990168e-02  9.970468e+01  4.673654e-01
   144  4.074598e-01  3.991621e-01  5.504739e-01  3.230115e-02  7.903793e-02  1.101195e+02  4.925054e-01
   145  4.242204e-01  4.159209e-01  5.705382e-01  2.938704e-02  7.815896e-02  1.217180e+02  5.192427e-01
   146  4.409847e-01  4.326834e-01  5.910251e-01  2.671928e-02  7.726577e-02  1.346423e+02  5.476862e-01
   147  4.577529e-01  4.494497e-01  6.119315e-01  2.427895e-02  7.635935e-02  1.490524e+02  5.779519e-01
   148  4.745248e-01  4.662198e-01  6.332539e-01  2.204835e-02  7.544067e-02  1.651281e+02  6.101645e-01
   149  4.913007e-01  4.829938e-01  6.549885e-01  2.001103e-02  7.451066e-02  1.830717e+02  6.444568e-01
   150  5.080804e-01  4.997716e-01  6.771312e-01  1.815163e-02  7.357025e-02  2.031109e+02  6.809714e-01
   151  5.248641e-01  5.165533e-01  6.996779e-01  1.645585e-02  7.262032e-02  2.255021e+02  7.198607e-01
   152  5.416515e-01  5.333389e-01  7.226239e-01  1.491044e-02  7.166170e-02  2.505336e+02  7.612880e-01
   153  5.584426e-01  5.501282e-01  7.459645e-01  1.350307e-02  7.069521e-02  2.785303e+02  8.054276e-01
   154  5.752371e-01  5.669210e-01  7.696946e-01  1.222232e-02  6.972161e-02  3.098580e+02  8.524663e-01
   155  5.920349e-01  5.837172e-01  7.938092e-01  1.105760e-02  6.874165e-02  3.449285e+02  9.026040e-01
   156  6.088356e-01  6.005165e-01  8.183029e-01  9.999126e-03  6.775602e-02  3.842059e+02  9.560548e-01
   157  6.256388e-01  6.173185e-01  8.431702e-01  9.037839e-03  6.676539e-02  4.282129e+02  1.013047e+00
   158  6.424441e-01  6.341228e-01  8.684054e-01  8.165381e-03  6.577040e-02  4.775384e+02  1.073827e+00
   159  6.592510e-01  6.509289e-01  8.940028e-01  7.374041e-03  6.477170e-02  5.328461e+02  1.138655e+00
   160  6.760590e-01  6.677363e-01  9.199565e-01  6.656709e-03  6.376990e-02  5.948844e+02  1.207814e+00
   161  6.928673e-01  6.845445e-01  9.462603e-01  6.006842e-03  6.276562e-02  6.644968e+02  1.281604e+00
   162  7.096754e-01  7.013527e-01  9.729084e-01  5.418424e-03  6.175948e-02  7.426346e+02  1.360346e+00
   163  7.264827e-01  7.181603e-01  9.998945e-01  4.885927e-03  6.075213e-02  8.303712e+02  1.444387e+00
   164  7.432884e-01  7.349668e-01  1.027212e+00  4.404278e-03  5.974422e-02  9.289180e+02  1.534096e+00
   165  7.600919e-01  7.517714e-01  1.054856e+00  3.968828e-03  5.873643e-02  1.039642e+03  1.629869e+00
   166  7.768927e-01  7.685735e-01  1.082819e+00  3.575324e-03  5.772948e-02  1.164088e+03  1.732133e+00
   167  7.936901e-01  7.853726e-01  1.111094e+00  3.219873e-03  5.672409e-02  1.304000e+03  1.841343e+00
   168  8.104836e-01  8.021680e-01  1.139677e+00  2.898924e-03  5.572100e-02  1.461348e+03  1.957987e+00
   169  8.272728e-01  8.189593e-01  1.168559e+00  2.609235e-03  5.472096e-02  1.638362e+03  2.082592e+00
   170  8.440573e-01  8.357461e-01  1.197736e+00  2.347855e-03  5.372473e-02  1.837560e+03  2.215720e+00
   171  8.608369e-01  8.525281e-01  1.227200e+00  2.112097e-03  5.273303e-02  2.061792e+03  2.357976e+00
   172  8.776113e-01  8.693051e-01  1.256946e+00  1.899516e-03  5.174660e-02  2.314281e+03  2.510009e+00
   173  8.943805e-01  8.860768e-01  1.286966e+00  1.707894e-03  5.076611e-02  2.598675e+03  2.672516e+00
   174  9.111444e-01  9.028433e-01  1.317256e+00  1.535216e-03  4.979223e-02  2.919105e+03  2.846245e+00
   175  9.279030e-01  9.196045e-01  1.347808e+00  1.379654e-03  4.882556e-02  3.280245e+03  3.031999e+00
   176  9.446565e-01  9.363606e-01  1.378616e+00  1.239552e-03  4.786667e-02  3.687387e+03  3.230642e+00
   177  9.614051e-01  9.531115e-01  1.409675e+00  1.113408e-03  4.691608e-02  4.146529e+03  3.443100e+00
   178  9.781490e-01  9.698577e-01  1.440978e+00  9.998638e-04  4.597426e-02  4.664464e+03  3.670371e+00
   179  9.948883e-01  9.865993e-01  1.472519e+00  8.976877e-04  4.504168e-02  5.248890e+03  3.913523e+00
   180  1.011623e+00  1.003337e+00  1.504292e+00  8.057664e-04  4.411872e-02  5.908529e+03  4.173705e+00
   181  1.028355e+00  1.020070e+00  1.536292e+00  7.230928e-04  4.320573e-02  6.653272e+03  4.452153e+00
   182  1.045082e+00  1.036799e+00  1.568512e+00  6.487565e-04  4.230303e-02  7.494326e+03  4.750192e+00
   183  1.061807e+00  1.053525e+00  1.600947e+00  5.819345e-04  4.141086e-02  8.444400e+03  5.069249e+00
   184  1.078528e+00  1.070248e+00  1.633591e+00  5.218835e-04  4.052939e-02  9.517906e+03  5.410855e+00
   185  1.095247e+00  1.086968e+00  1.666439e+00  4.679306e-04  3.965888e-02  1.073120e+04  5.776660e+00
   186  1.111963e+00  1.103685e+00  1.699484e+00  4.194688e-04  3.879951e-02  1.210284e+04  6.168432e+00
   187  1.128677e+00  1.120401e+00  1.732722e+00  3.759505e-04  3.795137e-02  1.365387e+04  6.588077e+00
   188  1.145390e+00  1.137114e+00  1.766147e+00  3.368797e-04  3.711473e-02  1.540820e+04  7.037642e+00
   189  1.162100e+00  1.153825e+00  1.799754e+00  3.018113e-04  3.628960e-02  1.739296e+04  7.519327e+00
   190  1.178810e+00  1.170535e+00  1.833536e+00  2.703399e-04  3.547641e-02  1.963903e+04  8.035499e+00
   191  1.195518e+00  1.187244e+00  1.867490e+00  2.421051e-04  3.467502e-02  2.218133e+04  8.588699e+00
