     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.910246e+00  -3.211276e+00  4.936543e-05  7.966772e+04  1.349492e+00  1.080519e-05  7.589470e-05
     1  -2.899213e+00  -2.904694e+00  5.328937e-05  7.996072e+04  1.344547e+00  1.078538e-05  7.589470e-05
     2  -2.888175e+00  -2.893659e+00  5.752323e-05  7.991223e+04  1.344289e+00  1.079296e-05  7.592502e-05
     3  -2.877127e+00  -2.882616e+00  6.209370e-05  7.986119e+04  1.344017e+00  1.080095e-05  7.595695e-05
     4  -2.866078e+00  -2.871568e+00  6.702432e-05  7.980747e+04  1.343731e+00  1.080937e-05  7.599060e-05
     5  -2.855015e+00  -2.860511e+00  7.234881e-05  7.975093e+04  1.343429e+00  1.081825e-05  7.602606e-05
     6  -2.843955e+00  -2.849450e+00  7.809033e-05  7.969144e+04  1.343112e+00  1.082760e-05  7.606341e-05
     7  -2.832892e+00  -2.838389e+00  8.428458e-05  7.962887e+04  1.342778e+00  1.083745e-05  7.610275e-05
     8  -2.821823e+00  -2.827322e+00  9.096964e-05  7.956304e+04  1.342427e+00  1.084784e-05  7.614419e-05
     9  -2.810747e+00  -2.816249e+00  9.818356e-05  7.949378e+04  1.342057e+00  1.085879e-05  7.618785e-05
    10  -2.799664e+00  -2.805170e+00  1.059689e-04  7.942091e+04  1.341668e+00  1.087033e-05  7.623385e-05
    11  -2.788586e+00  -2.794090e+00  1.143624e-04  7.934428e+04  1.341258e+00  1.088249e-05  7.628230e-05
    12  -2.777502e+00  -2.783009e+00  1.234185e-04  7.926371e+04  1.340827e+00  1.089530e-05  7.633332e-05
    13  -2.766413e+00  -2.771922e+00  1.331900e-04  7.917897e+04  1.340374e+00  1.090881e-05  7.638708e-05
    14  -2.755324e+00  -2.760833e+00  1.437275e-04  7.908987e+04  1.339896e+00  1.092304e-05  7.644370e-05
    15  -2.744226e+00  -2.749740e+00  1.550994e-04  7.899618e+04  1.339394e+00  1.093804e-05  7.650336e-05
    16  -2.733131e+00  -2.738643e+00  1.673596e-04  7.889768e+04  1.338866e+00  1.095386e-05  7.656620e-05
    17  -2.722034e+00  -2.727547e+00  1.805806e-04  7.879417e+04  1.338310e+00  1.097053e-05  7.663238e-05
    18  -2.710931e+00  -2.716447e+00  1.948435e-04  7.868535e+04  1.337726e+00  1.098810e-05  7.670210e-05
    19  -2.699828e+00  -2.705344e+00  2.102204e-04  7.857099e+04  1.337111e+00  1.100662e-05  7.677554e-05
    20  -2.688723e+00  -2.694240e+00  2.268022e-04  7.845081e+04  1.336465e+00  1.102615e-05  7.685291e-05
    21  -2.677612e+00  -2.683132e+00  2.446857e-04  7.832452e+04  1.335784e+00  1.104674e-05  7.693442e-05
    22  -2.666496e+00  -2.672019e+00  2.639729e-04  7.819179e+04  1.335069e+00  1.106846e-05  7.702032e-05
    23  -2.655381e+00  -2.660903e+00  2.847617e-04  7.805234e+04  1.334317e+00  1.109136e-05  7.711083e-05
    24  -2.644264e+00  -2.649787e+00  3.071688e-04  7.790589e+04  1.333525e+00  1.111550e-05  7.720616e-05
    25  -2.633143e+00  -2.638668e+00  3.313271e-04  7.775206e+04  1.332694e+00  1.114097e-05  7.730661e-05
    26  -2.622022e+00  -2.627547e+00  3.573620e-04  7.759051e+04  1.331819e+00  1.116783e-05  7.741246e-05
    27  -2.610895e+00  -2.616423e+00  3.854278e-04  7.742086e+04  1.330900e+00  1.119617e-05  7.752399e-05
    28  -2.599763e+00  -2.605293e+00  4.156808e-04  7.724269e+04  1.329933e+00  1.122607e-05  7.764156e-05
    29  -2.588629e+00  -2.594160e+00  4.482776e-04  7.705564e+04  1.328916e+00  1.125762e-05  7.776546e-05
    30  -2.577490e+00  -2.583024e+00  4.834077e-04  7.685929e+04  1.327847e+00  1.129093e-05  7.789606e-05
    31  -2.566348e+00  -2.571883e+00  5.212579e-04  7.665319e+04  1.326724e+00  1.132608e-05  7.803372e-05
    32  -2.555202e+00  -2.560739e+00  5.620357e-04  7.643690e+04  1.325543e+00  1.136318e-05  7.817885e-05
    33  -2.544052e+00  -2.549591e+00  6.059606e-04  7.620996e+04  1.324302e+00  1.140236e-05  7.833184e-05
    34  -2.532897e+00  -2.538439e+00  6.532785e-04  7.597186e+04  1.322998e+00  1.144373e-05  7.849315e-05
    35  -2.521738e+00  -2.527282e+00  7.042385e-04  7.572211e+04  1.321628e+00  1.148743e-05  7.866325e-05
    36  -2.510572e+00  -2.516119e+00  7.591240e-04  7.546015e+04  1.320187e+00  1.153359e-05  7.884263e-05
    37  -2.499401e+00  -2.504951e+00  8.182252e-04  7.518545e+04  1.318674e+00  1.158237e-05  7.903185e-05
    38  -2.488224e+00  -2.493777e+00  8.818583e-04  7.489744e+04  1.317084e+00  1.163393e-05  7.923144e-05
    39  -2.477040e+00  -2.482596e+00  9.503637e-04  7.459554e+04  1.315413e+00  1.168843e-05  7.944202e-05
    40  -2.465848e+00  -2.471408e+00  1.024119e-03  7.427909e+04  1.313658e+00  1.174606e-05  7.966423e-05
    41  -2.454649e+00  -2.460212e+00  1.103493e-03  7.394749e+04  1.311814e+00  1.180702e-05  7.989874e-05
    42  -2.443441e+00  -2.449009e+00  1.188917e-03  7.360011e+04  1.309877e+00  1.187152e-05  8.014625e-05
    43  -2.432226e+00  -2.437797e+00  1.280828e-03  7.323626e+04  1.307843e+00  1.193977e-05  8.040756e-05
    44  -2.421000e+00  -2.426576e+00  1.379723e-03  7.285524e+04  1.305707e+00  1.201203e-05  8.068346e-05
    45  -2.409764e+00  -2.415345e+00  1.486103e-03  7.245633e+04  1.303463e+00  1.208855e-05  8.097486e-05
    46  -2.398517e+00  -2.404104e+00  1.600525e-03  7.203879e+04  1.301107e+00  1.216962e-05  8.128267e-05
    47  -2.387258e+00  -2.392851e+00  1.723575e-03  7.160187e+04  1.298634e+00  1.225554e-05  8.160791e-05
    48  -2.375986e+00  -2.381586e+00  1.855885e-03  7.114478e+04  1.296037e+00  1.234663e-05  8.195163e-05
    49  -2.364701e+00  -2.370307e+00  1.998123e-03  7.066673e+04  1.293310e+00  1.244325e-05  8.231498e-05
    50  -2.353401e+00  -2.359014e+00  2.151017e-03  7.016690e+04  1.290448e+00  1.254577e-05  8.269920e-05
    51  -2.342085e+00  -2.347706e+00  2.315332e-03  6.964445e+04  1.287445e+00  1.265462e-05  8.310559e-05
    52  -2.330752e+00  -2.336381e+00  2.491891e-03  6.909853e+04  1.284292e+00  1.277025e-05  8.353558e-05
    53  -2.319400e+00  -2.325039e+00  2.681574e-03  6.852826e+04  1.280983e+00  1.289314e-05  8.399069e-05
    54  -2.308030e+00  -2.313678e+00  2.885299e-03  6.793280e+04  1.277512e+00  1.302381e-05  8.447254e-05
    55  -2.296638e+00  -2.302296e+00  3.104081e-03  6.731125e+04  1.273869e+00  1.316285e-05  8.498290e-05
    56  -2.285223e+00  -2.290893e+00  3.338977e-03  6.666268e+04  1.270048e+00  1.331089e-05  8.552367e-05
