     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.746823e+00  -2.047853e+00  4.936543e-05  2.576397e+01  2.925540e-02  2.269260e-01  2.866345e-02
     1  -1.734632e+00  -1.740685e+00  5.328937e-05  2.330948e+01  3.233598e-02  2.385747e-01  2.866345e-02
     2  -1.722446e+00  -1.728496e+00  5.752323e-05  2.312872e+01  3.250721e-02  2.398052e-01  2.869935e-02
     3  -1.710256e+00  -1.716308e+00  6.209370e-05  2.294266e+01  3.268529e-02  2.410905e-01  2.873688e-02
     4  -1.698065e+00  -1.704117e+00  6.702432e-05  2.275123e+01  3.287048e-02  2.424332e-01  2.877612e-02
     5  -1.685858e+00  -1.691919e+00  7.234881e-05  2.255431e+01  3.306313e-02  2.438363e-01  2.881715e-02
     6  -1.673651e+00  -1.679712e+00  7.809033e-05  2.235187e+01  3.326348e-02  2.453026e-01  2.886004e-02
     7  -1.661432e+00  -1.667499e+00  8.428458e-05  2.214395e+01  3.347175e-02  2.468344e-01  2.890487e-02
     8  -1.649196e+00  -1.655271e+00  9.096964e-05  2.193040e+01  3.368833e-02  2.484356e-01  2.895175e-02
     9  -1.636940e+00  -1.643025e+00  9.818356e-05  2.171116e+01  3.391356e-02  2.501096e-01  2.900077e-02
    10  -1.624661e+00  -1.630757e+00  1.059689e-04  2.148621e+01  3.414778e-02  2.518599e-01  2.905204e-02
    11  -1.612367e+00  -1.618471e+00  1.143624e-04  2.125565e+01  3.439117e-02  2.536893e-01  2.910563e-02
    12  -1.600048e+00  -1.606164e+00  1.234185e-04  2.101951e+01  3.464406e-02  2.556013e-01  2.916165e-02
    13  -1.587699e+00  -1.593829e+00  1.331900e-04  2.077771e+01  3.490685e-02  2.576007e-01  2.922023e-02
    14  -1.575324e+00  -1.581467e+00  1.437275e-04  2.053036e+01  3.517981e-02  2.596909e-01  2.928146e-02
    15  -1.562913e+00  -1.569074e+00  1.550994e-04  2.027748e+01  3.546331e-02  2.618764e-01  2.934547e-02
    16  -1.550474e+00  -1.556649e+00  1.673596e-04  2.001919e+01  3.575762e-02  2.641613e-01  2.941238e-02
    17  -1.538002e+00  -1.544193e+00  1.805806e-04  1.975567e+01  3.606297e-02  2.665493e-01  2.948229e-02
    18  -1.525489e+00  -1.531700e+00  1.948435e-04  1.948694e+01  3.637977e-02  2.690459e-01  2.955534e-02
    19  -1.512941e+00  -1.519170e+00  2.102204e-04  1.921315e+01  3.670832e-02  2.716559e-01  2.963167e-02
    20  -1.500353e+00  -1.506602e+00  2.268022e-04  1.893452e+01  3.704885e-02  2.743837e-01  2.971141e-02
    21  -1.487720e+00  -1.493991e+00  2.446857e-04  1.865114e+01  3.740174e-02  2.772354e-01  2.979471e-02
    22  -1.475041e+00  -1.481334e+00  2.639729e-04  1.836318e+01  3.776733e-02  2.802166e-01  2.988172e-02
    23  -1.462319e+00  -1.468633e+00  2.847617e-04  1.807092e+01  3.814579e-02  2.833325e-01  2.997259e-02
    24  -1.449554e+00  -1.455890e+00  3.071688e-04  1.777466e+01  3.853730e-02  2.865880e-01  3.006744e-02
    25  -1.436738e+00  -1.443099e+00  3.313271e-04  1.747458e+01  3.894220e-02  2.899900e-01  3.016645e-02
    26  -1.423876e+00  -1.430259e+00  3.573620e-04  1.717093e+01  3.936071e-02  2.935449e-01  3.026978e-02
    27  -1.410960e+00  -1.417370e+00  3.854278e-04  1.686401e+01  3.979306e-02  2.972594e-01  3.037762e-02
    28  -1.397990e+00  -1.404427e+00  4.156808e-04  1.655403e+01  4.023953e-02  3.011410e-01  3.049014e-02
    29  -1.384970e+00  -1.391431e+00  4.482776e-04  1.624135e+01  4.070024e-02  3.051964e-01  3.060752e-02
    30  -1.371893e+00  -1.378382e+00  4.834077e-04  1.592629e+01  4.117534e-02  3.094331e-01  3.072995e-02
    31  -1.358762e+00  -1.365278e+00  5.212579e-04  1.560915e+01  4.166502e-02  3.138592e-01  3.085761e-02
    32  -1.345575e+00  -1.352118e+00  5.620357e-04  1.529029e+01  4.216935e-02  3.184827e-01  3.099071e-02
    33  -1.332332e+00  -1.338903e+00  6.059606e-04  1.497004e+01  4.268843e-02  3.233121e-01  3.112943e-02
    34  -1.319031e+00  -1.325630e+00  6.532785e-04  1.464873e+01  4.322235e-02  3.283566e-01  3.127401e-02
    35  -1.305672e+00  -1.312300e+00  7.042385e-04  1.432670e+01  4.377118e-02  3.336258e-01  3.142465e-02
    36  -1.292253e+00  -1.298911e+00  7.591240e-04  1.400430e+01  4.433494e-02  3.391294e-01  3.158159e-02
    37  -1.278775e+00  -1.285462e+00  8.182252e-04  1.368185e+01  4.491364e-02  3.448783e-01  3.174506e-02
    38  -1.265238e+00  -1.271954e+00  8.818583e-04  1.335972e+01  4.550724e-02  3.508830e-01  3.191529e-02
    39  -1.251641e+00  -1.258386e+00  9.503637e-04  1.303824e+01  4.611567e-02  3.571551e-01  3.209254e-02
    40  -1.237981e+00  -1.244757e+00  1.024119e-03  1.271770e+01  4.673891e-02  3.637073e-01  3.227707e-02
    41  -1.224263e+00  -1.231068e+00  1.103493e-03  1.239846e+01  4.737682e-02  3.705520e-01  3.246915e-02
    42  -1.210484e+00  -1.217319e+00  1.188917e-03  1.208085e+01  4.802921e-02  3.777024e-01  3.266903e-02
    43  -1.196645e+00  -1.203509e+00  1.280828e-03  1.176517e+01  4.869594e-02  3.851727e-01  3.287701e-02
    44  -1.182746e+00  -1.189640e+00  1.379723e-03  1.145170e+01  4.937681e-02  3.929782e-01  3.309339e-02
    45  -1.168786e+00  -1.175710e+00  1.486103e-03  1.114073e+01  5.007163e-02  4.011349e-01  3.331847e-02
    46  -1.154767e+00  -1.161720e+00  1.600525e-03  1.083254e+01  5.078011e-02  4.096595e-01  3.355258e-02
    47  -1.140689e+00  -1.147671e+00  1.723575e-03  1.052737e+01  5.150198e-02  4.185699e-01  3.379604e-02
    48  -1.126551e+00  -1.133562e+00  1.855885e-03  1.022549e+01  5.223694e-02  4.278850e-01  3.404920e-02
    49  -1.112355e+00  -1.119395e+00  1.998123e-03  9.927114e+00  5.298465e-02  4.376248e-01  3.431241e-02
    50  -1.098101e+00  -1.105169e+00  2.151017e-03  9.632467e+00  5.374474e-02  4.478107e-01  3.458605e-02
    51  -1.083789e+00  -1.090886e+00  2.315332e-03  9.341743e+00  5.451684e-02  4.584656e-01  3.487052e-02
    52  -1.069420e+00  -1.076545e+00  2.491891e-03  9.055134e+00  5.530053e-02  4.696134e-01  3.516622e-02
    53  -1.054995e+00  -1.062148e+00  2.681574e-03  8.772810e+00  5.609538e-02  4.812799e-01  3.547356e-02
    54  -1.040516e+00  -1.047695e+00  2.885299e-03  8.494940e+00  5.690090e-02  4.934920e-01  3.579299e-02
    55  -1.025981e+00  -1.033188e+00  3.104081e-03  8.221668e+00  5.771659e-02  5.062788e-01  3.612497e-02
    56  -1.011393e+00  -1.018626e+00  3.338977e-03  7.953114e+00  5.854197e-02  5.196718e-01  3.646998e-02
    57  -9.967520e-01  -1.004011e+00  3.591122e-03  7.689401e+00  5.937648e-02  5.337038e-01  3.682852e-02
    58  -9.820587e-01  -9.893432e-01  3.861724e-03  7.430630e+00  6.021957e-02  5.484103e-01  3.720113e-02
    59  -9.673142e-01  -9.746239e-01  4.152066e-03  7.176891e+00  6.107064e-02  5.638290e-01  3.758836e-02
    60  -9.525194e-01  -9.598538e-01  4.463517e-03  6.928263e+00  6.192910e-02  5.800004e-01  3.799078e-02
    61  -9.376748e-01  -9.450337e-01  4.797536e-03  6.684809e+00  6.279431e-02  5.969677e-01  3.840901e-02
    62  -9.227820e-01  -9.301646e-01  5.155655e-03  6.446587e+00  6.366561e-02  6.147771e-01  3.884368e-02
    63  -9.078415e-01  -9.152475e-01  5.539526e-03  6.213643e+00  6.454230e-02  6.334779e-01  3.929546e-02
    64  -8.928539e-01  -9.002830e-01  5.950900e-03  5.986003e+00  6.542372e-02  6.531237e-01  3.976506e-02
    65  -8.778206e-01  -8.852722e-01  6.391610e-03  5.763694e+00  6.630913e-02  6.737712e-01  4.025322e-02
    66  -8.627425e-01  -8.702161e-01  6.863620e-03  5.546735e+00  6.719775e-02  6.954810e-01  4.076070e-02
    67  -8.476202e-01  -8.551155e-01  7.369017e-03  5.335126e+00  6.808885e-02  7.183189e-01  4.128834e-02
    68  -8.324549e-01  -8.399714e-01  7.909987e-03  5.128868e+00  6.898160e-02  7.423553e-01  4.183698e-02
    69  -8.172474e-01  -8.247846e-01  8.488863e-03  4.927951e+00  6.987521e-02  7.676655e-01  4.240753e-02
    70  -8.019984e-01  -8.095560e-01  9.108117e-03  4.732356e+00  7.076883e-02  7.943312e-01  4.300095e-02
    71  -7.867089e-01  -7.942864e-01  9.770334e-03  4.542058e+00  7.166160e-02  8.224397e-01  4.361824e-02
    72  -7.713799e-01  -7.789768e-01  1.047826e-02  4.357029e+00  7.255264e-02  8.520850e-01  4.426046e-02
    73  -7.560122e-01  -7.636281e-01  1.123480e-02  4.177233e+00  7.344104e-02  8.833684e-01  4.492871e-02
    74  -7.406066e-01  -7.482411e-01  1.204299e-02  4.002627e+00  7.432589e-02  9.163994e-01  4.562418e-02
    75  -7.251641e-01  -7.328167e-01  1.290606e-02  3.833165e+00  7.520624e-02  9.512957e-01  4.634811e-02
    76  -7.096853e-01  -7.173557e-01  1.382737e-02  3.668796e+00  7.608112e-02  9.881844e-01  4.710180e-02
