     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.799756e+00  -3.100786e+00  4.936543e-05  3.713734e+04  1.180823e+00  2.477974e-05  1.188338e-04
     1  -2.788717e+00  -2.794201e+00  5.328937e-05  3.725647e+04  1.177047e+00  2.474009e-05  1.188338e-04
     2  -2.777675e+00  -2.783161e+00  5.752323e-05  3.723636e+04  1.176850e+00  2.475553e-05  1.188758e-04
     3  -2.766625e+00  -2.772115e+00  6.209370e-05  3.721518e+04  1.176643e+00  2.477180e-05  1.189201e-04
     4  -2.755574e+00  -2.761064e+00  6.702432e-05  3.719290e+04  1.176424e+00  2.478894e-05  1.189668e-04
     5  -2.744510e+00  -2.750007e+00  7.234881e-05  3.716945e+04  1.176194e+00  2.480701e-05  1.190160e-04
     6  -2.733450e+00  -2.738945e+00  7.809033e-05  3.714477e+04  1.175952e+00  2.482604e-05  1.190677e-04
     7  -2.722388e+00  -2.727884e+00  8.428458e-05  3.711882e+04  1.175697e+00  2.484609e-05  1.191223e-04
     8  -2.711320e+00  -2.716819e+00  9.096964e-05  3.709152e+04  1.175429e+00  2.486722e-05  1.191797e-04
     9  -2.700247e+00  -2.705749e+00  9.818356e-05  3.706279e+04  1.175146e+00  2.488948e-05  1.192402e-04
    10  -2.689168e+00  -2.694673e+00  1.059689e-04  3.703257e+04  1.174849e+00  2.491294e-05  1.193039e-04
    11  -2.678094e+00  -2.683596e+00  1.143624e-04  3.700079e+04  1.174537e+00  2.493766e-05  1.193710e-04
    12  -2.667016e+00  -2.672520e+00  1.234185e-04  3.696738e+04  1.174208e+00  2.496370e-05  1.194417e-04
    13  -2.655933e+00  -2.661439e+00  1.331900e-04  3.693223e+04  1.173862e+00  2.499113e-05  1.195161e-04
    14  -2.644851e+00  -2.650357e+00  1.437275e-04  3.689528e+04  1.173497e+00  2.502005e-05  1.195945e-04
    15  -2.633762e+00  -2.639271e+00  1.550994e-04  3.685642e+04  1.173114e+00  2.505051e-05  1.196771e-04
    16  -2.622675e+00  -2.628183e+00  1.673596e-04  3.681557e+04  1.172711e+00  2.508262e-05  1.197640e-04
    17  -2.611588e+00  -2.617096e+00  1.805806e-04  3.677264e+04  1.172287e+00  2.511645e-05  1.198556e-04
