     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.276489e+00  -3.577519e+00  4.936543e-05  1.000028e+06  2.030691e+00  7.017232e-07  1.746263e-05
     1  -3.265479e+00  -3.270949e+00  5.328937e-05  1.005906e+06  2.018825e+00  6.996700e-07  1.746263e-05
     2  -3.254459e+00  -3.259934e+00  5.752323e-05  1.004974e+06  2.018206e+00  7.004265e-07  1.747341e-05
     3  -3.243425e+00  -3.248907e+00  6.209370e-05  1.003992e+06  2.017554e+00  7.012247e-07  1.748478e-05
     4  -3.232384e+00  -3.237870e+00  6.702432e-05  1.002958e+06  2.016868e+00  7.020668e-07  1.749676e-05
     5  -3.221325e+00  -3.226820e+00  7.234881e-05  1.001870e+06  2.016145e+00  7.029553e-07  1.750940e-05
     6  -3.210265e+00  -3.215760e+00  7.809033e-05  1.000725e+06  2.015383e+00  7.038927e-07  1.752272e-05
     7  -3.199197e+00  -3.204696e+00  8.428458e-05  9.995205e+05  2.014581e+00  7.048811e-07  1.753677e-05
     8  -3.188118e+00  -3.193622e+00  9.096964e-05  9.982531e+05  2.013737e+00  7.059240e-07  1.755157e-05
     9  -3.177028e+00  -3.182537e+00  9.818356e-05  9.969194e+05  2.012848e+00  7.070244e-07  1.756719e-05
    10  -3.165928e+00  -3.171442e+00  1.059689e-04  9.955162e+05  2.011912e+00  7.081857e-07  1.758365e-05
    11  -3.154827e+00  -3.160342e+00  1.143624e-04  9.940406e+05  2.010927e+00  7.094107e-07  1.760101e-05
    12  -3.143717e+00  -3.149237e+00  1.234185e-04  9.924891e+05  2.009890e+00  7.107029e-07  1.761930e-05
    13  -3.132597e+00  -3.138122e+00  1.331900e-04  9.908574e+05  2.008799e+00  7.120666e-07  1.763859e-05
    14  -3.121473e+00  -3.127000e+00  1.437275e-04  9.891417e+05  2.007650e+00  7.135057e-07  1.765893e-05
    15  -3.110337e+00  -3.115869e+00  1.550994e-04  9.873378e+05  2.006442e+00  7.150246e-07  1.768038e-05
    16  -3.099198e+00  -3.104731e+00  1.673596e-04  9.854415e+05  2.005170e+00  7.166277e-07  1.770300e-05
    17  -3.088053e+00  -3.093589e+00  1.805806e-04  9.834490e+05  2.003831e+00  7.183194e-07  1.772684e-05
    18  -3.076898e+00  -3.082439e+00  1.948435e-04  9.813547e+05  2.002423e+00  7.201053e-07  1.775198e-05
    19  -3.065738e+00  -3.071282e+00  2.102204e-04  9.791540e+05  2.000942e+00  7.219910e-07  1.777850e-05
    20  -3.054571e+00  -3.060118e+00  2.268022e-04  9.768420e+05  1.999384e+00  7.239818e-07  1.780646e-05
    21  -3.043393e+00  -3.048946e+00  2.446857e-04  9.744128e+05  1.997744e+00  7.260844e-07  1.783595e-05
    22  -3.032206e+00  -3.037764e+00  2.639729e-04  9.718605e+05  1.996019e+00  7.283057e-07  1.786707e-05
    23  -3.021013e+00  -3.026573e+00  2.847617e-04  9.691799e+05  1.994205e+00  7.306523e-07  1.789990e-05
    24  -3.009815e+00  -3.015378e+00  3.071688e-04  9.663654e+05  1.992297e+00  7.331311e-07  1.793453e-05
    25  -2.998606e+00  -3.004174e+00  3.313271e-04  9.634103e+05  1.990290e+00  7.357505e-07  1.797107e-05
    26  -2.987390e+00  -2.992962e+00  3.573620e-04  9.603079e+05  1.988180e+00  7.385190e-07  1.800963e-05
    27  -2.976164e+00  -2.981741e+00  3.854278e-04  9.570514e+05  1.985960e+00  7.414459e-07  1.805032e-05
    28  -2.964926e+00  -2.970508e+00  4.156808e-04  9.536329e+05  1.983626e+00  7.445414e-07  1.809328e-05
    29  -2.953679e+00  -2.959266e+00  4.482776e-04  9.500455e+05  1.981172e+00  7.478155e-07  1.813863e-05
    30  -2.942421e+00  -2.948013e+00  4.834077e-04  9.462817e+05  1.978592e+00  7.512793e-07  1.818651e-05
    31  -2.931151e+00  -2.936749e+00  5.212579e-04  9.423331e+05  1.975879e+00  7.549452e-07  1.823708e-05
    32  -2.919871e+00  -2.925474e+00  5.620357e-04  9.381917e+05  1.973026e+00  7.588256e-07  1.829050e-05
    33  -2.908578e+00  -2.914188e+00  6.059606e-04  9.338490e+05  1.970028e+00  7.629343e-07  1.834692e-05
    34  -2.897272e+00  -2.902888e+00  6.532785e-04  9.292958e+05  1.966876e+00  7.672864e-07  1.840654e-05
    35  -2.885953e+00  -2.891575e+00  7.042385e-04  9.245229e+05  1.963563e+00  7.718979e-07  1.846956e-05
    36  -2.874618e+00  -2.880248e+00  7.591240e-04  9.195207e+05  1.960081e+00  7.767862e-07  1.853617e-05
    37  -2.863267e+00  -2.868905e+00  8.182252e-04  9.142791e+05  1.956421e+00  7.819700e-07  1.860661e-05
