     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.150639e+00  -2.451669e+00  4.936543e-05  4.192385e+02  4.558908e-01  3.532714e-03  1.800018e-03
     1  -2.139582e+00  -2.145075e+00  5.328937e-05  4.198460e+02  4.552311e-01  3.530157e-03  1.800018e-03
     2  -2.128525e+00  -2.134018e+00  5.752323e-05  4.197052e+02  4.551967e-01  3.531474e-03  1.800388e-03
     3  -2.117463e+00  -2.122959e+00  6.209370e-05  4.195571e+02  4.551604e-01  3.532862e-03  1.800777e-03
     4  -2.106403e+00  -2.111898e+00  6.702432e-05  4.194013e+02  4.551222e-01  3.534323e-03  1.801187e-03
     5  -2.095334e+00  -2.100834e+00  7.234881e-05  4.192373e+02  4.550820e-01  3.535861e-03  1.801619e-03
     6  -2.084272e+00  -2.089768e+00  7.809033e-05  4.190648e+02  4.550397e-01  3.537481e-03  1.802074e-03
     7  -2.073211e+00  -2.078707e+00  8.428458e-05  4.188835e+02  4.549952e-01  3.539186e-03  1.802552e-03
     8  -2.062147e+00  -2.067644e+00  9.096964e-05  4.186926e+02  4.549484e-01  3.540981e-03  1.803055e-03
     9  -2.051081e+00  -2.056578e+00  9.818356e-05  4.184919e+02  4.548991e-01  3.542872e-03  1.803585e-03
    10  -2.040011e+00  -2.045511e+00  1.059689e-04  4.182807e+02  4.548472e-01  3.544862e-03  1.804143e-03
    11  -2.028949e+00  -2.034445e+00  1.143624e-04  4.180587e+02  4.547927e-01  3.546958e-03  1.804731e-03
    12  -2.017886e+00  -2.023383e+00  1.234185e-04  4.178252e+02  4.547353e-01  3.549163e-03  1.805349e-03
    13  -2.006821e+00  -2.012318e+00  1.331900e-04  4.175797e+02  4.546749e-01  3.551486e-03  1.805999e-03
    14  -1.995759e+00  -2.001255e+00  1.437275e-04  4.173216e+02  4.546114e-01  3.553931e-03  1.806684e-03
    15  -1.984693e+00  -1.990191e+00  1.550994e-04  4.170501e+02  4.545446e-01  3.556506e-03  1.807405e-03
    16  -1.973633e+00  -1.979128e+00  1.673596e-04  4.167647e+02  4.544743e-01  3.559216e-03  1.808163e-03
    17  -1.962575e+00  -1.968068e+00  1.805806e-04  4.164647e+02  4.544004e-01  3.562069e-03  1.808961e-03
    18  -1.951514e+00  -1.957009e+00  1.948435e-04  4.161494e+02  4.543227e-01  3.565073e-03  1.809801e-03
    19  -1.940458e+00  -1.945951e+00  2.102204e-04  4.158180e+02  4.542410e-01  3.568236e-03  1.810685e-03
    20  -1.929403e+00  -1.934895e+00  2.268022e-04  4.154697e+02  4.541550e-01  3.571566e-03  1.811616e-03
    21  -1.918347e+00  -1.923840e+00  2.446857e-04  4.151036e+02  4.540646e-01  3.575071e-03  1.812595e-03
    22  -1.907290e+00  -1.912783e+00  2.639729e-04  4.147187e+02  4.539695e-01  3.578763e-03  1.813625e-03
    23  -1.896237e+00  -1.901728e+00  2.847617e-04  4.143144e+02  4.538695e-01  3.582651e-03  1.814710e-03
    24  -1.885188e+00  -1.890677e+00  3.071688e-04  4.138897e+02  4.537644e-01  3.586743e-03  1.815851e-03
    25  -1.874139e+00  -1.879629e+00  3.313271e-04  4.134434e+02  4.536539e-01  3.591051e-03  1.817052e-03
    26  -1.863094e+00  -1.868582e+00  3.573620e-04  4.129747e+02  4.535377e-01  3.595588e-03  1.818316e-03
    27  -1.852049e+00  -1.857537e+00  3.854278e-04  4.124823e+02  4.534155e-01  3.600364e-03  1.819646e-03
    28  -1.841004e+00  -1.846492e+00  4.156808e-04  4.119652e+02  4.532871e-01  3.605395e-03  1.821046e-03
    29  -1.829963e+00  -1.835449e+00  4.482776e-04  4.114220e+02  4.531521e-01  3.610692e-03  1.822519e-03
    30  -1.818922e+00  -1.824408e+00  4.834077e-04  4.108517e+02  4.530102e-01  3.616271e-03  1.824069e-03
    31  -1.807884e+00  -1.813368e+00  5.212579e-04  4.102528e+02  4.528610e-01  3.622146e-03  1.825700e-03
    32  -1.796848e+00  -1.802331e+00  5.620357e-04  4.096241e+02  4.527043e-01  3.628334e-03  1.827417e-03
    33  -1.785815e+00  -1.791296e+00  6.059606e-04  4.089642e+02  4.525395e-01  3.634850e-03  1.829224e-03
    34  -1.774783e+00  -1.780264e+00  6.532785e-04  4.082716e+02  4.523664e-01  3.641713e-03  1.831125e-03
    35  -1.763754e+00  -1.769233e+00  7.042385e-04  4.075447e+02  4.521845e-01  3.648942e-03  1.833126e-03
    36  -1.752726e+00  -1.758205e+00  7.591240e-04  4.067820e+02  4.519934e-01  3.656556e-03  1.835232e-03
    37  -1.741700e+00  -1.747178e+00  8.182252e-04  4.059817e+02  4.517925e-01  3.664578e-03  1.837448e-03
    38  -1.730676e+00  -1.736153e+00  8.818583e-04  4.051423e+02  4.515815e-01  3.673029e-03  1.839780e-03
    39  -1.719655e+00  -1.725131e+00  9.503637e-04  4.042618e+02  4.513599e-01  3.681932e-03  1.842234e-03
    40  -1.708634e+00  -1.714109e+00  1.024119e-03  4.033385e+02  4.511270e-01  3.691314e-03  1.844818e-03
    41  -1.697616e+00  -1.703090e+00  1.103493e-03  4.023702e+02  4.508824e-01  3.701199e-03  1.847537e-03
    42  -1.686599e+00  -1.692072e+00  1.188917e-03  4.013552e+02  4.506256e-01  3.711617e-03  1.850399e-03
    43  -1.675585e+00  -1.681057e+00  1.280828e-03  4.002914e+02  4.503558e-01  3.722596e-03  1.853411e-03
    44  -1.664571e+00  -1.670043e+00  1.379723e-03  3.991765e+02  4.500726e-01  3.734167e-03  1.856581e-03
    45  -1.653560e+00  -1.659031e+00  1.486103e-03  3.980083e+02  4.497751e-01  3.746366e-03  1.859919e-03
    46  -1.642550e+00  -1.648020e+00  1.600525e-03  3.967845e+02  4.494629e-01  3.759225e-03  1.863432e-03
