     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.592919e+00  -1.893949e+00  4.936543e-05  8.898192e+00  5.575221e-02  4.759564e-01  3.533099e-02
     1  -1.581672e+00  -1.587259e+00  5.328937e-05  8.754385e+00  5.666804e-02  4.798497e-01  3.533099e-02
     2  -1.570423e+00  -1.576011e+00  5.752323e-05  8.738797e+00  5.671640e-02  4.805007e-01  3.534741e-02
     3  -1.559167e+00  -1.564759e+00  6.209370e-05  8.722459e+00  5.676716e-02  4.811855e-01  3.536468e-02
     4  -1.547910e+00  -1.553502e+00  6.702432e-05  8.705338e+00  5.682043e-02  4.819058e-01  3.538284e-02
     5  -1.536641e+00  -1.542239e+00  7.234881e-05  8.687395e+00  5.687634e-02  4.826637e-01  3.540195e-02
     6  -1.525375e+00  -1.530972e+00  7.809033e-05  8.668598e+00  5.693502e-02  4.834610e-01  3.542204e-02
     7  -1.514105e+00  -1.519704e+00  8.428458e-05  8.648918e+00  5.699657e-02  4.842993e-01  3.544317e-02
     8  -1.502827e+00  -1.508429e+00  9.096964e-05  8.628308e+00  5.706115e-02  4.851814e-01  3.546538e-02
     9  -1.491540e+00  -1.497147e+00  9.818356e-05  8.606725e+00  5.712893e-02  4.861094e-01  3.548875e-02
    10  -1.480244e+00  -1.485855e+00  1.059689e-04  8.584126e+00  5.720005e-02  4.870860e-01  3.551334e-02
    11  -1.468948e+00  -1.474559e+00  1.143624e-04  8.560481e+00  5.727465e-02  4.881133e-01  3.553918e-02
    12  -1.457644e+00  -1.463259e+00  1.234185e-04  8.535747e+00  5.735288e-02  4.891937e-01  3.556635e-02
    13  -1.446328e+00  -1.451949e+00  1.331900e-04  8.509870e+00  5.743495e-02  4.903306e-01  3.559493e-02
    14  -1.435007e+00  -1.440631e+00  1.437275e-04  8.482809e+00  5.752101e-02  4.915266e-01  3.562498e-02
    15  -1.423672e+00  -1.429303e+00  1.550994e-04  8.454515e+00  5.761127e-02  4.927851e-01  3.565658e-02
