     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.915774e+00  -2.216804e+00  4.936543e-05  8.276875e+01  2.966141e-01  2.218389e-02  5.022369e-03
     1  -1.904713e+00  -1.910208e+00  5.328937e-05  8.285963e+01  2.962888e-01  2.217172e-02  5.022369e-03
     2  -1.893653e+00  -1.899148e+00  5.752323e-05  8.283391e+01  2.962718e-01  2.217924e-02  5.023293e-03
     3  -1.882589e+00  -1.888086e+00  6.209370e-05  8.280685e+01  2.962539e-01  2.218716e-02  5.024266e-03
     4  -1.871527e+00  -1.877022e+00  6.702432e-05  8.277838e+01  2.962350e-01  2.219550e-02  5.025289e-03
     5  -1.860456e+00  -1.865956e+00  7.234881e-05  8.274843e+01  2.962152e-01  2.220427e-02  5.026367e-03
     6  -1.849393e+00  -1.854889e+00  7.809033e-05  8.271691e+01  2.961944e-01  2.221352e-02  5.027502e-03
     7  -1.838331e+00  -1.843826e+00  8.428458e-05  8.268377e+01  2.961724e-01  2.222324e-02  5.028695e-03
     8  -1.827266e+00  -1.832763e+00  9.096964e-05  8.264892e+01  2.961493e-01  2.223348e-02  5.029952e-03
     9  -1.816200e+00  -1.821698e+00  9.818356e-05  8.261225e+01  2.961250e-01  2.224426e-02  5.031274e-03
    10  -1.805131e+00  -1.810630e+00  1.059689e-04  8.257367e+01  2.960994e-01  2.225562e-02  5.032667e-03
    11  -1.794070e+00  -1.799565e+00  1.143624e-04  8.253311e+01  2.960725e-01  2.226756e-02  5.034132e-03
    12  -1.783008e+00  -1.788503e+00  1.234185e-04  8.249047e+01  2.960442e-01  2.228014e-02  5.035673e-03
    13  -1.771944e+00  -1.777441e+00  1.331900e-04  8.244562e+01  2.960145e-01  2.229338e-02  5.037296e-03
    14  -1.760884e+00  -1.766379e+00  1.437275e-04  8.239847e+01  2.959831e-01  2.230732e-02  5.039004e-03
    15  -1.749820e+00  -1.755317e+00  1.550994e-04  8.234889e+01  2.959502e-01  2.232199e-02  5.040801e-03
    16  -1.738763e+00  -1.744256e+00  1.673596e-04  8.229676e+01  2.959155e-01  2.233744e-02  5.042692e-03
    17  -1.727708e+00  -1.733200e+00  1.805806e-04  8.224198e+01  2.958791e-01  2.235369e-02  5.044682e-03
    18  -1.716651e+00  -1.722144e+00  1.948435e-04  8.218439e+01  2.958408e-01  2.237081e-02  5.046776e-03
    19  -1.705598e+00  -1.711089e+00  2.102204e-04  8.212386e+01  2.958005e-01  2.238882e-02  5.048980e-03
    20  -1.694548e+00  -1.700038e+00  2.268022e-04  8.206024e+01  2.957581e-01  2.240778e-02  5.051299e-03
    21  -1.683496e+00  -1.688987e+00  2.446857e-04  8.199338e+01  2.957135e-01  2.242775e-02  5.053739e-03
    22  -1.672444e+00  -1.677935e+00  2.639729e-04  8.192310e+01  2.956666e-01  2.244877e-02  5.056307e-03
    23  -1.661397e+00  -1.666885e+00  2.847617e-04  8.184926e+01  2.956173e-01  2.247089e-02  5.059009e-03
    24  -1.650354e+00  -1.655840e+00  3.071688e-04  8.177169e+01  2.955655e-01  2.249418e-02  5.061852e-03
    25  -1.639311e+00  -1.644797e+00  3.313271e-04  8.169020e+01  2.955110e-01  2.251870e-02  5.064843e-03
    26  -1.628273e+00  -1.633757e+00  3.573620e-04  8.160460e+01  2.954537e-01  2.254450e-02  5.067990e-03
    27  -1.617235e+00  -1.622719e+00  3.854278e-04  8.151468e+01  2.953935e-01  2.257167e-02  5.071301e-03
    28  -1.606198e+00  -1.611681e+00  4.156808e-04  8.142023e+01  2.953301e-01  2.260028e-02  5.074786e-03
    29  -1.595165e+00  -1.600646e+00  4.482776e-04  8.132104e+01  2.952636e-01  2.263039e-02  5.078452e-03
    30  -1.584133e+00  -1.589614e+00  4.834077e-04  8.121689e+01  2.951936e-01  2.266210e-02  5.082310e-03
    31  -1.573103e+00  -1.578583e+00  5.212579e-04  8.110753e+01  2.951200e-01  2.269549e-02  5.086369e-03
    32  -1.562077e+00  -1.567555e+00  5.620357e-04  8.099272e+01  2.950427e-01  2.273063e-02  5.090639e-03
    33  -1.551055e+00  -1.556531e+00  6.059606e-04  8.087221e+01  2.949615e-01  2.276764e-02  5.095132e-03
    34  -1.540034e+00  -1.545509e+00  6.532785e-04  8.074572e+01  2.948762e-01  2.280661e-02  5.099859e-03
    35  -1.529016e+00  -1.534490e+00  7.042385e-04  8.061299e+01  2.947865e-01  2.284763e-02  5.104832e-03
    36  -1.518001e+00  -1.523473e+00  7.591240e-04  8.047370e+01  2.946922e-01  2.289084e-02  5.110065e-03
    37  -1.506988e+00  -1.512459e+00  8.182252e-04  8.032757e+01  2.945932e-01  2.293634e-02  5.115571e-03
    38  -1.495978e+00  -1.501448e+00  8.818583e-04  8.017427e+01  2.944891e-01  2.298425e-02  5.121364e-03
    39  -1.484971e+00  -1.490440e+00  9.503637e-04  8.001349e+01  2.943798e-01  2.303471e-02  5.127458e-03
    40  -1.473965e+00  -1.479433e+00  1.024119e-03  7.984487e+01  2.942650e-01  2.308786e-02  5.133871e-03
    41  -1.462963e+00  -1.468429e+00  1.103493e-03  7.966806e+01  2.941444e-01  2.314384e-02  5.140618e-03
    42  -1.451964e+00  -1.457429e+00  1.188917e-03  7.948270e+01  2.940177e-01  2.320281e-02  5.147717e-03
    43  -1.440968e+00  -1.446431e+00  1.280828e-03  7.928843e+01  2.938847e-01  2.326493e-02  5.155186e-03
    44  -1.429973e+00  -1.435436e+00  1.379723e-03  7.908483e+01  2.937450e-01  2.333036e-02  5.163045e-03
    45  -1.418982e+00  -1.424443e+00  1.486103e-03  7.887150e+01  2.935984e-01  2.339931e-02  5.171314e-03
    46  -1.407993e+00  -1.413453e+00  1.600525e-03  7.864802e+01  2.934444e-01  2.347196e-02  5.180014e-03
    47  -1.397006e+00  -1.402465e+00  1.723575e-03  7.841395e+01  2.932827e-01  2.354851e-02  5.189169e-03
    48  -1.386022e+00  -1.391479e+00  1.855885e-03  7.816885e+01  2.931130e-01  2.362919e-02  5.198803e-03
    49  -1.375040e+00  -1.380496e+00  1.998123e-03  7.791225e+01  2.929349e-01  2.371421e-02  5.208940e-03
    50  -1.364059e+00  -1.369515e+00  2.151017e-03  7.764367e+01  2.927479e-01  2.380384e-02  5.219607e-03
    51  -1.353081e+00  -1.358535e+00  2.315332e-03  7.736262e+01  2.925517e-01  2.389833e-02  5.230833e-03
    52  -1.342104e+00  -1.347558e+00  2.491891e-03  7.706858e+01  2.923458e-01  2.399795e-02  5.242647e-03
    53  -1.331129e+00  -1.336582e+00  2.681574e-03  7.676105e+01  2.921298e-01  2.410300e-02  5.255081e-03
    54  -1.320156e+00  -1.325608e+00  2.885299e-03  7.643949e+01  2.919032e-01  2.421379e-02  5.268166e-03
    55  -1.309183e+00  -1.314635e+00  3.104081e-03  7.610336e+01  2.916654e-01  2.433065e-02  5.281939e-03
    56  -1.298212e+00  -1.303663e+00  3.338977e-03  7.575209e+01  2.914161e-01  2.445393e-02  5.296435e-03
    57  -1.287242e+00  -1.292692e+00  3.591122e-03  7.538511e+01  2.911546e-01  2.458400e-02  5.311695e-03
    58  -1.276272e+00  -1.281722e+00  3.861724e-03  7.500184e+01  2.908804e-01  2.472127e-02  5.327758e-03
    59  -1.265302e+00  -1.270752e+00  4.152066e-03  7.460169e+01  2.905930e-01  2.486616e-02  5.344670e-03
    60  -1.254332e+00  -1.259782e+00  4.463517e-03  7.418405e+01  2.902916e-01  2.501913e-02  5.362475e-03
    61  -1.243361e+00  -1.248812e+00  4.797536e-03  7.374831e+01  2.899757e-01  2.518066e-02  5.381222e-03
    62  -1.232389e+00  -1.237841e+00  5.155655e-03  7.329386e+01  2.896446e-01  2.535127e-02  5.400964e-03
    63  -1.221416e+00  -1.226868e+00  5.539526e-03  7.282006e+01  2.892977e-01  2.553151e-02  5.421754e-03
    64  -1.210441e+00  -1.215894e+00  5.950900e-03  7.232629e+01  2.889341e-01  2.572198e-02  5.443650e-03
    65  -1.199464e+00  -1.204918e+00  6.391610e-03  7.181191e+01  2.885533e-01  2.592331e-02  5.466716e-03
    66  -1.188484e+00  -1.193939e+00  6.863620e-03  7.127630e+01  2.881544e-01  2.613619e-02  5.491014e-03
    67  -1.177500e+00  -1.182957e+00  7.369017e-03  7.071882e+01  2.877367e-01  2.636133e-02  5.516615e-03
    68  -1.166512e+00  -1.171971e+00  7.909987e-03  7.013884e+01  2.872992e-01  2.659954e-02  5.543592e-03
    69  -1.155520e+00  -1.160981e+00  8.488863e-03  6.953575e+01  2.868412e-01  2.685166e-02  5.572023e-03
    70  -1.144521e+00  -1.149985e+00  9.108117e-03  6.890893e+01  2.863618e-01  2.711858e-02  5.601992e-03
    71  -1.133516e+00  -1.138984e+00  9.770334e-03  6.825776e+01  2.858600e-01  2.740131e-02  5.633587e-03
    72  -1.122504e+00  -1.127975e+00  1.047826e-02  6.758169e+01  2.853349e-01  2.770088e-02  5.666903e-03
    73  -1.111484e+00  -1.116959e+00  1.123480e-02  6.688013e+01  2.847855e-01  2.801844e-02  5.702040e-03
    74  -1.100454e+00  -1.105934e+00  1.204299e-02  6.615255e+01  2.842108e-01  2.835523e-02  5.739105e-03
