     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.531824e+00  -1.832854e+00  4.936543e-05  5.834668e+00  7.289211e-02  6.348098e-01  3.815833e-02
     1  -1.520689e+00  -1.526221e+00  5.328937e-05  5.800476e+00  7.332178e-02  6.366780e-01  3.815833e-02
     2  -1.509553e+00  -1.515085e+00  5.752323e-05  5.795110e+00  7.334434e-02  6.371695e-01  3.817013e-02
     3  -1.498411e+00  -1.503946e+00  6.209370e-05  5.789473e+00  7.336804e-02  6.376869e-01  3.818254e-02
     4  -1.487271e+00  -1.492805e+00  6.702432e-05  5.783551e+00  7.339296e-02  6.382316e-01  3.819560e-02
     5  -1.476120e+00  -1.481660e+00  7.234881e-05  5.777329e+00  7.341914e-02  6.388049e-01  3.820934e-02
     6  -1.464974e+00  -1.470511e+00  7.809033e-05  5.770794e+00  7.344666e-02  6.394085e-01  3.822381e-02
     7  -1.453827e+00  -1.459365e+00  8.428458e-05  5.763934e+00  7.347557e-02  6.400435e-01  3.823902e-02
     8  -1.442675e+00  -1.448215e+00  9.096964e-05  5.756731e+00  7.350594e-02  6.407120e-01  3.825503e-02
     9  -1.431519e+00  -1.437061e+00  9.818356e-05  5.749167e+00  7.353787e-02  6.414157e-01  3.827188e-02
    10  -1.420356e+00  -1.425901e+00  1.059689e-04  5.741224e+00  7.357141e-02  6.421566e-01  3.828961e-02
    11  -1.409198e+00  -1.414741e+00  1.143624e-04  5.732889e+00  7.360664e-02  6.429363e-01  3.830826e-02
    12  -1.398036e+00  -1.403581e+00  1.234185e-04  5.724144e+00  7.364364e-02  6.437568e-01  3.832789e-02
    13  -1.386868e+00  -1.392416e+00  1.331900e-04  5.714965e+00  7.368251e-02  6.446206e-01  3.834853e-02
    14  -1.375699e+00  -1.381248e+00  1.437275e-04  5.705335e+00  7.372334e-02  6.455299e-01  3.837025e-02
    15  -1.364522e+00  -1.370075e+00  1.550994e-04  5.695232e+00  7.376622e-02  6.464870e-01  3.839311e-02
    16  -1.353347e+00  -1.358899e+00  1.673596e-04  5.684635e+00  7.381125e-02  6.474946e-01  3.841715e-02
    17  -1.342169e+00  -1.347722e+00  1.805806e-04  5.673526e+00  7.385851e-02  6.485548e-01  3.844244e-02
    18  -1.330983e+00  -1.336540e+00  1.948435e-04  5.661877e+00  7.390814e-02  6.496710e-01  3.846904e-02
    19  -1.319797e+00  -1.325354e+00  2.102204e-04  5.649665e+00  7.396024e-02  6.508459e-01  3.849703e-02
    20  -1.308606e+00  -1.314165e+00  2.268022e-04  5.636868e+00  7.401492e-02  6.520825e-01  3.852647e-02
    21  -1.297408e+00  -1.302971e+00  2.446857e-04  5.623456e+00  7.407232e-02  6.533843e-01  3.855743e-02
    22  -1.286202e+00  -1.291769e+00  2.639729e-04  5.609403e+00  7.413256e-02  6.547551e-01  3.859001e-02
    23  -1.274994e+00  -1.280562e+00  2.847617e-04  5.594683e+00  7.419576e-02  6.561980e-01  3.862428e-02
    24  -1.263783e+00  -1.269352e+00  3.071688e-04  5.579273e+00  7.426206e-02  6.577167e-01  3.866032e-02
    25  -1.252564e+00  -1.258137e+00  3.313271e-04  5.563141e+00  7.433160e-02  6.593154e-01  3.869822e-02
    26  -1.241342e+00  -1.246917e+00  3.573620e-04  5.546256e+00  7.440452e-02  6.609984e-01  3.873808e-02
    27  -1.230111e+00  -1.235690e+00  3.854278e-04  5.528590e+00  7.448099e-02  6.627701e-01  3.878000e-02
    28  -1.218871e+00  -1.224454e+00  4.156808e-04  5.510106e+00  7.456117e-02  6.646357e-01  3.882410e-02
    29  -1.207626e+00  -1.213212e+00  4.482776e-04  5.490777e+00  7.464522e-02  6.665998e-01  3.887047e-02
    30  -1.196372e+00  -1.201962e+00  4.834077e-04  5.470570e+00  7.473331e-02  6.686677e-01  3.891924e-02
    31  -1.185110e+00  -1.190704e+00  5.212579e-04  5.449450e+00  7.482561e-02  6.708451e-01  3.897053e-02
    32  -1.173839e+00  -1.179438e+00  5.620357e-04  5.427385e+00  7.492230e-02  6.731375e-01  3.902446e-02
    33  -1.162561e+00  -1.168164e+00  6.059606e-04  5.404342e+00  7.502357e-02  6.755513e-01  3.908116e-02
    34  -1.151272e+00  -1.156880e+00  6.532785e-04  5.380285e+00  7.512960e-02  6.780929e-01  3.914079e-02
    35  -1.139974e+00  -1.145587e+00  7.042385e-04  5.355178e+00  7.524061e-02  6.807693e-01  3.920348e-02
    36  -1.128665e+00  -1.134283e+00  7.591240e-04  5.328986e+00  7.535679e-02  6.835877e-01  3.926940e-02
    37  -1.117344e+00  -1.122968e+00  8.182252e-04  5.301672e+00  7.547836e-02  6.865560e-01  3.933871e-02
