     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.089743e+00  -3.390773e+00  4.936543e-05  2.752783e+05  1.658398e+00  2.820874e-06  3.683048e-05
     1  -3.078719e+00  -3.084196e+00  5.328937e-05  2.765480e+05  1.650784e+00  2.814391e-06  3.683048e-05
     2  -3.067689e+00  -3.073169e+00  5.752323e-05  2.763429e+05  1.650386e+00  2.816819e-06  3.684858e-05
     3  -3.056647e+00  -3.062133e+00  6.209370e-05  2.761270e+05  1.649968e+00  2.819379e-06  3.686766e-05
     4  -3.045601e+00  -3.051089e+00  6.702432e-05  2.758997e+05  1.649527e+00  2.822078e-06  3.688777e-05
     5  -3.034540e+00  -3.040036e+00  7.234881e-05  2.756605e+05  1.649063e+00  2.824925e-06  3.690896e-05
     6  -3.023480e+00  -3.028975e+00  7.809033e-05  2.754087e+05  1.648575e+00  2.827926e-06  3.693130e-05
     7  -3.012415e+00  -3.017912e+00  8.428458e-05  2.751439e+05  1.648061e+00  2.831089e-06  3.695483e-05
     8  -3.001341e+00  -3.006843e+00  9.096964e-05  2.748653e+05  1.647519e+00  2.834424e-06  3.697963e-05
     9  -2.990260e+00  -2.995765e+00  9.818356e-05  2.745722e+05  1.646950e+00  2.837941e-06  3.700576e-05
    10  -2.979170e+00  -2.984680e+00  1.059689e-04  2.742638e+05  1.646350e+00  2.841650e-06  3.703331e-05
    11  -2.968082e+00  -2.973591e+00  1.143624e-04  2.739394e+05  1.645718e+00  2.845560e-06  3.706233e-05
    12  -2.956988e+00  -2.962499e+00  1.234185e-04  2.735984e+05  1.645054e+00  2.849681e-06  3.709291e-05
    13  -2.945885e+00  -2.951401e+00  1.331900e-04  2.732398e+05  1.644355e+00  2.854028e-06  3.712513e-05
    14  -2.934782e+00  -2.940298e+00  1.437275e-04  2.728627e+05  1.643619e+00  2.858612e-06  3.715909e-05
    15  -2.923668e+00  -2.929189e+00  1.550994e-04  2.724662e+05  1.642845e+00  2.863447e-06  3.719488e-05
    16  -2.912554e+00  -2.918075e+00  1.673596e-04  2.720493e+05  1.642030e+00  2.868546e-06  3.723260e-05
    17  -2.901437e+00  -2.906960e+00  1.805806e-04  2.716113e+05  1.641174e+00  2.873922e-06  3.727234e-05
