     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.011219e+00  -3.312249e+00  4.936543e-05  1.600305e+05  1.517287e+00  5.072983e-06  5.050129e-05
     1  -3.000192e+00  -3.005671e+00  5.328937e-05  1.607061e+05  1.510908e+00  5.062308e-06  5.050129e-05
     2  -2.989159e+00  -2.994640e+00  5.752323e-05  1.605975e+05  1.510576e+00  5.066290e-06  5.052393e-05
     3  -2.978115e+00  -2.983602e+00  6.209370e-05  1.604831e+05  1.510226e+00  5.070487e-06  5.054779e-05
     4  -2.967068e+00  -2.972556e+00  6.702432e-05  1.603628e+05  1.509857e+00  5.074912e-06  5.057293e-05
     5  -2.956006e+00  -2.961502e+00  7.234881e-05  1.602361e+05  1.509469e+00  5.079578e-06  5.059942e-05
     6  -2.944947e+00  -2.950441e+00  7.809033e-05  1.601028e+05  1.509060e+00  5.084496e-06  5.062734e-05
     7  -2.933883e+00  -2.939380e+00  8.428458e-05  1.599626e+05  1.508630e+00  5.089678e-06  5.065674e-05
     8  -2.922812e+00  -2.928312e+00  9.096964e-05  1.598150e+05  1.508177e+00  5.095141e-06  5.068773e-05
     9  -2.911733e+00  -2.917237e+00  9.818356e-05  1.596598e+05  1.507700e+00  5.100901e-06  5.072038e-05
    10  -2.900647e+00  -2.906155e+00  1.059689e-04  1.594965e+05  1.507198e+00  5.106974e-06  5.075479e-05
    11  -2.889564e+00  -2.895070e+00  1.143624e-04  1.593248e+05  1.506670e+00  5.113375e-06  5.079103e-05
    12  -2.878476e+00  -2.883985e+00  1.234185e-04  1.591442e+05  1.506114e+00  5.120121e-06  5.082921e-05
    13  -2.867380e+00  -2.872892e+00  1.331900e-04  1.589543e+05  1.505529e+00  5.127233e-06  5.086944e-05
    14  -2.856283e+00  -2.861796e+00  1.437275e-04  1.587546e+05  1.504914e+00  5.134732e-06  5.091183e-05
    15  -2.845178e+00  -2.850695e+00  1.550994e-04  1.585446e+05  1.504267e+00  5.142639e-06  5.095650e-05
    16  -2.834073e+00  -2.839590e+00  1.673596e-04  1.583239e+05  1.503585e+00  5.150976e-06  5.100356e-05
