     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.321341e+00  -2.622371e+00  4.936543e-05  1.363225e+03  6.076765e-01  9.410147e-04  8.646052e-04
     1  -2.310287e+00  -2.315779e+00  5.328937e-05  1.365650e+03  6.065971e-01  9.401786e-04  8.646052e-04
     2  -2.299234e+00  -2.304725e+00  5.752323e-05  1.365153e+03  6.065408e-01  9.405646e-04  8.648027e-04
     3  -2.288174e+00  -2.293669e+00  6.209370e-05  1.364630e+03  6.064814e-01  9.409710e-04  8.650107e-04
     4  -2.277116e+00  -2.282610e+00  6.702432e-05  1.364080e+03  6.064190e-01  9.413990e-04  8.652297e-04
     5  -2.266049e+00  -2.271547e+00  7.234881e-05  1.363501e+03  6.063532e-01  9.418498e-04  8.654603e-04
     6  -2.254988e+00  -2.260483e+00  7.809033e-05  1.362892e+03  6.062841e-01  9.423245e-04  8.657031e-04
     7  -2.243927e+00  -2.249422e+00  8.428458e-05  1.362252e+03  6.062113e-01  9.428241e-04  8.659585e-04
     8  -2.232862e+00  -2.238359e+00  9.096964e-05  1.361578e+03  6.061347e-01  9.433503e-04  8.662275e-04
     9  -2.221796e+00  -2.227294e+00  9.818356e-05  1.360869e+03  6.060541e-01  9.439044e-04  8.665107e-04
    10  -2.210725e+00  -2.216225e+00  1.059689e-04  1.360123e+03  6.059693e-01  9.444881e-04  8.668089e-04
    11  -2.199662e+00  -2.205159e+00  1.143624e-04  1.359339e+03  6.058800e-01  9.451025e-04  8.671227e-04
    12  -2.188598e+00  -2.194095e+00  1.234185e-04  1.358515e+03  6.057862e-01  9.457493e-04  8.674529e-04
    13  -2.177530e+00  -2.183029e+00  1.331900e-04  1.357647e+03  6.056874e-01  9.464304e-04  8.678006e-04
    14  -2.166466e+00  -2.171963e+00  1.437275e-04  1.356736e+03  6.055835e-01  9.471477e-04  8.681666e-04
    15  -2.155397e+00  -2.160896e+00  1.550994e-04  1.355777e+03  6.054742e-01  9.479030e-04  8.685519e-04
    16  -2.144333e+00  -2.149830e+00  1.673596e-04  1.354769e+03  6.053593e-01  9.486983e-04  8.689575e-04
    17  -2.133271e+00  -2.138767e+00  1.805806e-04  1.353710e+03  6.052384e-01  9.495355e-04  8.693842e-04
    18  -2.122207e+00  -2.127704e+00  1.948435e-04  1.352596e+03  6.051112e-01  9.504172e-04  8.698334e-04
    19  -2.111146e+00  -2.116641e+00  2.102204e-04  1.351425e+03  6.049775e-01  9.513456e-04  8.703062e-04
    20  -2.100086e+00  -2.105581e+00  2.268022e-04  1.350195e+03  6.048368e-01  9.523230e-04  8.708038e-04
    21  -2.089024e+00  -2.094520e+00  2.446857e-04  1.348902e+03  6.046889e-01  9.533525e-04  8.713277e-04
    22  -2.077961e+00  -2.083457e+00  2.639729e-04  1.347543e+03  6.045333e-01  9.544368e-04  8.718791e-04
    23  -2.066902e+00  -2.072396e+00  2.847617e-04  1.346115e+03  6.043697e-01  9.555787e-04  8.724595e-04
    24  -2.055846e+00  -2.061339e+00  3.071688e-04  1.344615e+03  6.041977e-01  9.567809e-04  8.730703e-04
    25  -2.044790e+00  -2.050283e+00  3.313271e-04  1.343039e+03  6.040169e-01  9.580470e-04  8.737132e-04
    26  -2.033737e+00  -2.039228e+00  3.573620e-04  1.341384e+03  6.038268e-01  9.593803e-04  8.743897e-04
    27  -2.022684e+00  -2.028175e+00  3.854278e-04  1.339645e+03  6.036269e-01  9.607846e-04  8.751019e-04
    28  -2.011630e+00  -2.017121e+00  4.156808e-04  1.337818e+03  6.034168e-01  9.622639e-04  8.758515e-04
    29  -2.000579e+00  -2.006069e+00  4.482776e-04  1.335900e+03  6.031959e-01  9.638221e-04  8.766406e-04
    30  -1.989528e+00  -1.995018e+00  4.834077e-04  1.333886e+03  6.029637e-01  9.654633e-04  8.774712e-04
