     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.190588e+00  -3.491618e+00  4.936543e-05  5.524688e+05  1.846318e+00  1.332107e-06  2.463943e-05
     1  -3.179572e+00  -3.185045e+00  5.328937e-05  5.554185e+05  1.836513e+00  1.328565e-06  2.463943e-05
     2  -3.168548e+00  -3.174025e+00  5.752323e-05  5.549547e+05  1.836002e+00  1.329860e-06  2.465315e-05
     3  -3.157511e+00  -3.162994e+00  6.209370e-05  5.544665e+05  1.835464e+00  1.331226e-06  2.466761e-05
     4  -3.146468e+00  -3.151954e+00  6.702432e-05  5.539525e+05  1.834898e+00  1.332667e-06  2.468286e-05
     5  -3.135409e+00  -3.140903e+00  7.234881e-05  5.534114e+05  1.834301e+00  1.334187e-06  2.469894e-05
     6  -3.124349e+00  -3.129844e+00  7.809033e-05  5.528420e+05  1.833673e+00  1.335790e-06  2.471589e-05
     7  -3.113283e+00  -3.118781e+00  8.428458e-05  5.522431e+05  1.833011e+00  1.337480e-06  2.473376e-05
     8  -3.102207e+00  -3.107710e+00  9.096964e-05  5.516129e+05  1.832315e+00  1.339262e-06  2.475258e-05
     9  -3.091122e+00  -3.096630e+00  9.818356e-05  5.509498e+05  1.831582e+00  1.341142e-06  2.477243e-05
    10  -3.080028e+00  -3.085540e+00  1.059689e-04  5.502521e+05  1.830810e+00  1.343126e-06  2.479336e-05
    11  -3.068934e+00  -3.074445e+00  1.143624e-04  5.495184e+05  1.829997e+00  1.345218e-06  2.481541e-05
    12  -3.057832e+00  -3.063347e+00  1.234185e-04  5.487470e+05  1.829142e+00  1.347424e-06  2.483865e-05
    13  -3.046721e+00  -3.052241e+00  1.331900e-04  5.479356e+05  1.828242e+00  1.349751e-06  2.486315e-05
    14  -3.035608e+00  -3.041129e+00  1.437275e-04  5.470825e+05  1.827295e+00  1.352206e-06  2.488897e-05
    15  -3.024483e+00  -3.030010e+00  1.550994e-04  5.461855e+05  1.826298e+00  1.354796e-06  2.491620e-05
    16  -3.013356e+00  -3.018884e+00  1.673596e-04  5.452425e+05  1.825250e+00  1.357529e-06  2.494490e-05
    17  -3.002226e+00  -3.007756e+00  1.805806e-04  5.442516e+05  1.824146e+00  1.360412e-06  2.497515e-05
