     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.431722e+00  -2.732752e+00  4.936543e-05  2.922195e+03  7.206956e-01  4.031020e-04  5.422596e-04
     1  -2.420671e+00  -2.426161e+00  5.328937e-05  2.928160e+03  7.192274e-01  4.026912e-04  5.422596e-04
     2  -2.409619e+00  -2.415110e+00  5.752323e-05  2.927018e+03  7.191507e-01  4.028698e-04  5.423943e-04
     3  -2.398562e+00  -2.404055e+00  6.209370e-05  2.925816e+03  7.190700e-01  4.030579e-04  5.425361e-04
     4  -2.387505e+00  -2.392998e+00  6.702432e-05  2.924551e+03  7.189851e-01  4.032560e-04  5.426855e-04
     5  -2.376438e+00  -2.381936e+00  7.234881e-05  2.923221e+03  7.188956e-01  4.034647e-04  5.428427e-04
     6  -2.365378e+00  -2.370873e+00  7.809033e-05  2.921820e+03  7.188015e-01  4.036844e-04  5.430083e-04
     7  -2.354317e+00  -2.359812e+00  8.428458e-05  2.920348e+03  7.187025e-01  4.039158e-04  5.431826e-04
     8  -2.343253e+00  -2.348750e+00  9.096964e-05  2.918799e+03  7.185983e-01  4.041594e-04  5.433661e-04
     9  -2.332185e+00  -2.337684e+00  9.818356e-05  2.917170e+03  7.184887e-01  4.044160e-04  5.435593e-04
    10  -2.321114e+00  -2.326614e+00  1.059689e-04  2.915455e+03  7.183733e-01  4.046863e-04  5.437628e-04
    11  -2.310050e+00  -2.315547e+00  1.143624e-04  2.913653e+03  7.182519e-01  4.049709e-04  5.439769e-04
    12  -2.298983e+00  -2.304481e+00  1.234185e-04  2.911757e+03  7.181242e-01  4.052706e-04  5.442023e-04
    13  -2.287914e+00  -2.293413e+00  1.331900e-04  2.909764e+03  7.179899e-01  4.055861e-04  5.444396e-04
    14  -2.276847e+00  -2.282345e+00  1.437275e-04  2.907668e+03  7.178485e-01  4.059185e-04  5.446894e-04
    15  -2.265775e+00  -2.271276e+00  1.550994e-04  2.905464e+03  7.176998e-01  4.062685e-04  5.449524e-04
    16  -2.254708e+00  -2.260206e+00  1.673596e-04  2.903147e+03  7.175434e-01  4.066371e-04  5.452293e-04
    17  -2.243643e+00  -2.249140e+00  1.805806e-04  2.900711e+03  7.173789e-01  4.070251e-04  5.455207e-04
    18  -2.232574e+00  -2.238073e+00  1.948435e-04  2.898151e+03  7.172059e-01  4.074338e-04  5.458274e-04
    19  -2.221509e+00  -2.227006e+00  2.102204e-04  2.895460e+03  7.170239e-01  4.078643e-04  5.461503e-04
    20  -2.210444e+00  -2.215941e+00  2.268022e-04  2.892631e+03  7.168325e-01  4.083175e-04  5.464902e-04
    21  -2.199377e+00  -2.204876e+00  2.446857e-04  2.889659e+03  7.166313e-01  4.087950e-04  5.468479e-04
    22  -2.188309e+00  -2.193808e+00  2.639729e-04  2.886534e+03  7.164196e-01  4.092979e-04  5.472247e-04
    23  -2.177244e+00  -2.182741e+00  2.847617e-04  2.883251e+03  7.161970e-01  4.098277e-04  5.476212e-04
    24  -2.166181e+00  -2.171677e+00  3.071688e-04  2.879803e+03  7.159629e-01  4.103855e-04  5.480386e-04
    25  -2.155118e+00  -2.160615e+00  3.313271e-04  2.876180e+03  7.157169e-01  4.109731e-04  5.484779e-04
    26  -2.144058e+00  -2.149553e+00  3.573620e-04  2.872374e+03  7.154582e-01  4.115920e-04  5.489403e-04
    27  -2.132997e+00  -2.138492e+00  3.854278e-04  2.868377e+03  7.151862e-01  4.122439e-04  5.494271e-04
    28  -2.121935e+00  -2.127431e+00  4.156808e-04  2.864178e+03  7.149003e-01  4.129308e-04  5.499397e-04
