     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.273373e+00  -3.574403e+00  4.936543e-05  9.787324e+05  2.013631e+00  7.200226e-07  1.772621e-05
     1  -3.262364e+00  -3.267834e+00  5.328937e-05  9.845703e+05  2.001691e+00  7.178848e-07  1.772621e-05
     2  -3.251345e+00  -3.256820e+00  5.752323e-05  9.836600e+05  2.001070e+00  7.186607e-07  1.773716e-05
     3  -3.240312e+00  -3.245793e+00  6.209370e-05  9.827016e+05  2.000415e+00  7.194793e-07  1.774871e-05
     4  -3.229272e+00  -3.234757e+00  6.702432e-05  9.816927e+05  1.999725e+00  7.203429e-07  1.776089e-05
     5  -3.218214e+00  -3.223707e+00  7.234881e-05  9.806305e+05  1.998999e+00  7.212542e-07  1.777374e-05
     6  -3.207154e+00  -3.212648e+00  7.809033e-05  9.795126e+05  1.998233e+00  7.222156e-07  1.778728e-05
     7  -3.196087e+00  -3.201585e+00  8.428458e-05  9.783367e+05  1.997428e+00  7.232294e-07  1.780156e-05
     8  -3.185008e+00  -3.190512e+00  9.096964e-05  9.770994e+05  1.996580e+00  7.242991e-07  1.781661e-05
     9  -3.173919e+00  -3.179428e+00  9.818356e-05  9.757974e+05  1.995687e+00  7.254277e-07  1.783248e-05
    10  -3.162819e+00  -3.168334e+00  1.059689e-04  9.744275e+05  1.994746e+00  7.266188e-07  1.784922e-05
    11  -3.151719e+00  -3.157234e+00  1.143624e-04  9.729869e+05  1.993756e+00  7.278752e-07  1.786686e-05
    12  -3.140610e+00  -3.146129e+00  1.234185e-04  9.714723e+05  1.992715e+00  7.292006e-07  1.788545e-05
    13  -3.129491e+00  -3.135015e+00  1.331900e-04  9.698792e+05  1.991618e+00  7.305993e-07  1.790506e-05
    14  -3.118368e+00  -3.123894e+00  1.437275e-04  9.682042e+05  1.990464e+00  7.320754e-07  1.792574e-05
    15  -3.107232e+00  -3.112764e+00  1.550994e-04  9.664431e+05  1.989250e+00  7.336333e-07  1.794754e-05
    16  -3.096093e+00  -3.101627e+00  1.673596e-04  9.645917e+05  1.987972e+00  7.352777e-07  1.797053e-05
    17  -3.084949e+00  -3.090486e+00  1.805806e-04  9.626463e+05  1.986627e+00  7.370129e-07  1.799477e-05
    18  -3.073795e+00  -3.079336e+00  1.948435e-04  9.606015e+05  1.985212e+00  7.388448e-07  1.802032e-05
    19  -3.062636e+00  -3.068179e+00  2.102204e-04  9.584528e+05  1.983724e+00  7.407790e-07  1.804728e-05
    20  -3.051469e+00  -3.057017e+00  2.268022e-04  9.561954e+05  1.982158e+00  7.428210e-07  1.807571e-05
    21  -3.040293e+00  -3.045845e+00  2.446857e-04  9.538235e+05  1.980511e+00  7.449778e-07  1.810569e-05
    22  -3.029106e+00  -3.034663e+00  2.639729e-04  9.513314e+05  1.978778e+00  7.472564e-07  1.813733e-05
    23  -3.017914e+00  -3.023474e+00  2.847617e-04  9.487139e+05  1.976955e+00  7.496635e-07  1.817070e-05
    24  -3.006716e+00  -3.012279e+00  3.071688e-04  9.459657e+05  1.975037e+00  7.522062e-07  1.820591e-05
    25  -2.995508e+00  -3.001076e+00  3.313271e-04  9.430801e+05  1.973021e+00  7.548932e-07  1.824306e-05
    26  -2.984294e+00  -2.989865e+00  3.573620e-04  9.400506e+05  1.970901e+00  7.577333e-07  1.828225e-05
    27  -2.973068e+00  -2.978644e+00  3.854278e-04  9.368705e+05  1.968671e+00  7.607358e-07  1.832362e-05
    28  -2.961831e+00  -2.967413e+00  4.156808e-04  9.335322e+05  1.966326e+00  7.639113e-07  1.836730e-05
    29  -2.950585e+00  -2.956171e+00  4.482776e-04  9.300289e+05  1.963860e+00  7.672702e-07  1.841341e-05
    30  -2.939327e+00  -2.944920e+00  4.834077e-04  9.263531e+05  1.961267e+00  7.708237e-07  1.846210e-05
    31  -2.928059e+00  -2.933657e+00  5.212579e-04  9.224968e+05  1.958541e+00  7.745845e-07  1.851352e-05
    32  -2.916779e+00  -2.922383e+00  5.620357e-04  9.184521e+05  1.955675e+00  7.785655e-07  1.856783e-05
    33  -2.905488e+00  -2.911097e+00  6.059606e-04  9.142106e+05  1.952663e+00  7.827808e-07  1.862520e-05
    34  -2.894183e+00  -2.899799e+00  6.532785e-04  9.097634e+05  1.949496e+00  7.872459e-07  1.868583e-05
    35  -2.882865e+00  -2.888487e+00  7.042385e-04  9.051015e+05  1.946167e+00  7.919773e-07  1.874991e-05
    36  -2.871531e+00  -2.877161e+00  7.591240e-04  9.002153e+05  1.942668e+00  7.969927e-07  1.881765e-05
    37  -2.860182e+00  -2.865819e+00  8.182252e-04  8.950952e+05  1.938990e+00  8.023114e-07  1.888928e-05
    38  -2.848816e+00  -2.854462e+00  8.818583e-04  8.897313e+05  1.935125e+00  8.079540e-07  1.896504e-05
    39  -2.837433e+00  -2.843087e+00  9.503637e-04  8.841132e+05  1.931064e+00  8.139427e-07  1.904520e-05
    40  -2.826029e+00  -2.831694e+00  1.024119e-03  8.782300e+05  1.926795e+00  8.203023e-07  1.913004e-05
    41  -2.814607e+00  -2.820280e+00  1.103493e-03  8.720708e+05  1.922310e+00  8.270591e-07  1.921986e-05
