     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.921211e+00  -2.222241e+00  4.936543e-05  8.593653e+01  2.997485e-01  2.125414e-02  4.903095e-03
     1  -1.910150e+00  -1.915646e+00  5.328937e-05  8.603160e+01  2.994173e-01  2.124240e-02  4.903095e-03
     2  -1.899090e+00  -1.904585e+00  5.752323e-05  8.600487e+01  2.994000e-01  2.124961e-02  4.903999e-03
     3  -1.888026e+00  -1.893523e+00  6.209370e-05  8.597674e+01  2.993818e-01  2.125721e-02  4.904950e-03
     4  -1.876964e+00  -1.882460e+00  6.702432e-05  8.594715e+01  2.993626e-01  2.126521e-02  4.905951e-03
     5  -1.865893e+00  -1.871393e+00  7.234881e-05  8.591601e+01  2.993424e-01  2.127364e-02  4.907006e-03
     6  -1.854830e+00  -1.860327e+00  7.809033e-05  8.588325e+01  2.993212e-01  2.128251e-02  4.908115e-03
     7  -1.843768e+00  -1.849264e+00  8.428458e-05  8.584881e+01  2.992989e-01  2.129184e-02  4.909283e-03
     8  -1.832704e+00  -1.838201e+00  9.096964e-05  8.581258e+01  2.992754e-01  2.130166e-02  4.910512e-03
     9  -1.821637e+00  -1.827135e+00  9.818356e-05  8.577447e+01  2.992506e-01  2.131201e-02  4.911806e-03
    10  -1.810568e+00  -1.816067e+00  1.059689e-04  8.573437e+01  2.992246e-01  2.132291e-02  4.913168e-03
    11  -1.799507e+00  -1.805002e+00  1.143624e-04  8.569221e+01  2.991972e-01  2.133437e-02  4.914601e-03
    12  -1.788445e+00  -1.793941e+00  1.234185e-04  8.564789e+01  2.991684e-01  2.134644e-02  4.916109e-03
    13  -1.777382e+00  -1.782878e+00  1.331900e-04  8.560128e+01  2.991381e-01  2.135914e-02  4.917697e-03
    14  -1.766322e+00  -1.771817e+00  1.437275e-04  8.555227e+01  2.991063e-01  2.137252e-02  4.919367e-03
    15  -1.755258e+00  -1.760755e+00  1.550994e-04  8.550073e+01  2.990727e-01  2.138660e-02  4.921125e-03
    16  -1.744200e+00  -1.749694e+00  1.673596e-04  8.544655e+01  2.990375e-01  2.140142e-02  4.922976e-03
    17  -1.733145e+00  -1.738638e+00  1.805806e-04  8.538961e+01  2.990004e-01  2.141702e-02  4.924922e-03
    18  -1.722088e+00  -1.727582e+00  1.948435e-04  8.532975e+01  2.989614e-01  2.143345e-02  4.926971e-03
    19  -1.711036e+00  -1.716527e+00  2.102204e-04  8.526683e+01  2.989203e-01  2.145073e-02  4.929126e-03
    20  -1.699985e+00  -1.705475e+00  2.268022e-04  8.520071e+01  2.988772e-01  2.146893e-02  4.931395e-03
    21  -1.688934e+00  -1.694424e+00  2.446857e-04  8.513121e+01  2.988318e-01  2.148809e-02  4.933781e-03
    22  -1.677881e+00  -1.683372e+00  2.639729e-04  8.505817e+01  2.987841e-01  2.150826e-02  4.936294e-03
    23  -1.666834e+00  -1.672322e+00  2.847617e-04  8.498141e+01  2.987339e-01  2.152949e-02  4.938937e-03
    24  -1.655791e+00  -1.661277e+00  3.071688e-04  8.490079e+01  2.986812e-01  2.155184e-02  4.941718e-03
    25  -1.644748e+00  -1.650234e+00  3.313271e-04  8.481608e+01  2.986257e-01  2.157537e-02  4.944644e-03
    26  -1.633710e+00  -1.639194e+00  3.573620e-04  8.472711e+01  2.985674e-01  2.160013e-02  4.947723e-03
    27  -1.622672e+00  -1.628156e+00  3.854278e-04  8.463365e+01  2.985061e-01  2.162620e-02  4.950962e-03
    28  -1.611635e+00  -1.617118e+00  4.156808e-04  8.453548e+01  2.984417e-01  2.165366e-02  4.954371e-03
    29  -1.600601e+00  -1.606083e+00  4.482776e-04  8.443238e+01  2.983739e-01  2.168256e-02  4.957958e-03
    30  -1.589569e+00  -1.595050e+00  4.834077e-04  8.432412e+01  2.983027e-01  2.171299e-02  4.961731e-03
    31  -1.578540e+00  -1.584020e+00  5.212579e-04  8.421044e+01  2.982279e-01  2.174503e-02  4.965702e-03
    32  -1.567514e+00  -1.572992e+00  5.620357e-04  8.409111e+01  2.981492e-01  2.177876e-02  4.969880e-03
    33  -1.556491e+00  -1.561967e+00  6.059606e-04  8.396585e+01  2.980665e-01  2.181427e-02  4.974275e-03
    34  -1.545470e+00  -1.550945e+00  6.532785e-04  8.383438e+01  2.979796e-01  2.185167e-02  4.978900e-03
    35  -1.534452e+00  -1.539926e+00  7.042385e-04  8.369641e+01  2.978883e-01  2.189104e-02  4.983765e-03
    36  -1.523436e+00  -1.528909e+00  7.591240e-04  8.355164e+01  2.977924e-01  2.193250e-02  4.988885e-03
    37  -1.512423e+00  -1.517895e+00  8.182252e-04  8.339974e+01  2.976916e-01  2.197617e-02  4.994271e-03
    38  -1.501414e+00  -1.506884e+00  8.818583e-04  8.324040e+01  2.975857e-01  2.202215e-02  4.999938e-03
    39  -1.490406e+00  -1.495875e+00  9.503637e-04  8.307328e+01  2.974745e-01  2.207058e-02  5.005900e-03
    40  -1.479400e+00  -1.484868e+00  1.024119e-03  8.289801e+01  2.973577e-01  2.212159e-02  5.012174e-03
    41  -1.468398e+00  -1.473864e+00  1.103493e-03  8.271423e+01  2.972349e-01  2.217532e-02  5.018775e-03
    42  -1.457398e+00  -1.462863e+00  1.188917e-03  8.252157e+01  2.971060e-01  2.223191e-02  5.025720e-03
    43  -1.446402e+00  -1.451865e+00  1.280828e-03  8.231963e+01  2.969706e-01  2.229153e-02  5.033027e-03
    44  -1.435407e+00  -1.440870e+00  1.379723e-03  8.210800e+01  2.968285e-01  2.235433e-02  5.040716e-03
    45  -1.424416e+00  -1.429877e+00  1.486103e-03  8.188626e+01  2.966792e-01  2.242051e-02  5.048806e-03
    46  -1.413426e+00  -1.418886e+00  1.600525e-03  8.165397e+01  2.965225e-01  2.249023e-02  5.057318e-03
    47  -1.402439e+00  -1.407898e+00  1.723575e-03  8.141067e+01  2.963579e-01  2.256370e-02  5.066275e-03
    48  -1.391454e+00  -1.396912e+00  1.855885e-03  8.115590e+01  2.961852e-01  2.264114e-02  5.075701e-03
    49  -1.380472e+00  -1.385929e+00  1.998123e-03  8.088918e+01  2.960039e-01  2.272275e-02  5.085619e-03
    50  -1.369491e+00  -1.374947e+00  2.151017e-03  8.061001e+01  2.958137e-01  2.280877e-02  5.096056e-03
    51  -1.358513e+00  -1.363967e+00  2.315332e-03  8.031787e+01  2.956140e-01  2.289947e-02  5.107039e-03
    52  -1.347536e+00  -1.352990e+00  2.491891e-03  8.001224e+01  2.954044e-01  2.299509e-02  5.118598e-03
    53  -1.336560e+00  -1.342013e+00  2.681574e-03  7.969257e+01  2.951846e-01  2.309592e-02  5.130763e-03
    54  -1.325586e+00  -1.331038e+00  2.885299e-03  7.935833e+01  2.949540e-01  2.320226e-02  5.143567e-03
    55  -1.314614e+00  -1.320065e+00  3.104081e-03  7.900894e+01  2.947120e-01  2.331443e-02  5.157043e-03
    56  -1.303642e+00  -1.309093e+00  3.338977e-03  7.864381e+01  2.944583e-01  2.343277e-02  5.171227e-03
    57  -1.292671e+00  -1.298122e+00  3.591122e-03  7.826235e+01  2.941922e-01  2.355763e-02  5.186158e-03
    58  -1.281700e+00  -1.287151e+00  3.861724e-03  7.786396e+01  2.939131e-01  2.368940e-02  5.201876e-03
    59  -1.270730e+00  -1.276180e+00  4.152066e-03  7.744801e+01  2.936206e-01  2.382849e-02  5.218424e-03
    60  -1.259759e+00  -1.265210e+00  4.463517e-03  7.701389e+01  2.933138e-01  2.397533e-02  5.235847e-03
    61  -1.248788e+00  -1.254239e+00  4.797536e-03  7.656096e+01  2.929923e-01  2.413040e-02  5.254192e-03
    62  -1.237815e+00  -1.243267e+00  5.155655e-03  7.608856e+01  2.926554e-01  2.429419e-02  5.273510e-03
    63  -1.226842e+00  -1.232294e+00  5.539526e-03  7.559607e+01  2.923023e-01  2.446722e-02  5.293855e-03
    64  -1.215866e+00  -1.221319e+00  5.950900e-03  7.508280e+01  2.919324e-01  2.465008e-02  5.315283e-03
    65  -1.204888e+00  -1.210342e+00  6.391610e-03  7.454812e+01  2.915448e-01  2.484338e-02  5.337855e-03
    66  -1.193907e+00  -1.199363e+00  6.863620e-03  7.399136e+01  2.911388e-01  2.504776e-02  5.361634e-03
    67  -1.182922e+00  -1.188380e+00  7.369017e-03  7.341187e+01  2.907137e-01  2.526393e-02  5.386689e-03
    68  -1.171933e+00  -1.177393e+00  7.909987e-03  7.280899e+01  2.902685e-01  2.549265e-02  5.413091e-03
    69  -1.160939e+00  -1.166402e+00  8.488863e-03  7.218208e+01  2.898024e-01  2.573473e-02  5.440917e-03
    70  -1.149940e+00  -1.155405e+00  9.108117e-03  7.153050e+01  2.893145e-01  2.599104e-02  5.470248e-03
