     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.680078e+00  -2.981108e+00  4.936543e-05  1.624718e+04  1.017413e+00  6.102017e-05  1.935531e-04
     1  -2.669035e+00  -2.674521e+00  5.328937e-05  1.629237e+04  1.014591e+00  6.093548e-05  1.935531e-04
     2  -2.657990e+00  -2.663477e+00  5.752323e-05  1.628458e+04  1.014443e+00  6.096905e-05  1.936134e-04
     3  -2.646937e+00  -2.652428e+00  6.209370e-05  1.627639e+04  1.014288e+00  6.100442e-05  1.936770e-04
     4  -2.635884e+00  -2.641375e+00  6.702432e-05  1.626776e+04  1.014125e+00  6.104168e-05  1.937439e-04
     5  -2.624819e+00  -2.630316e+00  7.234881e-05  1.625868e+04  1.013953e+00  6.108094e-05  1.938144e-04
     6  -2.613760e+00  -2.619254e+00  7.809033e-05  1.624913e+04  1.013772e+00  6.112231e-05  1.938887e-04
     7  -2.602699e+00  -2.608194e+00  8.428458e-05  1.623908e+04  1.013582e+00  6.116586e-05  1.939669e-04
     8  -2.591632e+00  -2.597130e+00  9.096964e-05  1.622851e+04  1.013382e+00  6.121175e-05  1.940492e-04
     9  -2.580562e+00  -2.586062e+00  9.818356e-05  1.621739e+04  1.013171e+00  6.126009e-05  1.941359e-04
    10  -2.569487e+00  -2.574989e+00  1.059689e-04  1.620569e+04  1.012949e+00  6.131103e-05  1.942272e-04
    11  -2.558417e+00  -2.563916e+00  1.143624e-04  1.619339e+04  1.012716e+00  6.136468e-05  1.943234e-04
    12  -2.547344e+00  -2.552845e+00  1.234185e-04  1.618046e+04  1.012470e+00  6.142118e-05  1.944246e-04
    13  -2.536267e+00  -2.541770e+00  1.331900e-04  1.616685e+04  1.012212e+00  6.148071e-05  1.945312e-04
    14  -2.525191e+00  -2.530694e+00  1.437275e-04  1.615255e+04  1.011940e+00  6.154342e-05  1.946435e-04
    15  -2.514109e+00  -2.519615e+00  1.550994e-04  1.613751e+04  1.011654e+00  6.160949e-05  1.947617e-04
    16  -2.503031e+00  -2.508534e+00  1.673596e-04  1.612169e+04  1.011353e+00  6.167910e-05  1.948862e-04
    17  -2.491953e+00  -2.497456e+00  1.805806e-04  1.610507e+04  1.011036e+00  6.175242e-05  1.950173e-04
    18  -2.480870e+00  -2.486376e+00  1.948435e-04  1.608760e+04  1.010703e+00  6.182966e-05  1.951553e-04
    19  -2.469790e+00  -2.475295e+00  2.102204e-04  1.606923e+04  1.010353e+00  6.191105e-05  1.953006e-04
    20  -2.458709e+00  -2.464214e+00  2.268022e-04  1.604993e+04  1.009985e+00  6.199679e-05  1.954536e-04
    21  -2.447625e+00  -2.453132e+00  2.446857e-04  1.602965e+04  1.009598e+00  6.208715e-05  1.956147e-04
    22  -2.436537e+00  -2.442046e+00  2.639729e-04  1.600833e+04  1.009191e+00  6.218238e-05  1.957844e-04
    23  -2.425452e+00  -2.430959e+00  2.847617e-04  1.598593e+04  1.008762e+00  6.228274e-05  1.959631e-04
    24  -2.414368e+00  -2.419874e+00  3.071688e-04  1.596240e+04  1.008312e+00  6.238847e-05  1.961513e-04
    25  -2.403281e+00  -2.408789e+00  3.313271e-04  1.593768e+04  1.007838e+00  6.249990e-05  1.963495e-04
    26  -2.392196e+00  -2.397703e+00  3.573620e-04  1.591172e+04  1.007341e+00  6.261735e-05  1.965581e-04
    27  -2.381109e+00  -2.386617e+00  3.854278e-04  1.588445e+04  1.006817e+00  6.274114e-05  1.967779e-04
    28  -2.370018e+00  -2.375528e+00  4.156808e-04  1.585581e+04  1.006267e+00  6.287165e-05  1.970094e-04
    29  -2.358929e+00  -2.364438e+00  4.482776e-04  1.582574e+04  1.005688e+00  6.300925e-05  1.972532e-04
