     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -3.162993e+00  -3.464023e+00  4.936543e-05  4.565858e+05  1.792777e+00  1.635741e-06  2.750511e-05
     1  -3.151975e+00  -3.157449e+00  5.328937e-05  4.589360e+05  1.783597e+00  1.631547e-06  2.750511e-05
     2  -3.140949e+00  -3.146427e+00  5.752323e-05  4.585653e+05  1.783118e+00  1.633085e-06  2.751991e-05
     3  -3.129911e+00  -3.135395e+00  6.209370e-05  4.581751e+05  1.782615e+00  1.634706e-06  2.753552e-05
     4  -3.118868e+00  -3.124354e+00  6.702432e-05  4.577644e+05  1.782084e+00  1.636417e-06  2.755197e-05
     5  -3.107808e+00  -3.113303e+00  7.234881e-05  4.573320e+05  1.781525e+00  1.638221e-06  2.756931e-05
     6  -3.096748e+00  -3.102243e+00  7.809033e-05  4.568770e+05  1.780937e+00  1.640123e-06  2.758759e-05
     7  -3.085683e+00  -3.091180e+00  8.428458e-05  4.563984e+05  1.780318e+00  1.642128e-06  2.760685e-05
     8  -3.074608e+00  -3.080110e+00  9.096964e-05  4.558948e+05  1.779666e+00  1.644243e-06  2.762716e-05
     9  -3.063524e+00  -3.069030e+00  9.818356e-05  4.553650e+05  1.778979e+00  1.646474e-06  2.764856e-05
    10  -3.052430e+00  -3.057942e+00  1.059689e-04  4.548075e+05  1.778256e+00  1.648828e-06  2.767112e-05
    11  -3.041339e+00  -3.046849e+00  1.143624e-04  4.542212e+05  1.777496e+00  1.651309e-06  2.769490e-05
    12  -3.030239e+00  -3.035753e+00  1.234185e-04  4.536048e+05  1.776696e+00  1.653925e-06  2.771995e-05
    13  -3.019131e+00  -3.024649e+00  1.331900e-04  4.529564e+05  1.775853e+00  1.656685e-06  2.774636e-05
    14  -3.008020e+00  -3.013540e+00  1.437275e-04  4.522747e+05  1.774967e+00  1.659597e-06  2.777420e-05
    15  -2.996899e+00  -3.002424e+00  1.550994e-04  4.515580e+05  1.774034e+00  1.662668e-06  2.780354e-05
    16  -2.985776e+00  -2.991302e+00  1.673596e-04  4.508045e+05  1.773052e+00  1.665908e-06  2.783447e-05
    17  -2.974650e+00  -2.980177e+00  1.805806e-04  4.500126e+05  1.772019e+00  1.669326e-06  2.786706e-05
    18  -2.963514e+00  -2.969046e+00  1.948435e-04  4.491803e+05  1.770933e+00  1.672932e-06  2.790142e-05
    19  -2.952376e+00  -2.957909e+00  2.102204e-04  4.483056e+05  1.769790e+00  1.676737e-06  2.793765e-05
    20  -2.941232e+00  -2.946768e+00  2.268022e-04  4.473866e+05  1.768588e+00  1.680752e-06  2.797583e-05
    21  -2.930080e+00  -2.935620e+00  2.446857e-04  4.464210e+05  1.767323e+00  1.684991e-06  2.801609e-05
    22  -2.918920e+00  -2.924464e+00  2.639729e-04  4.454062e+05  1.765992e+00  1.689466e-06  2.805855e-05
    23  -2.907756e+00  -2.913302e+00  2.847617e-04  4.443403e+05  1.764593e+00  1.694190e-06  2.810332e-05
    24  -2.896588e+00  -2.902136e+00  3.071688e-04  4.432211e+05  1.763121e+00  1.699177e-06  2.815052e-05
    25  -2.885413e+00  -2.890965e+00  3.313271e-04  4.420457e+05  1.761573e+00  1.704443e-06  2.820030e-05
    26  -2.874232e+00  -2.879787e+00  3.573620e-04  4.408116e+05  1.759946e+00  1.710005e-06  2.825281e-05
    27  -2.863043e+00  -2.868602e+00  3.854278e-04  4.395159e+05  1.758235e+00  1.715880e-06  2.830818e-05
    28  -2.851845e+00  -2.857408e+00  4.156808e-04  4.381556e+05  1.756435e+00  1.722089e-06  2.836662e-05
    29  -2.840641e+00  -2.846207e+00  4.482776e-04  4.367278e+05  1.754543e+00  1.728651e-06  2.842827e-05
    30  -2.829428e+00  -2.834998e+00  4.834077e-04  4.352294e+05  1.752553e+00  1.735586e-06  2.849332e-05
    31  -2.818206e+00  -2.823781e+00  5.212579e-04  4.336571e+05  1.750462e+00  1.742919e-06  2.856197e-05
    32  -2.806976e+00  -2.812555e+00  5.620357e-04  4.320076e+05  1.748263e+00  1.750674e-06  2.863444e-05
    33  -2.795738e+00  -2.801321e+00  6.059606e-04  4.302776e+05  1.745952e+00  1.758876e-06  2.871093e-05
    34  -2.784488e+00  -2.790077e+00  6.532785e-04  4.284632e+05  1.743523e+00  1.767554e-06  2.879169e-05
    35  -2.773229e+00  -2.778823e+00  7.042385e-04  4.265607e+05  1.740970e+00  1.776739e-06  2.887698e-05
    36  -2.761958e+00  -2.767557e+00  7.591240e-04  4.245661e+05  1.738286e+00  1.786463e-06  2.896706e-05
    37  -2.750675e+00  -2.756280e+00  8.182252e-04  4.224755e+05  1.735466e+00  1.796762e-06  2.906223e-05
    38  -2.739380e+00  -2.744991e+00  8.818583e-04  4.202846e+05  1.732502e+00  1.807672e-06  2.916279e-05
    39  -2.728072e+00  -2.733689e+00  9.503637e-04  4.179892e+05  1.729388e+00  1.819234e-06  2.926907e-05
    40  -2.716747e+00  -2.722372e+00  1.024119e-03  4.155846e+05  1.726116e+00  1.831494e-06  2.938144e-05
    41  -2.705408e+00  -2.711040e+00  1.103493e-03  4.130664e+05  1.722678e+00  1.844498e-06  2.950026e-05
    42  -2.694052e+00  -2.699693e+00  1.188917e-03  4.104298e+05  1.719066e+00  1.858296e-06  2.962593e-05
    43  -2.682681e+00  -2.688329e+00  1.280828e-03  4.076702e+05  1.715272e+00  1.872943e-06  2.975890e-05
    44  -2.671289e+00  -2.676947e+00  1.379723e-03  4.047823e+05  1.711286e+00  1.888501e-06  2.989962e-05
    45  -2.659878e+00  -2.665546e+00  1.486103e-03  4.017610e+05  1.707099e+00  1.905035e-06  3.004862e-05
    46  -2.648446e+00  -2.654125e+00  1.600525e-03  3.986011e+05  1.702702e+00  1.922614e-06  3.020641e-05
    47  -2.636991e+00  -2.642681e+00  1.723575e-03  3.952972e+05  1.698084e+00  1.941318e-06  3.037360e-05
    48  -2.625512e+00  -2.631214e+00  1.855885e-03  3.918440e+05  1.693235e+00  1.961229e-06  3.055080e-05
    49  -2.614008e+00  -2.619722e+00  1.998123e-03  3.882357e+05  1.688142e+00  1.982440e-06  3.073870e-05
    50  -2.602475e+00  -2.608203e+00  2.151017e-03  3.844668e+05  1.682795e+00  2.005051e-06  3.093803e-05
    51  -2.590913e+00  -2.596656e+00  2.315332e-03  3.805315e+05  1.677181e+00  2.029175e-06  3.114960e-05
    52  -2.579319e+00  -2.585077e+00  2.491891e-03  3.764240e+05  1.671287e+00  2.054931e-06  3.137427e-05
    53  -2.567691e+00  -2.573466e+00  2.681574e-03  3.721384e+05  1.665099e+00  2.082454e-06  3.161298e-05
    54  -2.556028e+00  -2.561820e+00  2.885299e-03  3.676691e+05  1.658604e+00  2.111891e-06  3.186675e-05
    55  -2.544325e+00  -2.550137e+00  3.104081e-03  3.630103e+05  1.651787e+00  2.143404e-06  3.213670e-05
    56  -2.532581e+00  -2.538413e+00  3.338977e-03  3.581559e+05  1.644632e+00  2.177176e-06  3.242405e-05
    57  -2.520792e+00  -2.526646e+00  3.591122e-03  3.531003e+05  1.637123e+00  2.213407e-06  3.273015e-05
    58  -2.508955e+00  -2.514833e+00  3.861724e-03  3.478379e+05  1.629243e+00  2.252320e-06  3.305646e-05
    59  -2.497067e+00  -2.502970e+00  4.152066e-03  3.423631e+05  1.620975e+00  2.294166e-06  3.340459e-05
    60  -2.485123e+00  -2.491054e+00  4.463517e-03  3.366706e+05  1.612299e+00  2.339225e-06  3.377632e-05
    61  -2.473120e+00  -2.479080e+00  4.797536e-03  3.307552e+05  1.603197e+00  2.387811e-06  3.417362e-05
    62  -2.461054e+00  -2.467045e+00  5.155655e-03  3.246121e+05  1.593647e+00  2.440278e-06  3.459867e-05
    63  -2.448918e+00  -2.454944e+00  5.539526e-03  3.182367e+05  1.583629e+00  2.497026e-06  3.505387e-05
    64  -2.436709e+00  -2.442771e+00  5.950900e-03  3.116248e+05  1.573119e+00  2.558510e-06  3.554193e-05
    65  -2.424420e+00  -2.430521e+00  6.391610e-03  3.047726e+05  1.562095e+00  2.625248e-06  3.606584e-05
    66  -2.412044e+00  -2.418188e+00  6.863620e-03  2.976772e+05  1.550532e+00  2.697827e-06  3.662896e-05
