     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.935808e+00  -2.236838e+00  4.936543e-05  9.505379e+01  1.325007e-02  9.139481e-02  2.217400e-02
     1  -1.920917e+00  -1.928299e+00  5.328937e-05  6.973705e+01  1.806026e-02  1.067025e-01  2.217400e-02
     2  -1.906030e+00  -1.913410e+00  5.752323e-05  6.791043e+01  1.839171e-02  1.085807e-01  2.226684e-02
     3  -1.891132e+00  -1.898517e+00  6.209370e-05  6.609417e+01  1.873605e-02  1.105345e-01  2.236234e-02
     4  -1.876225e+00  -1.883614e+00  6.702432e-05  6.429046e+01  1.909355e-02  1.125668e-01  2.246059e-02
     5  -1.861288e+00  -1.868692e+00  7.234881e-05  6.250101e+01  1.946456e-02  1.146808e-01  2.256171e-02
     6  -1.846337e+00  -1.853748e+00  7.809033e-05  6.072831e+01  1.984922e-02  1.168792e-01  2.266577e-02
     7  -1.831359e+00  -1.838784e+00  8.428458e-05  5.897520e+01  2.024756e-02  1.191637e-01  2.277281e-02
     8  -1.816344e+00  -1.823787e+00  9.096964e-05  5.724291e+01  2.065993e-02  1.215385e-01  2.288298e-02
     9  -1.801290e+00  -1.808752e+00  9.818356e-05  5.553319e+01  2.108649e-02  1.240067e-01  2.299637e-02
    10  -1.786192e+00  -1.793675e+00  1.059689e-04  5.384795e+01  2.152736e-02  1.265714e-01  2.311308e-02
    11  -1.771062e+00  -1.778561e+00  1.143624e-04  5.218970e+01  2.198237e-02  1.292343e-01  2.323315e-02
    12  -1.755887e+00  -1.763408e+00  1.234185e-04  5.056021e+01  2.245152e-02  1.319983e-01  2.335665e-02
    13  -1.740663e+00  -1.748208e+00  1.331900e-04  4.896026e+01  2.293496e-02  1.348675e-01  2.348372e-02
    14  -1.725398e+00  -1.732963e+00  1.437275e-04  4.739156e+01  2.343255e-02  1.378444e-01  2.361443e-02
    15  -1.710078e+00  -1.717670e+00  1.550994e-04  4.585513e+01  2.394426e-02  1.409326e-01  2.374887e-02
    16  -1.694719e+00  -1.702331e+00  1.673596e-04  4.435212e+01  2.446993e-02  1.441349e-01  2.388714e-02
    17  -1.679316e+00  -1.686950e+00  1.805806e-04  4.288383e+01  2.500926e-02  1.474538e-01  2.402927e-02
    18  -1.663863e+00  -1.671521e+00  1.948435e-04  4.145036e+01  2.556229e-02  1.508939e-01  2.417540e-02
    19  -1.648369e+00  -1.656047e+00  2.102204e-04  4.005232e+01  2.612882e-02  1.544587e-01  2.432563e-02
    20  -1.632830e+00  -1.640530e+00  2.268022e-04  3.869021e+01  2.670858e-02  1.581516e-01  2.448002e-02
    21  -1.617246e+00  -1.624968e+00  2.446857e-04  3.736388e+01  2.730156e-02  1.619774e-01  2.463872e-02
    22  -1.601616e+00  -1.609361e+00  2.639729e-04  3.607320e+01  2.790763e-02  1.659410e-01  2.480184e-02
    23  -1.585951e+00  -1.593713e+00  2.847617e-04  3.481840e+01  2.852649e-02  1.700462e-01  2.496946e-02
    24  -1.570250e+00  -1.578029e+00  3.071688e-04  3.359948e+01  2.915783e-02  1.742969e-01  2.514165e-02
    25  -1.554509e+00  -1.562308e+00  3.313271e-04  3.241583e+01  2.980164e-02  1.786993e-01  2.531857e-02
    26  -1.538737e+00  -1.546551e+00  3.573620e-04  3.126700e+01  3.045775e-02  1.832588e-01  2.550033e-02
    27  -1.522927e+00  -1.530760e+00  3.854278e-04  3.015246e+01  3.112604e-02  1.879816e-01  2.568706e-02
    28  -1.507082e+00  -1.514932e+00  4.156808e-04  2.907143e+01  3.180651e-02  1.928748e-01  2.587894e-02
    29  -1.491209e+00  -1.499073e+00  4.482776e-04  2.802347e+01  3.249894e-02  1.979446e-01  2.607608e-02
