     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.797033e+00  -2.098063e+00  4.936543e-05  3.644535e+01  2.359815e-01  5.648314e-02  8.485505e-03
     1  -1.785970e+00  -1.791466e+00  5.328937e-05  3.647943e+01  2.357611e-01  5.645676e-02  8.485505e-03
     2  -1.774908e+00  -1.780404e+00  5.752323e-05  3.646838e+01  2.357496e-01  5.647524e-02  8.486997e-03
     3  -1.763843e+00  -1.769340e+00  6.209370e-05  3.645676e+01  2.357374e-01  5.649470e-02  8.488568e-03
     4  -1.752779e+00  -1.758276e+00  6.702432e-05  3.644453e+01  2.357247e-01  5.651518e-02  8.490222e-03
     5  -1.741708e+00  -1.747208e+00  7.234881e-05  3.643166e+01  2.357113e-01  5.653675e-02  8.491963e-03
     6  -1.730644e+00  -1.736141e+00  7.809033e-05  3.641813e+01  2.356971e-01  5.655946e-02  8.493796e-03
     7  -1.719581e+00  -1.725077e+00  8.428458e-05  3.640389e+01  2.356823e-01  5.658336e-02  8.495724e-03
     8  -1.708516e+00  -1.714013e+00  9.096964e-05  3.638892e+01  2.356666e-01  5.660851e-02  8.497753e-03
     9  -1.697449e+00  -1.702947e+00  9.818356e-05  3.637318e+01  2.356501e-01  5.663500e-02  8.499889e-03
    10  -1.686380e+00  -1.691879e+00  1.059689e-04  3.635661e+01  2.356328e-01  5.666289e-02  8.502138e-03
    11  -1.675319e+00  -1.680814e+00  1.143624e-04  3.633919e+01  2.356146e-01  5.669224e-02  8.504505e-03
    12  -1.664257e+00  -1.669753e+00  1.234185e-04  3.632088e+01  2.355954e-01  5.672313e-02  8.506994e-03
    13  -1.653194e+00  -1.658690e+00  1.331900e-04  3.630162e+01  2.355753e-01  5.675565e-02  8.509615e-03
    14  -1.642135e+00  -1.647629e+00  1.437275e-04  3.628137e+01  2.355541e-01  5.678989e-02  8.512372e-03
    15  -1.631071e+00  -1.636568e+00  1.550994e-04  3.626008e+01  2.355317e-01  5.682593e-02  8.515274e-03
    16  -1.620014e+00  -1.625507e+00  1.673596e-04  3.623770e+01  2.355083e-01  5.686386e-02  8.518329e-03
    17  -1.608960e+00  -1.614452e+00  1.805806e-04  3.621417e+01  2.354836e-01  5.690378e-02  8.521541e-03
    18  -1.597904e+00  -1.603397e+00  1.948435e-04  3.618944e+01  2.354576e-01  5.694581e-02  8.524922e-03
    19  -1.586852e+00  -1.592343e+00  2.102204e-04  3.616345e+01  2.354303e-01  5.699004e-02  8.528480e-03
    20  -1.575803e+00  -1.581292e+00  2.268022e-04  3.613613e+01  2.354016e-01  5.703660e-02  8.532223e-03
    21  -1.564753e+00  -1.570242e+00  2.446857e-04  3.610742e+01  2.353714e-01  5.708561e-02  8.536162e-03
    22  -1.553702e+00  -1.559192e+00  2.639729e-04  3.607725e+01  2.353396e-01  5.713721e-02  8.540308e-03
    23  -1.542656e+00  -1.548144e+00  2.847617e-04  3.604554e+01  2.353062e-01  5.719153e-02  8.544669e-03
    24  -1.531615e+00  -1.537100e+00  3.071688e-04  3.601223e+01  2.352711e-01  5.724870e-02  8.549257e-03
    25  -1.520574e+00  -1.526059e+00  3.313271e-04  3.597725e+01  2.352342e-01  5.730887e-02  8.554085e-03
    26  -1.509538e+00  -1.515021e+00  3.573620e-04  3.594049e+01  2.351954e-01  5.737221e-02  8.559164e-03
    27  -1.498502e+00  -1.503985e+00  3.854278e-04  3.590189e+01  2.351546e-01  5.743888e-02  8.564507e-03
    28  -1.487467e+00  -1.492949e+00  4.156808e-04  3.586134e+01  2.351117e-01  5.750908e-02  8.570130e-03
    29  -1.476436e+00  -1.481917e+00  4.482776e-04  3.581875e+01  2.350666e-01  5.758298e-02  8.576045e-03
    30  -1.465407e+00  -1.470887e+00  4.834077e-04  3.577403e+01  2.350192e-01  5.766077e-02  8.582269e-03
    31  -1.454381e+00  -1.459859e+00  5.212579e-04  3.572708e+01  2.349694e-01  5.774267e-02  8.588817e-03
    32  -1.443357e+00  -1.448834e+00  5.620357e-04  3.567779e+01  2.349170e-01  5.782888e-02  8.595706e-03
    33  -1.432338e+00  -1.437813e+00  6.059606e-04  3.562606e+01  2.348620e-01  5.791965e-02  8.602953e-03
    34  -1.421320e+00  -1.426794e+00  6.532785e-04  3.557176e+01  2.348041e-01  5.801520e-02  8.610576e-03
    35  -1.410306e+00  -1.415778e+00  7.042385e-04  3.551477e+01  2.347434e-01  5.811581e-02  8.618597e-03
    36  -1.399294e+00  -1.404765e+00  7.591240e-04  3.545498e+01  2.346795e-01  5.822174e-02  8.627035e-03
    37  -1.388286e+00  -1.393755e+00  8.182252e-04  3.539225e+01  2.346124e-01  5.833327e-02  8.635912e-03
    38  -1.377280e+00  -1.382748e+00  8.818583e-04  3.532645e+01  2.345419e-01  5.845072e-02  8.645250e-03
    39  -1.366278e+00  -1.371744e+00  9.503637e-04  3.525743e+01  2.344678e-01  5.857438e-02  8.655074e-03
    40  -1.355276e+00  -1.360742e+00  1.024119e-03  3.518505e+01  2.343900e-01  5.870462e-02  8.665410e-03
    41  -1.344279e+00  -1.349743e+00  1.103493e-03  3.510915e+01  2.343083e-01  5.884178e-02  8.676283e-03
    42  -1.333285e+00  -1.338747e+00  1.188917e-03  3.502960e+01  2.342225e-01  5.898622e-02  8.687722e-03
    43  -1.322294e+00  -1.327755e+00  1.280828e-03  3.494621e+01  2.341323e-01  5.913835e-02  8.699755e-03
    44  -1.311306e+00  -1.316765e+00  1.379723e-03  3.485883e+01  2.340377e-01  5.929859e-02  8.712414e-03
    45  -1.300321e+00  -1.305779e+00  1.486103e-03  3.476727e+01  2.339383e-01  5.946738e-02  8.725732e-03
    46  -1.289338e+00  -1.294795e+00  1.600525e-03  3.467135e+01  2.338339e-01  5.964520e-02  8.739742e-03
    47  -1.278358e+00  -1.283813e+00  1.723575e-03  3.457090e+01  2.337243e-01  5.983253e-02  8.754482e-03
    48  -1.267381e+00  -1.272835e+00  1.855885e-03  3.446571e+01  2.336093e-01  6.002991e-02  8.769990e-03
    49  -1.256407e+00  -1.261859e+00  1.998123e-03  3.435559e+01  2.334885e-01  6.023789e-02  8.786304e-03
    50  -1.245434e+00  -1.250886e+00  2.151017e-03  3.424034e+01  2.333618e-01  6.045706e-02  8.803469e-03
    51  -1.234465e+00  -1.239915e+00  2.315332e-03  3.411974e+01  2.332288e-01  6.068806e-02  8.821528e-03
    52  -1.223497e+00  -1.228946e+00  2.491891e-03  3.399357e+01  2.330892e-01  6.093154e-02  8.840529e-03
    53  -1.212531e+00  -1.217979e+00  2.681574e-03  3.386161e+01  2.329428e-01  6.118821e-02  8.860522e-03
    54  -1.201568e+00  -1.207015e+00  2.885299e-03  3.372365e+01  2.327891e-01  6.145881e-02  8.881558e-03
    55  -1.190606e+00  -1.196052e+00  3.104081e-03  3.357943e+01  2.326279e-01  6.174414e-02  8.903693e-03
    56  -1.179646e+00  -1.185091e+00  3.338977e-03  3.342873e+01  2.324588e-01  6.204505e-02  8.926985e-03
    57  -1.168687e+00  -1.174132e+00  3.591122e-03  3.327129e+01  2.322815e-01  6.236243e-02  8.951495e-03
    58  -1.157729e+00  -1.163174e+00  3.861724e-03  3.310687e+01  2.320956e-01  6.269724e-02  8.977290e-03
    59  -1.146773e+00  -1.152217e+00  4.152066e-03  3.293522e+01  2.319006e-01  6.305049e-02  9.004436e-03
    60  -1.135816e+00  -1.141260e+00  4.463517e-03  3.275608e+01  2.316962e-01  6.342327e-02  9.033007e-03
    61  -1.124860e+00  -1.130304e+00  4.797536e-03  3.256918e+01  2.314819e-01  6.381675e-02  9.063080e-03
    62  -1.113904e+00  -1.119348e+00  5.155655e-03  3.237426e+01  2.312573e-01  6.423214e-02  9.094736e-03
    63  -1.102948e+00  -1.108391e+00  5.539526e-03  3.217106e+01  2.310219e-01  6.467076e-02  9.128059e-03
    64  -1.091990e+00  -1.097434e+00  5.950900e-03  3.195930e+01  2.307753e-01  6.513404e-02  9.163142e-03
    65  -1.081031e+00  -1.086476e+00  6.391610e-03  3.173872e+01  2.305169e-01  6.562346e-02  9.200081e-03
    66  -1.070070e+00  -1.075516e+00  6.863620e-03  3.150905e+01  2.302462e-01  6.614064e-02  9.238976e-03
    67  -1.059106e+00  -1.064553e+00  7.369017e-03  3.127002e+01  2.299627e-01  6.668731e-02  9.279936e-03
    68  -1.048140e+00  -1.053588e+00  7.909987e-03  3.102135e+01  2.296658e-01  6.726531e-02  9.323076e-03
    69  -1.037170e+00  -1.042620e+00  8.488863e-03  3.076279e+01  2.293549e-01  6.787663e-02  9.368517e-03
    70  -1.026195e+00  -1.031648e+00  9.108117e-03  3.049407e+01  2.290295e-01  6.852340e-02  9.416388e-03
    71  -1.015216e+00  -1.020671e+00  9.770334e-03  3.021494e+01  2.286888e-01  6.920793e-02  9.466827e-03
