     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.631461e+00  -1.932491e+00  4.936543e-05  1.161255e+01  1.684461e-01  2.098176e-01  1.779277e-02
     1  -1.620396e+00  -1.625893e+00  5.328937e-05  1.162009e+01  1.683368e-01  2.097496e-01  1.779277e-02
     2  -1.609331e+00  -1.614828e+00  5.752323e-05  1.161657e+01  1.683311e-01  2.098166e-01  1.779576e-02
     3  -1.598263e+00  -1.603762e+00  6.209370e-05  1.161287e+01  1.683251e-01  2.098872e-01  1.779891e-02
     4  -1.587197e+00  -1.592695e+00  6.702432e-05  1.160898e+01  1.683188e-01  2.099615e-01  1.780223e-02
     5  -1.576123e+00  -1.581625e+00  7.234881e-05  1.160489e+01  1.683121e-01  2.100397e-01  1.780572e-02
     6  -1.565057e+00  -1.570555e+00  7.809033e-05  1.160058e+01  1.683051e-01  2.101221e-01  1.780940e-02
     7  -1.553993e+00  -1.559490e+00  8.428458e-05  1.159605e+01  1.682978e-01  2.102087e-01  1.781327e-02
     8  -1.542926e+00  -1.548424e+00  9.096964e-05  1.159129e+01  1.682900e-01  2.103000e-01  1.781734e-02
     9  -1.531857e+00  -1.537356e+00  9.818356e-05  1.158628e+01  1.682818e-01  2.103960e-01  1.782162e-02
    10  -1.520787e+00  -1.526287e+00  1.059689e-04  1.158100e+01  1.682732e-01  2.104972e-01  1.782613e-02
    11  -1.509724e+00  -1.515220e+00  1.143624e-04  1.157546e+01  1.682642e-01  2.106036e-01  1.783088e-02
    12  -1.498661e+00  -1.504157e+00  1.234185e-04  1.156964e+01  1.682547e-01  2.107156e-01  1.783587e-02
    13  -1.487596e+00  -1.493094e+00  1.331900e-04  1.156351e+01  1.682447e-01  2.108335e-01  1.784112e-02
    14  -1.476536e+00  -1.482031e+00  1.437275e-04  1.155707e+01  1.682342e-01  2.109576e-01  1.784665e-02
    15  -1.465472e+00  -1.470969e+00  1.550994e-04  1.155030e+01  1.682231e-01  2.110882e-01  1.785247e-02
    16  -1.454414e+00  -1.459907e+00  1.673596e-04  1.154318e+01  1.682115e-01  2.112257e-01  1.785859e-02
    17  -1.443359e+00  -1.448851e+00  1.805806e-04  1.153569e+01  1.681992e-01  2.113704e-01  1.786504e-02
    18  -1.432302e+00  -1.437795e+00  1.948435e-04  1.152783e+01  1.681863e-01  2.115228e-01  1.787181e-02
    19  -1.421250e+00  -1.426741e+00  2.102204e-04  1.151956e+01  1.681728e-01  2.116831e-01  1.787895e-02
    20  -1.410200e+00  -1.415690e+00  2.268022e-04  1.151088e+01  1.681585e-01  2.118518e-01  1.788645e-02
    21  -1.399149e+00  -1.404639e+00  2.446857e-04  1.150175e+01  1.681435e-01  2.120294e-01  1.789434e-02
