     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.645259e+00  -1.946289e+00  4.936543e-05  1.277381e+01  1.735350e-01  1.879256e-01  1.671414e-02
     1  -1.634193e+00  -1.639691e+00  5.328937e-05  1.278250e+01  1.734170e-01  1.878617e-01  1.671414e-02
     2  -1.623129e+00  -1.628626e+00  5.752323e-05  1.277864e+01  1.734109e-01  1.879218e-01  1.671696e-02
     3  -1.612061e+00  -1.617560e+00  6.209370e-05  1.277459e+01  1.734044e-01  1.879850e-01  1.671992e-02
     4  -1.600996e+00  -1.606493e+00  6.702432e-05  1.277032e+01  1.733975e-01  1.880515e-01  1.672305e-02
     5  -1.589922e+00  -1.595424e+00  7.234881e-05  1.276583e+01  1.733904e-01  1.881215e-01  1.672633e-02
     6  -1.578856e+00  -1.584354e+00  7.809033e-05  1.276111e+01  1.733828e-01  1.881953e-01  1.672979e-02
     7  -1.567792e+00  -1.573289e+00  8.428458e-05  1.275614e+01  1.733748e-01  1.882728e-01  1.673343e-02
     8  -1.556726e+00  -1.562224e+00  9.096964e-05  1.275092e+01  1.733665e-01  1.883545e-01  1.673727e-02
     9  -1.545657e+00  -1.551156e+00  9.818356e-05  1.274542e+01  1.733576e-01  1.884405e-01  1.674130e-02
    10  -1.534587e+00  -1.540087e+00  1.059689e-04  1.273964e+01  1.733484e-01  1.885310e-01  1.674554e-02
    11  -1.523525e+00  -1.529021e+00  1.143624e-04  1.273357e+01  1.733386e-01  1.886263e-01  1.675001e-02
    12  -1.512462e+00  -1.517958e+00  1.234185e-04  1.272718e+01  1.733283e-01  1.887266e-01  1.675471e-02
    13  -1.501398e+00  -1.506895e+00  1.331900e-04  1.272046e+01  1.733175e-01  1.888322e-01  1.675966e-02
    14  -1.490338e+00  -1.495832e+00  1.437275e-04  1.271339e+01  1.733062e-01  1.889433e-01  1.676486e-02
    15  -1.479273e+00  -1.484770e+00  1.550994e-04  1.270597e+01  1.732942e-01  1.890602e-01  1.677034e-02
    16  -1.468216e+00  -1.473709e+00  1.673596e-04  1.269816e+01  1.732817e-01  1.891834e-01  1.677610e-02
    17  -1.457161e+00  -1.462653e+00  1.805806e-04  1.268995e+01  1.732684e-01  1.893129e-01  1.678217e-02
    18  -1.446104e+00  -1.451597e+00  1.948435e-04  1.268133e+01  1.732545e-01  1.894493e-01  1.678855e-02
