     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.548675e+00  -1.849705e+00  4.936543e-05  6.554943e+00  1.379044e-01  4.108110e-01  2.617365e-02
     1  -1.537606e+00  -1.543105e+00  5.328937e-05  6.557264e+00  1.378556e-01  4.107383e-01  2.617365e-02
     2  -1.526539e+00  -1.532037e+00  5.752323e-05  6.555159e+00  1.378530e-01  4.108740e-01  2.617810e-02
     3  -1.515467e+00  -1.520968e+00  6.209370e-05  6.552943e+00  1.378503e-01  4.110170e-01  2.618278e-02
     4  -1.504398e+00  -1.509897e+00  6.702432e-05  6.550612e+00  1.378475e-01  4.111674e-01  2.618770e-02
     5  -1.493321e+00  -1.498825e+00  7.234881e-05  6.548160e+00  1.378445e-01  4.113258e-01  2.619289e-02
     6  -1.482252e+00  -1.487752e+00  7.809033e-05  6.545581e+00  1.378414e-01  4.114926e-01  2.619835e-02
     7  -1.471185e+00  -1.476683e+00  8.428458e-05  6.542869e+00  1.378381e-01  4.116681e-01  2.620409e-02
     8  -1.460114e+00  -1.465614e+00  9.096964e-05  6.540017e+00  1.378346e-01  4.118528e-01  2.621013e-02
     9  -1.449043e+00  -1.454543e+00  9.818356e-05  6.537017e+00  1.378309e-01  4.120472e-01  2.621649e-02
    10  -1.437969e+00  -1.443471e+00  1.059689e-04  6.533862e+00  1.378271e-01  4.122520e-01  2.622319e-02
    11  -1.426903e+00  -1.432401e+00  1.143624e-04  6.530545e+00  1.378230e-01  4.124675e-01  2.623023e-02
    12  -1.415837e+00  -1.421335e+00  1.234185e-04  6.527058e+00  1.378188e-01  4.126942e-01  2.623765e-02
    13  -1.404769e+00  -1.410267e+00  1.331900e-04  6.523391e+00  1.378143e-01  4.129329e-01  2.624545e-02
    14  -1.393705e+00  -1.399201e+00  1.437275e-04  6.519536e+00  1.378096e-01  4.131842e-01  2.625365e-02
    15  -1.382636e+00  -1.388135e+00  1.550994e-04  6.515483e+00  1.378046e-01  4.134487e-01  2.626229e-02
    16  -1.371575e+00  -1.377070e+00  1.673596e-04  6.511222e+00  1.377994e-01  4.137270e-01  2.627138e-02
    17  -1.360516e+00  -1.366010e+00  1.805806e-04  6.506745e+00  1.377938e-01  4.140200e-01  2.628094e-02
    18  -1.349455e+00  -1.354950e+00  1.948435e-04  6.502039e+00  1.377881e-01  4.143283e-01  2.629100e-02
    19  -1.338398e+00  -1.343891e+00  2.102204e-04  6.497094e+00  1.377820e-01  4.146529e-01  2.630159e-02
    20  -1.327344e+00  -1.332836e+00  2.268022e-04  6.491898e+00  1.377756e-01  4.149944e-01  2.631273e-02
    21  -1.316288e+00  -1.321781e+00  2.446857e-04  6.486437e+00  1.377688e-01  4.153539e-01  2.632444e-02
    22  -1.305232e+00  -1.310725e+00  2.639729e-04  6.480699e+00  1.377617e-01  4.157324e-01  2.633677e-02
    23  -1.294181e+00  -1.299671e+00  2.847617e-04  6.474670e+00  1.377542e-01  4.161308e-01  2.634975e-02
    24  -1.283134e+00  -1.288622e+00  3.071688e-04  6.468339e+00  1.377464e-01  4.165500e-01  2.636339e-02
    25  -1.272087e+00  -1.277575e+00  3.313271e-04  6.461689e+00  1.377381e-01  4.169912e-01  2.637775e-02
    26  -1.261045e+00  -1.266531e+00  3.573620e-04  6.454704e+00  1.377294e-01  4.174556e-01  2.639285e-02
    27  -1.250003e+00  -1.255489e+00  3.854278e-04  6.447370e+00  1.377203e-01  4.179444e-01  2.640873e-02
    28  -1.238961e+00  -1.244447e+00  4.156808e-04  6.439667e+00  1.377106e-01  4.184590e-01  2.642545e-02
    29  -1.227924e+00  -1.233408e+00  4.482776e-04  6.431579e+00  1.377005e-01  4.190006e-01  2.644303e-02
    30  -1.216888e+00  -1.222371e+00  4.834077e-04  6.423089e+00  1.376898e-01  4.195706e-01  2.646152e-02
    31  -1.205854e+00  -1.211336e+00  5.212579e-04  6.414177e+00  1.376786e-01  4.201707e-01  2.648098e-02
    32  -1.194823e+00  -1.200303e+00  5.620357e-04  6.404823e+00  1.376668e-01  4.208024e-01  2.650144e-02
    33  -1.183796e+00  -1.189274e+00  6.059606e-04  6.395008e+00  1.376544e-01  4.214673e-01  2.652297e-02
    34  -1.172770e+00  -1.178248e+00  6.532785e-04  6.384709e+00  1.376414e-01  4.221671e-01  2.654561e-02
    35  -1.161747e+00  -1.167223e+00  7.042385e-04  6.373904e+00  1.376276e-01  4.229039e-01  2.656943e-02
    36  -1.150726e+00  -1.156202e+00  7.591240e-04  6.362570e+00  1.376132e-01  4.236794e-01  2.659448e-02
    37  -1.139708e+00  -1.145182e+00  8.182252e-04  6.350683e+00  1.375980e-01  4.244959e-01  2.662082e-02
    38  -1.128693e+00  -1.134166e+00  8.818583e-04  6.338217e+00  1.375820e-01  4.253555e-01  2.664854e-02
    39  -1.117680e+00  -1.123152e+00  9.503637e-04  6.325148e+00  1.375652e-01  4.262605e-01  2.667768e-02
    40  -1.106668e+00  -1.112139e+00  1.024119e-03  6.311446e+00  1.375475e-01  4.272133e-01  2.670834e-02
    41  -1.095660e+00  -1.101129e+00  1.103493e-03  6.297085e+00  1.375289e-01  4.282165e-01  2.674059e-02
    42  -1.084654e+00  -1.090122e+00  1.188917e-03  6.282037e+00  1.375093e-01  4.292728e-01  2.677450e-02
    43  -1.073651e+00  -1.079118e+00  1.280828e-03  6.266272e+00  1.374888e-01  4.303851e-01  2.681017e-02
    44  -1.062650e+00  -1.068116e+00  1.379723e-03  6.249757e+00  1.374671e-01  4.315563e-01  2.684768e-02
    45  -1.051652e+00  -1.057116e+00  1.486103e-03  6.232462e+00  1.374443e-01  4.327897e-01  2.688713e-02
    46  -1.040655e+00  -1.046119e+00  1.600525e-03  6.214354e+00  1.374204e-01  4.340887e-01  2.692863e-02
    47  -1.029661e+00  -1.035123e+00  1.723575e-03  6.195397e+00  1.373952e-01  4.354568e-01  2.697226e-02
    48  -1.018669e+00  -1.024130e+00  1.855885e-03  6.175559e+00  1.373687e-01  4.368978e-01  2.701816e-02
    49  -1.007678e+00  -1.013139e+00  1.998123e-03  6.154802e+00  1.373408e-01  4.384157e-01  2.706643e-02
    50  -9.966899e-01  -1.002149e+00  2.151017e-03  6.133089e+00  1.373115e-01  4.400148e-01  2.711719e-02
    51  -9.857029e-01  -9.911616e-01  2.315332e-03  6.110383e+00  1.372807e-01  4.416995e-01  2.717058e-02
    52  -9.747173e-01  -9.801754e-01  2.491891e-03  6.086644e+00  1.372482e-01  4.434746e-01  2.722673e-02
    53  -9.637328e-01  -9.691903e-01  2.681574e-03  6.061833e+00  1.372141e-01  4.453450e-01  2.728578e-02
    54  -9.527502e-01  -9.582068e-01  2.885299e-03  6.035910e+00  1.371782e-01  4.473162e-01  2.734789e-02
    55  -9.417683e-01  -9.472245e-01  3.104081e-03  6.008833e+00  1.371405e-01  4.493937e-01  2.741320e-02
    56  -9.307871e-01  -9.362430e-01  3.338977e-03  5.980560e+00  1.371008e-01  4.515836e-01  2.748190e-02
    57  -9.198065e-01  -9.252621e-01  3.591122e-03  5.951048e+00  1.370591e-01  4.538922e-01  2.755416e-02
    58  -9.088260e-01  -9.142816e-01  3.861724e-03  5.920253e+00  1.370152e-01  4.563263e-01  2.763016e-02
    59  -8.978456e-01  -9.033011e-01  4.152066e-03  5.888131e+00  1.369690e-01  4.588930e-01  2.771009e-02
    60  -8.868648e-01  -8.923205e-01  4.463517e-03  5.854638e+00  1.369204e-01  4.616001e-01  2.779416e-02
    61  -8.758830e-01  -8.813392e-01  4.797536e-03  5.819729e+00  1.368693e-01  4.644556e-01  2.788260e-02
    62  -8.649005e-01  -8.703571e-01  5.155655e-03  5.783359e+00  1.368156e-01  4.674681e-01  2.797563e-02
    63  -8.539164e-01  -8.593737e-01  5.539526e-03  5.745484e+00  1.367591e-01  4.706470e-01  2.807349e-02
    64  -8.429301e-01  -8.483885e-01  5.950900e-03  5.706057e+00  1.366996e-01  4.740020e-01  2.817643e-02
    65  -8.319416e-01  -8.374011e-01  6.391610e-03  5.665034e+00  1.366371e-01  4.775437e-01  2.828474e-02
    66  -8.209503e-01  -8.264112e-01  6.863620e-03  5.622372e+00  1.365713e-01  4.812832e-01  2.839868e-02
    67  -8.099555e-01  -8.154181e-01  7.369017e-03  5.578025e+00  1.365022e-01  4.852323e-01  2.851857e-02
    68  -7.989567e-01  -8.044213e-01  7.909987e-03  5.531952e+00  1.364294e-01  4.894041e-01  2.864472e-02
    69  -7.879534e-01  -7.934202e-01  8.488863e-03  5.484110e+00  1.363529e-01  4.938120e-01  2.877746e-02
    70  -7.769446e-01  -7.824141e-01  9.108117e-03  5.434459e+00  1.362724e-01  4.984707e-01  2.891716e-02
    71  -7.659299e-01  -7.714024e-01  9.770334e-03  5.382960e+00  1.361878e-01  5.033961e-01  2.906418e-02
    72  -7.549086e-01  -7.603843e-01  1.047826e-02  5.329576e+00  1.360987e-01  5.086047e-01  2.921894e-02
    73  -7.438798e-01  -7.493592e-01  1.123480e-02  5.274271e+00  1.360050e-01  5.141148e-01  2.938184e-02
    74  -7.328427e-01  -7.383262e-01  1.204299e-02  5.217013e+00  1.359065e-01  5.199456e-01  2.955334e-02
    75  -7.217963e-01  -7.272844e-01  1.290606e-02  5.157772e+00  1.358029e-01  5.261182e-01  2.973392e-02
    76  -7.107399e-01  -7.162329e-01  1.382737e-02  5.096522e+00  1.356939e-01  5.326549e-01  2.992407e-02
    77  -6.996722e-01  -7.051708e-01  1.481049e-02  5.033239e+00  1.355793e-01  5.395800e-01  3.012433e-02
    78  -6.885922e-01  -6.940969e-01  1.585915e-02  4.967902e+00  1.354587e-01  5.469197e-01  3.033527e-02
    79  -6.774989e-01  -6.830101e-01  1.697728e-02  4.900497e+00  1.353318e-01  5.547021e-01  3.055749e-02
    80  -6.663909e-01  -6.719094e-01  1.816896e-02  4.831013e+00  1.351985e-01  5.629579e-01  3.079164e-02
    81  -6.552670e-01  -6.607933e-01  1.943850e-02  4.759444e+00  1.350582e-01  5.717200e-01  3.103839e-02
    82  -6.441259e-01  -6.496607e-01  2.079041e-02  4.685788e+00  1.349106e-01  5.810244e-01  3.129849e-02
    83  -6.329660e-01  -6.385101e-01  2.222937e-02  4.610050e+00  1.347554e-01  5.909098e-01  3.157271e-02
    84  -6.217859e-01  -6.273400e-01  2.376030e-02  4.532242e+00  1.345922e-01  6.014187e-01  3.186187e-02
    85  -6.105840e-01  -6.161488e-01  2.538829e-02  4.452382e+00  1.344206e-01  6.125968e-01  3.216686e-02
    86  -5.993585e-01  -6.049350e-01  2.711870e-02  4.370493e+00  1.342401e-01  6.244942e-01  3.248863e-02
    87  -5.881076e-01  -5.936966e-01  2.895704e-02  4.286607e+00  1.340503e-01  6.371657e-01  3.282819e-02
    88  -5.768295e-01  -5.824320e-01  3.090905e-02  4.200763e+00  1.338508e-01  6.506709e-01  3.318664e-02
    89  -5.655221e-01  -5.711390e-01  3.298073e-02  4.113008e+00  1.336410e-01  6.650751e-01  3.356512e-02
