     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -1.523989e+00  -1.825019e+00  4.936543e-05  5.527291e+00  7.582123e-02  6.570406e-01  3.844025e-02
     1  -1.512864e+00  -1.518391e+00  5.328937e-05  5.499970e+00  7.619788e-02  6.586705e-01  3.844025e-02
     2  -1.501738e+00  -1.507265e+00  5.752323e-05  5.495336e+00  7.621765e-02  6.591405e-01  3.845146e-02
     3  -1.490607e+00  -1.496137e+00  6.209370e-05  5.490466e+00  7.623843e-02  6.596352e-01  3.846327e-02
     4  -1.479477e+00  -1.485006e+00  6.702432e-05  5.485349e+00  7.626027e-02  6.601559e-01  3.847569e-02
     5  -1.468337e+00  -1.473871e+00  7.234881e-05  5.479973e+00  7.628323e-02  6.607042e-01  3.848877e-02
     6  -1.457202e+00  -1.462733e+00  7.809033e-05  5.474324e+00  7.630737e-02  6.612813e-01  3.850253e-02
     7  -1.446066e+00  -1.451598e+00  8.428458e-05  5.468394e+00  7.633272e-02  6.618885e-01  3.851700e-02
     8  -1.434926e+00  -1.440460e+00  9.096964e-05  5.462165e+00  7.635936e-02  6.625277e-01  3.853224e-02
     9  -1.423781e+00  -1.429318e+00  9.818356e-05  5.455622e+00  7.638737e-02  6.632007e-01  3.854827e-02
    10  -1.412631e+00  -1.418170e+00  1.059689e-04  5.448750e+00  7.641680e-02  6.639092e-01  3.856514e-02
    11  -1.401486e+00  -1.407023e+00  1.143624e-04  5.441537e+00  7.644771e-02  6.646549e-01  3.858289e-02
    12  -1.390337e+00  -1.395876e+00  1.234185e-04  5.433966e+00  7.648018e-02  6.654396e-01  3.860156e-02
    13  -1.379183e+00  -1.384724e+00  1.331900e-04  5.426018e+00  7.651430e-02  6.662657e-01  3.862121e-02
    14  -1.368029e+00  -1.373570e+00  1.437275e-04  5.417677e+00  7.655013e-02  6.671353e-01  3.864188e-02
    15  -1.356867e+00  -1.362413e+00  1.550994e-04  5.408923e+00  7.658778e-02  6.680507e-01  3.866363e-02
    16  -1.345707e+00  -1.351251e+00  1.673596e-04  5.399739e+00  7.662731e-02  6.690144e-01  3.868651e-02
    17  -1.334546e+00  -1.340091e+00  1.805806e-04  5.390107e+00  7.666882e-02  6.700284e-01  3.871058e-02
    18  -1.323378e+00  -1.328926e+00  1.948435e-04  5.380004e+00  7.671241e-02  6.710959e-01  3.873590e-02
    19  -1.312209e+00  -1.317757e+00  2.102204e-04  5.369409e+00  7.675817e-02  6.722197e-01  3.876254e-02
    20  -1.301036e+00  -1.306587e+00  2.268022e-04  5.358301e+00  7.680621e-02  6.734025e-01  3.879056e-02
    21  -1.289858e+00  -1.295411e+00  2.446857e-04  5.346656e+00  7.685664e-02  6.746477e-01  3.882004e-02
    22  -1.278672e+00  -1.284229e+00  2.639729e-04  5.334449e+00  7.690958e-02  6.759588e-01  3.885105e-02
    23  -1.267486e+00  -1.273043e+00  2.847617e-04  5.321657e+00  7.696513e-02  6.773390e-01  3.888367e-02
