     i         log_r      log_rmid             m           rho            v2        trelax            kn
     0  -2.997422e+00  -3.298452e+00  4.936543e-05  1.454822e+05  1.493772e+00  5.624033e-06  5.338148e-05
     1  -2.986393e+00  -2.991873e+00  5.328937e-05  1.460856e+05  1.487602e+00  5.612406e-06  5.338148e-05
     2  -2.975360e+00  -2.980841e+00  5.752323e-05  1.459884e+05  1.487280e+00  5.616751e-06  5.340502e-05
     3  -2.964315e+00  -2.969802e+00  6.209370e-05  1.458861e+05  1.486942e+00  5.621331e-06  5.342984e-05
     4  -2.953268e+00  -2.958756e+00  6.702432e-05  1.457784e+05  1.486585e+00  5.626159e-06  5.345598e-05
     5  -2.942206e+00  -2.947702e+00  7.234881e-05  1.456650e+05  1.486209e+00  5.631249e-06  5.348354e-05
     6  -2.931147e+00  -2.936641e+00  7.809033e-05  1.455457e+05  1.485814e+00  5.636615e-06  5.351257e-05
     7  -2.920083e+00  -2.925580e+00  8.428458e-05  1.454202e+05  1.485398e+00  5.642268e-06  5.354315e-05
     8  -2.909012e+00  -2.914513e+00  9.096964e-05  1.452882e+05  1.484960e+00  5.648228e-06  5.357537e-05
     9  -2.897934e+00  -2.903438e+00  9.818356e-05  1.451493e+05  1.484499e+00  5.654511e-06  5.360932e-05
    10  -2.886849e+00  -2.892356e+00  1.059689e-04  1.450032e+05  1.484013e+00  5.661135e-06  5.364510e-05
    11  -2.875767e+00  -2.881272e+00  1.143624e-04  1.448495e+05  1.483503e+00  5.668117e-06  5.368279e-05
    12  -2.864679e+00  -2.870187e+00  1.234185e-04  1.446879e+05  1.482965e+00  5.675475e-06  5.372249e-05
    13  -2.853584e+00  -2.859096e+00  1.331900e-04  1.445180e+05  1.482400e+00  5.683233e-06  5.376432e-05
    14  -2.842489e+00  -2.848001e+00  1.437275e-04  1.443393e+05  1.481804e+00  5.691411e-06  5.380839e-05
    15  -2.831384e+00  -2.836901e+00  1.550994e-04  1.441514e+05  1.481178e+00  5.700034e-06  5.385483e-05
    16  -2.820281e+00  -2.825797e+00  1.673596e-04  1.439539e+05  1.480519e+00  5.709126e-06  5.390376e-05
    17  -2.809176e+00  -2.814693e+00  1.805806e-04  1.437463e+05  1.479826e+00  5.718709e-06  5.395530e-05
    18  -2.798063e+00  -2.803584e+00  1.948435e-04  1.435281e+05  1.479097e+00  5.728815e-06  5.400960e-05
    19  -2.786950e+00  -2.792471e+00  2.102204e-04  1.432987e+05  1.478330e+00  5.739472e-06  5.406682e-05
    20  -2.775834e+00  -2.781357e+00  2.268022e-04  1.430577e+05  1.477524e+00  5.750710e-06  5.412711e-05
    21  -2.764711e+00  -2.770237e+00  2.446857e-04  1.428045e+05  1.476675e+00  5.762563e-06  5.419065e-05
    22  -2.753582e+00  -2.759111e+00  2.639729e-04  1.425383e+05  1.475783e+00  5.775068e-06  5.425762e-05
    23  -2.742453e+00  -2.747982e+00  2.847617e-04  1.422587e+05  1.474844e+00  5.788260e-06  5.432819e-05
    24  -2.731321e+00  -2.736851e+00  3.071688e-04  1.419651e+05  1.473857e+00  5.802174e-06  5.440255e-05
    25  -2.720184e+00  -2.725717e+00  3.313271e-04  1.416567e+05  1.472819e+00  5.816855e-06  5.448093e-05
    26  -2.709046e+00  -2.714579e+00  3.573620e-04  1.413328e+05  1.471728e+00  5.832346e-06  5.456353e-05
    27  -2.697901e+00  -2.703438e+00  3.854278e-04  1.409927e+05  1.470581e+00  5.848694e-06  5.465061e-05
    28  -2.686749e+00  -2.692289e+00  4.156808e-04  1.406356e+05  1.469374e+00  5.865953e-06  5.474242e-05
    29  -2.675595e+00  -2.681137e+00  4.482776e-04  1.402607e+05  1.468105e+00  5.884173e-06  5.483921e-05
