      step          time         t_Gyr         rho_c  rhoc_Msunpc3         v_max     v_max_kms        Kn_min       mintrel   mintrel_Gyr
   5505201  2.641793e+03  9.043523e-01  7.333618e+00  3.534464e-01  3.669698e-01  1.844982e+02  4.056521e-02  3.714890e-01  1.271701e-04
   5511280  2.659707e+03  9.104847e-01  7.406958e+00  3.569811e-01  3.675531e-01  1.847914e+02  4.029983e-02  3.672261e-01  1.257107e-04
   5517323  2.677545e+03  9.165912e-01  7.481036e+00  3.605513e-01  3.681347e-01  1.850838e+02  4.003645e-02  3.630145e-01  1.242690e-04
   5523330  2.695308e+03  9.226717e-01  7.555850e+00  3.641570e-01  3.687146e-01  1.853754e+02  3.977510e-02  3.588540e-01  1.228448e-04
   5529302  2.712997e+03  9.287273e-01  7.631410e+00  3.677986e-01  3.692928e-01  1.856661e+02  3.951573e-02  3.547437e-01  1.214377e-04
   5535240  2.730617e+03  9.347589e-01  7.707727e+00  3.714768e-01  3.698696e-01  1.859561e+02  3.925830e-02  3.506827e-01  1.200475e-04
   5541145  2.748169e+03  9.407674e-01  7.784814e+00  3.751920e-01  3.704450e-01  1.862453e+02  3.900277e-02  3.466701e-01  1.186739e-04
   5547017  2.765653e+03  9.467528e-01  7.862669e+00  3.789442e-01  3.710190e-01  1.865339e+02  3.874914e-02  3.427056e-01  1.173167e-04
   5552857  2.783073e+03  9.527160e-01  7.941305e+00  3.827341e-01  3.715918e-01  1.868219e+02  3.849738e-02  3.387882e-01  1.159758e-04
   5558665  2.800428e+03  9.586570e-01  8.020722e+00  3.865617e-01  3.721633e-01  1.871093e+02  3.824749e-02  3.349179e-01  1.146508e-04
   5564442  2.817720e+03  9.645767e-01  8.100933e+00  3.904275e-01  3.727337e-01  1.873960e+02  3.799943e-02  3.310935e-01  1.133416e-04
   5570189  2.834954e+03  9.704761e-01  8.181953e+00  3.943322e-01  3.733031e-01  1.876823e+02  3.775315e-02  3.273143e-01  1.120479e-04
   5575906  2.852128e+03  9.763552e-01  8.263782e+00  3.982760e-01  3.738714e-01  1.879680e+02  3.750867e-02  3.235798e-01  1.107695e-04
   5581593  2.869242e+03  9.822138e-01  8.346420e+00  4.022588e-01  3.744387e-01  1.882532e+02  3.726597e-02  3.198900e-01  1.095064e-04
   5587252  2.886303e+03  9.880541e-01  8.429898e+00  4.062821e-01  3.750052e-01  1.885380e+02  3.702498e-02  3.162432e-01  1.082580e-04
   5592882  2.903306e+03  9.938748e-01  8.514201e+00  4.103451e-01  3.755707e-01  1.888224e+02  3.678574e-02  3.126397e-01  1.070244e-04
   5598484  2.920255e+03  9.996770e-01  8.599347e+00  4.144487e-01  3.761355e-01  1.891063e+02  3.654822e-02  3.090787e-01  1.058054e-04
   5604059  2.937153e+03  1.005462e+00  8.685352e+00  4.185938e-01  3.766996e-01  1.893899e+02  3.631236e-02  3.055593e-01  1.046006e-04
   5609607  2.954000e+03  1.011229e+00  8.772218e+00  4.227803e-01  3.772629e-01  1.896731e+02  3.607816e-02  3.020812e-01  1.034100e-04
   5615128  2.970795e+03  1.016978e+00  8.859947e+00  4.270084e-01  3.778256e-01  1.899560e+02  3.584564e-02  2.986440e-01  1.022334e-04
   5620623  2.987541e+03  1.022711e+00  8.948556e+00  4.312790e-01  3.783877e-01  1.902386e+02  3.561474e-02  2.952471e-01  1.010705e-04
   5626092  3.004239e+03  1.028427e+00  9.038048e+00  4.355921e-01  3.789491e-01  1.905209e+02  3.538547e-02  2.918899e-01  9.992127e-05
   5631536  3.020890e+03  1.034127e+00  9.128442e+00  4.399487e-01  3.795101e-01  1.908029e+02  3.515779e-02  2.885717e-01  9.878537e-05
   5636955  3.037495e+03  1.039811e+00  9.219742e+00  4.443489e-01  3.800706e-01  1.910847e+02  3.493169e-02  2.852922e-01  9.766272e-05
   5642349  3.054054e+03  1.045480e+00  9.311949e+00  4.487928e-01  3.806306e-01  1.913663e+02  3.470717e-02  2.820511e-01  9.655321e-05
   5647719  3.070570e+03  1.051133e+00  9.405084e+00  4.532815e-01  3.811903e-01  1.916477e+02  3.448420e-02  2.788476e-01  9.545656e-05
   5653065  3.087041e+03  1.056772e+00  9.499150e+00  4.578151e-01  3.817495e-01  1.919288e+02  3.426276e-02  2.756813e-01  9.437266e-05
   5658387  3.103469e+03  1.062396e+00  9.594151e+00  4.623937e-01  3.823084e-01  1.922098e+02  3.404287e-02  2.725520e-01  9.330143e-05
   5663686  3.119857e+03  1.068006e+00  9.690108e+00  4.670184e-01  3.828670e-01  1.924907e+02  3.382447e-02  2.694589e-01  9.224256e-05
   5668962  3.136203e+03  1.073601e+00  9.787025e+00  4.716893e-01  3.834253e-01  1.927714e+02  3.360757e-02  2.664016e-01  9.119597e-05
   5674215  3.152508e+03  1.079183e+00  9.884906e+00  4.764067e-01  3.839834e-01  1.930519e+02  3.339217e-02  2.633799e-01  9.016156e-05
   5679446  3.168775e+03  1.084751e+00  9.983774e+00  4.811717e-01  3.845412e-01  1.933324e+02  3.317821e-02  2.603929e-01  8.913905e-05
   5684654  3.185000e+03  1.090306e+00  1.008361e+01  4.859835e-01  3.850988e-01  1.936127e+02  3.296575e-02  2.574410e-01  8.812853e-05
   5689841  3.201190e+03  1.095848e+00  1.018447e+01  4.908442e-01  3.856563e-01  1.938930e+02  3.275470e-02  2.545227e-01  8.712954e-05
   5695006  3.217342e+03  1.101377e+00  1.028632e+01  4.957531e-01  3.862136e-01  1.941732e+02  3.254510e-02  2.516384e-01  8.614216e-05
   5700150  3.233458e+03  1.106894e+00  1.038920e+01  5.007113e-01  3.867708e-01  1.944533e+02  3.233691e-02  2.487872e-01  8.516612e-05
   5705273  3.249537e+03  1.112399e+00  1.049311e+01  5.057192e-01  3.873280e-01  1.947335e+02  3.213012e-02  2.459688e-01  8.420133e-05
   5710375  3.265581e+03  1.117891e+00  1.059805e+01  5.107770e-01  3.878851e-01  1.950135e+02  3.192473e-02  2.431831e-01  8.324769e-05
   5715456  3.281589e+03  1.123371e+00  1.070403e+01  5.158848e-01  3.884420e-01  1.952936e+02  3.172074e-02  2.404296e-01  8.230512e-05
   5720517  3.297564e+03  1.128839e+00  1.081108e+01  5.210440e-01  3.889990e-01  1.955736e+02  3.151811e-02  2.377078e-01  8.137336e-05
   5725558  3.313505e+03  1.134296e+00  1.091920e+01  5.262548e-01  3.895561e-01  1.958536e+02  3.131684e-02  2.350171e-01  8.045229e-05
   5730579  3.329413e+03  1.139742e+00  1.102839e+01  5.315175e-01  3.901131e-01  1.961337e+02  3.111692e-02  2.323575e-01  7.954184e-05
   5735581  3.345291e+03  1.145177e+00  1.113869e+01  5.368335e-01  3.906702e-01  1.964138e+02  3.091831e-02  2.297282e-01  7.864175e-05
   5740563  3.361134e+03  1.150601e+00  1.125008e+01  5.422019e-01  3.912274e-01  1.966939e+02  3.072106e-02  2.271293e-01  7.775210e-05
   5745526  3.376948e+03  1.156014e+00  1.136259e+01  5.476242e-01  3.917846e-01  1.969741e+02  3.052511e-02  2.245602e-01  7.687262e-05
   5750470  3.392730e+03  1.161417e+00  1.147622e+01  5.531006e-01  3.923420e-01  1.972543e+02  3.033047e-02  2.220206e-01  7.600324e-05
   5755396  3.408484e+03  1.166810e+00  1.159100e+01  5.586326e-01  3.928996e-01  1.975346e+02  3.013709e-02  2.195097e-01  7.514370e-05
   5760303  3.424208e+03  1.172193e+00  1.170692e+01  5.642193e-01  3.934572e-01  1.978150e+02  2.994501e-02  2.170278e-01  7.429409e-05
   5765192  3.439903e+03  1.177565e+00  1.182400e+01  5.698623e-01  3.940151e-01  1.980955e+02  2.975419e-02  2.145742e-01  7.345414e-05
   5770063  3.455570e+03  1.182929e+00  1.194226e+01  5.755618e-01  3.945732e-01  1.983761e+02  2.956463e-02  2.121485e-01  7.262378e-05
   5774916  3.471209e+03  1.188282e+00  1.206170e+01  5.813183e-01  3.951315e-01  1.986567e+02  2.937632e-02  2.097506e-01  7.180293e-05
   5779751  3.486819e+03  1.193626e+00  1.218233e+01  5.871320e-01  3.956899e-01  1.989375e+02  2.918926e-02  2.073803e-01  7.099150e-05
   5784568  3.502401e+03  1.198960e+00  1.230416e+01  5.930033e-01  3.962486e-01  1.992184e+02  2.900345e-02  2.050372e-01  7.018942e-05
   5789368  3.517957e+03  1.204285e+00  1.242721e+01  5.989338e-01  3.968075e-01  1.994994e+02  2.881885e-02  2.027208e-01  6.939643e-05
   5794151  3.533488e+03  1.209602e+00  1.255149e+01  6.049239e-01  3.973667e-01  1.997805e+02  2.863545e-02  2.004306e-01  6.861245e-05
   5798917  3.548993e+03  1.214910e+00  1.267702e+01  6.109739e-01  3.979262e-01  2.000618e+02  2.845326e-02  1.981666e-01  6.783742e-05
   5803666  3.564472e+03  1.220209e+00  1.280381e+01  6.170842e-01  3.984860e-01  2.003433e+02  2.827226e-02  1.959284e-01  6.707124e-05
   5808398  3.579925e+03  1.225499e+00  1.293185e+01  6.232553e-01  3.990461e-01  2.006249e+02  2.809247e-02  1.937160e-01  6.631385e-05
   5813114  3.595355e+03  1.230781e+00  1.306119e+01  6.294887e-01  3.996066e-01  2.009067e+02  2.791382e-02  1.915284e-01  6.556501e-05
   5817813  3.610759e+03  1.236054e+00  1.319180e+01  6.357837e-01  4.001673e-01  2.011886e+02  2.773637e-02  1.893661e-01  6.482479e-05
   5822496  3.626139e+03  1.241319e+00  1.332372e+01  6.421418e-01  4.007284e-01  2.014707e+02  2.756007e-02  1.872283e-01  6.409297e-05
   5827174  3.641498e+03  1.246576e+00  1.345698e+01  6.485641e-01  4.012899e-01  2.017530e+02  2.738491e-02  1.851147e-01  6.336942e-05
   5831865  3.656831e+03  1.251825e+00  1.359155e+01  6.550499e-01  4.018517e-01  2.020354e+02  2.721090e-02  1.830253e-01  6.265418e-05
   5836570  3.672143e+03  1.257067e+00  1.372748e+01  6.616011e-01  4.024140e-01  2.023181e+02  2.703801e-02  1.809596e-01  6.194702e-05
   5841288  3.687431e+03  1.262301e+00  1.386476e+01  6.682171e-01  4.029765e-01  2.026009e+02  2.686627e-02  1.789175e-01  6.124797e-05
   5846020  3.702700e+03  1.267527e+00  1.400343e+01  6.749004e-01  4.035396e-01  2.028840e+02  2.669561e-02  1.768983e-01  6.055675e-05
   5850766  3.717946e+03  1.272746e+00  1.414347e+01  6.816500e-01  4.041031e-01  2.031673e+02  2.652608e-02  1.749022e-01  5.987345e-05
   5855528  3.733171e+03  1.277958e+00  1.428493e+01  6.884674e-01  4.046670e-01  2.034509e+02  2.635763e-02  1.729288e-01  5.919787e-05
   5860305  3.748373e+03  1.283162e+00  1.442778e+01  6.953522e-01  4.052314e-01  2.037346e+02  2.619030e-02  1.709779e-01  5.853004e-05
   5865098  3.763556e+03  1.288360e+00  1.457208e+01  7.023067e-01  4.057962e-01  2.040185e+02  2.602403e-02  1.690489e-01  5.786971e-05
   5869906  3.778719e+03  1.293551e+00  1.471782e+01  7.093306e-01  4.063615e-01  2.043028e+02  2.585884e-02  1.671419e-01  5.721690e-05
   5874729  3.793862e+03  1.298734e+00  1.486501e+01  7.164248e-01  4.069272e-01  2.045872e+02  2.569472e-02  1.652566e-01  5.657149e-05
   5879567  3.808985e+03  1.303912e+00  1.501369e+01  7.235903e-01  4.074935e-01  2.048719e+02  2.553165e-02  1.633925e-01  5.593337e-05
   5884419  3.824088e+03  1.309082e+00  1.516383e+01  7.308266e-01  4.080602e-01  2.051568e+02  2.536965e-02  1.615498e-01  5.530256e-05
   5889286  3.839172e+03  1.314245e+00  1.531549e+01  7.381356e-01  4.086274e-01  2.054420e+02  2.520869e-02  1.597279e-01  5.467888e-05
   5894170  3.854237e+03  1.319402e+00  1.546866e+01  7.455179e-01  4.091952e-01  2.057274e+02  2.504877e-02  1.579266e-01  5.406225e-05
   5899071  3.869284e+03  1.324553e+00  1.562337e+01  7.529741e-01  4.097635e-01  2.060131e+02  2.488987e-02  1.561457e-01  5.345260e-05
   5903989  3.884314e+03  1.329698e+00  1.577963e+01  7.605052e-01  4.103323e-01  2.062991e+02  2.473199e-02  1.543849e-01  5.284983e-05
   5908923  3.899323e+03  1.334837e+00  1.593744e+01  7.681108e-01  4.109016e-01  2.065854e+02  2.457515e-02  1.526442e-01  5.225397e-05
   5913873  3.914314e+03  1.339968e+00  1.609681e+01  7.757919e-01  4.114714e-01  2.068718e+02  2.441932e-02  1.509234e-01  5.166489e-05
   5918840  3.929290e+03  1.345095e+00  1.625781e+01  7.835512e-01  4.120419e-01  2.071587e+02  2.426447e-02  1.492218e-01  5.108237e-05
   5923823  3.944249e+03  1.350216e+00  1.642042e+01  7.913883e-01  4.126130e-01  2.074458e+02  2.411061e-02  1.475394e-01  5.050645e-05
   5928821  3.959189e+03  1.355330e+00  1.658464e+01  7.993027e-01  4.131845e-01  2.077331e+02  2.395776e-02  1.458763e-01  4.993712e-05
   5933836  3.974114e+03  1.360439e+00  1.675050e+01  8.072967e-01  4.137566e-01  2.080208e+02  2.380589e-02  1.442319e-01  4.937420e-05
   5938869  3.989020e+03  1.365542e+00  1.691802e+01  8.153700e-01  4.143293e-01  2.083087e+02  2.365500e-02  1.426062e-01  4.881769e-05
   5943921  4.003913e+03  1.370640e+00  1.708723e+01  8.235253e-01  4.149027e-01  2.085969e+02  2.350505e-02  1.409987e-01  4.826740e-05
   5948991  4.018789e+03  1.375733e+00  1.725813e+01  8.317621e-01  4.154767e-01  2.088855e+02  2.335607e-02  1.394094e-01  4.772334e-05
   5954078  4.033648e+03  1.380819e+00  1.743072e+01  8.400799e-01  4.160511e-01  2.091743e+02  2.320806e-02  1.378383e-01  4.718552e-05
   5959183  4.048492e+03  1.385901e+00  1.760504e+01  8.484816e-01  4.166263e-01  2.094635e+02  2.306100e-02  1.362848e-01  4.665374e-05
   5964305  4.063320e+03  1.390977e+00  1.778110e+01  8.569668e-01  4.172020e-01  2.097529e+02  2.291488e-02  1.347491e-01  4.612800e-05
   5969444  4.078133e+03  1.396048e+00  1.795892e+01  8.655366e-01  4.177783e-01  2.100427e+02  2.276970e-02  1.332307e-01  4.560822e-05
   5974600  4.092931e+03  1.401113e+00  1.813851e+01  8.741924e-01  4.183553e-01  2.103328e+02  2.262545e-02  1.317294e-01  4.509430e-05
   5979774  4.107714e+03  1.406174e+00  1.831990e+01  8.829345e-01  4.189329e-01  2.106232e+02  2.248212e-02  1.302452e-01  4.458620e-05
   5984968  4.122483e+03  1.411230e+00  1.850311e+01  8.917644e-01  4.195111e-01  2.109139e+02  2.233970e-02  1.287776e-01  4.408382e-05
   5990182  4.137240e+03  1.416281e+00  1.868817e+01  9.006832e-01  4.200901e-01  2.112050e+02  2.219818e-02  1.273266e-01  4.358709e-05
   5995415  4.151981e+03  1.421328e+00  1.887506e+01  9.096905e-01  4.206697e-01  2.114964e+02  2.205758e-02  1.258920e-01  4.309600e-05
   6000667  4.166708e+03  1.426369e+00  1.906382e+01  9.187877e-01  4.212499e-01  2.117881e+02  2.191788e-02  1.244737e-01  4.261047e-05
   6005938  4.181422e+03  1.431406e+00  1.925446e+01  9.279760e-01  4.218308e-01  2.120801e+02  2.177907e-02  1.230713e-01  4.213042e-05
   6011228  4.196124e+03  1.436439e+00  1.944703e+01  9.372567e-01  4.224124e-01  2.123725e+02  2.164113e-02  1.216848e-01  4.165576e-05
   6016536  4.210811e+03  1.441467e+00  1.964150e+01  9.466296e-01  4.229946e-01  2.126653e+02  2.150409e-02  1.203139e-01  4.118649e-05
   6021862  4.225485e+03  1.446490e+00  1.983792e+01  9.560959e-01  4.235775e-01  2.129583e+02  2.136792e-02  1.189586e-01  4.072254e-05
   6027207  4.240146e+03  1.451509e+00  2.003630e+01  9.656571e-01  4.241611e-01  2.132517e+02  2.123262e-02  1.176186e-01  4.026381e-05
   6032574  4.254797e+03  1.456524e+00  2.023670e+01  9.753153e-01  4.247455e-01  2.135455e+02  2.109816e-02  1.162935e-01  3.981020e-05
   6037962  4.269436e+03  1.461535e+00  2.043910e+01  9.850699e-01  4.253306e-01  2.138397e+02  2.096456e-02  1.149834e-01  3.936172e-05
   6043371  4.284063e+03  1.466543e+00  2.064352e+01  9.949223e-01  4.259164e-01  2.141342e+02  2.083181e-02  1.136880e-01  3.891828e-05
   6048800  4.298676e+03  1.471545e+00  2.084997e+01  1.004872e+00  4.265028e-01  2.144290e+02  2.069992e-02  1.124075e-01  3.847990e-05
   6054250  4.313279e+03  1.476544e+00  2.105851e+01  1.014923e+00  4.270900e-01  2.147243e+02  2.056885e-02  1.111412e-01  3.804642e-05
   6059720  4.327870e+03  1.481539e+00  2.126913e+01  1.025073e+00  4.276780e-01  2.150198e+02  2.043862e-02  1.098892e-01  3.761784e-05
   6065209  4.342448e+03  1.486529e+00  2.148182e+01  1.035324e+00  4.282665e-01  2.153158e+02  2.030924e-02  1.086515e-01  3.719415e-05
   6070718  4.357015e+03  1.491516e+00  2.169666e+01  1.045678e+00  4.288558e-01  2.156120e+02  2.018067e-02  1.074277e-01  3.677521e-05
   6076246  4.371570e+03  1.496499e+00  2.191362e+01  1.056135e+00  4.294459e-01  2.159087e+02  2.005292e-02  1.062178e-01  3.636103e-05
   6081797  4.386117e+03  1.501478e+00  2.213280e+01  1.066698e+00  4.300367e-01  2.162057e+02  1.992597e-02  1.050213e-01  3.595145e-05
   6087370  4.400651e+03  1.506454e+00  2.235414e+01  1.077366e+00  4.306282e-01  2.165031e+02  1.979985e-02  1.038385e-01  3.554655e-05
   6092966  4.415176e+03  1.511426e+00  2.257771e+01  1.088141e+00  4.312205e-01  2.168009e+02  1.967451e-02  1.026690e-01  3.514617e-05
   6098584  4.429691e+03  1.516395e+00  2.280351e+01  1.099023e+00  4.318136e-01  2.170991e+02  1.954997e-02  1.015126e-01  3.475033e-05
   6104224  4.444195e+03  1.521360e+00  2.303157e+01  1.110015e+00  4.324074e-01  2.173976e+02  1.942623e-02  1.003693e-01  3.435894e-05
   6109886  4.458689e+03  1.526322e+00  2.326192e+01  1.121117e+00  4.330019e-01  2.176965e+02  1.930326e-02  9.923882e-02  3.397195e-05
   6115569  4.473173e+03  1.531280e+00  2.349456e+01  1.132329e+00  4.335972e-01  2.179958e+02  1.918108e-02  9.812115e-02  3.358934e-05
   6121273  4.487647e+03  1.536235e+00  2.372952e+01  1.143653e+00  4.341933e-01  2.182955e+02  1.905968e-02  9.701611e-02  3.321106e-05
   6126998  4.502112e+03  1.541186e+00  2.396685e+01  1.155091e+00  4.347902e-01  2.185956e+02  1.893905e-02  9.592348e-02  3.283702e-05
   6132744  4.516567e+03  1.546135e+00  2.420652e+01  1.166642e+00  4.353877e-01  2.188960e+02  1.881919e-02  9.484325e-02  3.246723e-05
   6138515  4.531013e+03  1.551080e+00  2.444863e+01  1.178311e+00  4.359861e-01  2.191969e+02  1.870008e-02  9.377507e-02  3.210157e-05
   6144310  4.545450e+03  1.556022e+00  2.469314e+01  1.190095e+00  4.365853e-01  2.194981e+02  1.858172e-02  9.271898e-02  3.174004e-05
   6150129  4.559879e+03  1.560961e+00  2.494010e+01  1.201997e+00  4.371852e-01  2.197997e+02  1.846412e-02  9.167479e-02  3.138259e-05
   6155972  4.574299e+03  1.565898e+00  2.518954e+01  1.214019e+00  4.377860e-01  2.201018e+02  1.834726e-02  9.064232e-02  3.102915e-05
   6161838  4.588709e+03  1.570831e+00  2.544145e+01  1.226160e+00  4.383875e-01  2.204042e+02  1.823115e-02  8.962156e-02  3.067972e-05
   6167727  4.603110e+03  1.575761e+00  2.569588e+01  1.238423e+00  4.389898e-01  2.207070e+02  1.811578e-02  8.861233e-02  3.033423e-05
   6173639  4.617504e+03  1.580688e+00  2.595287e+01  1.250808e+00  4.395929e-01  2.210102e+02  1.800114e-02  8.761443e-02  2.999263e-05
   6179573  4.631888e+03  1.585612e+00  2.621240e+01  1.263316e+00  4.401967e-01  2.213138e+02  1.788723e-02  8.662785e-02  2.965490e-05
   6185530  4.646266e+03  1.590534e+00  2.647456e+01  1.275951e+00  4.408015e-01  2.216178e+02  1.777403e-02  8.565226e-02  2.932093e-05
   6191510  4.660636e+03  1.595453e+00  2.673933e+01  1.288712e+00  4.414070e-01  2.219223e+02  1.766155e-02  8.468772e-02  2.899074e-05
   6197516  4.674997e+03  1.600369e+00  2.700674e+01  1.301600e+00  4.420133e-01  2.222271e+02  1.754979e-02  8.373407e-02  2.866428e-05
   6203548  4.689350e+03  1.605283e+00  2.727683e+01  1.314617e+00  4.426204e-01  2.225323e+02  1.743873e-02  8.279116e-02  2.834150e-05
   6209606  4.703697e+03  1.610194e+00  2.754963e+01  1.327765e+00  4.432283e-01  2.228380e+02  1.732838e-02  8.185882e-02  2.802234e-05
   6215689  4.718035e+03  1.615102e+00  2.782514e+01  1.341043e+00  4.438370e-01  2.231440e+02  1.721873e-02  8.093704e-02  2.770679e-05
   6221797  4.732367e+03  1.620008e+00  2.810341e+01  1.354454e+00  4.444465e-01  2.234504e+02  1.710977e-02  8.002566e-02  2.739480e-05
   6227930  4.746691e+03  1.624912e+00  2.838447e+01  1.368000e+00  4.450569e-01  2.237573e+02  1.700150e-02  7.912450e-02  2.708631e-05
   6234087  4.761008e+03  1.629813e+00  2.866832e+01  1.381681e+00  4.456681e-01  2.240646e+02  1.689393e-02  7.823355e-02  2.678131e-05
   6240268  4.775317e+03  1.634711e+00  2.895501e+01  1.395498e+00  4.462801e-01  2.243723e+02  1.678703e-02  7.735263e-02  2.647976e-05
   6246473  4.789621e+03  1.639608e+00  2.924459e+01  1.409454e+00  4.468929e-01  2.246804e+02  1.668081e-02  7.648160e-02  2.618158e-05
   6252703  4.803919e+03  1.644502e+00  2.953707e+01  1.423550e+00  4.475066e-01  2.249889e+02  1.657525e-02  7.562033e-02  2.588675e-05
   6258961  4.818210e+03  1.649395e+00  2.983248e+01  1.437787e+00  4.481212e-01  2.252979e+02  1.647036e-02  7.476877e-02  2.559523e-05
   6265247  4.832495e+03  1.654285e+00  3.013084e+01  1.452167e+00  4.487365e-01  2.256073e+02  1.636614e-02  7.392678e-02  2.530700e-05
   6271560  4.846773e+03  1.659172e+00  3.043217e+01  1.466690e+00  4.493527e-01  2.259171e+02  1.626258e-02  7.309435e-02  2.502204e-05
   6277900  4.861044e+03  1.664058e+00  3.073649e+01  1.481357e+00  4.499697e-01  2.262273e+02  1.615968e-02  7.227132e-02  2.474030e-05
   6284267  4.875309e+03  1.668941e+00  3.104387e+01  1.496171e+00  4.505875e-01  2.265379e+02  1.605744e-02  7.145755e-02  2.446172e-05
   6290661  4.889570e+03  1.673823e+00  3.135434e+01  1.511134e+00  4.512063e-01  2.268490e+02  1.595583e-02  7.065288e-02  2.418626e-05
   6297081  4.903824e+03  1.678703e+00  3.166791e+01  1.526247e+00  4.518258e-01  2.271605e+02  1.585486e-02  6.985729e-02  2.391391e-05
   6303527  4.918073e+03  1.683580e+00  3.198463e+01  1.541511e+00  4.524463e-01  2.274724e+02  1.575454e-02  6.907064e-02  2.364462e-05
   6309998  4.932316e+03  1.688456e+00  3.230449e+01  1.556927e+00  4.530675e-01  2.277847e+02  1.565485e-02  6.829289e-02  2.337838e-05
   6316495  4.946554e+03  1.693330e+00  3.262757e+01  1.572498e+00  4.536896e-01  2.280975e+02  1.555579e-02  6.752385e-02  2.311512e-05
   6323021  4.960786e+03  1.698202e+00  3.295386e+01  1.588224e+00  4.543126e-01  2.284107e+02  1.545736e-02  6.676353e-02  2.285484e-05
   6329577  4.975013e+03  1.703072e+00  3.328341e+01  1.604106e+00  4.549364e-01  2.287243e+02  1.535956e-02  6.601177e-02  2.259749e-05
   6336163  4.989235e+03  1.707941e+00  3.361627e+01  1.620149e+00  4.555611e-01  2.290384e+02  1.526237e-02  6.526845e-02  2.234303e-05
   6342778  5.003451e+03  1.712807e+00  3.395245e+01  1.636351e+00  4.561866e-01  2.293529e+02  1.516580e-02  6.453352e-02  2.209145e-05
   6349422  5.017663e+03  1.717673e+00  3.429199e+01  1.652715e+00  4.568130e-01  2.296678e+02  1.506984e-02  6.380687e-02  2.184270e-05
   6356095  5.031871e+03  1.722536e+00  3.463495e+01  1.669244e+00  4.574403e-01  2.299832e+02  1.497448e-02  6.308834e-02  2.159673e-05
   6362796  5.046074e+03  1.727398e+00  3.498133e+01  1.685938e+00  4.580684e-01  2.302990e+02  1.487972e-02  6.237793e-02  2.135354e-05
   6369525  5.060274e+03  1.732259e+00  3.533118e+01  1.702800e+00  4.586975e-01  2.306153e+02  1.478556e-02  6.167549e-02  2.111307e-05
   6376281  5.074468e+03  1.737118e+00  3.568452e+01  1.719829e+00  4.593273e-01  2.309319e+02  1.469200e-02  6.098099e-02  2.087533e-05
   6383064  5.088658e+03  1.741976e+00  3.604140e+01  1.737029e+00  4.599581e-01  2.312491e+02  1.459904e-02  6.029430e-02  2.064026e-05
   6389876  5.102842e+03  1.746831e+00  3.640182e+01  1.754399e+00  4.605897e-01  2.315666e+02  1.450666e-02  5.961540e-02  2.040785e-05
   6396721  5.117024e+03  1.751686e+00  3.676587e+01  1.771945e+00  4.612222e-01  2.318846e+02  1.441487e-02  5.894409e-02  2.017805e-05
   6403598  5.131201e+03  1.756539e+00  3.713356e+01  1.789666e+00  4.618556e-01  2.322030e+02  1.432365e-02  5.828034e-02  1.995083e-05
   6410507  5.145376e+03  1.761392e+00  3.750494e+01  1.807565e+00  4.624899e-01  2.325219e+02  1.423301e-02  5.762404e-02  1.972616e-05
   6417447  5.159546e+03  1.766242e+00  3.788003e+01  1.825642e+00  4.631250e-01  2.328413e+02  1.414295e-02  5.697515e-02  1.950403e-05
   6424418  5.173712e+03  1.771092e+00  3.825887e+01  1.843900e+00  4.637611e-01  2.331610e+02  1.405345e-02  5.633355e-02  1.928439e-05
   6431419  5.187874e+03  1.775940e+00  3.864148e+01  1.862340e+00  4.643980e-01  2.334812e+02  1.396452e-02  5.569921e-02  1.906724e-05
   6438450  5.202033e+03  1.780787e+00  3.902791e+01  1.880965e+00  4.650357e-01  2.338019e+02  1.387616e-02  5.507201e-02  1.885254e-05
   6445511  5.216189e+03  1.785633e+00  3.941824e+01  1.899777e+00  4.656745e-01  2.341230e+02  1.378835e-02  5.445183e-02  1.864023e-05
   6452601  5.230342e+03  1.790478e+00  3.981247e+01  1.918777e+00  4.663140e-01  2.344446e+02  1.370109e-02  5.383864e-02  1.843032e-05
   6459720  5.244492e+03  1.795322e+00  4.021064e+01  1.937967e+00  4.669545e-01  2.347666e+02  1.361439e-02  5.323235e-02  1.822278e-05
   6466872  5.258637e+03  1.800164e+00  4.061276e+01  1.957347e+00  4.675959e-01  2.350890e+02  1.352824e-02  5.263294e-02  1.801758e-05
   6474059  5.272780e+03  1.805005e+00  4.101891e+01  1.976922e+00  4.682381e-01  2.354119e+02  1.344264e-02  5.204026e-02  1.781469e-05
   6481280  5.286919e+03  1.809846e+00  4.142911e+01  1.996691e+00  4.688812e-01  2.357352e+02  1.335758e-02  5.145428e-02  1.761410e-05
   6488535  5.301056e+03  1.814685e+00  4.184341e+01  2.016659e+00  4.695252e-01  2.360590e+02  1.327305e-02  5.087490e-02  1.741576e-05
   6495824  5.315191e+03  1.819524e+00  4.226188e+01  2.036827e+00  4.701701e-01  2.363833e+02  1.318906e-02  5.030199e-02  1.721964e-05
   6503146  5.329323e+03  1.824362e+00  4.268455e+01  2.057198e+00  4.708160e-01  2.367080e+02  1.310560e-02  4.973553e-02  1.702572e-05
   6510500  5.343452e+03  1.829198e+00  4.311140e+01  2.077770e+00  4.714627e-01  2.370331e+02  1.302266e-02  4.917548e-02  1.683401e-05
   6517886  5.357579e+03  1.834034e+00  4.354253e+01  2.098549e+00  4.721103e-01  2.373587e+02  1.294026e-02  4.862174e-02  1.664445e-05
   6525304  5.371704e+03  1.838870e+00  4.397800e+01  2.119536e+00  4.727588e-01  2.376848e+02  1.285837e-02  4.807420e-02  1.645701e-05
